Date,IWF,IWM,MTUM,SBH,SPY,VLUE,VXX
2020-08-07,-0.2822265625,-0.7559678819444444,-0.3618706597222222,1.0,-0.8050853587962963,-0.4117115162037037,0.0
2020-08-10,-0.2788712011577424,-0.7594790159189581,-0.3615412445730825,1.0,-0.8054269175108539,-0.4126266280752533,0.0
2020-08-11,-0.2737405906195715,-0.7610017371163867,-0.3553488708743486,1.0,-0.8052620150550087,-0.4236392588303416,0.0
2020-08-12,-0.2725957015703018,-0.7614154425066936,-0.3543671756277589,1.0,-0.806425935306462,-0.4234387437585932,0.0
2020-08-13,-0.2677874186550976,-0.7685104844540853,-0.3402747650036153,1.0,-0.8067968185104845,-0.4319595083152567,0.0
2020-08-14,-0.25837200100715807,-0.7627063774684365,-0.3352757095068523,1.0,-0.7970216898672711,-0.44358116614510273,0.0
2020-08-17,-0.25796476087738224,-0.7602660913340525,-0.3358863718087019,1.0,-0.7957209636821286,-0.4460266091334052,0.0
2020-08-18,-0.2558515801963111,-0.7554740588933233,-0.3311401143350232,1.0,-0.7982598065652753,-0.4547513752561752,0.0
2020-08-19,-0.24801323312596643,-0.7620194900931353,-0.33107986623035707,1.0,-0.7976194757093028,-0.4572620374698838,0.0
2020-08-20,-0.2475838033988431,-0.7672906262350446,-0.3296446664031904,1.0,-0.7943807710271978,-0.45395753242553794,0.0
2020-08-21,-0.2463247187376442,-0.7653930484166636,-0.3377304913554509,1.0,-0.7954422917939685,-0.4495165522447072,0.0
2020-08-24,-0.24733070584020062,-0.7567896811178788,-0.3590111071300609,1.0,-0.7910784664994625,-0.4287352203511286,0.0
2020-08-25,-0.24731336867746095,-0.7541195013612265,-0.35846826192864306,1.0,-0.7917681616277403,-0.43043415962172227,0.0
2020-08-26,-0.24392951794284076,-0.7541365231716926,-0.3615428694219611,1.0,-0.7921710479192035,-0.4296253850010744,0.0
2020-08-27,-0.23496153157988908,-0.7599212739309358,-0.35752370728216143,1.0,-0.7901234567901235,-0.4359277151547683,0.0
2020-08-28,-0.2363890181479758,-0.760174678741454,-0.3583777785732183,1.0,-0.7897054085979167,-0.43483552278340554,0.0
2020-08-31,-0.23778326710342607,-0.7601761357534099,-0.3592524970465041,1.0,-0.790319693552429,-0.4324633945512476,0.0
2020-09-01,-0.2356122193174086,-0.7654979765784479,-0.34856569852809516,1.0,-0.7957955807040791,-0.43584142105074675,0.0
2020-09-02,-0.23562271718112152,-0.7647711809782998,-0.3485282532407076,1.0,-0.7956742820310821,-0.43626011602091236,0.0
2020-09-03,-0.23823845327604729,-0.7680272108843538,-0.35134264232008594,1.0,-0.792373791621912,-0.4303974221267454,0.0
2020-09-04,-0.19095530984463327,-0.7742738294165747,-0.31371991325061327,1.0,-0.806271554022825,-0.47011768052049624,0.0
2020-09-08,-0.18562491113322907,-0.7747405090288639,-0.3085098819849282,1.0,-0.8021470211858381,-0.48364851414758986,0.0
2020-09-09,-0.1746565642260303,-0.7782183826653448,-0.2942217816173346,1.0,-0.7996388613510833,-0.4938393995184817,0.0
2020-09-10,-0.1656129693073853,-0.782608695652174,-0.2788118532123053,1.0,-0.7988909688129128,-0.5059866492423974,0.0
2020-09-11,-0.1640732507674394,-0.785893228891006,-0.27966550227585474,1.0,-0.7949260788257295,-0.5039342295614128,0.0
2020-09-14,-0.17280633528954253,-0.7920526055292371,-0.2831789577883052,1.0,-0.7941737962242806,-0.49310613024110866,0.0
2020-09-15,-0.1697161995416887,-0.7880133967918208,-0.27128503437334744,1.0,-0.7952053587167284,-0.5012515423937951,0.0
2020-09-16,-0.169720890893713,-0.789011840992388,-0.26525937411897377,1.0,-0.7935931773329574,-0.5065195940231181,0.0
2020-09-17,-0.16650812105838,-0.7908959588486065,-0.26329140682803087,1.0,-0.7925166472888701,-0.5099883733220589,0.0
2020-09-18,-0.16223741717185958,-0.7884886507824614,-0.26536726349922457,1.0,-0.7927534188636683,-0.5157549696884252,0.0
2020-09-21,-0.16424490371728856,-0.7857092473725047,-0.26468928546236864,1.0,-0.7961134231501727,-0.5160471185723354,0.0
2020-09-22,-0.1727876262447913,-0.7746662899922312,-0.27484285613390774,1.0,-0.7947948301433717,-0.5142312310191398,0.0
2020-09-23,-0.16359202714164547,-0.7714164546225615,-0.28134718688153804,1.0,-0.7931156347186882,-0.5245971162001696,0.0
2020-09-24,-0.15793743166507954,-0.7691954995943991,-0.27781892568687616,1.0,-0.794201671780764,-0.5278101082777836,0.0
2020-09-25,-0.15906845448129853,-0.7695483415666903,-0.28122794636556103,1.0,-0.7942836979534228,-0.5244883556810163,0.0
2020-09-28,-0.1547568710359408,-0.7645172656800564,-0.27167019027484146,1.0,-0.7953488372093024,-0.5372797744890768,0.0
2020-09-29,-0.15677428450585082,-0.7572606795432116,-0.27548287043564074,1.0,-0.7990272099252784,-0.5360566755956576,0.0
2020-09-30,-0.15735091864442644,-0.7563917198575307,-0.27531121063582187,1.0,-0.8004020171386255,-0.5370807913389992,0.0
2020-10-01,-0.15763859500634786,-0.7593101988997039,-0.27373395401326,1.0,-0.7997601918465229,-0.5361122866412752,0.0
2020-10-02,-0.16463630568737161,-0.7697783129116793,-0.28043770805297824,1.0,-0.799100502868475,-0.5273390466746936,0.0
2020-10-05,-0.16667848029486815,-0.7686773461865608,-0.28274737737453925,1.0,-0.8005741423305925,-0.5254111142614118,0.0
2020-10-06,-0.1705638150658198,-0.771706347798318,-0.29067168151013023,1.0,-0.8002341837277791,-0.5150622715821594,0.0
2020-10-07,-0.17059846039235166,-0.7698392990173473,-0.2930221008194686,1.0,-0.7994607825747633,-0.514597892795062,0.0
2020-10-08,-0.17022256875531613,-0.767295151686986,-0.2929189112560249,1.0,-0.8003260561383612,-0.5133257726112843,0.0
2020-10-09,-0.16683238636363637,-0.7666903409090909,-0.2916548295454545,1.0,-0.8041193181818181,-0.5218394886363636,0.0
2020-10-12,-0.15887684378887507,-0.7637462235649547,-0.29070552692376045,1.0,-0.8021325750844144,-0.5388306379953794,0.0
2020-10-13,-0.15173466851319198,-0.7680124995561236,-0.2898334576186925,1.0,-0.7989062888391747,-0.5425588579950996,0.0
2020-10-14,-0.15240936046305173,-0.768438620787614,-0.2919640637761443,1.0,-0.7972018039132133,-0.5409964134796349,0.0
2020-10-15,-0.14886479997175242,-0.7645916457752198,-0.28491225592316655,1.0,-0.7914268563963137,-0.5411532078669539,0.0
2020-10-16,-0.14574798700381408,-0.7710481706455713,-0.2789235767763808,1.0,-0.7895536092668455,-0.5462989122757451,0.0
2020-10-19,-0.14641898573244808,-0.7721782737674813,-0.28160757169091677,1.0,-0.7890945048735697,-0.5422729199039411,0.0
2020-10-20,-0.14342559335164448,-0.7717092753010776,-0.28438622438199873,1.0,-0.7839284456651877,-0.5379604197478695,0.0
2020-10-21,-0.14346585906962003,-0.7726168257210269,-0.28506532380181004,1.0,-0.7830052470331372,-0.5373102792548509,0.0
2020-10-22,-0.09772643315310475,-0.7761695268159989,-0.25647311683514123,1.0,-0.709843167545421,-0.5180508446116131,0.0
2020-10-23,-0.0952972791400739,-0.7782667114544843,-0.25602955995969096,1.0,-0.7095398051729929,-0.5199529727914007,0.0
2020-10-26,-0.09458869369520675,-0.7767290316079407,-0.2558530113197407,1.0,-0.7091800745692117,-0.5226226865070035,0.0
2020-10-27,-0.09067714103467955,-0.7781582569577332,-0.25514486185248597,1.0,-0.7117534494913889,-0.5214355255648437,0.0
2020-10-28,-0.08738711518447645,-0.777419679726055,-0.25756202370161474,1.0,-0.7117198777990398,-0.5230805384899453,0.0
