Date,IWF,IWM,JPI,MTUM,SPY,VLUE,VXX
2020-08-07,-0.19368020245640918,-0.3728726985674816,1.0,-0.35980125838731397,-0.39537043486336515,-0.0,0.0
2020-08-10,-0.1923184098086569,-0.37432658368939253,1.0,-0.36016161991454576,-0.3953418168307635,-0.0,0.0
2020-08-11,-0.19135745135373614,-0.3778851065805972,1.0,-0.35712627130450936,-0.395671759624762,-0.0,0.0
2020-08-12,-0.18831937257813766,-0.38056013179571657,1.0,-0.35359769821565307,-0.3978699213402325,-0.0,0.0
2020-08-13,-0.1869158878504673,-0.38561257855801123,1.0,-0.34804387653347557,-0.3984833375849355,-0.0,0.0
2020-08-14,-0.1875,-0.38555194805194803,1.0,-0.3482142857142857,-0.39782003710575137,-0.0,0.0
2020-08-17,-0.18887703511294587,-0.3881673547010529,1.0,-0.3467693306739644,-0.3953569275012756,-0.0,0.0
2020-08-18,-0.18902679503537873,-0.38779723929938525,1.0,-0.34151490546340335,-0.4015775432084445,-0.0,0.0
2020-08-19,-0.1903082064611957,-0.38850724099517264,1.0,-0.3405820646119569,-0.4014342740438174,-0.0,0.0
2020-08-20,-0.1898916297310468,-0.3889494813542803,1.0,-0.34047293063838674,-0.4012252570022974,-0.0,0.0
2020-08-21,-0.1895535548542788,-0.3893632819751253,1.0,-0.3400315574531279,-0.4014525710042695,-0.0,0.0
2020-08-24,-0.19083437804708175,-0.3835492408413428,1.0,-0.345428796954079,-0.4017736917862283,-0.0,0.0
2020-08-25,-0.19065199219838394,-0.38467075322745425,1.0,-0.3483096498560416,-0.3982539240271199,-0.0,0.0
2020-08-26,-0.1905038309728349,-0.3847457627118644,1.0,-0.3482470397028094,-0.3983050847457627,-0.0,0.0
2020-08-27,-0.18622241815355345,-0.3893129770992366,1.0,-0.3460637137752616,-0.3986403396830553,-0.0,0.0
2020-08-28,-0.1866125290023202,-0.38763341067285384,1.0,-0.3467285382830626,-0.3992111368909513,-0.0,0.0
2020-08-31,-0.18670966843778278,-0.3871551544119353,1.0,-0.34738625026102693,-0.398988375600362,-0.0,0.0
2020-09-01,-0.18591379390340093,-0.38769544842945297,1.0,-0.3455203451955644,-0.4007330766018652,-0.0,0.0
2020-09-02,-0.1840677179962894,-0.3878246753246753,1.0,-0.3456632653061224,-0.4015538033395176,-0.0,0.0
2020-09-03,-0.1855167934681759,-0.3874327333457042,1.0,-0.34540267210985337,-0.40118760437929113,-0.0,0.0
2020-09-04,-0.1658136210633098,-0.39643565269516295,1.0,-0.3320191819984322,-0.4112832572508876,-0.0,0.0
2020-09-08,-0.16444956772334293,-0.3994466858789625,1.0,-0.32963688760806914,-0.4119423631123919,-0.0,0.0
2020-09-09,-0.15779192425252223,-0.4075333808287178,1.0,-0.31735343460575,-0.415485027463057,-0.0,0.0
2020-09-10,-0.155221482671563,-0.41048886848749144,1.0,-0.3126692678448474,-0.4167775992655497,-0.0,0.0
2020-09-11,-0.15357978259872496,-0.41290189423473833,1.0,-0.3136265651515846,-0.41313122047424666,-0.0,0.0
2020-09-14,-0.1537014952756628,-0.4120034859187231,1.0,-0.31361801669571604,-0.4140445830657738,-0.0,0.0
2020-09-15,-0.15528904583916164,-0.40993831548533566,1.0,-0.3096837808709212,-0.4181934921690477,-0.0,0.0
2020-09-16,-0.15797447433660822,-0.4066201450739142,1.0,-0.3083509319621706,-0.4225277752272519,-0.0,0.0
2020-09-17,-0.15693790887180076,-0.40791920119361874,1.0,-0.30765522782049814,-0.42290829794559853,-0.0,0.0
2020-09-18,-0.15515301788461097,-0.4077645384209197,1.0,-0.3089055720090915,-0.4240420598296485,-0.0,0.0
2020-09-21,-0.1532352468611564,-0.40904813276103474,1.0,-0.31152018729772535,-0.4215116946312576,-0.0,0.0
2020-09-22,-0.15677985571842118,-0.40412626935624685,1.0,-0.31633965905435835,-0.42023158571888064,-0.0,0.0
2020-09-23,-0.15364822642896525,-0.4036022789928322,1.0,-0.31933468112479324,-0.4208095938246646,-0.0,0.0
2020-09-24,-0.15079929359418362,-0.40226141602256826,1.0,-0.3168275956973464,-0.42363707254420774,-0.0,0.0
2020-09-25,-0.15068524597690597,-0.40409999770436855,1.0,-0.3174628681618879,-0.423406257891233,-0.0,0.0
2020-09-28,-0.14861703591578365,-0.4049814228705105,1.0,-0.3133571854502087,-0.4265171322416403,-0.0,0.0
2020-09-29,-0.14917811045645246,-0.4034251129095119,1.0,-0.3130058002246727,-0.4269698984387537,-0.0,0.0
2020-09-30,-0.14941896445025096,-0.40220953952646177,1.0,-0.31446973343418366,-0.42595521327557356,-0.0,0.0
2020-10-01,-0.1495290693677384,-0.4023191328459793,1.0,-0.31399958750601553,-0.4258083736278846,-0.0,0.0
2020-10-02,-0.14986594559912006,-0.40126950663397415,1.0,-0.3134810605192603,-0.4269117074176768,-0.0,0.0
2020-10-05,-0.14440119074879781,-0.40810625143118845,1.0,-0.3079688573391344,-0.4294252347149073,-0.0,0.0
2020-10-06,-0.14678290316675818,-0.4027091341753615,1.0,-0.307546220025627,-0.4310818231740802,-0.0,0.0
2020-10-07,-0.144408624276928,-0.4062464275098887,1.0,-0.3068340306834031,-0.42892745272881083,-0.0,0.0
2020-10-08,-0.1442769019876628,-0.40450079963445285,1.0,-0.3074251770619146,-0.42848983321909984,-0.0,0.0
2020-10-09,-0.14492952276517487,-0.4041304000182761,1.0,-0.30767824914901876,-0.42777511251227923,-0.0,0.0
2020-10-12,-0.14481404534143055,-0.40599529691102937,1.0,-0.30558663044222734,-0.42663409511198375,-0.0,0.0
2020-10-13,-0.13958580421494388,-0.40977100629504604,1.0,-0.30601678678952654,-0.4254630052002555,-0.0,0.0
2020-10-14,-0.1395635219265239,-0.410024856901781,1.0,-0.306606462794463,-0.4242320585619484,-0.0,0.0
2020-10-15,-0.1390199968078072,-0.4101283717536539,1.0,-0.3071117495496728,-0.4238776022071733,-0.0,0.0
2020-10-16,-0.13971946630174478,-0.41053711939787885,1.0,-0.3063747291595393,-0.4241304595734975,-0.0,0.0
2020-10-19,-0.1388641907758247,-0.40968470008891317,1.0,-0.3097371360828033,-0.42156259261792395,-0.0,0.0
2020-10-20,-0.137468394797385,-0.41085624473246624,1.0,-0.30860344866859524,-0.4209471310448509,-0.0,0.0
2020-10-21,-0.13761133511013918,-0.41085218342103463,1.0,-0.30811635800359916,-0.4213763411467232,-0.0,0.0
2020-10-22,-0.13793888610592467,-0.4101279657543604,1.0,-0.30620702217769474,-0.4226968441185846,-0.0,0.0
2020-10-23,-0.1409990660804993,-0.4061866472289925,1.0,-0.3081478781804515,-0.42249607070453976,-0.0,0.0
2020-10-26,-0.14085918636964145,-0.4060179490683795,1.0,-0.30814085918636963,-0.42280533916450275,-0.0,0.0
2020-10-27,-0.13758816837315133,-0.40436860068259384,1.0,-0.31233219567690557,-0.42100113765642777,-0.0,0.0
2020-10-28,-0.13785806921344224,-0.4041318741325567,1.0,-0.31246160496917025,-0.4208322905053355,-0.0,0.0
