Date,CNHI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-03,1.0,-0.24966360170441804,-0.5353498542274053,-0.017128279883381926,-0.5925655976676385,-0.40863982955819694,0.0
2020-08-04,1.0,-0.25575116710726137,-0.5433938916699477,-0.023032791495584678,-0.5893469823949603,-0.40075369818324985,0.0
2020-08-05,1.0,-0.25293588807102324,-0.544473787717031,-0.022700455132887567,-0.58830139911221,-0.40105073888857673,0.0
2020-08-06,1.0,-0.25472043222556773,-0.5545769198300363,-0.02051383065537327,-0.5900892028027126,-0.3940681543180347,0.0
2020-08-07,1.0,-0.2537691982527829,-0.5544596308299282,-0.027532760321262503,-0.5835141609130619,-0.3988445822178385,0.0
2020-08-10,1.0,-0.26279844217418297,-0.5488513856747756,-0.03203138228819778,-0.5846926680589265,-0.39377434102839076,0.0
2020-08-11,1.0,-0.256318301188829,-0.5514076751475446,-0.024341343574393583,-0.5846158190495016,-0.4071386214102166,0.0
2020-08-12,1.0,-0.2517216075863626,-0.5515071122149469,-0.014393768344998871,-0.5887897945360127,-0.4158670128697223,0.0
2020-08-13,1.0,-0.24353623350794143,-0.5505756463766492,-0.003641558587075268,-0.5833216616711954,-0.4201238129919606,0.0
2020-08-14,1.0,-0.2456101044613101,-0.5526927493208614,-0.004144845548491892,-0.583050942392248,-0.41510068053882987,0.0
2020-08-17,1.0,-0.24641496751064307,-0.5514788259018597,-0.005825677795205018,-0.5831279408469638,-0.4139592202554335,0.0
2020-08-18,1.0,-0.24633021110023764,-0.5531665035649377,-0.001453935411715364,-0.5823570529847616,-0.41269397455613027,0.0
2020-08-19,1.0,-0.24878308062440552,-0.5529849493649639,-0.0,-0.5811279583729648,-0.41464779276002905,0.0
2020-08-20,1.0,-0.24823786081897514,-0.555045871559633,-0.0,-0.5799955247258894,-0.41373909151935556,0.0
2020-08-21,1.0,-0.24129061119498968,-0.5565341385673546,-0.0,-0.5780350053123078,-0.4200637476933401,0.0
2020-08-24,1.0,-0.2451342281879195,-0.5534116331096197,-0.0,-0.5809563758389262,-0.4169183445190157,0.0
2020-08-25,1.0,-0.24399317501608347,-0.5544460294816929,-0.0,-0.5807949427988028,-0.41791837990545716,0.0
2020-08-26,1.0,-0.24161655712487765,-0.5544399384701441,-0.0,-0.5800027968116348,-0.42072437421339676,0.0
2020-08-27,1.0,-0.2530390454316285,-0.5492689485182902,-0.0,-0.5837207999551846,-0.4149627471850317,0.0
2020-08-28,1.0,-0.254314208874944,-0.5492772299417301,-0.0,-0.5833987001344688,-0.4143041237113402,0.0
2020-08-31,1.0,-0.25430092462874754,-0.5488932474082376,-0.0010647240123283833,-0.583412720650042,-0.4142056598486971,0.0
2020-09-01,1.0,-0.254342709850947,-0.5489465426426089,-0.0015409615600134484,-0.5830998543090888,-0.4138182225708842,0.0
2020-09-02,1.0,-0.25372590766472436,-0.5488570147915733,-0.001484760197220977,-0.5829224562976244,-0.414472209771403,0.0
2020-09-03,1.0,-0.24924403628625827,-0.547205734124762,-0.001987904580580132,-0.5817280770523016,-0.4196998544069885,0.0
2020-09-04,1.0,-0.22690527958967496,-0.5486145955287952,-0.0,-0.5819813792718961,-0.430060768244411,0.0
2020-09-08,1.0,-0.21613479134121844,-0.5453860745369337,-0.0,-0.5818176746261995,-0.4462173621959384,0.0
2020-09-09,1.0,-0.19359145527369825,-0.5518190921228304,-0.0,-0.5763518024032043,-0.4597240765465065,0.0
2020-09-10,1.0,-0.18918994025288316,-0.5516465193830763,-0.0,-0.5752118938446575,-0.46288731415867723,0.0
2020-09-11,1.0,-0.18541134673032086,-0.552320417453092,-0.0,-0.5739980015543467,-0.4638891972909959,0.0
2020-09-14,1.0,-0.18603747397640524,-0.5521443442054129,-0.0,-0.5738514920194309,-0.46381679389312974,0.0
2020-09-15,1.0,-0.18861259457053847,-0.5365209167779261,-0.0,-0.5863651535380507,-0.4699877614597241,0.0
2020-09-16,1.0,-0.18791927627000696,-0.5339178844815589,-0.0,-0.5864996520528879,-0.47524008350730684,0.0
2020-09-17,1.0,-0.17898486197684774,-0.5382068121104185,-0.0,-0.583760017809439,-0.4818009795191451,0.0
2020-09-18,1.0,-0.17565686929414384,-0.5366566466265865,-0.0,-0.5842240035626809,-0.48683478067245606,0.0
2020-09-21,1.0,-0.1770473537604457,-0.5345682451253482,-0.0,-0.5867966573816156,-0.48713091922005575,0.0
2020-09-22,1.0,-0.16818537567084077,-0.5485241502683362,-0.0,-0.5876565295169947,-0.490775939177102,0.0
2020-09-23,1.0,-0.1672209026128266,-0.5485259186810115,-0.0,-0.5870895626659215,-0.49163057146849237,0.0
2020-09-24,1.0,-0.15831083150070985,-0.5438020209893383,-0.0,-0.5848899034045041,-0.49675695237034767,0.0
2020-09-25,1.0,-0.15951176110771284,-0.5411221709392203,-0.0,-0.5848857254073292,-0.4948840571651004,0.0
2020-09-28,1.0,-0.1538504278253139,-0.5383098122013557,-0.0,-0.5839537726414046,-0.5020002222469163,0.0
2020-09-29,1.0,-0.1540192211543803,-0.5372757069051719,-0.0,-0.5838286761846564,-0.502472084884173,0.0
2020-09-30,1.0,-0.15578029061206344,-0.5376323173950489,-0.0,-0.5832245158780873,-0.5016808823937988,0.0
2020-10-01,1.0,-0.15529071867100036,-0.5397394227296719,-0.0,-0.582298524877073,-0.500680612273245,0.0
2020-10-02,1.0,-0.1533012971861893,-0.5356240104441543,-0.0,-0.5845393183522679,-0.5042359934446266,0.0
2020-10-05,1.0,-0.1501068820965548,-0.5367424557896783,-0.0,-0.5838261014408261,-0.5055106743288638,0.0
2020-10-06,1.0,-0.14964607911172795,-0.5365163081193616,-0.0,-0.5838445523941707,-0.5058431644691187,0.0
2020-10-07,1.0,-0.14783163619211453,-0.5379706445437141,-0.0,-0.5824477678199828,-0.5063677478427346,0.0
2020-10-08,1.0,-0.14875506016747075,-0.5367104752398381,-0.0,-0.5820440303887318,-0.5051849387234515,0.0
2020-10-09,1.0,-0.15041720954730686,-0.5374656945638012,-0.0,-0.5824855154824938,-0.5017880409170293,0.0
2020-10-12,1.0,-0.1539784707579625,-0.5384807457551881,-0.0,-0.5846465431139718,-0.49725335700810125,0.0
2020-10-13,1.0,-0.1476872765568273,-0.5420281018762299,-0.0,-0.5824903694260456,-0.4991547266025552,0.0
2020-10-14,1.0,-0.1496148090672283,-0.5417890594690461,-0.0,-0.5821925400432301,-0.49756138114504234,0.0
2020-10-15,1.0,-0.1485175949016348,-0.5400942089221391,-0.0,-0.5816292601828762,-0.500609587143253,0.0
2020-10-16,1.0,-0.15273080121985028,-0.5368172996950374,-0.0,-0.5838092597726642,-0.4990019406709177,0.0
2020-10-19,1.0,-0.15236723273402222,-0.5375793002188547,-0.0,-0.5863091115605175,-0.49405767792337313,0.0
2020-10-20,1.0,-0.1495598737751204,-0.5375906549299673,-0.0,-0.5840668770414659,-0.49687205890494374,0.0
2020-10-21,1.0,-0.14566722763263165,-0.5311060225673848,-0.0,-0.5821447292189699,-0.49993102877479517,0.0
2020-10-22,1.0,-0.1457775815929594,-0.531023257097139,-0.0,-0.5821171407288879,-0.49993102877479517,0.0
2020-10-23,1.0,-0.1508330574864835,-0.5274191768730001,-0.0,-0.5837471036080768,-0.49649674500717206,0.0
2020-10-26,1.0,-0.1516832229580574,-0.5293322295805739,-0.0,-0.5850441501103752,-0.4933222958057395,0.0
2020-10-27,1.0,-0.14911917955504095,-0.5293193284261021,-0.0,-0.5862762936619524,-0.49215670057618616,0.0
2020-10-28,1.0,-0.14390950475927713,-0.5287625879431646,-0.0,-0.5867567940405574,-0.4995723548075597,0.0
2020-10-29,1.0,-0.13342321767603116,-0.5293178879013841,-0.0,-0.5863852736427924,-0.5024351319373745,0.0
2020-10-30,1.0,-0.13263650116902764,-0.5291706780360336,-0.0,-0.5869894099848715,-0.501856690964104,0.0
2020-11-02,1.0,-0.12546013955277183,-0.5246964452502609,-0.0,-0.5871380693368496,-0.5098071534531069,0.0
2020-11-03,1.0,-0.12312006818619231,-0.5262434357042699,-0.0,-0.5879134475268758,-0.5121662863270188,0.0
2020-11-04,1.0,-0.12330578512396695,-0.5310192837465565,-0.0,-0.5896143250688706,-0.5108815426997245,0.0
2020-11-05,1.0,-0.11147180192572215,-0.535818431911967,-0.0,-0.5877028885832187,-0.5160660247592848,0.0
2020-11-06,1.0,-0.11449371277299801,-0.5387712331789102,-0.0,-0.5878005735715861,-0.5165177586587248,0.0
