Date,BVN,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-09,1.0,-0.5916869485853361,-0.556586553087922,-0.7669607544873744,-0.8876254943717675,-0.0,0.0
2020-09-10,1.0,-0.5845150527034201,-0.5646470008341549,-0.7538864032759537,-0.8885644953363162,-0.0,0.0
2020-09-11,1.0,-0.5816496405599698,-0.567915247824442,-0.7545592130155128,-0.8794551645856982,-0.0,0.0
2020-09-14,1.0,-0.5855457227138643,-0.5670145979880493,-0.7549353301565691,-0.8743665380833522,-0.0,0.0
2020-09-15,1.0,-0.589750378214826,-0.560590015128593,-0.7473524962178517,-0.8844553706505295,-0.0,0.0
2020-09-16,1.0,-0.5971952288403644,-0.5675088601806334,-0.7383483861133342,-0.9077779048054572,-0.0,0.0
2020-09-17,1.0,-0.588239792017128,-0.5852576846612632,-0.7333690166692154,-0.9163480654534332,-0.0,0.0
2020-09-18,1.0,-0.5870030581039756,-0.5857798165137614,-0.7336391437308869,-0.9161697247706422,-0.0,0.0
2020-09-21,1.0,-0.5821779152820749,-0.5909247163973874,-0.7373285970742142,-0.9090943814216417,-0.0,0.0
2020-09-22,1.0,-0.5814860113132548,-0.5932196911787189,-0.7404448861030425,-0.9069331906436325,-0.0,0.0
2020-09-23,1.0,-0.581824432729773,-0.5900374360149743,-0.7414240965696386,-0.906715562686225,-0.0,0.0
2020-09-24,1.0,-0.5784796124651943,-0.5882061257962391,-0.7396727314338025,-0.9079986268451767,-0.0,0.0
2020-09-25,1.0,-0.581013916500994,-0.5925217923229852,-0.7377657134118366,-0.911913136565224,-0.0,0.0
2020-09-28,1.0,-0.5780271797220949,-0.5932203389830508,-0.7325927622537791,-0.9135364177737058,-0.0,0.0
2020-09-29,1.0,-0.5798848163545521,-0.5878942751439796,-0.7312254471947824,-0.9150615965521187,-0.0,0.0
2020-09-30,1.0,-0.5800449883716496,-0.5861069808227534,-0.7340348469251592,-0.9123870524991421,-0.0,0.0
2020-10-01,1.0,-0.5797819623389495,-0.5874818937256995,-0.7330563391019288,-0.911527025996798,-0.0,0.0
2020-10-02,1.0,-0.5809316864897834,-0.5827233912778286,-0.7313205245501678,-0.9171622445867642,-0.0,0.0
2020-10-05,1.0,-0.5713091074958188,-0.5922913182301961,-0.7211494602402312,-0.9164132583244641,-0.0,0.0
2020-10-06,1.0,-0.5731531394730849,-0.5856047376812695,-0.7202186622124365,-0.917242426543163,-0.0,0.0
2020-10-07,1.0,-0.5705133065433315,-0.5878383501402684,-0.7168473728106756,-0.9158768670862082,-0.0,0.0
2020-10-08,1.0,-0.56930299473744,-0.5853935562033847,-0.7154810131374703,-0.9158368984969524,-0.0,0.0
2020-10-09,1.0,-0.569860317219972,-0.5846992466972025,-0.7158269296286481,-0.9150546996252412,-0.0,0.0
2020-10-12,1.0,-0.5696010900007569,-0.5859511013549316,-0.7145182045265309,-0.914654454621149,-0.0,0.0
2020-10-13,1.0,-0.5640919053737435,-0.5910362028569269,-0.712115486357796,-0.9117980500340109,-0.0,0.0
2020-10-14,1.0,-0.5633877304321547,-0.5919462073133878,-0.7111665155636144,-0.9111136294953157,-0.0,0.0
2020-10-15,1.0,-0.558019578313253,-0.5927710843373494,-0.7103915662650602,-0.9038780120481927,-0.0,0.0
2020-10-16,1.0,-0.558835711865045,-0.5917460556538767,-0.7110366381744927,-0.9038294988138721,-0.0,0.0
2020-10-19,1.0,-0.5573381538809175,-0.591684555417467,-0.7114826949873838,-0.9055850563024894,-0.0,0.0
2020-10-20,1.0,-0.5546446032342985,-0.5933809702895825,-0.7091387739751785,-0.9036479879654005,-0.0,0.0
2020-10-21,1.0,-0.557891563995328,-0.5950416336988056,-0.7049470630345503,-0.9098752872913607,-0.0,0.0
2020-10-22,1.0,-0.5607014897227984,-0.5919290967376957,-0.7022062983217047,-0.9166509522911559,-0.0,0.0
2020-10-23,1.0,-0.5616397028321454,-0.589659463740242,-0.7043783233397443,-0.915525889052306,-0.0,0.0
2020-10-26,1.0,-0.5610813664127894,-0.5891335495060704,-0.7040947138224869,-0.9161073825503355,-0.0,0.0
2020-10-27,1.0,-0.5567976513098464,-0.5845377898223426,-0.7090861186389641,-0.9134673291177355,-0.0,0.0
2020-10-28,1.0,-0.5639769343835977,-0.5791278784909357,-0.7138280631666227,-0.9119963818640937,-0.0,0.0
2020-10-29,1.0,-0.5498012450311257,-0.5792394809870246,-0.7113177829445736,-0.9097352433810845,-0.0,0.0
2020-10-30,1.0,-0.549079869570106,-0.577602038904089,-0.7111427607660882,-0.9101607885761404,-0.0,0.0
2020-11-02,1.0,-0.5442024103600569,-0.5785986975072985,-0.7092596751253837,-0.9106969084512315,-0.0,0.0
2020-11-03,1.0,-0.544451509144631,-0.5777013127875229,-0.7112989490219546,-0.9067210233010435,-0.0,0.0
2020-11-04,1.0,-0.5465416090579575,-0.568775456821494,-0.7110720825081274,-0.9103919883412429,-0.0,0.0
2020-11-05,1.0,-0.5103029399709356,-0.6085628050825352,-0.6816708275887766,-0.9256623318552745,-0.0,0.0
2020-11-06,1.0,-0.5078874916288414,-0.6049557258724607,-0.6824912567899396,-0.9251432398243916,-0.0,0.0
