Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WABC
2020-08-18,-0.07605379922351636,-0.20962747273063412,-0.15430301349602513,-0.47580421519689403,-0.39515159918654097,0.0,1.0
2020-08-19,-0.07526981118994246,-0.21076471539830374,-0.15393681680571283,-0.4752143467911535,-0.395807815858196,0.0,1.0
2020-08-20,-0.07437787379560526,-0.21021742646549135,-0.15365419718570208,-0.47535756371450355,-0.39698237020263866,0.0,1.0
2020-08-21,-0.07360077644775154,-0.20934048158247448,-0.15753108101862548,-0.475666682072376,-0.39469427369783244,0.0,1.0
2020-08-24,-0.07332686263634683,-0.21025143279718989,-0.15843963764096874,-0.4754113514512849,-0.39353392493991496,0.0,1.0
2020-08-25,-0.07300265926696728,-0.21086830847496818,-0.15370563070875246,-0.47758122326280494,-0.3972251127297953,0.0,1.0
2020-08-26,-0.073176932855657,-0.21081705766786088,-0.1514619207211372,-0.4769444123425402,-0.3989136715589969,0.0,1.0
2020-08-27,-0.0641502460209291,-0.2165677192820347,-0.1484903786181247,-0.4755018595948162,-0.4053454688257987,0.0,1.0
2020-08-28,-0.0631094883763923,-0.21592642233211626,-0.14826454684105927,-0.47705319591440587,-0.4065258584831538,0.0,1.0
2020-08-31,-0.06447064262598244,-0.2155570966250578,-0.15032362459546927,-0.4775774387424873,-0.40367545076282946,0.0,1.0
2020-09-01,-0.06386224430833237,-0.21550907199815095,-0.15014445856928235,-0.4778227204437767,-0.4040217265688201,0.0,1.0
2020-09-02,-0.060599759726457814,-0.21229553645688937,-0.15017096386655576,-0.4774050457443859,-0.40985121522964607,0.0,1.0
2020-09-03,-0.06363069245165315,-0.21579908042790139,-0.152399436242231,-0.47491971072757105,-0.4037337399782815,0.0,1.0
2020-09-04,-0.04108393615799747,-0.21499598116890573,-0.13726030543116316,-0.4812492823515903,-0.42190837065105063,0.0,1.0
2020-09-08,-0.03673450657366405,-0.21313356125094648,-0.13672762315581763,-0.48007250533464885,-0.4277814744281027,0.0,1.0
2020-09-09,-0.03874420100133205,-0.2113361811584218,-0.14177116347434662,-0.4799733590556245,-0.4248082311331588,0.0,1.0
2020-09-10,-0.03282596735741793,-0.20954061984228864,-0.13570511644966074,-0.4808820832569228,-0.43336236933797906,0.0,1.0
2020-09-11,-0.033018651757481324,-0.21128729205810917,-0.13665734842582833,-0.4785298565601943,-0.4318775491499015,0.0,1.0
2020-09-14,-0.03658955959558907,-0.21359957816547834,-0.13757766111098374,-0.4773607831449597,-0.4274513400123799,0.0,1.0
2020-09-15,-0.038251741840850756,-0.21078566189952327,-0.13499266593326,-0.4790979097909791,-0.4287449578291162,0.0,1.0
2020-09-16,-0.03967143152146479,-0.20700731936764333,-0.1309684968909896,-0.4812197416423835,-0.4356056260468531,0.0,1.0
2020-09-17,-0.04124492184810301,-0.2059721361518511,-0.13179095228258622,-0.4814891321811379,-0.4346898023824279,0.0,1.0
2020-09-18,-0.041135826274590816,-0.20579390767394345,-0.1323141197805477,-0.4812340747882377,-0.4350710465303124,0.0,1.0
2020-09-21,-0.037853224066294794,-0.20937492826481188,-0.13738723228427793,-0.4770562174322246,-0.4338314624796272,0.0,1.0
2020-09-22,-0.03175042049722357,-0.22481048823759822,-0.13101080620262207,-0.47968940807815486,-0.4368332526900302,0.0,1.0
2020-09-23,-0.028427939550313305,-0.22366844821231108,-0.13297088094360485,-0.4784601916697383,-0.4401953556948028,0.0,1.0
2020-09-24,-0.025428019145802654,-0.22089009572901327,-0.13107511045655373,-0.47993372606774665,-0.4438282400589102,0.0,1.0
2020-09-25,-0.02656965901503465,-0.22017820551193795,-0.13089125779936914,-0.48046416319388485,-0.4443165335113854,0.0,1.0
2020-09-28,-0.02493387004025302,-0.21842438182863713,-0.12784358826912018,-0.4805750431282346,-0.4483956296722254,0.0,1.0
2020-09-29,-0.025848179349077016,-0.2192606914330433,-0.12645583022602772,-0.48068867099387746,-0.4494314781567923,0.0,1.0
2020-09-30,-0.026035911602209947,-0.2197283609576427,-0.12803867403314917,-0.4796040515653775,-0.4486187845303867,0.0,1.0
2020-10-01,-0.02624677953625322,-0.21699024659550975,-0.12695528156054472,-0.478928965771071,-0.45120997423629,0.0,1.0
2020-10-02,-0.02730179175196081,-0.21282517192998598,-0.12514662925224831,-0.48200197805736367,-0.4527911309427974,0.0,1.0
2020-10-05,-0.021416917526483902,-0.216857779718271,-0.11960842888985913,-0.4826389686789071,-0.4574534090125698,0.0,1.0
2020-10-06,-0.023043168607990445,-0.21554437475589863,-0.1211202242286397,-0.48271187998253956,-0.45498196521699175,0.0,1.0
2020-10-07,-0.021260963401754145,-0.21717867474858796,-0.1208155393304863,-0.4808972769435643,-0.45584791293566607,0.0,1.0
2020-10-08,-0.021199954112653435,-0.21571641619823334,-0.12141791900883331,-0.480899391992658,-0.4551565905701503,0.0,1.0
2020-10-09,-0.02082998784152692,-0.2146085201073616,-0.12103415842719827,-0.47973205478195036,-0.45784680323920074,0.0,1.0
2020-10-12,-0.0223955943093162,-0.21493804497475907,-0.12049105094079852,-0.47962368058742544,-0.4571592473611748,0.0,1.0
2020-10-13,-0.024638113372026333,-0.2135991374366268,-0.11924479823816841,-0.47915854190085105,-0.4574109334495653,0.0,1.0
2020-10-14,-0.023765786452353617,-0.21318025258323767,-0.11706084959816303,-0.48300803673938003,-0.4591733639494834,0.0,1.0
2020-10-15,-0.02571349786295326,-0.21496851877384068,-0.11712394871087825,-0.48373086998483383,-0.4563858633209247,0.0,1.0
2020-10-16,-0.024475444120148,-0.21754418219842345,-0.11509204145887435,-0.48300507894192535,-0.45807000206834736,0.0,1.0
2020-10-19,-0.02376192117660577,-0.21735033896357578,-0.11547742157876595,-0.48328162702516375,-0.45818683212685285,0.0,1.0
2020-10-20,-0.02346533060605364,-0.21697961435039415,-0.11643032796304383,-0.4843602767116361,-0.4570108708142768,0.0,1.0
2020-10-21,-0.022820766207799967,-0.21625721048881943,-0.11821754418219842,-0.4837175097097419,-0.45712775492381585,0.0,1.0
2020-10-22,-0.023096015075607847,-0.21563175070092383,-0.11766328078319621,-0.48416601553523003,-0.45755389070184305,0.0,1.0
2020-10-23,-0.024499551837466386,-0.214290639148721,-0.11877456275424604,-0.48422238054744776,-0.45648226885155474,0.0,1.0
2020-10-26,-0.024544953116381687,-0.21444658944658945,-0.11881779738922596,-0.4841652877367163,-0.45624195624195624,0.0,1.0
2020-10-27,-0.02116717939299325,-0.2130263097479223,-0.12252628679002708,-0.4847329996785894,-0.45429083061664904,0.0,1.0
2020-10-28,-0.01645031591039632,-0.2123836875358989,-0.12250430786904078,-0.4851924181504882,-0.46102240091901203,0.0,1.0
2020-10-29,-0.0024942221001807738,-0.21095627102354636,-0.12194228965012241,-0.4833070181460379,-0.46955447243770165,0.0,1.0
2020-10-30,-0.0015327248187038181,-0.20911399354882987,-0.12238922059799144,-0.48333447715782485,-0.4712785670166769,0.0,1.0
2020-11-02,-0.0,-0.2050660692240867,-0.1195875817292305,-0.48301403685245303,-0.4784646335329889,0.0,1.0
2020-11-03,-0.0,-0.20274654967553243,-0.11881912073850653,-0.48405081802394667,-0.47936660268714015,0.0,1.0
2020-11-04,-0.0,-0.20412408842557667,-0.1187618590403036,-0.48435178199940565,-0.4788651898589488,0.0,1.0
2020-11-05,-0.0,-0.2240909818997277,-0.07617674652753942,-0.48268918331388294,-0.5052973616164389,0.0,1.0
2020-11-06,-0.0,-0.22316506941744244,-0.07595892134214681,-0.4827885912948011,-0.5053406829669953,0.0,1.0
