Date,GWB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-20,1.0,-0.07220481365424361,-0.6956797119807986,-0.0346023068204547,-0.7330488699246617,-0.7980198679911993,0.0
2020-08-21,1.0,-0.07652057990334946,-0.6918513581069822,-0.04655890684885852,-0.7321446425595733,-0.7856690551574738,0.0
2020-08-24,1.0,-0.07696153589760682,-0.6914539030731284,-0.05059662689154056,-0.7322178521431904,-0.781881207919472,0.0
2020-08-25,1.0,-0.07610944277610944,-0.6953286619953286,-0.0419753086419753,-0.7354688021354687,-0.7878211544878211,0.0
2020-08-26,1.0,-0.07537537537537536,-0.6953286619953286,-0.04274274274274274,-0.7357023690357023,-0.7875542208875541,0.0
2020-08-27,1.0,-0.06498832944314771,-0.7019339779926642,-0.039579859953317774,-0.7332110703567856,-0.7947649216405469,0.0
2020-08-28,1.0,-0.06343956704750452,-0.7029130754326185,-0.039653905258234784,-0.7385247544598116,-0.7961181265450658,0.0
2020-08-31,1.0,-0.0658198228313555,-0.7026909577135216,-0.04211933812468661,-0.739862945010864,-0.7922781213438074,0.0
2020-09-01,1.0,-0.06386818622372246,-0.705424283947729,-0.03566057284181679,-0.7422211824471108,-0.7949266401524014,0.0
2020-09-02,1.0,-0.05992984800400869,-0.7022882912978119,-0.035376649407048606,-0.7416402204777017,-0.8013362284950727,0.0
2020-09-03,1.0,-0.064902962888733,-0.7047466345993252,-0.03714467047466346,-0.739219026622574,-0.7943013662023582,0.0
2020-09-04,1.0,-0.028020957686695845,-0.7075872131582438,-0.007726488924260512,-0.7472476455763364,-0.8255073617190609,0.0
2020-09-08,1.0,-0.021694420486963444,-0.7071584953227625,-0.0043455184767465,-0.745073973329795,-0.838917269289458,0.0
2020-09-09,1.0,-0.02340015932023367,-0.7051579925650557,-0.009127721720658523,-0.7451208178438662,-0.8363316516197559,0.0
2020-09-10,1.0,-0.011405457378734126,-0.7058121415072445,-0.0,-0.7462285733231657,-0.852093763469381,0.0
2020-09-11,1.0,-0.01172496025437202,-0.709095124536301,-0.0,-0.7419183889772125,-0.8493640699523052,0.0
2020-09-14,1.0,-0.012553825770122557,-0.7080821464060947,-0.0,-0.741702550513415,-0.8500165617754224,0.0
2020-09-15,1.0,-0.012389439162553416,-0.7069930764898796,-0.0,-0.741776261304535,-0.8515254911054426,0.0
2020-09-16,1.0,-0.012112563881330059,-0.6957921284927324,-0.0,-0.7452711223203027,-0.8653348377248291,0.0
2020-09-17,1.0,-0.0,-0.703156146179402,-0.0,-0.7419601328903654,-0.8771428571428571,0.0
2020-09-18,1.0,-0.0,-0.7019601328903655,-0.0,-0.7399335548172757,-0.8803654485049834,0.0
2020-09-21,1.0,-0.0,-0.7038955863305769,-0.0,-0.7376041978014679,-0.8795788914350237,0.0
2020-09-22,1.0,-0.0015606840444960983,-0.7006475178482484,-0.0,-0.7397974431346506,-0.8785654989208036,0.0
2020-09-23,1.0,-0.0,-0.697760946116537,-0.0,-0.7373928642615108,-0.8869178127699155,0.0
2020-09-24,1.0,-0.0,-0.692134160501609,-0.0,-0.7329728295126564,-0.8924128321666723,0.0
2020-09-25,1.0,-0.0,-0.6923255659563169,-0.0,-0.7331540861714135,-0.8939454291973711,0.0
2020-09-28,1.0,-0.0,-0.690409050194075,-0.0,-0.7300534120691372,-0.8970241847195038,0.0
2020-09-29,1.0,-0.0,-0.6906713569840375,-0.0,-0.729997013241297,-0.8979192247701855,0.0
2020-09-30,1.0,-0.0,-0.6897662372160978,-0.0,-0.7316708726258467,-0.8990569796785762,0.0
2020-10-01,1.0,-0.0,-0.688543637751884,-0.0,-0.731202071506822,-0.8999767619427016,0.0
2020-10-02,1.0,-0.0,-0.6890873476976196,-0.0,-0.7319478104976594,-0.8989077387868929,0.0
2020-10-05,1.0,-0.0,-0.6945173181018165,-0.0,-0.7225118719489921,-0.9037957028525886,0.0
2020-10-06,1.0,-0.0,-0.6965750921835032,-0.0,-0.7258412782779124,-0.8995116765770853,0.0
2020-10-07,1.0,-0.0,-0.6999402469791528,-0.0,-0.7191608020183242,-0.9005112202894702,0.0
2020-10-08,1.0,-0.0,-0.6998606318024952,-0.0,-0.7168170958322272,-0.9016126891425538,0.0
2020-10-09,1.0,-0.0,-0.6986660472524554,-0.0,-0.7151247677196708,-0.9044996018051499,0.0
2020-10-12,1.0,-0.0,-0.6963722659231969,-0.0,-0.7090510803544757,-0.9136380231670485,0.0
2020-10-13,1.0,-0.0,-0.6948375523221049,-0.0,-0.7141385954421633,-0.9130622549996678,0.0
2020-10-14,1.0,-0.0,-0.6940996372591435,-0.0,-0.718360011980432,-0.915438117741023,0.0
2020-10-15,1.0,-0.0,-0.6931315483119908,-0.0,-0.717778147347414,-0.9152170297688343,0.0
2020-10-16,1.0,-0.0,-0.6976535197204193,-0.0,-0.7131303045431853,-0.9175569978365784,0.0
2020-10-19,1.0,-0.0,-0.6969444814272401,-0.0,-0.7125549194514712,-0.9189522034349621,0.0
2020-10-20,1.0,-0.0,-0.6964737192282102,-0.0,-0.7090485695276115,-0.9211244178310048,0.0
2020-10-21,1.0,-0.0,-0.696144746926127,-0.0,-0.7138049381893306,-0.9221285528639499,0.0
2020-10-22,1.0,-0.0,-0.6968141828845641,-0.0,-0.7136430285257265,-0.921987470007998,0.0
2020-10-23,1.0,-0.0,-0.704920226109643,-0.0,-0.7119443422416964,-0.9279526373883668,0.0
2020-10-26,1.0,-0.0,-0.7049536742817005,-0.0,-0.711910894069639,-0.9279191892163093,0.0
2020-10-27,1.0,-0.0,-0.7038484666265784,-0.0,-0.7110977483797688,-0.9257366205652436,0.0
2020-10-28,1.0,-0.0,-0.7028137949471995,-0.0,-0.709965245288063,-0.9290201844673173,0.0
