Date,IWF,IWM,MTUM,SPY,VKTX,VLUE,VXX
2020-06-30,-0.7651629689532717,-0.4077212474948138,-0.6062374740691255,-0.7368939207482156,1.0,-0.0,0.0
2020-07-01,-0.7639103554868625,-0.40793171280033724,-0.5965645637206689,-0.7443445271884221,1.0,-0.0,0.0
2020-07-02,-0.755118525021949,-0.42114135206321335,-0.591676909569798,-0.7439157155399473,1.0,-0.0,0.0
2020-07-06,-0.7657600451546901,-0.4211380392986912,-0.5911383920697075,-0.7496384097082583,1.0,-0.0,0.0
2020-07-07,-0.755750967288076,-0.43102356665494196,-0.5781920506507211,-0.7524446007738305,1.0,-0.0,0.0
2020-07-08,-0.7595516706612152,-0.42157761172987446,-0.5902298040321443,-0.7532073875652051,1.0,-0.0,0.0
2020-07-09,-0.7564472942502819,-0.422174464487035,-0.5898393461104848,-0.7546152762119505,1.0,-0.0,0.0
2020-07-10,-0.7577753513437357,-0.4255221725194604,-0.5872283470113768,-0.7517170934451058,1.0,-0.0,0.0
2020-07-13,-0.7656965682474808,-0.42068916919174126,-0.5880487633006835,-0.7489253752378268,1.0,-0.0,0.0
2020-07-14,-0.7565865841218474,-0.42544584755003695,-0.5812022934327623,-0.7543353617784657,1.0,-0.0,0.0
2020-07-15,-0.7569031622638855,-0.42154138379823425,-0.5859157902142179,-0.7531745752576595,1.0,-0.0,0.0
2020-07-16,-0.7552686204834114,-0.4256060232909967,-0.5851247229356508,-0.7522780846497555,1.0,-0.0,0.0
2020-07-17,-0.7504217036828789,-0.4251475962890076,-0.5839190328928873,-0.7547090244588137,1.0,-0.0,0.0
2020-07-20,-0.7590671747106971,-0.42541631385831213,-0.587884561106407,-0.7557154953429297,1.0,-0.0,0.0
2020-07-21,-0.7436611771343937,-0.4372817999083119,-0.5804563247170011,-0.7650668265331312,1.0,-0.0,0.0
2020-07-22,-0.7526308355109824,-0.42923229041598987,-0.587011794618264,-0.7624832262165407,1.0,-0.0,0.0
2020-07-23,-0.7551807058490699,-0.43235023693330504,-0.5887615814414032,-0.7600254614894972,1.0,-0.0,0.0
2020-07-24,-0.7442961079324716,-0.4421487603305785,-0.5843399025217207,-0.7610016246379883,1.0,-0.0,0.0
2020-07-27,-0.7455187014820043,-0.4399788285109386,-0.5810868031051517,-0.7619971771347919,1.0,-0.0,0.0
2020-07-28,-0.7464346229878566,-0.4397062976560294,-0.581509460604349,-0.7624258683987575,1.0,-0.0,0.0
2020-07-29,-0.755449059282925,-0.44078807241746537,-0.5866524671636493,-0.7670216542421016,1.0,-0.0,0.0
2020-07-30,-0.752822908923578,-0.42964850801741533,-0.588368553325546,-0.7688577395490425,1.0,-0.0,0.0
2020-07-31,-0.7995287293819104,-0.4241435562805873,-0.6146093891607758,-0.7868406742794998,1.0,-0.0,0.0
2020-08-03,-0.7741594340310699,-0.45226460506162935,-0.6336882794836263,-0.7866311720516374,1.0,-0.0,0.0
2020-08-04,-0.7750447063975768,-0.45363307908470496,-0.6346118754789971,-0.786212182037152,1.0,-0.0,0.0
2020-08-05,-0.7747820059104673,-0.45342770622788137,-0.6343171950819073,-0.7859097376774052,1.0,-0.0,0.0
2020-08-06,-0.7737604436498959,-0.45550731511547304,-0.633332117187785,-0.7858002845780583,1.0,-0.0,0.0
2020-08-07,-0.7702925346904405,-0.4649068209277634,-0.6421118148866841,-0.7839490352579358,1.0,-0.0,0.0
2020-08-10,-0.7595558324476857,-0.4783230109575988,-0.6383992377322534,-0.7885073478213068,1.0,-0.0,0.0
2020-08-11,-0.7555417139925988,-0.4801963873520683,-0.6359872494778881,-0.7922177847799802,1.0,-0.0,0.0
2020-08-12,-0.7539952459316145,-0.4797586396050466,-0.6297677820442493,-0.7934540135308099,1.0,-0.0,0.0
2020-08-13,-0.7503836877877659,-0.490681868011401,-0.6168603376452532,-0.796243513849302,1.0,-0.0,0.0
2020-08-14,-0.7489126859398414,-0.49139285844815606,-0.615584225722744,-0.7989108585212529,1.0,-0.0,0.0
2020-08-17,-0.7490680505810979,-0.4899861121263066,-0.6166581390249251,-0.7989913018054237,1.0,-0.0,0.0
2020-08-18,-0.7513281793866559,-0.48957608177921075,-0.6295387095592276,-0.7934635254460851,1.0,-0.0,0.0
2020-08-19,-0.7424806541100891,-0.48868447948605637,-0.6299094758358885,-0.7890932982917215,1.0,-0.0,0.0
2020-08-20,-0.7387154358993041,-0.4867936901162155,-0.6280374512732704,-0.7896098218514335,1.0,-0.0,0.0
2020-08-21,-0.7406570991476651,-0.4789101770233846,-0.6375027318423545,-0.7853500400670211,1.0,-0.0,0.0
2020-08-24,-0.7389144701062326,-0.4544432761683768,-0.6600195786954788,-0.772307022950582,1.0,-0.0,0.0
2020-08-25,-0.7378880185668697,-0.45949376269219605,-0.6652523933855526,-0.763743835219031,1.0,-0.0,0.0
2020-08-26,-0.7333984728404443,-0.45539753193645277,-0.6716968841602431,-0.7583686172330184,1.0,-0.0,0.0
2020-08-27,-0.7268654019873533,-0.4620776874435411,-0.6663414634146341,-0.7581210478771454,1.0,-0.0,0.0
2020-08-28,-0.7419296204740439,-0.45139595753962486,-0.6786025883379381,-0.7633779264214048,1.0,-0.0,0.0
2020-08-31,-0.7547958771962,-0.44437516047390235,-0.6950445658951693,-0.7737593074863368,1.0,-0.0,0.0
2020-09-01,-0.7536210626673022,-0.44604158263356675,-0.6866268196985809,-0.7806094385977779,1.0,-0.0,0.0
2020-09-02,-0.7461513024947642,-0.4462652018958739,-0.6907080133739941,-0.7910497115773228,1.0,-0.0,0.0
2020-09-03,-0.7366571491324402,-0.4505820338238525,-0.6913390438538694,-0.7820484662127536,1.0,-0.0,0.0
2020-09-04,-0.7091278921942537,-0.46231520831063166,-0.6658312447786132,-0.7949947332098363,1.0,-0.0,0.0
2020-09-08,-0.7040139236375503,-0.46194568330976477,-0.665615141955836,-0.7943362703506291,1.0,-0.0,0.0
2020-09-09,-0.6915833904542011,-0.46920884591796247,-0.6519715718460262,-0.7948699448032036,1.0,-0.0,0.0
2020-09-10,-0.686969042476602,-0.4754499640028798,-0.6420806335493161,-0.7952123830093593,1.0,-0.0,0.0
2020-09-11,-0.6857338031207306,-0.4777450204932768,-0.6431653124325879,-0.7887035305961028,1.0,-0.0,0.0
2020-09-14,-0.689296636085627,-0.47835941716136,-0.644360496492175,-0.7857168555495594,1.0,-0.0,0.0
2020-09-15,-0.6884235565486918,-0.484213940748216,-0.6480934188711887,-0.7834282419087437,1.0,-0.0,0.0
2020-09-16,-0.6928818693206403,-0.4723784797346026,-0.6519544208856194,-0.7887278234530506,1.0,-0.0,0.0
2020-09-17,-0.6820629585456648,-0.4898261592395823,-0.6461744190249016,-0.7960894864288554,1.0,-0.0,0.0
2020-09-18,-0.6765014282098565,-0.48794156994612575,-0.6491665762736378,-0.7979173446143834,1.0,-0.004194236540477999,0.0
2020-09-21,-0.6705771598233037,-0.4972843797523354,-0.660076761532334,-0.7907161995799841,1.0,-0.0021724961981316533,0.0
2020-09-22,-0.6687203276193237,-0.5003442902185337,-0.6591164425760156,-0.7898742434675461,1.0,-0.00605225963106585,0.0
2020-09-23,-0.6647137535712995,-0.49321905175219705,-0.6605909370366352,-0.785541210082818,1.0,-0.012440779718635855,0.0
2020-09-24,-0.6706962898424454,-0.4981485515138315,-0.6650330356494591,-0.7926377695491179,1.0,-0.003775502795324185,0.0
2020-09-25,-0.6700196092671944,-0.49967317888009294,-0.6630474253758443,-0.7912339312949379,1.0,-0.007371631926792069,0.0
2020-09-28,-0.6652996043987951,-0.49577178528653865,-0.6543389104634705,-0.7938155554749029,1.0,-0.02017929082132617,0.0
2020-09-29,-0.6648413417951042,-0.4889573889392566,-0.6597642792384406,-0.7956844968268358,1.0,-0.017262012692656394,0.0
2020-09-30,-0.6649017190106623,-0.48872125915717707,-0.6600783346630885,-0.795495756872416,1.0,-0.017407702908537027,0.0
2020-10-01,-0.6658564898788362,-0.48977000652978303,-0.6583835159254153,-0.7955089603134295,1.0,-0.018138286294710874,0.0
2020-10-02,-0.6618885179271301,-0.47975032660763534,-0.6559007112788503,-0.8030193061402234,1.0,-0.028378574539120335,0.0
2020-10-05,-0.6598585162343551,-0.4815526936332305,-0.6537275530564121,-0.8035915109740613,1.0,-0.029058588790132414,0.0
2020-10-06,-0.6625862695241554,-0.4838358154740284,-0.6586269524155467,-0.8041046131492917,1.0,-0.023247366509262624,0.0
2020-10-07,-0.6588401799970968,-0.48875018144868626,-0.656590216286834,-0.8005153142691246,1.0,-0.024350413703004788,0.0
2020-10-08,-0.6601392515230635,-0.48716275021758043,-0.6611546272120685,-0.7972512329561937,1.0,-0.020633884537278793,0.0
2020-10-09,-0.661940677351512,-0.48705489883240255,-0.6620857205018492,-0.7966495032272101,1.0,-0.018384219305243307,0.0
2020-10-12,-0.6506267837144613,-0.4847729489541563,-0.6617896752284961,-0.7929626819840324,1.0,-0.0224341606155847,0.0
2020-10-13,-0.6336951426201723,-0.4943925570660993,-0.6625437236305939,-0.7877105044895604,1.0,-0.027730698496267712,0.0
2020-10-14,-0.6349480968858131,-0.49246683967704724,-0.6662341407151096,-0.7868007497116494,1.0,-0.023933102652825836,0.0
2020-10-15,-0.6360849651988894,-0.49377907605755705,-0.6667387933210718,-0.7870460528688377,1.0,-0.022719896137617657,0.0
2020-10-16,-0.6343098043454761,-0.4938565200158541,-0.6674593737613951,-0.7857528915792887,1.0,-0.02179944510503369,0.0
2020-10-19,-0.6325207935764952,-0.4917005724984697,-0.6607136427465524,-0.7858711698412127,1.0,-0.029777121664926368,0.0
2020-10-20,-0.5988498226522952,-0.48400427011949454,-0.6470608492027963,-0.713729811632632,1.0,-0.0,0.0
2020-10-21,-0.5931406207085966,-0.4780623455094755,-0.6542502059873662,-0.7077039274924471,1.0,-0.0,0.0
2020-10-22,-0.5927693469752111,-0.4788505115704182,-0.6554281398063585,-0.7063105129437615,1.0,-0.0,0.0
2020-10-23,-0.5866099893730073,-0.4873675911007507,-0.645538377155394,-0.7073806177367934,1.0,-0.0011655411196050873,0.0
2020-10-26,-0.5859717653508772,-0.48667077850877194,-0.645936129385965,-0.7057634320175439,1.0,-0.002227247807017544,0.0
2020-10-27,-0.5801172780580935,-0.4866016637119869,-0.644381562798309,-0.6981112777853539,1.0,-0.0,0.0
2020-10-28,-0.5821983110868972,-0.48855897575592483,-0.6375987469354399,-0.6966766548624354,1.0,-0.0,0.0
