Date,HGEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-04,1.0,-9.559624832514515,-7.482804823581956,-9.583742742295668,-9.775346136668155,-7.261277355962483,0.0
2020-09-08,1.0,-9.521816562778271,-7.468388245770258,-9.54140694568121,-9.739982190560998,-7.252448797862868,0.0
2020-09-09,1.0,-9.18963282937365,-7.291144708423325,-9.187904967602591,-9.438012958963283,-7.090280777537798,0.0
2020-09-10,1.0,-9.249346120313863,-7.379250217959896,-9.2384481255449,-9.525283347863994,-7.200087183958153,0.0
2020-09-11,1.0,-9.17012987012987,-7.347619047619047,-9.164502164502165,-9.445454545454545,-7.161904761904762,0.0
2020-09-14,1.0,-9.258304195804195,-7.409527972027971,-9.255244755244755,-9.544580419580418,-7.239073426573426,0.0
2020-09-15,1.0,-9.27583187390543,-7.41199649737303,-9.257443082311733,-9.573555166374781,-7.26444833625219,0.0
2020-09-16,1.0,-9.205562798783138,-7.336375488917861,-9.180790960451978,-9.504128639721861,-7.232942199043894,0.0
2020-09-17,1.0,-9.084084084084083,-7.240669240669241,-9.058344058344058,-9.374517374517374,-7.142857142857143,0.0
2020-09-18,1.0,-9.203913043478261,-7.331304347826086,-9.187826086956521,-9.509565217391305,-7.245217391304348,0.0
2020-09-21,1.0,-9.17692974848222,-7.315264527320035,-9.168256721595837,-9.480919340849956,-7.223764093668691,0.0
2020-09-22,1.0,-8.970799830723656,-7.0994498518831985,-8.97503173931443,-9.23487092678798,-7.039356749894202,0.0
2020-09-23,1.0,-8.825688073394495,-6.993744787322768,-8.840283569641368,-9.087572977481233,-6.954128440366972,0.0
2020-09-24,1.0,-8.763266998341626,-6.936152570480929,-8.7757048092869,-9.041459369817579,-6.943200663349917,0.0
2020-09-25,1.0,-8.76597510373444,-6.94896265560166,-8.777178423236514,-9.046887966804979,-6.954356846473029,0.0
2020-09-28,1.0,-8.71788517141677,-6.917389508467576,-8.722428748451053,-9.007021891780257,-6.940520446096655,0.0
2020-09-29,1.0,-8.683388157894736,-6.8725328947368425,-8.685444078947368,-8.970394736842104,-6.9066611842105265,0.0
2020-09-30,1.0,-8.653688524590164,-6.85,-8.659426229508197,-8.934426229508196,-6.886065573770492,0.0
2020-10-01,1.0,-8.663110381616741,-6.865818629462454,-8.666803446860895,-8.944193680755026,-6.893721789084941,0.0
2020-10-02,1.0,-8.733250620347395,-6.909015715467328,-8.735318444995864,-9.02398676592225,-6.954921422663357,0.0
2020-10-05,1.0,-8.710624224886317,-6.9284828441504756,-8.708557255064076,-9.020256304257957,-6.97147581645308,0.0
2020-10-06,1.0,-8.457681508223025,-6.701564380264741,-8.451263537906136,-8.74929803449659,-6.752507019655034,0.0
2020-10-07,1.0,-8.562779357984558,-6.802112962210483,-8.558715969118245,-8.866314506298252,-6.843965867533523,0.0
2020-10-08,1.0,-8.549472830494727,-6.7793998377939975,-8.546634225466342,-8.85117599351176,-6.824817518248175,0.0
2020-10-09,1.0,-8.606443719412724,-6.813621533442088,-8.602773246329527,-8.902936378466558,-6.857667210440456,0.0
2020-10-12,1.0,-8.57997557997558,-6.803825803825804,-8.575091575091575,-8.878713878713878,-6.862433862433862,0.0
2020-10-13,1.0,-8.55650406504065,-6.807723577235772,-8.558536585365854,-8.864634146341464,-6.863008130081301,0.0
2020-10-14,1.0,-8.544642857142858,-6.7938311688311686,-8.5487012987013,-8.849025974025976,-6.847808441558442,0.0
2020-10-15,1.0,-8.637817883511074,-6.855619360131256,-8.646841673502871,-8.952830188679245,-6.923707957342084,0.0
2020-10-16,1.0,-8.630176301763019,-6.860598605986061,-8.633456334563347,-8.947109471094711,-6.9286592865928665,0.0
2020-10-19,1.0,-8.639573070607554,-6.867405582922824,-8.641215106732348,-8.961001642036125,-6.941707717569787,0.0
2020-10-20,1.0,-8.559218559218559,-6.811558811558811,-8.56043956043956,-8.877899877899877,-6.89092389092389,0.0
2020-10-21,1.0,-8.559218559218559,-6.811558811558811,-8.56084656084656,-8.877899877899877,-6.89010989010989,0.0
2020-10-22,1.0,-8.549186991869918,-6.800813008130081,-8.547560975609757,-8.86869918699187,-6.884146341463414,0.0
2020-10-23,1.0,-8.559170394469296,-6.7954453029686865,-8.5587637250915,-8.872712484749899,-6.880845872305815,0.0
2020-10-26,1.0,-8.549776513612354,-6.7903291344981715,-8.550589191385615,-8.862251117431938,-6.880942706216985,0.0
2020-10-27,1.0,-8.477437550362612,-6.727236099919421,-8.48952457695407,-8.783239323126512,-6.812248186946012,0.0
2020-10-28,1.0,-8.469617706237424,-6.716700201207243,-8.482092555331992,-8.773843058350101,-6.799597585513078,0.0
2020-10-29,1.0,-8.430293290478103,-6.717557251908397,-8.46364001607071,-8.752109280835677,-6.813177983125754,0.0
2020-10-30,1.0,-8.485436893203884,-6.76537216828479,-8.528721682847896,-8.81027508090615,-6.86326860841424,0.0
2020-11-02,1.0,-8.44269572235674,-6.746569814366424,-8.497175141242938,-8.790556900726392,-6.878127522195319,0.0
2020-11-03,1.0,-8.454398708635997,-6.739305891848265,-8.504439063761097,-8.792171105730429,-6.864810330912026,0.0
2020-11-04,1.0,-8.433628318584072,-6.696299275945294,-8.481496379726469,-8.769509251810137,-6.84473049074819,0.0
2020-11-05,1.0,-8.376006441223833,-6.7681159420289845,-8.422302737520129,-8.777375201288244,-6.913848631239936,0.0
2020-11-06,1.0,-8.35582329317269,-6.736546184738956,-8.413654618473895,-8.764658634538153,-6.890361445783133,0.0
