Date,IWF,IWM,KDP,MTUM,SPY,VLUE,VXX
2020-08-13,-0.32449227720988877,-0.26912685189354707,1.0,-0.2999729814923222,-0.3579501958841807,-0.0,0.0
2020-08-14,-0.32472474275549945,-0.26915542746493143,1.0,-0.29997973566298153,-0.35773309616553706,-0.0,0.0
2020-08-17,-0.323778882714244,-0.2671946363084123,1.0,-0.30058271649380164,-0.35831439692217704,-0.0,0.0
2020-08-18,-0.3240057585027893,-0.26768040309519525,1.0,-0.29523573870793596,-0.3624932517545438,-0.0,0.0
2020-08-19,-0.32137225751227644,-0.27481191151957474,1.0,-0.293170248231743,-0.3632022345361986,-0.0,0.0
2020-08-20,-0.3201819573931451,-0.275278115569968,1.0,-0.2928207899833356,-0.3636670720172949,-0.0,0.0
2020-08-21,-0.3181347383590021,-0.27742502026479327,1.0,-0.29100243177519586,-0.3651040259389354,-0.0,0.0
2020-08-24,-0.3178359149855908,-0.27397784582132567,1.0,-0.29750540345821325,-0.36212175792507206,-0.0,0.0
2020-08-25,-0.3172401409557157,-0.2663120328597401,1.0,-0.2983413013714004,-0.36262429017125675,-0.0,0.0
2020-08-26,-0.3145163098307365,-0.2647236856854613,1.0,-0.3020289205246049,-0.36063221611926916,-0.0,0.0
2020-08-27,-0.31583314644539134,-0.26351199820587573,1.0,-0.3025117739403454,-0.3607983852881812,-0.0,0.0
2020-08-28,-0.3150896860986547,-0.2644843049327354,1.0,-0.3018609865470852,-0.36071748878923765,-0.0,0.0
2020-08-31,-0.3144668174793379,-0.2660201133334827,1.0,-0.29887786413420836,-0.3604273523417027,-0.0,0.0
2020-09-01,-0.31408734602463606,-0.2682642777155655,1.0,-0.29496080627099663,-0.36230683090705484,-0.0,0.0
2020-09-02,-0.31272800519236366,-0.26713815715852374,1.0,-0.29504711174772275,-0.36317450370403526,-0.0,0.0
2020-09-03,-0.31209848908785676,-0.2673531057638501,1.0,-0.29510912143256857,-0.3638276440962507,-0.0,0.0
2020-09-04,-0.2982069763303079,-0.27318028118882365,1.0,-0.28350240256273357,-0.3697054636056238,-0.0,0.0
2020-09-08,-0.29789743019245746,-0.27449104461007895,1.0,-0.28296807208810765,-0.3695850483924797,-0.0,0.0
2020-09-09,-0.294286094832179,-0.27885810690818685,1.0,-0.2762386787426745,-0.3704492985260167,-0.0,0.0
2020-09-10,-0.29350839450863847,-0.2814877242786489,1.0,-0.2729934130275677,-0.36984630397657964,-0.0,0.0
2020-09-11,-0.29619836914257786,-0.2803119514742151,1.0,-0.27395738440687006,-0.37143111071611085,-0.0,0.0
2020-09-14,-0.29426273220158206,-0.2794418273931206,1.0,-0.27364234290285305,-0.3746778064172073,-0.0,0.0
2020-09-15,-0.2963719979560552,-0.27526604607762545,1.0,-0.2691786452200573,-0.380862455844127,-0.0,0.0
2020-09-16,-0.2976759701990437,-0.27356833092405203,1.0,-0.26807516957633715,-0.3846324919381741,-0.0,0.0
2020-09-17,-0.2984590069155678,-0.2725089502123591,1.0,-0.26855084387716527,-0.38411420693335707,-0.0,0.0
2020-09-18,-0.29710741045423217,-0.27293950241234405,1.0,-0.2688707561642617,-0.38444093647864463,-0.0,0.0
2020-09-21,-0.29696740628751833,-0.27302236649028416,1.0,-0.26906487616167907,-0.3842322913424341,-0.0,0.0
2020-09-22,-0.29902821944005875,-0.2697858524761502,1.0,-0.2714314305410394,-0.38348640174342324,-0.0,0.0
2020-09-23,-0.2961933561613377,-0.27013385511628946,1.0,-0.2735135856272513,-0.38366611820162766,-0.0,0.0
2020-09-24,-0.2940680598074449,-0.26944407471493853,1.0,-0.27250543502373664,-0.3823372820444563,-0.0,0.0
2020-09-25,-0.2940863197603462,-0.27038721846222125,1.0,-0.27220681238211475,-0.3823144347054255,-0.0,0.0
2020-09-28,-0.29435117212623924,-0.2698662644991018,1.0,-0.2714631063008716,-0.3821552928652221,-0.0,0.0
2020-09-29,-0.29481921567758096,-0.26655434613935136,1.0,-0.2723403311977654,-0.3831386197876256,-0.0,0.0
2020-09-30,-0.2959673121335939,-0.2660108367383194,1.0,-0.27196216024160597,-0.386680582696749,-0.0,0.0
2020-10-01,-0.2959358265004555,-0.2662044752572051,1.0,-0.27278181454569694,-0.3871297469057619,-0.0,0.0
2020-10-02,-0.2975875486381323,-0.26712618121178433,1.0,-0.27344080044469155,-0.38530294608115623,-0.0,0.0
2020-10-05,-0.2924266323062227,-0.2738097882833848,1.0,-0.2678337369204452,-0.3874880590051763,-0.0,0.0
2020-10-06,-0.29635390050436594,-0.2658475348279157,1.0,-0.26598084742373407,-0.3936943142177883,-0.0,0.0
2020-10-07,-0.2929158338885188,-0.27221852098600935,1.0,-0.2649789029535865,-0.390650677326227,-0.0,0.0
2020-10-08,-0.2929304143167991,-0.2718593187974599,1.0,-0.2651760735379013,-0.39040365913228825,-0.0,0.0
2020-10-09,-0.2931474616528669,-0.2718373326821905,1.0,-0.2649559368687429,-0.3898643699083221,-0.0,0.0
2020-10-12,-0.2948427505330491,-0.2713219616204691,1.0,-0.2650586353944563,-0.3898365316275764,-0.0,0.0
2020-10-13,-0.29490938166311303,-0.2712775408670931,1.0,-0.2650364250177683,-0.3898365316275764,-0.0,0.0
2020-10-14,-0.2948908675089371,-0.2718209472211737,1.0,-0.2650709416701823,-0.3886360103914559,-0.0,0.0
2020-10-15,-0.2940001331823933,-0.27220261481432156,1.0,-0.2657210716743246,-0.3877827351224168,-0.0,0.0
2020-10-16,-0.2949771283918817,-0.27228316383177154,1.0,-0.2651552160589777,-0.3881511746680286,-0.0,0.0
2020-10-19,-0.2939478708760712,-0.27301185560143865,1.0,-0.26182229918742506,-0.3913458549797967,-0.0,0.0
2020-10-20,-0.293994893994894,-0.2722388722388722,1.0,-0.2627372627372627,-0.391008991008991,-0.0,0.0
2020-10-21,-0.29419077005038957,-0.2728806410797132,1.0,-0.2621589824413416,-0.3905747075406779,-0.0,0.0
2020-10-22,-0.28911340024652227,-0.27205493924986796,1.0,-0.26102746962493395,-0.37887392146504667,-0.0,0.0
2020-10-23,-0.28624518966465096,-0.2739967014843321,1.0,-0.2621440351841671,-0.37664650907091807,-0.0,0.0
2020-10-26,-0.28579284253128917,-0.273277170446297,1.0,-0.26335701559509933,-0.3771638475243605,-0.0,0.0
2020-10-27,-0.2857897052353718,-0.2735151781786186,1.0,-0.26198856137263526,-0.3784425868895732,-0.0,0.0
2020-10-28,-0.2884382766280323,-0.27332908135213,1.0,-0.25991334755547735,-0.3776199168664365,-0.0,0.0
