Date,IWF,IWM,MTUM,PCQ,SPY,VLUE,VXX
2020-09-02,-0.15669911033381495,-0.17249638810736828,-0.2663105467264847,1.0,-0.30550908676146304,-0.0,0.0
2020-09-03,-0.15935967147039812,-0.1715654587626906,-0.2652382219856268,1.0,-0.30503060952887945,-0.0,0.0
2020-09-04,-0.1450414863255779,-0.17690752045965716,-0.2556464873650986,1.0,-0.3124610179742577,-0.0,0.0
2020-09-08,-0.14708552407610548,-0.17789461739229112,-0.25513484888603094,1.0,-0.3111737337821992,-0.0,0.0
2020-09-09,-0.1417797888386124,-0.18495475113122173,-0.2444947209653092,1.0,-0.31414027149321266,-0.0,0.0
2020-09-10,-0.14179385716977577,-0.18733747880158283,-0.24218956095722632,1.0,-0.3129828528358772,-0.0,0.0
2020-09-11,-0.14015928903616956,-0.18903805238086274,-0.2425674530699855,1.0,-0.31108433281241177,-0.0,0.0
2020-09-14,-0.13983880686953903,-0.18780129557095512,-0.24248644169930703,1.0,-0.31297077432961734,-0.0,0.0
2020-09-15,-0.13935693015190923,-0.19056504202947716,-0.2431490067473331,1.0,-0.311658939274002,-0.0,0.0
2020-09-16,-0.14191356859784865,-0.18671447442913755,-0.24389507454236645,1.0,-0.31462540101906017,-0.0,0.0
2020-09-17,-0.1397094887757027,-0.18922844746274287,-0.24263346538388986,1.0,-0.3148651197887191,-0.0,0.0
2020-09-18,-0.13977540813437764,-0.18861942059073322,-0.24357837123714257,1.0,-0.3153534019061998,-0.0,0.0
2020-09-21,-0.13763562600245305,-0.1904141900179262,-0.24645721294461742,1.0,-0.3124445702424757,-0.0,0.0
2020-09-22,-0.1347354087074933,-0.19816923251503574,-0.24458145780534854,1.0,-0.3138026251087491,-0.0,0.0
2020-09-23,-0.13368003025718608,-0.19720121028744325,-0.24606656580937972,1.0,-0.31412632375189103,-0.0,0.0
2020-09-24,-0.13013698630136986,-0.1941582701234009,-0.24265066606287028,1.0,-0.31991773274463187,-0.0,0.0
2020-09-25,-0.1304864926091635,-0.19578637367616242,-0.24141511393026371,1.0,-0.32013743369013237,-0.0,0.0
2020-09-28,-0.12867085384484805,-0.19653331824440293,-0.23772609819121449,1.0,-0.3231860276504649,-0.0,0.0
2020-09-29,-0.12875188536953244,-0.19298642533936652,-0.23946078431372553,1.0,-0.32417043740573154,-0.0,0.0
2020-09-30,-0.1288321580753422,-0.19282401297183152,-0.23969606697085108,1.0,-0.324088389456616,-0.0,0.0
2020-10-01,-0.12847824447628384,-0.194197270190785,-0.23936731769851444,1.0,-0.32318452605384207,-0.0,0.0
2020-10-02,-0.128716044262635,-0.19314947122363188,-0.23884479800931252,1.0,-0.32441042848794466,-0.0,0.0
2020-10-05,-0.12413585246858931,-0.19871154896679039,-0.23425697440051238,1.0,-0.3265771281104602,-0.0,0.0
2020-10-06,-0.12553419809100663,-0.19590714837057815,-0.2347459382118719,1.0,-0.3264679857672685,-0.0,0.0
2020-10-07,-0.12357500282177658,-0.19893524963316903,-0.233737160916513,1.0,-0.3249369803228112,-0.0,0.0
2020-10-08,-0.12320502217878355,-0.1976919028644463,-0.23319675212390048,1.0,-0.32546425080820995,-0.0,0.0
2020-10-09,-0.12479323308270678,-0.19678571428571429,-0.23396616541353382,1.0,-0.3241541353383458,-0.0,0.0
2020-10-12,-0.1238277799703069,-0.1977410685760463,-0.233447971284133,1.0,-0.32429384901618086,-0.0,0.0
2020-10-13,-0.12173913043478261,-0.19943656681378535,-0.2333364635177012,1.0,-0.32359845994929104,-0.0,0.0
2020-10-14,-0.12157289867047248,-0.19959813715916772,-0.23332456996920303,1.0,-0.3233681364080222,-0.0,0.0
2020-10-15,-0.12092080063089113,-0.19961320365015583,-0.23380524991550564,1.0,-0.323312929512937,-0.0,0.0
2020-10-16,-0.12022606932291861,-0.2011153253971234,-0.23305418904202183,1.0,-0.3232565999474257,-0.0,0.0
2020-10-19,-0.1195576666729249,-0.20087114882751628,-0.23410247263578843,1.0,-0.3229446332350787,-0.0,0.0
2020-10-20,-0.11874964819783476,-0.20111826181586204,-0.23417828395594498,1.0,-0.3222320205640092,-0.0,0.0
2020-10-21,-0.11891181988742965,-0.20157598499061913,-0.23378986866791743,1.0,-0.3218949343339587,-0.0,0.0
2020-10-22,-0.11886091621956253,-0.20155329606423292,-0.23402618842156606,1.0,-0.3215210295276329,-0.0,0.0
2020-10-23,-0.12022062961990168,-0.19929833777344189,-0.23588233086938576,1.0,-0.32070091178567406,-0.0,0.0
2020-10-26,-0.12010806348729877,-0.19918577164083898,-0.23601365802408913,1.0,-0.320775955874076,-0.0,0.0
2020-10-27,-0.11734167962966434,-0.19716250913657066,-0.240680697940289,1.0,-0.31900219277695524,-0.0,0.0
2020-10-28,-0.11529522024367386,-0.19750702905342082,-0.24189315838800377,1.0,-0.3197375820056233,-0.0,0.0
