Date,IWF,IWM,MTUM,NFG,SPY,VLUE,VXX
2020-08-27,-0.10838130637777073,-0.2841892933230588,-0.21603735098136984,1.0,-0.4560310049408458,-0.20182675309369477,0.0
2020-08-28,-0.10766580534022394,-0.2818577451380389,-0.21621560360850448,1.0,-0.4570923432612539,-0.2038170361303776,0.0
2020-08-31,-0.10745131820551763,-0.28086958492961256,-0.2184390089089384,1.0,-0.45675877859134495,-0.20340942579285018,0.0
2020-09-01,-0.10687005598494978,-0.2813527051837077,-0.21800131462635144,1.0,-0.45687798907500166,-0.20349509281715358,0.0
2020-09-02,-0.09911279526219055,-0.27301400013614396,-0.21955480928501736,1.0,-0.45826053413809537,-0.21914637743640944,0.0
2020-09-03,-0.09718159762374443,-0.273790898578328,-0.22027979956012064,1.0,-0.4561367707412194,-0.220030383420629,0.0
2020-09-04,-0.07239034495181482,-0.2746329820769161,-0.20282806448707555,1.0,-0.46325317481761685,-0.23853913356750428,0.0
2020-09-08,-0.07746923319659198,-0.2770139295857188,-0.202790425100302,1.0,-0.46091601676959837,-0.23578866699725012,0.0
2020-09-09,-0.07592029719689294,-0.27828436339074636,-0.19905437352245864,1.0,-0.4599121918270855,-0.23829787234042554,0.0
2020-09-10,-0.07156021036544254,-0.2765316671910819,-0.19523980761450982,1.0,-0.4601519305973839,-0.24398795343192342,0.0
2020-09-11,-0.07189072609633357,-0.2781047807332854,-0.19617181883537022,1.0,-0.45785406182602445,-0.24256380301941047,0.0
2020-09-14,-0.07307044152342433,-0.2781934614088305,-0.19640489832603078,1.0,-0.4573868104707336,-0.2419054038872037,0.0
2020-09-15,-0.07514697302876633,-0.27289862226809675,-0.19306197549701568,1.0,-0.4591392541399273,-0.24361620966656194,0.0
2020-09-16,-0.07617485847785066,-0.26983556474076736,-0.1883367777877617,1.0,-0.46120496001437683,-0.2508311618294546,0.0
2020-09-17,-0.07361067433397726,-0.27099150905251806,-0.18695808437036704,1.0,-0.4605328181859023,-0.2541893166808931,0.0
2020-09-18,-0.07348149479786971,-0.26979169007438036,-0.18851261769398442,1.0,-0.4608885193591155,-0.2544661917709714,0.0
2020-09-21,-0.0724562860541851,-0.27112747188615294,-0.18789701690197752,1.0,-0.4585755650827142,-0.2545846333415636,0.0
2020-09-22,-0.07332794322418362,-0.27186363023851234,-0.188204644477384,1.0,-0.4574181377172888,-0.2550419979337915,0.0
2020-09-23,-0.07123447640863256,-0.2704529632374407,-0.18971905948932155,1.0,-0.456601315996317,-0.25774214556805675,0.0
2020-09-24,-0.06671896010757508,-0.265307037203048,-0.1864634692962797,1.0,-0.4583370685791125,-0.2642985208426714,0.0
2020-09-25,-0.06761446322623979,-0.2630471286242024,-0.1868577185715885,1.0,-0.458457405127057,-0.2628680174633382,0.0
2020-09-28,-0.06677407805227353,-0.2624194414607948,-0.18562030075187969,1.0,-0.4585123523093448,-0.26438865019692087,0.0
2020-09-29,-0.0675270645074707,-0.2603337210342668,-0.18486624317795475,1.0,-0.45882168739375506,-0.26518743848975573,0.0
2020-09-30,-0.06776892786826562,-0.2596205477000179,-0.18487112940755324,1.0,-0.45923572579201716,-0.2658627170216574,0.0
2020-10-01,-0.06825403929642394,-0.2631696728281788,-0.18339077115875219,1.0,-0.4587566575661281,-0.2642885915051694,0.0
2020-10-02,-0.0662009985000112,-0.25643092215729735,-0.18167774867351735,1.0,-0.46410101417153604,-0.2704009671569615,0.0
2020-10-05,-0.06269297892334541,-0.25882668814605986,-0.1784579585626706,1.0,-0.46458137557613993,-0.27290016557032265,0.0
2020-10-06,-0.06481647269471799,-0.2593106535362579,-0.18180393912264997,1.0,-0.46401074306177265,-0.2681960608773501,0.0
2020-10-07,-0.06218415992129154,-0.26208577433925134,-0.18158847994275748,1.0,-0.46084701041992754,-0.2693305308349358,0.0
2020-10-08,-0.06224724624081149,-0.26042853631834123,-0.18238487834305245,1.0,-0.46091114239113434,-0.2683379136224501,0.0
2020-10-09,-0.06109770269062305,-0.2596987574863681,-0.18179583445070172,1.0,-0.46084741217484576,-0.27129704120854564,0.0
2020-10-12,-0.0605688241470989,-0.2592551218749302,-0.1805000111709377,1.0,-0.45905851337161246,-0.2748050671373355,0.0
2020-10-13,-0.06050727873537554,-0.2591765651513798,-0.17944538715727426,1.0,-0.4578011967491292,-0.27581048495132626,0.0
2020-10-14,-0.0612249453149413,-0.25802419534842197,-0.18222400785679213,1.0,-0.45707780902638273,-0.2734922548100531,0.0
2020-10-15,-0.06084278189447371,-0.25767788590304436,-0.1825506651191858,1.0,-0.4563878225158468,-0.2744844210338363,0.0
2020-10-16,-0.06055803571428572,-0.2590848214285714,-0.180625,1.0,-0.45571428571428574,-0.27616071428571426,0.0
2020-10-19,-0.06231719025610111,-0.2611025520798446,-0.18436153348069753,1.0,-0.45490879049724253,-0.2701230267711613,0.0
2020-10-20,-0.0608433734939759,-0.26097724230254354,-0.18360107095046854,1.0,-0.4538152610441767,-0.27190986166889786,0.0
2020-10-21,-0.061423087224354966,-0.2606686902955093,-0.18194804035353984,1.0,-0.4555173645210249,-0.2723640746361932,0.0
2020-10-22,-0.06158927097047732,-0.2603485595697677,-0.18188918394215964,1.0,-0.45569366032178166,-0.27199696516635796,0.0
2020-10-23,-0.057926011973907614,-0.26423018497006523,-0.1801224198016263,1.0,-0.45643820927531054,-0.27519882048074346,0.0
2020-10-26,-0.056965557266903284,-0.2628630103350521,-0.18080760731266324,1.0,-0.45416192325721555,-0.27739458470055134,0.0
2020-10-27,-0.05414445955890551,-0.2626496889146578,-0.18161139977253976,1.0,-0.455366500903151,-0.2762304038534442,0.0
2020-10-28,-0.0528757164202404,-0.26257219954951944,-0.1805490510916349,1.0,-0.4552084030240182,-0.27889654557213267,0.0
