Date,IWF,IWM,MTUM,PPC,SPY,VLUE,VXX
2020-08-20,-0.3105858596318637,-0.31630724622673256,-0.2961141170683719,1.0,-0.4579957024878971,-0.2078856758226111,0.0
2020-08-21,-0.3066173235682307,-0.3175642452317487,-0.29191791102714737,1.0,-0.45821795502186796,-0.21360730829947466,0.0
2020-08-24,-0.30585312839621176,-0.3195414790663975,-0.29056047197640117,1.0,-0.45751177353413025,-0.21412306577653573,0.0
2020-08-25,-0.30292376496135254,-0.3294728950701859,-0.2807176278985601,1.0,-0.4552645865108704,-0.21676188506579117,0.0
2020-08-26,-0.30351049529521246,-0.3294643780374315,-0.27998655774997416,1.0,-0.4551235652983145,-0.2169372350325716,0.0
2020-08-27,-0.30397147360533316,-0.32831192992429137,-0.28231828634918993,1.0,-0.45337329784760083,-0.21593757267254077,0.0
2020-08-28,-0.3029519722897172,-0.32665563769839223,-0.2822985059194541,1.0,-0.4552034327663755,-0.21780489065811923,0.0
2020-08-31,-0.3036466544336185,-0.3271909647739901,-0.2815496343007779,1.0,-0.45540537048044866,-0.21665417517380406,0.0
2020-09-01,-0.3027060556718617,-0.3287586260370629,-0.2753611951099739,1.0,-0.4597968519810809,-0.21795766457315657,0.0
2020-09-02,-0.2973859585679599,-0.3261352482306143,-0.275197602934339,1.0,-0.45900707754300774,-0.22531900604432506,0.0
2020-09-03,-0.2961317977586118,-0.3266539275938646,-0.2758870009812529,1.0,-0.4577028353044466,-0.22586892526984456,0.0
2020-09-04,-0.26384791030607796,-0.32883495394719964,-0.2504040844600662,1.0,-0.4681991943966955,-0.2543294763578521,0.0
2020-09-08,-0.262723803181271,-0.33224046515201966,-0.2448963909735919,1.0,-0.46123306267769787,-0.26031607796931433,0.0
2020-09-09,-0.2516444852378767,-0.3339707307123553,-0.23435826831880066,1.0,-0.46032838712967206,-0.269287644689205,0.0
2020-09-10,-0.24612526404194132,-0.3334181660855623,-0.22759779095513194,1.0,-0.4607181940803705,-0.2770977018807421,0.0
2020-09-11,-0.2401970795466149,-0.3414428673542326,-0.2310834269376085,1.0,-0.4638517308281425,-0.276294291841111,0.0
2020-09-14,-0.23995000510152026,-0.34547495153555763,-0.23086929905111722,1.0,-0.4624017957351291,-0.27203856749311295,0.0
2020-09-15,-0.24036720642611245,-0.3456840494708658,-0.23251306897870713,1.0,-0.46033405584597736,-0.2711462450592885,0.0
2020-09-16,-0.24218829776370876,-0.33978351883998775,-0.2334065148575513,1.0,-0.4614775860308383,-0.2759879505769427,0.0
2020-09-17,-0.2419515433123133,-0.33970742168551665,-0.23327120937476067,1.0,-0.46133421838698974,-0.2767750006382599,0.0
2020-09-18,-0.2427137347058673,-0.3393445554164857,-0.23420777031341794,1.0,-0.46177424710720577,-0.2763033538532274,0.0
2020-09-21,-0.2444092314769852,-0.33787410228231146,-0.23275487515015206,1.0,-0.46407851355841234,-0.2766887315664375,0.0
2020-09-22,-0.23644346307897712,-0.355807743658211,-0.22509499845948444,1.0,-0.4687275341480949,-0.28145219266714594,0.0
2020-09-23,-0.23116416377871904,-0.35453728661275835,-0.22792966243101012,1.0,-0.4670517263509177,-0.2863817225003209,0.0
2020-09-24,-0.23094101339904513,-0.356229785923302,-0.22837414651676163,1.0,-0.4677088146208738,-0.28361312182350223,0.0
2020-09-25,-0.230397946084724,-0.3576636713735558,-0.22734274711168165,1.0,-0.466392811296534,-0.285596919127086,0.0
2020-09-28,-0.2313896737734395,-0.3578731055741074,-0.22838427947598255,1.0,-0.4668379142049834,-0.2842281017210378,0.0
2020-09-29,-0.23229236221685756,-0.35682366839591145,-0.22666803636550414,1.0,-0.46681904566233495,-0.2855822076121013,0.0
2020-09-30,-0.23028827674567587,-0.3597437540038437,-0.22137091607943626,1.0,-0.46688020499679694,-0.28415118513773224,0.0
2020-10-01,-0.23011866013993182,-0.36161869858274176,-0.22158435633921936,1.0,-0.46690074066480436,-0.2826571670211948,0.0
2020-10-02,-0.23044392044289522,-0.3618002870617183,-0.22167828583145374,1.0,-0.46678285831453764,-0.28234570432643014,0.0
2020-10-05,-0.21885168199636187,-0.37162768056160495,-0.21011503676564783,1.0,-0.46919115574799514,-0.2922548743306603,0.0
2020-10-06,-0.21854931559421772,-0.3634130740693361,-0.20376103364462073,1.0,-0.472866828706665,-0.2999360368427786,0.0
2020-10-07,-0.21497022820781478,-0.36842912269045003,-0.20058265825049196,1.0,-0.47018987503513837,-0.3013212031381769,0.0
2020-10-08,-0.21273771537970645,-0.3693426930440332,-0.19586470963624764,1.0,-0.4712954690491385,-0.30338225909380984,0.0
2020-10-09,-0.21634873209223934,-0.36839551571797036,-0.1975535636762941,1.0,-0.4696749150897623,-0.30166756045864296,0.0
2020-10-12,-0.19615510760148347,-0.3650377172843556,-0.1962812523652143,1.0,-0.4598733506572142,-0.3055478467088831,0.0
2020-10-13,-0.19595174398061682,-0.36512543536419156,-0.19756700822775225,1.0,-0.46103175003785773,-0.30417444853869063,0.0
2020-10-14,-0.19589684061774504,-0.36547390733824564,-0.19766326839608356,1.0,-0.46043201776521653,-0.3040274553346119,0.0
2020-10-15,-0.19142842660178425,-0.3575121654501216,-0.20331508515815083,1.0,-0.46373175182481746,-0.31845600162206,0.0
2020-10-16,-0.19054125863508695,-0.35575292897087474,-0.20577443761228778,1.0,-0.4626635289354488,-0.31569624737468055,0.0
2020-10-19,-0.1904052142279709,-0.3535266774454325,-0.1964430072756669,1.0,-0.46129749393694425,-0.3245755860953921,0.0
2020-10-20,-0.1895754943306649,-0.35359478774716535,-0.19490391171494229,1.0,-0.4616025657213566,-0.3256395363519281,0.0
2020-10-21,-0.19022013531253154,-0.3553216197111986,-0.19271937796627284,1.0,-0.4612238715540745,-0.325002524487529,0.0
2020-10-22,-0.1909545202160416,-0.3533895310685983,-0.19188834485891676,1.0,-0.4630760688506385,-0.3244914441471909,0.0
2020-10-23,-0.19027788294086467,-0.3541051462608213,-0.19128744857525048,1.0,-0.46316347391534796,-0.3250548951313697,0.0
2020-10-26,-0.191315324413027,-0.3562736682655895,-0.19058318606412522,1.0,-0.46493309770260033,-0.3215097197677354,0.0
2020-10-27,-0.18865737824695777,-0.357108664432743,-0.1880527071628329,1.0,-0.4642866140938752,-0.3213574865838603,0.0
2020-10-28,-0.19247441907354199,-0.3574272896819396,-0.1898281163365089,1.0,-0.46506880387116284,-0.315514894903977,0.0
