Date,IWF,IWM,MTUM,SPY,TSN,VLUE,VXX
2019-11-27,-0.0,-0.0,-1.155354047206294,-0.8157420989465262,1.0,-0.36268169089211894,0.0
2019-11-29,-0.0,-0.0,-1.183250833417517,-0.8389399602653467,1.0,-0.3451527090278479,0.0
2019-12-02,-0.0,-0.0,-1.20899380910266,-0.8439009456425607,1.0,-0.3486971902850534,0.0
2019-12-03,-0.0,-0.0,-1.1981507727610177,-0.8292164405750152,1.0,-0.3471013025578727,0.0
2019-12-04,-0.0,-0.0,-1.196629594466296,-0.8349382883493828,1.0,-0.3591821510918215,0.0
2019-12-05,-0.0,-0.0,-1.2253482748050002,-0.7877311897544194,1.0,-0.3929970366838107,0.0
2019-12-06,-0.0,-0.0,-1.2374122988031366,-0.810668592653735,1.0,-0.3911817306369514,0.0
2019-12-09,-0.0,-0.0,-1.28223989863438,-0.8371110798254259,1.0,-0.40025341405040127,0.0
2019-12-10,-0.0,-0.0,-1.4985042571143667,-0.9760681138298688,1.0,-0.36062744496433224,0.0
2019-12-11,-0.0,-0.0,-1.5088340582778397,-0.9765579891450785,1.0,-0.3638708187382116,0.0
2019-12-12,-0.0,-0.0,-1.5094128970163618,-0.9770933589990377,1.0,-0.3633493743984601,0.0
2019-12-13,-0.0,-0.0,-1.5487738841185117,-0.9754003249013693,1.0,-0.34369923416105824,0.0
2019-12-16,-0.0,-0.0,-1.5545841392649902,-0.9763636363636363,1.0,-0.3375628626692457,0.0
2019-12-17,-0.0,-0.0,-1.609203912247204,-0.9978958032965747,1.0,-0.289560846354674,0.0
2019-12-18,-0.0,-0.0,-1.6847662754335377,-1.048613085326727,1.0,-0.32786419201559514,0.0
2019-12-19,-0.0,-0.0,-1.700384175249305,-1.0537845349027302,1.0,-0.3328020271374857,0.0
2019-12-20,-0.0,-0.0,-1.7043222003929273,-1.0566879502292077,1.0,-0.33198264571054353,0.0
2019-12-23,-0.0,-0.0,-1.6944557353060727,-1.0375579221201527,1.0,-0.33269652873750105,0.0
2019-12-24,-0.0,-0.0,-1.6865998620633698,-1.0393525092295832,1.0,-0.3310073430970831,0.0
2019-12-26,-0.0,-0.0,-1.6859276091543582,-1.0419168966076935,1.0,-0.32993832170102255,0.0
2019-12-27,-0.0,-0.0,-1.6999959321482325,-1.0345767400235937,1.0,-0.33323841679209215,0.0
2019-12-30,-0.0,-0.0,-1.7264131636036184,-1.053374810691335,1.0,-0.31337235479513736,0.0
2019-12-31,-0.0,-0.0,-1.725143090760425,-1.0515944399018806,1.0,-0.3115699100572363,0.0
2020-01-02,-0.0,-0.0,-1.7292238378046283,-1.0539832070448494,1.0,-0.312635674790088,0.0
2020-01-03,-0.0,-0.0,-1.7605854462997321,-1.0350443207586064,1.0,-0.32723149866007006,0.0
2020-01-06,-0.0,-0.0,-1.7851411466345155,-1.0396208373175904,1.0,-0.3326819939300711,0.0
2020-01-07,-0.0,-0.0,-1.789018302828619,-1.0318635607321132,1.0,-0.33885191347753746,0.0
2020-01-08,-0.0,-0.0,-1.789272030651341,-1.0362735299017158,1.0,-0.33903881392637014,0.0
2020-01-09,-0.0,-0.0,-1.7886548488008343,-1.0364963503649636,1.0,-0.3458602711157456,0.0
2020-01-10,-0.0,-0.0,-1.7850529375129747,-1.025119368901806,1.0,-0.3418310151546606,0.0
2020-01-13,-0.0,-0.0,-1.823089840470193,-1.0330814441645675,1.0,-0.3419815281276239,0.0
2020-01-14,-0.0,-0.0,-1.8717698890112684,-1.0575277471829196,1.0,-0.3069558586799966,0.0
2020-01-15,-0.0,-0.0,-1.8799456036717521,-1.0729675746887084,1.0,-0.29679996600229486,0.0
2020-01-16,-0.0,-0.0,-1.866794707639778,-1.0808792146820314,1.0,-0.3203585147247119,0.0
2020-01-17,-0.0,-0.0,-1.8621116950818273,-1.096013331624151,1.0,-0.3148314318677093,0.0
2020-01-21,-0.0,-0.0,-1.8548290598290598,-1.1032478632478633,1.0,-0.3154700854700854,0.0
2020-01-22,-0.0,-0.0,-1.8483489956030692,-1.1263470988878352,1.0,-0.3360634537460126,0.0
2020-01-23,-0.0,-0.0,-1.8450058398581133,-1.136912229095471,1.0,-0.34390275554786526,0.0
2020-01-24,-0.0,-0.0,-1.8443170552993406,-1.1350803844661868,1.0,-0.330804706693677,0.0
2020-01-27,-0.0,-0.0,-1.848548880934926,-1.1373064815214111,1.0,-0.326534132562853,0.0
2020-01-28,-0.0,-0.0,-1.8557976287291873,-1.1178786970851347,1.0,-0.306553096776955,0.0
2020-01-29,-0.0,-0.0,-1.845102796577704,-1.1028391435746818,1.0,-0.30864512833610014,0.0
2020-01-30,-0.0,-0.0,-1.83708080078208,-1.115314319717771,1.0,-0.2980405491562885,0.0
2020-01-31,-0.0,-0.0,-1.8374909385527272,-1.1213167881966655,1.0,-0.3054453967847853,0.0
2020-02-03,-0.0,-0.0,-1.8091286307053944,-1.0907833521941406,1.0,-0.2913785154449055,0.0
2020-02-04,-0.0,-0.0,-1.8003090157430994,-1.081805654152921,1.0,-0.2937737503653902,0.0
2020-02-05,-0.0,-0.0,-1.7989901916152795,-1.0644373629102346,1.0,-0.27517278483631996,0.0
2020-02-06,-0.0,-0.0,-1.820126618943187,-1.0590474614143253,1.0,-0.25865850126205153,0.0
2020-02-07,-0.0,-0.0,-1.8695782359483277,-1.1154076482162718,1.0,-0.29249721960817865,0.0
2020-02-10,-0.0,-0.0,-1.8732797675014958,-1.1161210359859817,1.0,-0.2844687580135054,0.0
2020-02-11,-0.0,-0.0,-1.8654698959577007,-1.108007845812724,1.0,-0.2905082722155893,0.0
2020-02-12,-0.0,-0.0,-1.8643171054315826,-1.1168238255749456,1.0,-0.2856167598242096,0.0
2020-02-13,-0.0,-0.0,-1.8770197486535007,-1.118791143028127,1.0,-0.2787894331879969,0.0
2020-02-14,-0.0,-0.0,-1.8931614781826747,-1.1005010062946945,1.0,-0.2883997773305357,0.0
2020-02-18,-0.0,-0.0,-1.8642279880901744,-1.0761378136962994,1.0,-0.3131008081667375,0.0
2020-02-19,-0.0,-0.0,-1.8684659333162787,-1.070734203121003,1.0,-0.32446491003666755,0.0
2020-02-20,-0.0,-0.0,-1.8925167133922796,-1.0906189346560275,1.0,-0.3299978434332542,0.0
2020-02-21,-0.0,-0.0041372177210825724,-1.8904068264092397,-1.0795983451129116,1.0,-0.3354163075331839,0.0
2020-02-24,-0.0,-0.010711354900012956,-1.8968168271930204,-1.0798168703839675,1.0,-0.33170647432298184,0.0
2020-02-25,-0.0,-0.06973863495602625,-1.812874189685784,-0.9551178826541146,1.0,-0.2912589289400884,0.0
2020-02-26,-0.0,-0.05400223677903818,-1.7556718325611118,-0.9249880172551526,1.0,-0.25958619587793574,0.0
2020-02-27,-0.0,-0.0522266076625603,-1.7485547980704061,-0.9304309691823147,1.0,-0.2555515687916119,0.0
2020-02-28,-0.0,-0.14922921876749656,-1.5935948639468478,-0.7674218954126386,1.0,-0.22231346347654066,0.0
2020-03-02,-0.0,-0.14690298507462687,-1.5935447761194028,-0.768955223880597,1.0,-0.22194029850746266,0.0
2020-03-03,-0.0,-0.21679158309581617,-1.4297828917273656,-0.6864773566979838,1.0,-0.18575600830430344,0.0
2020-03-04,-0.0,-0.23846527440505097,-1.433983209602442,-0.6451467425241101,1.0,-0.15149517796433776,0.0
2020-03-05,-0.0,-0.31365043437739243,-1.322304696601538,-0.5812668508471192,1.0,-0.11134041207602438,0.0
2020-03-06,-0.0,-0.3873441994247363,-1.265580057526366,-0.5656428736734221,1.0,-0.08754587231791582,0.0
2020-03-09,-0.0,-0.3766413724843286,-1.2667766413724846,-0.5632464533157374,1.0,-0.09257670735730783,0.0
2020-03-10,-0.12305300606894078,-0.22060450237675264,-1.0559657986785853,-0.5233340309127328,1.0,-0.06663876349068731,0.0
2020-03-11,-0.07009168971037695,-0.2946878183670499,-1.054518992868578,-0.4685489739484791,1.0,-0.0229369815165187,0.0
2020-03-12,-0.08308681306178177,-0.252389350324269,-1.0188872454204119,-0.4639321879622255,1.0,-0.026169074980088747,0.0
2020-03-13,-0.19302225102613957,-0.2113307409807734,-0.8446208684381076,-0.4164776409591705,1.0,-0.03494275221430115,0.0
2020-03-16,-0.1107772127189603,-0.3166897827092002,-0.7983767401243129,-0.3426054348384446,1.0,-0.0,0.0
2020-03-17,-0.22919372564691776,-0.2868168648216605,-0.5802277949845139,-0.3589269657308422,1.0,-0.042561694474972524,0.0
2020-03-18,-0.2258256029684601,-0.29335807050092766,-0.553939393939394,-0.3542115027829314,1.0,-0.0464069264069264,0.0
2020-03-19,-0.22367773071998426,-0.28454643947601693,-0.5605486063232542,-0.3532207229390328,1.0,-0.04033290653008963,0.0
2020-03-20,-0.28441993303131774,-0.5817552547905118,-0.5381130588930471,-0.409521933650356,1.0,-0.0,0.0
2020-03-23,-0.28277456003564266,-0.6197371352194253,-0.4839051013588772,-0.39816774337268884,1.0,-0.0,0.0
2020-03-24,-0.33418028852940346,-0.6592134609412496,-0.42875695209056774,-0.40103328533920557,1.0,-0.0,0.0
2020-03-25,-0.3359736152036982,-0.6464815765997134,-0.3315941715552432,-0.3893379470682058,1.0,-0.0,0.0
2020-03-26,-0.32864321608040203,-0.646720086921092,-0.34646203992937663,-0.39448594322966185,1.0,-0.0,0.0
2020-03-27,-0.3370275722932078,-0.6335978480161398,-0.31109616677874913,-0.40828513786146603,1.0,-0.0,0.0
2020-03-30,-0.33163374838986687,-0.6348218119364534,-0.31107771575783594,-0.4060218978102189,1.0,-0.0,0.0
2020-03-31,-0.32180069462997596,-0.6430403419716804,-0.3099385519636655,-0.39687416510820195,1.0,-0.0,0.0
2020-04-01,-0.3184038435873482,-0.6456959829173896,-0.31338582677165355,-0.3916989189910583,1.0,-0.0,0.0
2020-04-02,-0.32566624365482233,-0.6177559221658206,-0.30536167512690354,-0.39504018612521147,1.0,-0.0,0.0
2020-04-03,-0.3242071881606765,-0.6294133192389005,-0.3096723044397463,-0.37941331923890065,1.0,-0.0,0.0
2020-04-06,-0.32676978303331045,-0.6194372591458587,-0.3087948054690387,-0.38449559203927575,1.0,-0.0,0.0
2020-04-07,-0.3085968865749734,-0.6016007459787085,-0.2982101691403113,-0.38179604734892636,1.0,-0.0,0.0
2020-04-08,-0.3084199341747221,-0.6047373467748206,-0.29349262705056106,-0.3848964677222899,1.0,-0.0,0.0
2020-04-09,-0.31181435688288894,-0.5878010376603598,-0.3003278180738752,-0.3813014635657314,1.0,-0.0,0.0
2020-04-13,-0.3100661088730503,-0.5924491271562856,-0.2988069414316703,-0.3810556760665221,1.0,-0.0,0.0
2020-04-14,-0.3221658819268381,-0.5715061830599679,-0.31417188389299944,-0.37918456045946086,1.0,-0.0,0.0
2020-04-15,-0.30228180997808435,-0.5918267371406472,-0.29836276911177007,-0.3858192600232049,1.0,-0.0,0.0
2020-04-16,-0.3072844272844273,-0.5806949806949807,-0.30195624195624193,-0.38404118404118404,1.0,-0.0,0.0
2020-04-17,-0.30888110447146094,-0.5837368637955904,-0.30110241087986817,-0.3820059756851432,1.0,-0.0,0.0
2020-04-20,-0.3175948034609361,-0.5660222342037022,-0.3038588923977509,-0.37998408174792675,1.0,-0.0,0.0
2020-04-21,-0.32261218608480857,-0.5711712638946069,-0.3087433100041169,-0.370574310415809,1.0,-0.0,0.0
2020-04-22,-0.31660340582683627,-0.5776313089864588,-0.30206196142798525,-0.3683319655313911,1.0,-0.0,0.0
2020-04-23,-0.3042998614603109,-0.5961054954076659,-0.29437118374467647,-0.37074760121093947,1.0,-0.0,0.0
2020-04-24,-0.30562177958932557,-0.5996564895280576,-0.2894972954959112,-0.36873542003127485,1.0,-0.0,0.0
2020-04-27,-0.3196619950535861,-0.5996238664468261,-0.2786479802143446,-0.37832337180544107,1.0,-0.0,0.0
2020-04-28,-0.32524821235660273,-0.5826431400792221,-0.2824990997479294,-0.3817583209012809,1.0,-0.0,0.0
2020-04-29,-0.30934545642403266,-0.6145063801208865,-0.27230459265382034,-0.38686263367257323,1.0,-0.0,0.0
2020-04-30,-0.30926799103346986,-0.588157996444307,-0.28146659452217154,-0.39767076344335367,1.0,-0.0,0.0
2020-05-01,-0.31616093967338105,-0.5816804904435628,-0.27886250064396473,-0.3991551182319303,1.0,-0.0,0.0
2020-05-04,-0.3156825951726088,-0.5783872709045574,-0.2776906665295736,-0.39873531604246465,1.0,-0.0,0.0
2020-05-05,-0.32400270805124465,-0.5868399125091136,-0.25822830955108844,-0.43482449744818247,1.0,-0.0,0.0
2020-05-06,-0.3264348642026794,-0.5881249022572069,-0.2574414846478653,-0.4344732315070636,1.0,-0.0,0.0
2020-05-07,-0.3260926390631535,-0.5962724801338353,-0.249189669594312,-0.44241426181514015,1.0,-0.0,0.0
2020-05-08,-0.32969741465205304,-0.6007394200010489,-0.24526718758193927,-0.4463789396402538,1.0,-0.0,0.0
2020-05-11,-0.3271843384574957,-0.611641045854684,-0.24222835369859413,-0.44669557219813427,1.0,-0.0,0.0
2020-05-12,-0.32396650968079543,-0.6092098377812664,-0.24201988487702775,-0.4412349555206699,1.0,-0.0,0.0
2020-05-13,-0.32305724503380406,-0.6005899397008536,-0.24229293377535305,-0.4443864366075857,1.0,-0.0,0.0
2020-05-14,-0.3236153886307877,-0.6005115623531869,-0.24006890431695987,-0.44584225087435403,1.0,-0.0,0.0
2020-05-15,-0.33856625029337367,-0.590632904790466,-0.2387148929512087,-0.4398518788953503,1.0,-0.0,0.0
2020-05-18,-0.3453513909224012,-0.5854423760719515,-0.23318866345952732,-0.4505333612215018,1.0,-0.0,0.0
2020-05-19,-0.34660751565762005,-0.5760438413361169,-0.23896137787056368,-0.44796450939457205,1.0,-0.0,0.0
2020-05-20,-0.3445312295917035,-0.5835009534756146,-0.23492071784958596,-0.4493351793317834,1.0,-0.0,0.0
2020-05-21,-0.34631978036344624,-0.5855667407504249,-0.23320695515753695,-0.44960125506602167,1.0,-0.0,0.0
2020-05-22,-0.3481584251721159,-0.5827072589722782,-0.23475825240176956,-0.4521085835449334,1.0,-0.0,0.0
2020-05-26,-0.348132247846915,-0.5824193083950682,-0.23470589775136777,-0.45250124342294706,1.0,-0.0,0.0
2020-05-27,-0.34383601142887105,-0.5937246061495715,-0.2244095520197122,-0.4593305198039267,1.0,-0.0,0.0
2020-05-28,-0.3463826219112753,-0.5893142572648901,-0.22610905851217147,-0.45855933757828254,1.0,-0.0,0.0
2020-05-29,-0.34920842944013414,-0.5828790102746907,-0.22814007129377228,-0.46086705808345557,1.0,-0.0,0.0
2020-06-01,-0.3482424780146656,-0.5937736489131286,-0.21476475039795412,-0.4527804598001096,1.0,-0.0,0.0
2020-06-02,-0.34959561701017483,-0.5963475084789982,-0.21090529611270545,-0.4520480041742761,1.0,-0.0,0.0
2020-06-03,-0.3494287055877289,-0.5956852924296968,-0.21294412271090934,-0.45056607711170243,1.0,-0.0,0.0
2020-06-04,-0.3559028688309645,-0.5760476215450778,-0.24322127235537838,-0.44716001468505795,1.0,-0.0,0.0
2020-06-05,-0.34553533643673295,-0.586833474396953,-0.2398698688108337,-0.47270418958950483,1.0,-0.0,0.0
2020-06-08,-0.3456041348030167,-0.582432361162386,-0.24742893307315014,-0.4615262908074469,1.0,-0.0,0.0
2020-06-09,-0.34607533865281126,-0.5885534024335286,-0.24825703151923229,-0.46804336876706515,1.0,-0.0,0.0
2020-06-10,-0.34374668505356953,-0.593030656624589,-0.24411265513949296,-0.4710671475548955,1.0,-0.0,0.0
2020-06-11,-0.33890436397400187,-0.6077463854622629,-0.2334792412786842,-0.47276827165406554,1.0,-0.0,0.0
2020-06-12,-0.33787810859991035,-0.5912339460428808,-0.2442838682454706,-0.4638307972256652,1.0,-0.0,0.0
2020-06-15,-0.3395224763615234,-0.5948708467592837,-0.24127093127674185,-0.4654799006919867,1.0,-0.0,0.0
2020-06-16,-0.3411910669975186,-0.591600232300301,-0.2382397972651919,-0.4687450504197244,1.0,-0.0,0.0
2020-06-17,-0.3411472769990233,-0.5915894511760513,-0.23829888334521265,-0.46878382302473537,1.0,-0.0,0.0
2020-06-18,-0.3404092409240924,-0.5934257425742574,-0.23743894389438944,-0.4689900990099011,1.0,-0.0,0.0
2020-06-19,-0.3412038137495708,-0.5934025301745767,-0.2375670179330745,-0.468953859968835,1.0,-0.0,0.0
2020-06-22,-0.3419002086690087,-0.593623709025595,-0.23518846245278532,-0.47066747668982273,1.0,-0.0,0.0
2020-06-23,-0.33983485947176206,-0.5908272905308845,-0.23696607209019213,-0.4788810670618748,1.0,-0.0,0.0
2020-06-24,-0.33867040702905843,-0.5901656698248029,-0.23831577833059867,-0.47930450431376703,1.0,-0.0,0.0
2020-06-25,-0.3361775194822349,-0.5891163650772686,-0.23893805309734514,-0.4774270241711795,1.0,-0.0,0.0
2020-06-26,-0.33582385088576183,-0.5889325976186076,-0.2378224252184703,-0.4775721414050743,1.0,-0.0,0.0
2020-06-29,-0.3302730572946809,-0.5911769348134899,-0.23538696269795342,-0.4737728205398012,1.0,-0.0,0.0
2020-06-30,-0.33232517160665914,-0.5857244299502932,-0.2373300370828183,-0.4746074744233753,1.0,-0.0,0.0
2020-07-01,-0.3324320777004856,-0.5858249114056963,-0.23084394277464235,-0.47594172463577894,1.0,-0.0,0.0
2020-07-02,-0.32712095758084836,-0.5942881142377152,-0.22844918101637965,-0.47506299874002517,1.0,-0.0,0.0
2020-07-06,-0.32726222968717195,-0.5948194415284485,-0.2273514591643922,-0.4749370144866681,1.0,-0.0,0.0
2020-07-07,-0.3262329485834208,-0.595697796432319,-0.2267313746065058,-0.47463273871983214,1.0,-0.0,0.0
2020-07-08,-0.3245814008332678,-0.6011843932604879,-0.22451065167832718,-0.47006262610381777,1.0,-0.0,0.0
2020-07-09,-0.3221471235460547,-0.6046578644032274,-0.22199517971287855,-0.4709472912082155,1.0,-0.0,0.0
2020-07-10,-0.31788617886178866,-0.6165224232887491,-0.21431943351691582,-0.47387883556254917,1.0,-0.0,0.0
2020-07-13,-0.3111391938498802,-0.6238843693231182,-0.2163336229365769,-0.48137324592580893,1.0,-0.0,0.0
2020-07-14,-0.30554605937886237,-0.6256344176506167,-0.21171798984931758,-0.48681200199858,1.0,-0.0,0.0
2020-07-15,-0.30637615643397814,-0.624973717409588,-0.2108126576955425,-0.4860965096719933,1.0,-0.0,0.0
2020-07-16,-0.30531984762905556,-0.6291869171154604,-0.20562196243268097,-0.48698279259161964,1.0,-0.0,0.0
2020-07-17,-0.30526066848854316,-0.6292568845911288,-0.20640634853899514,-0.4867563590498213,1.0,-0.0,0.0
2020-07-20,-0.3148080247236918,-0.6255565449688335,-0.20284427217013254,-0.47582630558902106,1.0,-0.0,0.0
2020-07-21,-0.3045071454745328,-0.6330157566874313,-0.19776998377218238,-0.4820708789195414,1.0,-0.0,0.0
2020-07-22,-0.3015329078162603,-0.6347964842523804,-0.19634822643088837,-0.4832060269959192,1.0,-0.0,0.0
2020-07-23,-0.301784592840695,-0.6352574837764288,-0.19714255809085202,-0.48252041029935105,1.0,-0.0,0.0
2020-07-24,-0.29238008103515883,-0.6455888119200105,-0.19210560711018168,-0.4839628806691936,1.0,-0.0,0.0
2020-07-27,-0.29551161330822345,-0.6426815233312408,-0.1909395270977192,-0.48647729650554505,1.0,-0.0,0.0
2020-07-28,-0.2973807467880786,-0.6399508072323835,-0.18831933432765524,-0.4909856869979328,1.0,-0.0,0.0
2020-07-29,-0.3015564712984593,-0.636604635292265,-0.19126486259481879,-0.49531483765978107,1.0,-0.0,0.0
2020-07-30,-0.30048990070996306,-0.6392025359566164,-0.18820570590238664,-0.4918655523826989,1.0,-0.0,0.0
2020-07-31,-0.299087954712234,-0.6431753852605094,-0.18762448894014047,-0.49093196351818846,1.0,-0.0,0.0
2020-08-03,-0.2986682745241965,-0.643763435222566,-0.187411524144078,-0.4916898233104388,1.0,-0.0,0.0
2020-08-04,-0.2981651376146789,-0.6429882044560943,-0.18665792922673655,-0.4934207077326343,1.0,-0.0,0.0
2020-08-05,-0.2977442422967715,-0.6453097065937533,-0.18966242507098538,-0.49637185823956254,1.0,-0.0,0.0
2020-08-06,-0.30256288561936406,-0.6290671307282603,-0.19901914254073724,-0.5000527342720035,1.0,-0.006038074144386437,0.0
2020-08-07,-0.3035062668570522,-0.6279549420910677,-0.20331588132635253,-0.4959014226029933,1.0,-0.013564969062351261,0.0
2020-08-10,-0.3026889823114143,-0.6283017371301658,-0.20300891039369662,-0.49567700483858174,1.0,-0.014330662859258086,0.0
2020-08-11,-0.29710566696650614,-0.627890364569554,-0.197973437748029,-0.4965871210116938,1.0,-0.02608603629821684,0.0
2020-08-12,-0.292655845185851,-0.6287209855654841,-0.18939353883572146,-0.49986781578808226,1.0,-0.03304605297943214,0.0
2020-08-13,-0.2910777035060372,-0.6306903749108299,-0.18523606964516898,-0.4995904779518614,1.0,-0.03548310391291712,0.0
2020-08-14,-0.29034473649451853,-0.6314885748249901,-0.18354246466781138,-0.5008849557522124,1.0,-0.035398230088495575,0.0
2020-08-17,-0.2932565267942078,-0.6359000105697072,-0.18272381355036466,-0.4991279991544234,1.0,-0.03141845470880456,0.0
2020-08-18,-0.2764441893231749,-0.6232322705213171,-0.17147628241924542,-0.48570161248238797,1.0,-0.052314355789803264,0.0
2020-08-19,-0.27903154269613084,-0.6237835581413551,-0.1670797568420778,-0.4823240888100394,1.0,-0.05677163505439745,0.0
2020-08-20,-0.27949614020446484,-0.6263561443772168,-0.1665710411016065,-0.4813008554141456,1.0,-0.054245775088670976,0.0
2020-08-21,-0.26864120550792414,-0.6308131982333073,-0.1484801247077163,-0.47799428422967005,1.0,-0.07214861002857885,0.0
2020-08-24,-0.264300518134715,-0.6346113989637305,-0.13463730569948187,-0.4744559585492228,1.0,-0.08266839378238341,0.0
2020-08-25,-0.2641915174754515,-0.6368370598751198,-0.13464777055211546,-0.47358603000233185,1.0,-0.08161256056170169,0.0
2020-08-26,-0.2639428305111077,-0.6368391072445756,-0.1318937393195588,-0.4727098544870799,1.0,-0.08381233493863602,0.0
2020-08-27,-0.2613025036209394,-0.6374405131388372,-0.13294020277260502,-0.46992033933374716,1.0,-0.08478170908338506,0.0
2020-08-28,-0.26082908789986814,-0.6344358530088702,-0.1332074788590344,-0.47058367167498516,1.0,-0.08702061082520883,0.0
2020-08-31,-0.2590289959756475,-0.6361830564441234,-0.1271540604684759,-0.46834691982251575,1.0,-0.08900010318852544,0.0
2020-09-01,-0.2587118574118497,-0.6371069669065491,-0.125641620882664,-0.4694214449689185,1.0,-0.08852433645438366,0.0
2020-09-02,-0.25454404826359345,-0.6343104648464691,-0.12553175032871838,-0.4688684353004873,1.0,-0.09495449506277877,0.0
2020-09-03,-0.25479529751469526,-0.6342167680725997,-0.1265339795813138,-0.4677219758688254,1.0,-0.09484892234711767,0.0
2020-09-04,-0.237724443533721,-0.6390461309904972,-0.11162623908199074,-0.4700955405855383,1.0,-0.10289183166414795,0.0
2020-09-08,-0.23308751984431814,-0.6389358324371384,-0.10785066830542325,-0.4665847288369949,1.0,-0.11409842781789319,0.0
2020-09-09,-0.22562702523409792,-0.6429209297578649,-0.09488939351414793,-0.4648789324624295,1.0,-0.12315974791416835,0.0
2020-09-10,-0.21954075658062217,-0.6461738200702611,-0.08380428695076625,-0.464436637645741,1.0,-0.1317397281197495,0.0
2020-09-11,-0.2135771300334073,-0.6523856884196567,-0.08624690791319206,-0.4660954275367863,1.0,-0.1318950348098845,0.0
2020-09-14,-0.21149384258432982,-0.65036587542388,-0.08574488156854747,-0.4667397567629586,1.0,-0.13531016547257846,0.0
2020-09-15,-0.21218374990445618,-0.6472012025784097,-0.08532701470101149,-0.46643226579021124,1.0,-0.13666590231598258,0.0
2020-09-16,-0.2131582302690297,-0.6425347443580264,-0.08555399719495092,-0.4670406732117812,1.0,-0.14175698074716309,0.0
2020-09-17,-0.214524398642961,-0.6412774532561284,-0.08637094099941331,-0.4672856669132464,1.0,-0.1413412238859271,0.0
2020-09-18,-0.2169327033584472,-0.6403269058868599,-0.08841782658664282,-0.46875239433022603,1.0,-0.13952241093091558,0.0
2020-09-21,-0.2195608272195097,-0.6382320611467573,-0.0859684552263606,-0.4722768986937294,1.0,-0.14026432168511466,0.0
2020-09-22,-0.21936986511735046,-0.638171533874229,-0.08812162473445778,-0.47152619589977224,1.0,-0.14225384556320544,0.0
2020-09-23,-0.21359322640882,-0.6376589159184509,-0.09052771595937892,-0.46934233750287774,1.0,-0.14688051569334662,0.0
2020-09-24,-0.2123047823530915,-0.638141246836899,-0.08849014646116095,-0.47046494389489557,1.0,-0.14664008383815147,0.0
2020-09-25,-0.21230635513063037,-0.6381205583107521,-0.08891047599570528,-0.470039368065852,1.0,-0.14699115496702286,0.0
2020-09-28,-0.21423997951082085,-0.6403892944038929,-0.09279037008579843,-0.4714560122935075,1.0,-0.1422461262645665,0.0
2020-09-29,-0.21532043407043405,-0.6373361998361998,-0.09126740376740376,-0.4717700655200655,1.0,-0.14368345618345618,0.0
2020-09-30,-0.21440625958883092,-0.6390764038048482,-0.088421806280045,-0.47225631584330574,1.0,-0.1428607957451161,0.0
2020-10-01,-0.21398440495973411,-0.6424133963952448,-0.08804806340278665,-0.47158379138437945,1.0,-0.14053432187140483,0.0
2020-10-02,-0.21520216735674488,-0.6383990185554363,-0.0862597761079589,-0.47423708020242294,1.0,-0.1417471757910341,0.0
2020-10-05,-0.2101207032944599,-0.6425600326638937,-0.08084313675453594,-0.4734478270855131,1.0,-0.14489499068568656,0.0
2020-10-06,-0.20865379717822036,-0.6339581317170071,-0.07288748535628788,-0.4767737992156063,1.0,-0.15445932868130188,0.0
2020-10-07,-0.2069675778766688,-0.6359313413858869,-0.0694723458359822,-0.4761602034329307,1.0,-0.15438016528925622,0.0
2020-10-08,-0.2064270290867522,-0.6343706338117617,-0.06805537914390956,-0.4774037850882764,1.0,-0.1540454718658707,0.0
2020-10-09,-0.20795549798064467,-0.6348903959968504,-0.06883588610327923,-0.4773552795346593,1.0,-0.1510325382915492,0.0
2020-10-12,-0.19740305760858562,-0.6326566771286828,-0.0692264857750329,-0.4747646046370355,1.0,-0.1570821099524147,0.0
2020-10-13,-0.19804085351962947,-0.6322930113650745,-0.06900043030349053,-0.4747766218644797,1.0,-0.1571113979801048,0.0
2020-10-14,-0.19880021262054826,-0.6322930113650745,-0.0708228921456957,-0.4738653909433771,1.0,-0.15541549598805277,0.0
2020-10-15,-0.19623023402909553,-0.6301834282099937,-0.07187855787476281,-0.4719038583175205,1.0,-0.1598481973434535,0.0
2020-10-16,-0.19394598972438054,-0.6341272050821289,-0.06917061071600314,-0.471185239553542,1.0,-0.16253701500847864,0.0
2020-10-19,-0.1946804207119741,-0.632787216828479,-0.061513956310679616,-0.4702417071197411,1.0,-0.16911913430420714,0.0
2020-10-20,-0.19458420773178936,-0.6334605951809057,-0.061035119213167816,-0.47116381381001743,1.0,-0.16813734166013503,0.0
2020-10-21,-0.19484226213028213,-0.6367861382637469,-0.05948321588239752,-0.46831350559470586,1.0,-0.1664014548761082,0.0
2020-10-22,-0.1970911850259264,-0.632502845579866,-0.057113949664853926,-0.47393448842797525,1.0,-0.16876185658277476,0.0
2020-10-23,-0.1985632620023271,-0.6306723326756716,-0.05926544240400667,-0.47349117215561287,1.0,-0.16747609652451054,0.0
2020-10-26,-0.1991803071318339,-0.6319224833658006,-0.058871151364889816,-0.4745110936827991,1.0,-0.16540592506388035,0.0
2020-10-27,-0.1912555997697525,-0.6363090322096253,-0.04700052556498236,-0.4637235027654729,1.0,-0.1644017318617514,0.0
2020-10-28,-0.19573924798477946,-0.6369598958594103,-0.046537826065188005,-0.46430180744004407,1.0,-0.15981575126420666,0.0
2020-10-29,-0.1839758916118749,-0.6415869695158398,-0.0440824865511058,-0.4598525602709703,1.0,-0.16103805538951982,0.0
