Date,IWF,IWM,KL,MTUM,SPY,VLUE,VXX
2020-09-10,-0.6264935449265713,-0.19601967965079717,1.0,-0.945474050234898,-0.931195205859505,-0.0,0.0
2020-09-11,-0.62044549343561,-0.19744800118011505,1.0,-0.9417686974480011,-0.9281973742439888,-0.0,0.0
2020-09-14,-0.6215488960153341,-0.1958052268789856,1.0,-0.9415754358804233,-0.9271628147001364,-0.0,0.0
2020-09-15,-0.620900582209448,-0.19898297590095068,1.0,-0.937946790478296,-0.9270027268037438,-0.0,0.0
2020-09-16,-0.623776944015302,-0.18925182079011257,1.0,-0.931729566688737,-0.933605532259251,-0.0,0.0
2020-09-17,-0.623253933245111,-0.1891633583296574,1.0,-0.9308925158064991,-0.9325834436112336,-0.0,0.0
2020-09-18,-0.6229037952338924,-0.18906295969402764,1.0,-0.9323330391291558,-0.9332892027066785,-0.0,0.0
2020-09-21,-0.6224902552033537,-0.1893800102963889,1.0,-0.9328160623666986,-0.9325954254614988,-0.0,0.0
2020-09-22,-0.6181724619569212,-0.1971623906491215,1.0,-0.932551643019922,-0.9277365287069028,-0.0,0.0
2020-09-23,-0.6123229722273312,-0.1976457605297039,1.0,-0.9388633437557478,-0.9296670958249036,-0.0,0.0
2020-09-24,-0.6043083900226757,-0.19109794455416576,1.0,-0.9307292809596956,-0.9312778874990858,-0.0,0.0
2020-09-25,-0.6028723870779126,-0.19712030404911562,1.0,-0.925412951322906,-0.928994299079082,-0.0,0.0
2020-09-28,-0.5996569217854666,-0.1982189130990182,1.0,-0.9182451914303441,-0.9336472134019489,-0.0,0.0
2020-09-29,-0.6009035595875688,-0.19411957590993553,1.0,-0.914817648559041,-0.9335810835428281,-0.0,0.0
2020-09-30,-0.6011657559198542,-0.19293260473588342,1.0,-0.9174863387978142,-0.9314025500910746,-0.0,0.0
2020-10-01,-0.6014278949477289,-0.1940771500382472,1.0,-0.916147597712454,-0.9309365096710743,-0.0,0.0
2020-10-02,-0.6024763292061179,-0.19195193008011652,1.0,-0.9149672250546248,-0.9322651128914785,-0.0,0.0
2020-10-05,-0.593344716096923,-0.2012206197551495,1.0,-0.9056562647582374,-0.9325752897155519,-0.0,0.0
2020-10-06,-0.5966776685647963,-0.19136048746871712,1.0,-0.9050451561423234,-0.933952341228102,-0.0,0.0
2020-10-07,-0.5969163794667149,-0.19064030473426447,1.0,-0.9054235443497188,-0.93484491202612,-0.0,0.0
2020-10-08,-0.5910010111223458,-0.19016322403582261,1.0,-0.8961432904810053,-0.9338437093745486,-0.0,0.0
2020-10-09,-0.5904693140794224,-0.1903971119133574,1.0,-0.895523465703971,-0.9337184115523465,-0.0,0.0
2020-10-12,-0.5996381400398046,-0.189686991134431,1.0,-0.89527772751945,-0.9340691152523974,-0.0,0.0
2020-10-13,-0.5900502185772608,-0.1968640485566675,1.0,-0.8946855016438455,-0.9312836446403411,-0.0,0.0
2020-10-14,-0.5888194720306237,-0.1983315878805388,1.0,-0.8924199198295476,-0.9317106641146944,-0.0,0.0
2020-10-15,-0.5834473324213405,-0.19868241054071567,1.0,-0.892000863993088,-0.9258765929872559,-0.0,0.0
2020-10-16,-0.5814781514116165,-0.2057183959719475,1.0,-0.8851285739974823,-0.9241862974285199,-0.0,0.0
2020-10-19,-0.5827969362436621,-0.20662375489949295,1.0,-0.881261462116581,-0.9252759897874788,-0.0,0.0
2020-10-20,-0.581091274830274,-0.20539530873953804,1.0,-0.8822155968245986,-0.9233808685656811,-0.0,0.0
2020-10-21,-0.5806243272335845,-0.20771438823107283,1.0,-0.8800143523501973,-0.9197703623968425,-0.0,0.0
2020-10-22,-0.58095067264574,-0.2071031390134529,1.0,-0.8786008968609865,-0.9207533632286996,-0.0,0.0
2020-10-23,-0.5835126219162364,-0.20094664371772805,1.0,-0.8836417096959266,-0.9176348250143431,-0.0,0.0
2020-10-26,-0.5831241483181525,-0.20035143082550386,1.0,-0.8839561070071004,-0.9185612852327333,-0.0,0.0
2020-10-27,-0.579034048190183,-0.19548172281694176,1.0,-0.8879023307436182,-0.9178332318928788,-0.0,0.0
2020-10-28,-0.583124597437916,-0.19512631503614114,1.0,-0.884026336506119,-0.9160523867458671,-0.0,0.0
2020-10-29,-0.5660813308687616,-0.19166785155694582,1.0,-0.8847575714488838,-0.9121285368974832,-0.0,0.0
2020-10-30,-0.5668111103218015,-0.19006180294096753,1.0,-0.8820771471194147,-0.9129430986715918,-0.0,0.0
2020-11-02,-0.5516630026239274,-0.1918303666406638,1.0,-0.8797957591660166,-0.9225232253031701,-0.0,0.0
2020-11-03,-0.5530746057061846,-0.19007620060251637,1.0,-0.8787169945064682,-0.9223462697146908,-0.0,0.0
2020-11-04,-0.5531726651803094,-0.18459142867254133,1.0,-0.8778709700251266,-0.9233110379728918,-0.0,0.0
2020-11-05,-0.5142453662842013,-0.22669020300088263,1.0,-0.8467078552515446,-0.9427714033539276,-0.0,0.0
2020-11-06,-0.5141091294366943,-0.22850079463182055,1.0,-0.8458061098357761,-0.9433162634645947,-0.0,0.0
