Date,IWF,IWM,MTUM,NMRK,SPY,VLUE,VXX
2020-07-30,-0.8997436627741384,-1.4595272002278552,-0.7224152663058956,1.0,-1.1429792082027912,-0.4717744232412418,0.0
2020-07-31,-0.9005187845618835,-1.4635425574368621,-0.7225927826235676,1.0,-1.1420101476540676,-0.4723219884841228,0.0
2020-08-03,-0.8911343266541074,-1.471770280299138,-0.7266084375178399,1.0,-1.1390649083747217,-0.4801621282183023,0.0
2020-08-04,-0.8904320987654322,-1.463591678097851,-0.7261659807956103,1.0,-1.1468907178783723,-0.48856881572930955,0.0
2020-08-05,-0.891144016922989,-1.46332399519753,-0.7266022525870448,1.0,-1.1468755359899376,-0.4893373735063747,0.0
2020-08-06,-0.8900257216347528,-1.4645327236353245,-0.7254644184052587,1.0,-1.1468991140325808,-0.48899685624464134,0.0
2020-08-07,-0.8940393551718204,-1.4651482990075155,-0.7323733578107968,1.0,-1.146807412081923,-0.4985370890941427,0.0
2020-08-10,-0.8868585875998392,-1.4759524219962075,-0.7291846233408035,1.0,-1.1495144515313453,-0.5046831006148366,0.0
2020-08-11,-0.8799448022079118,-1.4848781048758048,-0.718203771849126,1.0,-1.1496665133394663,-0.5170768169273229,0.0
2020-08-12,-0.8741596276504051,-1.487387232086422,-0.7086709188071022,1.0,-1.150778601390565,-0.5251968051485376,0.0
2020-08-13,-0.8679873672121734,-1.4960666092449038,-0.6950904392764858,1.0,-1.1491243181165662,-0.5338501291989663,0.0
2020-08-14,-0.8671453187823089,-1.496496266513498,-0.6939689833429064,1.0,-1.150373348650201,-0.5358414704192992,0.0
2020-08-17,-0.8679613881866237,-1.4985060905538956,-0.6936911054929902,1.0,-1.149620776832912,-0.5360836589289818,0.0
2020-08-18,-0.8665593931383254,-1.4958335727831735,-0.6896730072984312,1.0,-1.1519452905005458,-0.5428423653812999,0.0
2020-08-19,-0.8645083242122242,-1.505155826948557,-0.6866754997407685,1.0,-1.152658563281295,-0.551702286998099,0.0
2020-08-20,-0.8641207303726743,-1.5062496399976961,-0.6861355912677842,1.0,-1.152295374690398,-0.5512355279073786,0.0
2020-08-21,-0.8676682208023946,-1.5000287802912566,-0.6959074425833189,1.0,-1.150751165601796,-0.5417026420307374,0.0
2020-08-24,-0.8688618962638881,-1.499050141039664,-0.7004202406309366,1.0,-1.1506533878302918,-0.537792873179437,0.0
2020-08-25,-0.8688467960158902,-1.4995106223731935,-0.7002130232022569,1.0,-1.1504980137025735,-0.5383153894870171,0.0
2020-08-26,-0.8678680407622776,-1.4996833438885369,-0.6999827278484656,1.0,-1.1505555875410212,-0.5392941447406299,0.0
2020-08-27,-0.8613844294838598,-1.5042292421888486,-0.6962425916335807,1.0,-1.1484550319350941,-0.5438172507048736,0.0
2020-08-28,-0.8611862164183397,-1.5007766208364492,-0.6966576540297992,1.0,-1.1485359259046193,-0.5455905194730483,0.0
2020-08-31,-0.8603608780599931,-1.4980462015860243,-0.6992299735662567,1.0,-1.1465348810481553,-0.5422365245374094,0.0
2020-09-01,-0.8608780599931042,-1.4974140903344442,-0.701068842661763,1.0,-1.1463624870704516,-0.5407424433973107,0.0
2020-09-02,-0.855343379730818,-1.4932704474864835,-0.7015414701483953,1.0,-1.1480501552973659,-0.5536063499367307,0.0
2020-09-03,-0.8567567567567568,-1.493674525589419,-0.7026451983898792,1.0,-1.146693502012651,-0.5506612995974698,0.0
2020-09-04,-0.81691587718297,-1.5035384088574366,-0.6637370163223377,1.0,-1.1459308298139483,-0.5769889282045428,0.0
2020-09-08,-0.8131705090162062,-1.501997260899338,-0.6615498744578864,1.0,-1.1440310431408354,-0.5857110248801642,0.0
2020-09-09,-0.792101213882715,-1.5177523223343024,-0.629395338234456,1.0,-1.1477175585570185,-0.611956459793697,0.0
2020-09-10,-0.7812108797086604,-1.5229885057471264,-0.6124957323318538,1.0,-1.1472630021622852,-0.6263229771252987,0.0
2020-09-11,-0.7780051150895142,-1.5262290423415743,-0.6118783745382211,1.0,-1.143222506393862,-0.6241545893719807,0.0
2020-09-14,-0.7795521709479426,-1.5250056831097978,-0.6125255739940896,1.0,-1.1423050693339396,-0.6237213002955216,0.0
2020-09-15,-0.7788570779368326,-1.5227221086116793,-0.6083276528061804,1.0,-1.1440013633265167,-0.6266189502385822,0.0
2020-09-16,-0.7846731951719427,-1.5144613983147348,-0.6158619904349807,1.0,-1.1480869961284446,-0.6303803233887497,0.0
2020-09-17,-0.7857996925354438,-1.5129533678756477,-0.6171496896885498,1.0,-1.1478676763650857,-0.6300745886238114,0.0
2020-09-18,-0.7841439799521585,-1.5109351862398908,-0.6188062421688119,1.0,-1.1480236929035197,-0.6334434445836655,0.0
2020-09-21,-0.7842902711323765,-1.51099339257234,-0.6191615402141718,1.0,-1.1482683982683983,-0.633401686033265,0.0
2020-09-22,-0.7874208815646917,-1.507669498774021,-0.6249073387694589,1.0,-1.1489992587101558,-0.6332896162399498,0.0
2020-09-23,-0.7857672349888807,-1.5056737184239037,-0.6262188515709642,1.0,-1.1484290357529794,-0.6361407310258311,0.0
2020-09-24,-0.7770573849741228,-1.4958766990843428,-0.6164477051697663,1.0,-1.1492919297048287,-0.6486378888699312,0.0
2020-09-25,-0.7771708205303289,-1.4964720609992033,-0.6166495959940821,1.0,-1.1486855582109934,-0.6512461590986685,0.0
2020-09-28,-0.7728977272727274,-1.4959659090909092,-0.610625,1.0,-1.1475568181818183,-0.6548295454545455,0.0
2020-09-29,-0.7736898881507976,-1.4909441889513426,-0.6104014080508715,1.0,-1.1481292227332085,-0.6545165502753647,0.0
2020-09-30,-0.7739737693748935,-1.4901493215238746,-0.6118775904161698,1.0,-1.1472775790609209,-0.6543462215409073,0.0
2020-10-01,-0.7734006925129138,-1.4928194357722655,-0.6106033944485441,1.0,-1.146392688880059,-0.6531759096327412,0.0
2020-10-02,-0.7774054299670566,-1.496705668522095,-0.6120640690673634,1.0,-1.1461433602181075,-0.6475633306827219,0.0
2020-10-05,-0.7700073733764392,-1.5007089785037717,-0.6042765583347512,1.0,-1.1436674040043107,-0.6531677159548522,0.0
2020-10-06,-0.7732297749305517,-1.489710301037474,-0.602301717784455,1.0,-1.1481376495266173,-0.6558761834571121,0.0
2020-10-07,-0.768540601930721,-1.5023850085178876,-0.6001703577512777,1.0,-1.1462237365133447,-0.6613287904599658,0.0
2020-10-08,-0.7725051147988179,-1.4969311207092522,-0.6055921800409184,1.0,-1.1495226187769947,-0.6585019322573312,0.0
2020-10-09,-0.7719238420005683,-1.4975845410628021,-0.604717249218528,1.0,-1.1499289570900826,-0.6593350383631714,0.0
2020-10-12,-0.7690340909090909,-1.4975000000000003,-0.6017613636363637,1.0,-1.1475,-0.6660795454545455,0.0
2020-10-13,-0.7623183469573115,-1.5014759309718437,-0.5991712079927338,1.0,-1.14447093551317,-0.6692211625794732,0.0
2020-10-14,-0.7559099649360932,-1.5020925234701956,-0.5915620404931569,1.0,-1.1351091505485804,-0.6707951589186743,0.0
2020-10-15,-0.7545557441992078,-1.4993208828522921,-0.5928126768534239,1.0,-1.1362195812110922,-0.6763440860215054,0.0
2020-10-16,-0.7532812853586783,-1.4988119484046165,-0.5931206155238742,1.0,-1.1344761258203213,-0.6776985743380856,0.0
2020-10-19,-0.7532944969175952,-1.4986143317685652,-0.5954414343080142,1.0,-1.133702844861716,-0.6747921497652848,0.0
2020-10-20,-0.7503954802259887,-1.4994350282485878,-0.5924858757062147,1.0,-1.1310169491525424,-0.6764406779661017,0.0
2020-10-21,-0.7503954802259887,-1.5001694915254238,-0.5927118644067797,1.0,-1.13045197740113,-0.6759887005649718,0.0
2020-10-22,-0.7505084745762713,-1.5001129943502824,-0.5933898305084746,1.0,-1.1299435028248588,-0.6758192090395481,0.0
2020-10-23,-0.7504377789075298,-1.5002541942043721,-0.592667909393888,1.0,-1.1300909450375642,-0.6753092696153195,0.0
2020-10-26,-0.7491674662753287,-1.499407348873963,-0.5908449511768358,1.0,-1.1290850595473274,-0.6757916125754925,0.0
2020-10-27,-0.7466313356260923,-1.5025088797429105,-0.5886564808028415,1.0,-1.1292777809099623,-0.6709139087782601,0.0
2020-10-28,-0.748266335907989,-1.5024525004228448,-0.5888256187630377,1.0,-1.129390539550093,-0.6689970118960366,0.0
2020-10-29,-0.7308403879576162,-1.507148063015081,-0.5782362504905533,1.0,-1.1206480910467007,-0.6694511408869205,0.0
2020-10-30,-0.7339511373209772,-1.5114855377702894,-0.5760179724796405,1.0,-1.125358045492839,-0.6695871946082561,0.0
2020-11-02,-0.7217825672110905,-1.5076050962563845,-0.57153280574732,1.0,-1.126901274064096,-0.6847392939327609,0.0
2020-11-03,-0.7248653500897666,-1.505722621184919,-0.5720377019748653,1.0,-1.127075852782765,-0.6807114003590663,0.0
2020-11-04,-0.725256259452193,-1.4961070968464685,-0.5701002632610765,1.0,-1.127373550663754,-0.6825183442558674,0.0
2020-11-05,-0.7008818932797498,-1.5123353427104265,-0.5484483143558829,1.0,-1.122962714891717,-0.6970305871846394,0.0
2020-11-06,-0.7015542882701555,-1.5192888292519289,-0.5462931902046294,1.0,-1.1267471765626746,-0.6970256066197026,0.0
