Date,IWF,IWM,MTUM,SPY,SSRM,VLUE,VXX
2020-09-25,-0.5959472128073845,-0.08693300641811495,-1.040708156053941,-0.8820941804283552,1.0,-0.0,0.0
2020-09-28,-0.5932142212597004,-0.0899115683089695,-1.0325212055585633,-0.893809781627865,1.0,-0.0,0.0
2020-09-29,-0.5947044645105587,-0.0842536964420621,-1.0258301255531173,-0.8926502860020865,1.0,-0.0,0.0
2020-09-30,-0.5953374586271406,-0.08242193121312419,-1.0308317743560225,-0.8890487839976976,1.0,-0.0,0.0
2020-10-01,-0.595256064690027,-0.08043126684636119,-1.0296855345911948,-0.8885175202156335,1.0,-0.0,0.0
2020-10-02,-0.5957959037010421,-0.07829680201221703,-1.0285303629177147,-0.8906216313330938,1.0,-0.0,0.0
2020-10-05,-0.5882690171629223,-0.08438138234977964,-1.021426779891791,-0.8889963810957039,1.0,-0.0,0.0
2020-10-06,-0.5912017167381974,-0.07546494992846924,-1.0223891273247496,-0.8874821173104435,1.0,-0.0,0.0
2020-10-07,-0.5936604584527221,-0.0726002865329513,-1.024140401146132,-0.8912249283667621,1.0,-0.0,0.0
2020-10-08,-0.5913786324480823,-0.07027200915037352,-1.0205883404224898,-0.8921256746613289,1.0,-0.0,0.0
2020-10-09,-0.5902261018889524,-0.07176588437321123,-1.0201774470520895,-0.8953563251287923,1.0,-0.0,0.0
2020-10-12,-0.5965941614195764,-0.07176588437321123,-1.0171722953634803,-0.892029192902118,1.0,-0.0,0.0
2020-10-13,-0.5911623919411302,-0.07626634278774022,-1.015467600200043,-0.889333428591841,1.0,-0.0,0.0
2020-10-14,-0.5906639522840101,-0.07657416336297725,-1.0150719668559591,-0.8892817600628593,1.0,-0.0,0.0
2020-10-15,-0.5886281652916175,-0.07632415443408692,-1.0163577270616806,-0.8902460802171506,1.0,-0.0,0.0
2020-10-16,-0.5874415449969658,-0.08235462106878949,-1.0106736158212257,-0.8893013957805306,1.0,-0.0,0.0
2020-10-19,-0.5877167939476126,-0.08304189565341516,-1.00724430804368,-0.8906216544143886,1.0,-0.0,0.0
2020-10-20,-0.5839712322426746,-0.084736710933884,-1.003667176985794,-0.8879908854630255,1.0,-0.0,0.0
2020-10-21,-0.5779165784459029,-0.09016162043898651,-0.9907897522760957,-0.869962594396217,1.0,-0.0,0.0
2020-10-22,-0.5805871145296733,-0.08542093006844964,-0.9838402371039445,-0.87848422835368,1.0,-0.0,0.0
2020-10-23,-0.5851574636350798,-0.07993221296427058,-0.9867250388363226,-0.8787600621381162,1.0,-0.0,0.0
2020-10-26,-0.5849316520080534,-0.07905054572427679,-0.9880964995937975,-0.880117268906079,1.0,-0.0,0.0
2020-10-27,-0.581058201058201,-0.07463844797178132,-0.9917107583774252,-0.87989417989418,1.0,-0.0,0.0
2020-10-28,-0.5869941074768005,-0.07303906001905366,-0.989838043823436,-0.8785857944320948,1.0,-0.0,0.0
