Date,IWF,IWM,MTUM,SPY,TA,VLUE,VXX
2020-07-30,-0.9337339524720022,-1.216115815350997,-0.906637530729309,-1.3286533733952473,1.0,-0.07790221251024311,0.0
2020-07-31,-0.9414148050810338,-1.2231165133596147,-0.909329829172142,-1.3279128339903636,1.0,-0.07353263250109504,0.0
2020-08-03,-0.9305540378100754,-1.2254944814774342,-0.9038356463774452,-1.3217681127745602,1.0,-0.0822860889520271,0.0
2020-08-04,-0.9279471211624604,-1.2186714738337159,-0.9014530754943735,-1.325139298590626,1.0,-0.0894788593903638,0.0
2020-08-05,-0.9285128709624529,-1.2185604197409412,-0.9022244083729574,-1.324971306771602,1.0,-0.09110783188500848,0.0
2020-08-06,-0.9480454946996466,-1.2582818021201412,-0.905256183745583,-1.3460689045936396,1.0,-0.06354902826855123,0.0
2020-08-07,-0.9521618625277162,-1.2603658536585365,-0.9116407982261641,-1.3404656319290467,1.0,-0.0786031042128603,0.0
2020-08-10,-0.9396266018559435,-1.2628700839593459,-0.9011820592134334,-1.3315841802916482,1.0,-0.08837825894829872,0.0
2020-08-11,-0.9368072787427626,-1.2556934105321202,-0.9021229666390956,-1.327929418251999,1.0,-0.0915908464295561,0.0
2020-08-12,-0.9329442853996918,-1.2559458269103723,-0.8948469500110108,-1.3281766130808192,1.0,-0.09348161197974014,0.0
2020-08-13,-0.9249340079190498,-1.26732292124945,-0.8752199736031677,-1.3263858336999559,1.0,-0.10547734271887373,0.0
2020-08-14,-0.9156256848564541,-1.2615055884286654,-0.8692198115275039,-1.3165680473372783,1.0,-0.11593250054788518,0.0
2020-08-17,-0.9157756209902944,-1.2617755113231344,-0.8696605801392773,-1.3154027526457202,1.0,-0.12085321050611394,0.0
2020-08-18,-0.9122614608466769,-1.255154639175258,-0.8589054617240622,-1.3215069094099585,1.0,-0.13583022592673832,0.0
2020-08-19,-0.9138952914059929,-1.2562287344967622,-0.8572604543957852,-1.320436834595544,1.0,-0.14010536713862365,0.0
2020-08-20,-0.911250068564533,-1.2555537271680104,-0.8557950743239536,-1.319839833251056,1.0,-0.14272393176457682,0.0
2020-08-21,-0.9131388462382102,-1.2517547707830665,-0.8655406887475324,-1.3192037727571837,1.0,-0.13402061855670103,0.0
2020-08-24,-0.9145505402292547,-1.2507541271321232,-0.8716612735150551,-1.3195853671913564,1.0,-0.12811934404650907,0.0
2020-08-25,-0.9944873208379272,-1.2573550745662392,-0.8990309290315093,-1.45418673475309,1.0,-0.19776011141414726,0.0
2020-08-26,-0.992629990714949,-1.2575441039925719,-0.8991991643454039,-1.4546773444753947,1.0,-0.19904828226555243,0.0
2020-08-27,-0.9751711335421742,-1.2712031558185404,-0.8908806126000697,-1.4519665854507484,1.0,-0.2119155354449472,0.0
2020-08-28,-0.9774244094945157,-1.2685276536474959,-0.8928675062387557,-1.452614473913296,1.0,-0.2120016249782369,0.0
2020-08-31,-0.9782482598607889,-1.2657772621809744,-0.8975058004640372,-1.451218097447796,1.0,-0.2076566125290023,0.0
2020-09-01,-0.9717471689392189,-1.26115091287266,-0.8908019412988214,-1.4490986826900853,1.0,-0.2048763577536399,0.0
2020-09-02,-0.9693942368770573,-1.259109545533291,-0.889934746203153,-1.4481723162210545,1.0,-0.20806144251313738,0.0
2020-09-03,-0.9678163571346176,-1.2645633867804822,-0.8945091706079132,-1.439381704925597,1.0,-0.20140731341561885,0.0
2020-09-04,-0.9136210730372313,-1.2743599977193683,-0.8452591367808883,-1.440218940646559,1.0,-0.22817720508580877,0.0
2020-09-08,-0.9093810555112276,-1.2729397013564345,-0.8420722671834036,-1.4344010030776246,1.0,-0.24056765074660888,0.0
2020-09-09,-0.880360278706169,-1.2859570611227553,-0.8010536452727582,-1.4292754772559904,1.0,-0.2681130686002379,0.0
2020-09-10,-0.8685414196171438,-1.2867468518832232,-0.7862668699531312,-1.4263368908464622,1.0,-0.278954204077023,0.0
2020-09-11,-0.8637158161826897,-1.2924725119819567,-0.7862418945587821,-1.4199605300253735,1.0,-0.2761770510290386,0.0
2020-09-14,-0.8623217004002932,-1.29035349833681,-0.7858149630715454,-1.419744037886903,1.0,-0.27969780684444945,0.0
2020-09-15,-0.864310276791251,-1.2796098990923954,-0.7748463836743897,-1.4283217768758103,1.0,-0.2902080162354135,0.0
2020-09-16,-0.8671039981903523,-1.2710512922015496,-0.768534750890686,-1.437199570208675,1.0,-0.3112028501951027,0.0
2020-09-17,-0.8710316337502122,-1.2685190424990096,-0.7714334219908324,-1.438741440778677,1.0,-0.3092637654914832,0.0
2020-09-18,-0.8707286716451685,-1.264652636343064,-0.7750056573885494,-1.4391264992079655,1.0,-0.30787508486082826,0.0
2020-09-21,-0.8711593956883382,-1.2643580603179994,-0.7750806314717364,-1.4400497934702654,1.0,-0.307701012844452,0.0
2020-09-22,-0.8868598650258039,-1.2422162989848582,-0.796801451823286,-1.4404242046163445,1.0,-0.3048828900357285,0.0
2020-09-23,-0.8776203966005667,-1.2344475920679887,-0.8011898016997168,-1.4362039660056658,1.0,-0.31620396600566575,0.0
2020-09-24,-0.8655386350817823,-1.2238578680203045,-0.7871968415115622,-1.4364354201917653,1.0,-0.32712915961646927,0.0
2020-09-25,-0.8591937844837293,-1.2291408625154825,-0.7750253349847991,-1.4292309424614345,1.0,-0.33740569755658145,0.0
2020-09-28,-0.8517206477732793,-1.2260458839406208,-0.7637764282501125,-1.4299370220422853,1.0,-0.35149572649572647,0.0
2020-09-29,-0.8534434333220986,-1.218121559375351,-0.7619368610268509,-1.430906639703404,1.0,-0.3528816986855409,0.0
2020-09-30,-0.8517396184062851,-1.2200897867564535,-0.7600448933782268,-1.4285634118967454,1.0,-0.35117845117845115,0.0
2020-10-01,-0.8507320356762214,-1.2249957928984123,-0.7585123688786671,-1.4269927637852695,1.0,-0.3481797273798171,0.0
2020-10-02,-0.8532218230803772,-1.227211495285137,-0.7598787606645712,-1.427312528064661,1.0,-0.34536371800628646,0.0
2020-10-05,-0.8396972245584524,-1.2386879730866274,-0.745332211942809,-1.4271376506868516,1.0,-0.35609756097560974,0.0
2020-10-06,-0.84078822146336,-1.2259418910597322,-0.739125566814085,-1.430610759670828,1.0,-0.36169736326484914,0.0
2020-10-07,-0.8357090949745654,-1.2310358320755772,-0.7341941975515681,-1.4268544915870087,1.0,-0.36228967521940864,0.0
2020-10-08,-0.8362680977136789,-1.2313153334451339,-0.7359271060428195,-1.428196098160881,1.0,-0.3582648554977919,0.0
2020-10-09,-0.8377109645691294,-1.2317536604448418,-0.736839163965575,-1.4279646808986255,1.0,-0.3541969375209568,0.0
2020-10-12,-0.8331284916201118,-1.2307262569832402,-0.7342458100558659,-1.4250837988826814,1.0,-0.36346368715083804,0.0
2020-10-13,-0.8176286703137211,-1.2408172379144804,-0.733113765769789,-1.4201183431952664,1.0,-0.37054817461203526,0.0
2020-10-14,-0.8150688751324522,-1.242819697730188,-0.7290725559087614,-1.417991188444593,1.0,-0.37198148457977803,0.0
2020-10-15,-0.8117928997380595,-1.241041074513738,-0.7293094800200636,-1.4148693083653792,1.0,-0.3761912723624812,0.0
2020-10-16,-0.8082306362571796,-1.2484804550270452,-0.7237495120727151,-1.4138738638264652,1.0,-0.381977360173981,0.0
2020-10-19,-0.8063527444970744,-1.248760100306492,-0.7286152131512956,-1.4123711340206186,1.0,-0.37648370019504035,0.0
2020-10-20,-0.7943215216547441,-1.2485997892752176,-0.7135806576831365,-1.3966616758165584,1.0,-0.3922253646093274,0.0
2020-10-21,-0.7959364938381259,-1.2465304762962142,-0.7121128011546576,-1.4021316753636062,1.0,-0.39452647940490726,0.0
2020-10-22,-0.7984888049336073,-1.2422912384021334,-0.7102616812045114,-1.407689316073115,1.0,-0.39713317406522586,0.0
2020-10-23,-0.7962119528993558,-1.243223728060431,-0.711064207953788,-1.4061319706731836,1.0,-0.3977449455676516,0.0
2020-10-26,-0.7932601707127813,-1.2418246314155859,-0.7099545504932935,-1.3994568229686288,1.0,-0.39807116727635516,0.0
2020-10-27,-0.7918838008648408,-1.2458698303581328,-0.7070628672801862,-1.4077503049118525,1.0,-0.39134050338174964,0.0
2020-10-28,-0.7854255495874632,-1.2434797054100448,-0.712276427266183,-1.40506118832715,1.0,-0.39116230134558944,0.0
2020-10-29,-0.759013596080806,-1.2479771013375902,-0.7043540485495678,-1.3962679583860846,1.0,-0.39687345186326856,0.0
2020-10-30,-0.7568564819914088,-1.245401475933473,-0.7101553034475163,-1.3972904504901422,1.0,-0.39745566692367,0.0
2020-11-02,-0.7476625233747662,-1.2415575844241558,-0.7068529314706853,-1.3979760202397977,1.0,-0.4058959410405896,0.0
2020-11-03,-0.7626156897311591,-1.239753195240194,-0.7158439841339798,-1.4020493609519613,1.0,-0.3887725870427501,0.0
2020-11-04,-0.7613911512216598,-1.2376183138895003,-0.7139005062733877,-1.4033127889060093,1.0,-0.3868589038080564,0.0
2020-11-05,-0.7992213570634038,-1.224249165739711,-0.7476084538375974,-1.4271968854282537,1.0,-0.3634593993325918,0.0
2020-11-06,-0.7922214824678206,-1.2174877940523745,-0.7485574789169995,-1.428484243231247,1.0,-0.36151797603195734,0.0
