Date,IWF,IWM,MTUM,PUK,SPY,VLUE,VXX
2020-08-05,-0.31838272374002546,-0.6190264305419596,-0.2359763875292931,1.0,-0.4760463943519919,-0.3169588561597105,0.0
2020-08-06,-0.3194362017804154,-0.6232937685459939,-0.23480712166172107,1.0,-0.4761721068249258,-0.31364985163204745,0.0
2020-08-07,-0.3207659372026641,-0.6236619885823025,-0.23804709800190296,1.0,-0.4740425784966698,-0.31684110371075164,0.0
2020-08-10,-0.31799797775530836,-0.6264795099030511,-0.23788140129661572,1.0,-0.4743055968595729,-0.31725450544221734,0.0
2020-08-11,-0.3163325997739844,-0.6267174210432404,-0.23606732885267354,1.0,-0.4740676857193838,-0.3207042169749599,0.0
2020-08-12,-0.3092804943259462,-0.628750519874042,-0.22613035470263204,1.0,-0.4759669657180204,-0.33058047650169337,0.0
2020-08-13,-0.3083023912074855,-0.6312193672954106,-0.22290212386751818,1.0,-0.47536016634486855,-0.3326600326748849,0.0
2020-08-14,-0.30904015205512,-0.6326324542646709,-0.22249940603468757,1.0,-0.47561772392492274,-0.3300368258493704,0.0
2020-08-17,-0.309869612997119,-0.6317977961923431,-0.22335085687130596,1.0,-0.47598681279515287,-0.3291455047669964,0.0
2020-08-18,-0.3097568208778173,-0.6330960854092527,-0.2176749703440095,1.0,-0.47636417556346383,-0.32870699881376036,0.0
2020-08-19,-0.31044607901293153,-0.6325186854905682,-0.21790841143670658,1.0,-0.4763613714556887,-0.32871633645746823,0.0
2020-08-20,-0.30902190992914114,-0.6308517892614665,-0.21735005484894307,1.0,-0.4765038987221679,-0.33105043137952506,0.0
2020-08-21,-0.3103969642168925,-0.6289170199519729,-0.22400758945776883,1.0,-0.4762977676321485,-0.325012599685749,0.0
2020-08-24,-0.3117868468628672,-0.6270412850834297,-0.23538128686168167,1.0,-0.4753860288669571,-0.31412821196763585,0.0
2020-08-25,-0.31147200900927596,-0.6322496517796283,-0.23601932252615357,1.0,-0.4729277183415819,-0.31090892925940194,0.0
2020-08-26,-0.31028657795690956,-0.6323089233322466,-0.23634531606555434,1.0,-0.473135168775746,-0.31147200900927596,0.0
2020-08-27,-0.3075670554798981,-0.6327787317188702,-0.23775830422168276,1.0,-0.4700396707916395,-0.3123334714903191,0.0
2020-08-28,-0.30631855947488246,-0.6374146240501464,-0.23577067502439314,1.0,-0.46775671919813133,-0.30951184175512253,0.0
2020-08-31,-0.3060735215769846,-0.6371870005327651,-0.2364884863552951,1.0,-0.4686852542473214,-0.31137157402474397,0.0
2020-09-01,-0.3050491298685924,-0.6402864922457677,-0.23049603409494496,1.0,-0.470670060376465,-0.31309932520421446,0.0
2020-09-02,-0.2996508462539946,-0.6356077642324536,-0.230589418866138,1.0,-0.47046987809208196,-0.3226121434489289,0.0
2020-09-03,-0.30140836735901533,-0.6397715841174034,-0.23421504231019585,1.0,-0.4676312207822948,-0.3157287413456418,0.0
2020-09-04,-0.28799622763844274,-0.6432760602398986,-0.22268721817806725,1.0,-0.46936429813444935,-0.32386313400725003,0.0
2020-09-08,-0.28535227038335736,-0.6417774110852461,-0.221911188378466,1.0,-0.4683678580899903,-0.3291982202316056,0.0
2020-09-09,-0.2776814830047886,-0.646875642645201,-0.20743852639619262,1.0,-0.46717001086988447,-0.3386409706513117,0.0
2020-09-10,-0.27258868367047784,-0.6516564057461155,-0.19659923776018762,1.0,-0.46566989152741134,-0.3451773673409557,0.0
2020-09-11,-0.2730814294083187,-0.6546572934973638,-0.1981253661394259,1.0,-0.46113063854715874,-0.3421206795547745,0.0
2020-09-14,-0.2711586348322836,-0.6507983008642156,-0.19771495532444705,1.0,-0.4623992969093306,-0.34747326790684047,0.0
2020-09-15,-0.2747033836238465,-0.6402226453786437,-0.1908598212977882,1.0,-0.471187930276842,-0.35259997070455545,0.0
2020-09-16,-0.2754226115489409,-0.6404652389183487,-0.19327337181027157,1.0,-0.4696041953534702,-0.35097999003896524,0.0
2020-09-17,-0.2746396343607172,-0.6404840032813781,-0.1928102660260166,1.0,-0.4693249736317825,-0.3525137700691433,0.0
2020-09-18,-0.27229854418700017,-0.6396789595477312,-0.1930636515422244,1.0,-0.4688186531532851,-0.3553413984006561,0.0
2020-09-21,-0.2728790719475041,-0.6392371689711741,-0.19226037028357157,1.0,-0.46947504101242093,-0.3555776892430279,0.0
2020-09-22,-0.2686269331220471,-0.6472107286439533,-0.18951198755759016,1.0,-0.4704639492913108,-0.3587170232121372,0.0
2020-09-23,-0.259851999765079,-0.6444470546778646,-0.1953074528689728,1.0,-0.4688142362130733,-0.36806248898807775,0.0
2020-09-24,-0.25264728251330953,-0.6387410050898028,-0.19136488621072956,1.0,-0.46776458199262855,-0.37465629204937695,0.0
2020-09-25,-0.2533886422061229,-0.6353412012152372,-0.19215938303341903,1.0,-0.4678371114746436,-0.372546155643842,0.0
2020-09-28,-0.25163341500408354,-0.6327441372068604,-0.1874927079687318,1.0,-0.4671275230428188,-0.37781472406953687,0.0
2020-09-29,-0.25220206498279185,-0.6320655661202824,-0.1864317797351689,1.0,-0.4672169398588345,-0.37869684419296507,0.0
2020-09-30,-0.2522677555782412,-0.6318798308298089,-0.18678722473384862,1.0,-0.4669972291089398,-0.37876622429633955,0.0
2020-10-01,-0.25290841764585825,-0.6295885937545558,-0.18517654605359068,1.0,-0.46660057730996884,-0.38146193544624896,0.0
2020-10-02,-0.2544961669630105,-0.6266651120762526,-0.1836942897950856,1.0,-0.46841752412044196,-0.3816130818783339,0.0
2020-10-05,-0.24600750501788987,-0.6321377665299474,-0.17537888704657184,1.0,-0.4674346219856299,-0.3879628821595834,0.0
2020-10-06,-0.24829230009010841,-0.6262825916344505,-0.17449059675028342,1.0,-0.4694358050170043,-0.38819289015492836,0.0
2020-10-07,-0.244757678586966,-0.6282084747237449,-0.17526610400533657,1.0,-0.46268743293018944,-0.3893674410510746,0.0
2020-10-08,-0.24529778293001014,-0.6260831763512534,-0.1768439356614983,1.0,-0.4622228662512679,-0.38765396319373996,0.0
2020-10-09,-0.24295927523227878,-0.6227966077165764,-0.17438999681611622,1.0,-0.4573214854264957,-0.39694347159107357,0.0
2020-10-12,-0.2431618860169614,-0.6227676633187645,-0.17369533126863296,1.0,-0.45659787548120057,-0.3982170250947929,0.0
2020-10-13,-0.237593984962406,-0.6257663389242336,-0.17408906882591094,1.0,-0.4548004626951995,-0.39959514170040483,0.0
2020-10-14,-0.2367400115807759,-0.625854082223509,-0.17116386797915462,1.0,-0.4594962362478286,-0.40191082802547773,0.0
2020-10-15,-0.23710802907027248,-0.6260242638329907,-0.17132350812172453,1.0,-0.4594782407273359,-0.40151142253235655,0.0
2020-10-16,-0.24277590808866198,-0.6211848671231287,-0.17413252872229315,1.0,-0.46260299408146693,-0.4005454334455147,0.0
2020-10-19,-0.24079500942985635,-0.620803713912665,-0.17600464239083127,1.0,-0.4634846946177281,-0.40040620919773684,0.0
2020-10-20,-0.23953259104616098,-0.6209986082115518,-0.17582927395035952,1.0,-0.46137787056367435,-0.4018499188123405,0.0
2020-10-21,-0.2396265259373097,-0.6211036042566764,-0.17557340447125003,1.0,-0.46144924174326557,-0.40183257459332505,0.0
2020-10-22,-0.2395673230287388,-0.6214656497404517,-0.17582576921961546,1.0,-0.4610677725255923,-0.4020531856277006,0.0
2020-10-23,-0.23952686052242483,-0.6204157365262517,-0.17794914910271648,1.0,-0.459571507262343,-0.4016467109268547,0.0
2020-10-26,-0.23856720570335596,-0.61861705210688,-0.17869356054019592,1.0,-0.4576885179389092,-0.4045383411580595,0.0
2020-10-27,-0.2367247669233887,-0.6193468064161213,-0.18026521512536917,1.0,-0.45694597255197167,-0.40204991603451273,0.0
2020-10-28,-0.22625471424427038,-0.617725558456629,-0.18410211778357993,1.0,-0.4590078328981723,-0.41395416304032495,0.0
