Date,IWF,IWM,MTUM,PRTA,SPY,VLUE,VXX
2020-07-16,-1.0650875126220127,-0.255385392123864,-0.8119740828004038,1.0,-1.074890609222484,-0.0,0.0
2020-07-17,-1.059894847528917,-0.2552260778128286,-0.8120715036803365,1.0,-1.0789484752891694,-0.0,0.0
2020-07-20,-1.070119757945072,-0.2594050188311963,-0.822351995260463,1.0,-1.0799373704032837,-0.0,0.0
2020-07-21,-1.0589950555719898,-0.26835143472932427,-0.8155770612348392,1.0,-1.0830832945949374,-0.0,0.0
2020-07-22,-1.0704737732656515,-0.2584179357021997,-0.8230541455160745,1.0,-1.0781725888324873,-0.0,0.0
2020-07-23,-1.0734920365977634,-0.2636394442561843,-0.8251016604540833,1.0,-1.073576753642833,-0.0,0.0
2020-07-24,-1.0620351588911427,-0.2701149425287357,-0.8217123056119,1.0,-1.0720081135902637,-0.0,0.0
2020-07-27,-1.0627218934911242,-0.2705409974640744,-0.8210059171597633,1.0,-1.0722738799661875,-0.0,0.0
2020-07-28,-1.0689538331215587,-0.26891147818720884,-0.8243117323168149,1.0,-1.0733163913595936,-0.0,0.0
2020-07-29,-1.071820385253221,-0.2741846323935876,-0.8288472169069184,1.0,-1.0773483012288982,-0.0,0.0
2020-07-30,-1.0654829845698583,-0.25753540477700276,-0.8284929190445993,1.0,-1.0759247516381314,-0.0,0.0
2020-07-31,-1.0659670799306054,-0.261329496889942,-0.8288410273769728,1.0,-1.0752337832691574,-0.0,0.0
2020-08-03,-1.0490885968630776,-0.2793556591776176,-0.8380245866892752,1.0,-1.0726155150487493,-0.0,0.0
2020-08-04,-1.0492644253190315,-0.28095985076525204,-0.8388095137151821,1.0,-1.0705897316318311,-0.0,0.0
2020-08-05,-1.0520493366676555,-0.2791082100623066,-0.8382994956131056,1.0,-1.0690459034459374,-0.0,0.0
2020-08-06,-1.051146235009958,-0.2691639476248993,-0.8444849358023645,1.0,-1.072672570871647,-0.0,0.0
2020-08-07,-1.05872333177192,-0.27470936422092573,-0.8485287229059318,1.0,-1.0764382744964442,-0.0,0.0
2020-08-10,-1.059823597085517,-0.2743193148408539,-0.850185350888406,1.0,-1.0766117005411393,-0.0,0.0
2020-08-11,-0.9598250888220825,-0.30976457267793694,-0.7053449420216296,1.0,-0.9293718033810955,-0.0,0.0
2020-08-12,-0.9566251901548544,-0.31263408355111755,-0.6989117291414753,1.0,-0.9324023871747865,-0.0,0.0
2020-08-13,-0.9523178807947021,-0.3252045188936502,-0.684339696143358,1.0,-0.9336969224776004,-0.0,0.0
2020-08-14,-0.9464348096106818,-0.3245351861196289,-0.6812094864728485,1.0,-0.9293560532546675,-0.0,0.0
2020-08-17,-0.9455307262569832,-0.32188857852265673,-0.6828057107386716,1.0,-0.9293528864059591,-0.0,0.0
2020-08-18,-0.9503120124804991,-0.32106084243369737,-0.7031201248049921,1.0,-0.9256240249609984,-0.0,0.0
2020-08-19,-0.9462679593505431,-0.3202507495230308,-0.7036950512011837,1.0,-0.9233734376825137,-0.0,0.0
2020-08-20,-0.9564910906598786,-0.3169766986489132,-0.710632465243783,1.0,-0.9320932054043469,-0.0,0.0
2020-08-21,-0.9605583000078413,-0.3168666196189132,-0.7098329804751823,1.0,-0.9333882223790481,-0.0,0.0
2020-08-24,-0.9606737171954562,-0.30544457500979233,-0.7230317273795535,1.0,-0.9278104191147668,-0.0,0.0
2020-08-25,-0.9609378057849622,-0.2984461231359349,-0.7316137617910682,1.0,-0.9230889663000509,-0.0,0.0
2020-08-26,-0.9511843540595293,-0.29414056412653883,-0.7364422627395979,1.0,-0.9141343306841202,-0.0,0.0
2020-08-27,-0.93228456835793,-0.31739418246953,-0.7260620692340641,1.0,-0.9181496047661696,-0.0,0.0
2020-08-28,-0.9315595261215769,-0.3098077296562439,-0.7260050495241794,1.0,-0.9169159060011652,-0.0,0.0
2020-08-31,-0.9314201390237272,-0.30744437109238476,-0.7289813987806298,1.0,-0.9154984272455438,-0.0,0.0
2020-09-01,-0.9313276397515529,-0.30559006211180123,-0.7280667701863354,1.0,-0.9170031055900622,-0.0,0.0
2020-09-02,-0.9254091032767132,-0.3043495160726085,-0.731410580324173,1.0,-0.9257589303066817,-0.0,0.0
2020-09-03,-0.9252768603069749,-0.30716922479114045,-0.7349912570429377,1.0,-0.9183602098309694,-0.0,0.0
2020-09-04,-0.8912549578343409,-0.3208825907813162,-0.7017597905194656,1.0,-0.9368477800454389,-0.0,0.0
2020-09-08,-0.8811023009950248,-0.333916355721393,-0.7054959577114428,1.0,-0.9663013059701492,-0.0,0.0
2020-09-09,-0.8748694542219472,-0.34332572622132834,-0.689204347657912,1.0,-0.9605848450856768,-0.0,0.0
2020-09-10,-0.8635714561383195,-0.34923391609741034,-0.6750800818185326,1.0,-0.971479294508124,-0.0,0.0
2020-09-11,-0.86009086009086,-0.35369985369985363,-0.6762916762916763,1.0,-0.9599214599214598,-0.0,0.0
2020-09-14,-0.8596565532111504,-0.35226397659017405,-0.6763437548128755,1.0,-0.9620360388110273,-0.0,0.0
2020-09-15,-0.8719674985490423,-0.338788934029793,-0.6660862836138518,1.0,-0.9923776359063647,-0.0,0.0
2020-09-16,-0.875,-0.33285559343043075,-0.6674542919119926,1.0,-0.9982568949488689,-0.0,0.0
2020-09-17,-0.8975750712640088,-0.3153969307665274,-0.6842906790581437,1.0,-1.0076535592955602,-0.0,0.0
2020-09-18,-0.8992538771045744,-0.3113012227040119,-0.688151880932849,1.0,-1.0076565490839486,-0.0,0.0
2020-09-21,-0.8935845811016849,-0.31815160874154574,-0.697173462606044,1.0,-1.0005082294069352,-0.0,0.0
2020-09-22,-0.8901473585201443,-0.3293619689606522,-0.6968176830224173,1.0,-1.0027433767048126,-0.0,0.0
2020-09-23,-0.8862728198699366,-0.327705085011361,-0.700618976729609,1.0,-1.0029773564209044,-0.0,0.0
2020-09-24,-0.8809449433814917,-0.3206950409996095,-0.6924638812963686,1.0,-1.0106208512299883,-0.0,0.0
2020-09-25,-0.8802264298262737,-0.32090571930509465,-0.6936560609018154,1.0,-1.009135272301386,-0.0,0.0
2020-09-28,-0.8768223279020816,-0.3219770795977236,-0.6868714430498168,1.0,-1.0123177672097918,-0.0,0.0
2020-09-29,-0.8739299610894942,-0.3117898832684825,-0.6940856031128405,1.0,-1.0112062256809338,-0.0,0.0
2020-09-30,-0.8740077821011673,-0.31159533073929957,-0.6947470817120622,1.0,-1.0107003891050583,-0.0,0.0
2020-10-01,-0.8721038718706267,-0.3169802519048359,-0.6918830663971388,1.0,-1.006453117711087,-0.0,0.0
2020-10-02,-0.8705653778900329,-0.31750534291820476,-0.6917816203613755,1.0,-1.0058674956285214,-0.0,0.0
2020-10-05,-0.8614415945611867,-0.32038009888751545,-0.6824783683559951,1.0,-0.9984935105067985,-0.0,0.0
2020-10-06,-0.8594880780071608,-0.3009827073969681,-0.6871714786318275,1.0,-0.9613011350651329,-0.0,0.0
2020-10-07,-0.8503928042809974,-0.3134084785001328,-0.676648070135489,1.0,-0.9547610915025239,-0.0,0.0
2020-10-08,-0.8508147025388404,-0.3077680939749905,-0.6795755968169761,1.0,-0.9511557408109131,-0.0,0.0
2020-10-09,-0.8528609321712769,-0.3063660477453581,-0.6806744979158772,1.0,-0.9494505494505494,-0.0,0.0
2020-10-12,-0.8461684011352886,-0.307511825922422,-0.6806054872280038,1.0,-0.9500094607379376,-0.0,0.0
2020-10-13,-0.8405654671908073,-0.3114605382521923,-0.6799591775022679,1.0,-0.9478757181735711,-0.0,0.0
2020-10-14,-0.8407691435910997,-0.3077707680102754,-0.6815382871821993,1.0,-0.9476030372860866,-0.0,0.0
2020-10-15,-0.834789156626506,-0.3084713855421687,-0.6812499999999999,1.0,-0.9405496987951807,-0.0,0.0
2020-10-16,-0.8317323991411459,-0.3183033864466795,-0.6756695671827325,1.0,-0.9411986288469507,-0.0,0.0
2020-10-19,-0.8298016485377696,-0.316421393353156,-0.6806428544544394,1.0,-0.93691896571192,-0.0,0.0
2020-10-20,-0.8288657468325876,-0.31512462874544156,-0.6813414038121733,1.0,-0.9342080529343207,-0.0,0.0
2020-10-21,-0.8256677671068428,-0.3106617647058823,-0.6822103841536614,1.0,-0.9329606842737094,-0.0,0.0
2020-10-22,-0.8335281475057502,-0.3052298178801704,-0.6813845631763509,1.0,-0.9504543569247013,-0.0,0.0
2020-10-23,-0.8366777308388653,-0.3006940253470127,-0.684671092335546,1.0,-0.9498340374170186,-0.0,0.0
2020-10-26,-0.8369158701975746,-0.29923312304030825,-0.6876581919836803,1.0,-0.9539118280382306,-0.0,0.0
2020-10-27,-0.8338986883763003,-0.29470073873058944,-0.6902608171264888,1.0,-0.9502110658827077,-0.0,0.0
2020-10-28,-0.8342479560981073,-0.2983536790234069,-0.6653227311755702,1.0,-0.9352671071788553,-0.0,0.0
