Date,IWF,IWM,MTUM,MYD,SPY,VLUE,VXX
2020-09-22,-0.06026789771178278,-0.20504898129804985,-0.2717689609421857,1.0,-0.280402028316461,-0.0,0.0
2020-09-23,-0.05874014030751336,-0.2048089854967104,-0.27323616008142193,1.0,-0.2806695503616735,-0.0,0.0
2020-09-24,-0.05584677053670216,-0.20319953566829305,-0.271289427384688,1.0,-0.28347813469247096,-0.0,0.0
2020-09-25,-0.055987953337324696,-0.20395870752372142,-0.2710136250657668,1.0,-0.2832961410765798,-0.0,0.0
2020-09-28,-0.05490402218637278,-0.2042451376678932,-0.26877413039931847,1.0,-0.28467073900197576,-0.0,0.0
2020-09-29,-0.055285760881382956,-0.20327619323741528,-0.2685463704562751,1.0,-0.28494545718116915,-0.0,0.0
2020-09-30,-0.05517103928105523,-0.20352587331497318,-0.26811856790839256,1.0,-0.28504131033483115,-0.0,0.0
2020-10-01,-0.054998007318575425,-0.20502880330422812,-0.267399731893772,1.0,-0.2841020252889388,-0.0,0.0
2020-10-02,-0.05423955956391032,-0.20475207359918865,-0.26715925966170456,1.0,-0.28483465536600383,-0.0,0.0
2020-10-05,-0.0509446937889098,-0.20852034168235123,-0.26413421166932094,1.0,-0.2861408715795569,-0.0,0.0
2020-10-06,-0.05327231286856482,-0.20323070800622267,-0.26220107810860677,1.0,-0.29020295937194746,-0.0,0.0
2020-10-07,-0.05124358325500687,-0.20631190803268024,-0.26140553828356594,1.0,-0.28857277131082354,-0.0,0.0
2020-10-08,-0.05113431110468896,-0.20498880138718298,-0.26204753991763596,1.0,-0.2880572212990391,-0.0,0.0
2020-10-09,-0.05141587806111392,-0.20488694647114064,-0.26204579932095645,1.0,-0.28761829083291196,-0.0,0.0
2020-10-12,-0.05201205972089328,-0.20532216425051,-0.2606560632593743,1.0,-0.2862378364716289,-0.0011193154122510877,0.0
2020-10-13,-0.04916110409525527,-0.2068735341872632,-0.2606711167237958,1.0,-0.2850261591196103,-0.002345300378856215,0.0
2020-10-14,-0.04897046626519058,-0.20785402618008725,-0.2608092026973423,1.0,-0.2831488226172875,-0.0022537953914391834,0.0
2020-10-15,-0.04809807102938525,-0.2070127997115558,-0.2612042545520101,1.0,-0.28231476473769607,-0.004146385433567695,0.0
2020-10-16,-0.04845020645882544,-0.2073243296849925,-0.260174182729584,1.0,-0.282082258966083,-0.005102868785949981,0.0
2020-10-19,-0.04819429168995547,-0.2070208968140923,-0.25934406721598185,1.0,-0.28226024556911816,-0.006184303048879433,0.0
2020-10-20,-0.0468924518104846,-0.20706179066834804,-0.25980904341560074,1.0,-0.2804359574851378,-0.007277967933705639,0.0
2020-10-21,-0.04763019941993479,-0.20801282628668194,-0.25771468717911766,1.0,-0.281043396804237,-0.007043649006503216,0.0
2020-10-22,-0.04777941865072219,-0.2068940676439866,-0.25634837733674315,1.0,-0.2815077621294529,-0.008428483953463243,0.0
2020-10-23,-0.0509937474097699,-0.2042452745193434,-0.2582121556120151,1.0,-0.2822855289475107,-0.006162495270014595,0.0
2020-10-26,-0.05035141466930979,-0.2024328707875293,-0.2585510902865381,1.0,-0.2816363308704271,-0.009154802667147235,0.0
2020-10-27,-0.048061345717680094,-0.20272167620693377,-0.2605572956042769,1.0,-0.281869892356986,-0.00684019152536271,0.0
2020-10-28,-0.04730447304473045,-0.2027360273602736,-0.25947259472594725,1.0,-0.2817028170281703,-0.00882008820088201,0.0
2020-10-29,-0.03706226029606796,-0.20405749310011112,-0.2613713753181117,1.0,-0.27916771210437646,-0.010538012115129574,0.0
2020-10-30,-0.036464959592882616,-0.2034153421613776,-0.26181303420717833,1.0,-0.2792122851971975,-0.01098428512552189,0.0
2020-11-02,-0.030868397493285585,-0.2008594449418084,-0.26137869292748434,1.0,-0.2803043867502238,-0.017081468218442256,0.0
2020-11-03,-0.0312779747198052,-0.20107781000465497,-0.26168224299065423,1.0,-0.28017688974827226,-0.0161671500698249,0.0
2020-11-04,-0.031914703304173606,-0.1964078069375123,-0.2612747991913988,1.0,-0.281239378164189,-0.0181040805738922,0.0
2020-11-05,-0.029524779725841332,-0.19671867460189804,-0.2590030918806856,1.0,-0.28173645738387576,-0.020231265526423965,0.0
2020-11-06,-0.028160211424795984,-0.19524651345511687,-0.25994178675380797,1.0,-0.28270923733504755,-0.019624649559829288,0.0
