Date,CUE,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-20,1.0,-0.9064024256272796,-0.7820450850287823,-0.8194841147778705,-0.8862767500109857,-0.0,0.0
2020-08-21,1.0,-0.901388582763941,-0.7898170597310998,-0.8192197487326428,-0.897773859378444,-0.0,0.0
2020-08-24,1.0,-0.9015735883986424,-0.7828712478511923,-0.8295940406400141,-0.8937276854586327,-0.0,0.0
2020-08-25,1.0,-0.9089014983597836,-0.7793687383633301,-0.8590300558560157,-0.8857168188669209,-0.0,0.0
2020-08-26,1.0,-0.9128523862375139,-0.7775360710321864,-0.862330743618202,-0.8868368479467258,-0.0,0.0
2020-08-27,1.0,-0.8925998399003824,-0.8041448012096416,-0.8572000355776928,-0.8932669216401317,-0.0,0.0
2020-08-28,1.0,-0.8997860199714693,-0.8010877318116976,-0.8625624108416547,-0.8944810984308131,-0.0,0.0
2020-08-31,1.0,-0.8991450707988244,-0.802431204915843,-0.8582242408050583,-0.8929557396028142,-0.0,0.0
2020-09-01,1.0,-0.8960156354106517,-0.7967396615288944,-0.8577710656065385,-0.8913516634833207,-0.0,0.0
2020-09-02,1.0,-0.8935078958024025,-0.7958338957124218,-0.8781212039411527,-0.93156971251181,-0.0,0.0
2020-09-03,1.0,-0.8960886806056236,-0.7942952415284787,-0.8771178803172314,-0.938671593366979,-0.0,0.0
2020-09-04,1.0,-0.8669228706765574,-0.806193582983287,-0.8508356421485388,-0.9447224953078915,-0.0,0.0
2020-09-08,1.0,-0.8616422444603288,-0.8131254467476768,-0.8461847748391708,-0.946524303073624,-0.0,0.0
2020-09-09,1.0,-0.8378378378378379,-0.83650426742532,-0.8119665718349929,-0.9589704836415364,-0.0,0.0
2020-09-10,1.0,-0.831899228244478,-0.838596646855318,-0.8048434312073096,-0.9600372571631332,-0.0,0.0
2020-09-11,1.0,-0.827375415282392,-0.842923588039867,-0.8052713178294574,-0.954108527131783,-0.0,0.0
2020-09-14,1.0,-0.8272237434855577,-0.8376468509848952,-0.8025351117392456,-0.9491211023761151,-0.0,0.0
2020-09-15,1.0,-0.8183366077275703,-0.8269373499235975,-0.7948482864003492,-0.92573673870334,-0.0,0.0
2020-09-16,1.0,-0.8202384059862525,-0.8081440877055599,-0.7897850865744366,-0.9323066214217349,-0.0,0.0
2020-09-17,1.0,-0.8250304294905233,-0.8004260128673274,-0.7920361676230221,-0.9296209354894802,-0.0,0.0
2020-09-18,1.0,-0.8242226570993695,-0.7996086105675148,-0.794042183083279,-0.9308980213089803,-0.0,0.0
2020-09-21,1.0,-0.8202330232153726,-0.8029301799843491,-0.7987131553777932,-0.9255716894183115,-0.0,0.0
2020-09-22,1.0,-0.8136762586786603,-0.8250294746954282,-0.7933278022793765,-0.9345880092572377,-0.0,0.0
2020-09-23,1.0,-0.8093242535358827,-0.8256940806705082,-0.7959228217216693,-0.9343024270997031,-0.0,0.0
2020-09-24,1.0,-0.8047527855153204,-0.8222057799442897,-0.7884749303621169,-0.9369341922005571,-0.0,0.0
2020-09-25,1.0,-0.8019044306274187,-0.8294273664072351,-0.7835558067742077,-0.933171007435106,-0.0,0.0
2020-09-28,1.0,-0.8007026370575989,-0.8275503122831367,-0.7788428174878558,-0.9301700208188759,-0.0,0.0
2020-09-29,1.0,-0.8093076049943245,-0.8098314852003842,-0.7971710468872785,-0.9494019034314153,-0.0,0.0
2020-09-30,1.0,-0.8091329782589715,-0.8103117087226054,-0.7987863441892953,-0.947437352658692,-0.0,0.0
2020-10-01,1.0,-0.8096278175781932,-0.8170976760440328,-0.7957801852175432,-0.9458326052769526,-0.0,0.0
2020-10-02,1.0,-0.8096444483270726,-0.8165458198654669,-0.7955359482833929,-0.946274132960601,-0.0,0.0
2020-10-05,1.0,-0.8001396099646613,-0.8282361153527333,-0.7853060512194058,-0.9491296191265651,-0.0,0.0
2020-10-06,1.0,-0.8044981946317484,-0.8155914212380911,-0.7896202201244182,-0.9405751076695524,-0.0,0.0
2020-10-07,1.0,-0.800998480573041,-0.8164966355545908,-0.7904927284566964,-0.9331886260039072,-0.0,0.0
2020-10-08,1.0,-0.7997138149336571,-0.8150203798456335,-0.7884832191483827,-0.9329199549041715,-0.0,0.0
2020-10-09,1.0,-0.806354994139862,-0.811173329860659,-0.7929851977253983,-0.9303294699830708,-0.0,0.0
2020-10-12,1.0,-0.8052410082866935,-0.8138747884940779,-0.7903162827020694,-0.9291509393032236,-0.0,0.0
2020-10-13,1.0,-0.7954210389385136,-0.8240395455728037,-0.7892637238747723,-0.9274130604457549,-0.0,0.0
2020-10-14,1.0,-0.7959334084800139,-0.8245469522240527,-0.7908176536894129,-0.9240874013699818,-0.0,0.0
2020-10-15,1.0,-0.7971454600668084,-0.8254305670036007,-0.7915057915057916,-0.9240813847555421,-0.0,0.0
2020-10-16,1.0,-0.7995051653789391,-0.8261133778973869,-0.7898255056862575,-0.9252105217466794,-0.0,0.0
2020-10-19,1.0,-0.7967779755959876,-0.8257414564245082,-0.7917408484953754,-0.9280906682878111,-0.0,0.0
2020-10-20,1.0,-0.7951331656111738,-0.8256701656979266,-0.7926173332176629,-0.9242647696712067,-0.0,0.0
2020-10-21,1.0,-0.7968695500523194,-0.8233344959888386,-0.8129577956051621,-0.9267963027554935,-0.0,0.0
2020-10-22,1.0,-0.798137053395723,-0.828355271789041,-0.8192154633314382,-0.9273625748895789,-0.0,0.0
2020-10-23,1.0,-0.7965738758029979,-0.8306166149543328,-0.815234016518813,-0.9276318664510771,-0.0,0.0
2020-10-26,1.0,-0.798911612393575,-0.8281400860177301,-0.8227420345826384,-0.9389098569296936,-0.0,0.0
2020-10-27,1.0,-0.7961688510936747,-0.8266777714461053,-0.8243983693508087,-0.9362205759873756,-0.0,0.0
2020-10-28,1.0,-0.7891764087744647,-0.8245107053723894,-0.8308157099697885,-0.9339725907439029,-0.0,0.0
