Date,IWF,IWM,MTUM,SFIX,SPY,VLUE,VXX
2020-07-08,-0.6528516412983678,-0.5116082890152209,-0.6552356501008619,1.0,-0.8480102695763799,-0.0,0.0
2020-07-09,-0.6502529881938843,-0.5131993840287454,-0.6540294786243309,1.0,-0.8490137126934076,-0.0,0.0
2020-07-10,-0.6524864309813702,-0.511148599090509,-0.6556769840105618,1.0,-0.8479903183218425,-0.0,0.0
2020-07-13,-0.6707599544100885,-0.5016728556196919,-0.6590683481010331,1.0,-0.8451045994338027,-0.0,0.0
2020-07-14,-0.6836252124436563,-0.5038055124510457,-0.6712850070198773,1.0,-0.8359934973767826,-0.0,0.0
2020-07-15,-0.6855044110590233,-0.5024916023771733,-0.6688568159167252,1.0,-0.8344099516444576,-0.0,0.0
2020-07-16,-0.6873270614277808,-0.49710385537723667,-0.6721269138535325,1.0,-0.8327983766832687,-0.0,0.0
2020-07-17,-0.6844866442531495,-0.49695200798019723,-0.6748069605054124,1.0,-0.8382901688402851,-0.0,0.0
2020-07-20,-0.6946145566566455,-0.4981256727164755,-0.676502245481201,1.0,-0.8422967004416732,-0.0,0.0
2020-07-21,-0.6715314913844325,-0.5156714200831848,-0.6669637551990493,1.0,-0.8594399881164586,-0.0,0.0
2020-07-22,-0.6795495930729496,-0.5089375301943587,-0.6719684863800216,1.0,-0.8557731613958156,-0.0,0.0
2020-07-23,-0.6835036932030142,-0.5142505409236737,-0.6772737446840259,1.0,-0.8555174214728045,-0.0,0.0
2020-07-24,-0.674301011302796,-0.5146861986912552,-0.6769408090422369,1.0,-0.8520969660916122,-0.0,0.0
2020-07-27,-0.6773545603332837,-0.5128701086147894,-0.6753087338193721,1.0,-0.8541139711352477,-0.0,0.0
2020-07-28,-0.6793091897122864,-0.5116313693378494,-0.6746194215952654,1.0,-0.8564409870845274,-0.0,0.0
2020-07-29,-0.6832569063863102,-0.5144838384968125,-0.6775528464377586,1.0,-0.852812884464825,-0.0,0.0
2020-07-30,-0.6820923306031274,-0.5061801935964259,-0.6793745346239761,1.0,-0.8553611317944899,-0.0,0.0
2020-07-31,-0.6809509613951409,-0.5093158443881354,-0.679646743180802,1.0,-0.8564242062900582,-0.0,0.0
2020-08-03,-0.6639298376562791,-0.5261429371151334,-0.687665609255458,1.0,-0.854263855196865,-0.0,0.0
2020-08-04,-0.6630345548175237,-0.5244794387640869,-0.6864318232703933,1.0,-0.8576386297484887,-0.0,0.0
2020-08-05,-0.6636590731143507,-0.5243652361955183,-0.6855821930576786,1.0,-0.8547779724842474,-0.0,0.0
2020-08-06,-0.6614771499869642,-0.5182688368281873,-0.6884055272077172,1.0,-0.8563447428209617,-0.0,0.0
2020-08-07,-0.6627402587689777,-0.5278587988931269,-0.6952733527784011,1.0,-0.8535262882357341,-0.0,0.0
2020-08-10,-0.6629877660967488,-0.5280407048524074,-0.6967338845448763,1.0,-0.8534924613715439,-0.0,0.0
2020-08-11,-0.6614935866272765,-0.5273923937025541,-0.6965334131109533,1.0,-0.8541565386485174,-0.0,0.0
2020-08-12,-0.658030506953791,-0.5320023927022581,-0.6825183191266637,1.0,-0.8660834454912517,-0.0,0.0
2020-08-13,-0.6529719626168223,-0.5527850467289719,-0.6597383177570093,1.0,-0.872822429906542,-0.0,0.0
2020-08-14,-0.6636012161705642,-0.5505423970571676,-0.6692691715776434,1.0,-0.8702376036935551,-0.0,0.0
2020-08-17,-0.6602345535613923,-0.5474540072689122,-0.6694893027089812,1.0,-0.8696466709131102,-0.0,0.0
2020-08-18,-0.6610283914038181,-0.5471252297190865,-0.6749052994786784,1.0,-0.8674942804635638,-0.0,0.0
2020-08-19,-0.6691220685508118,-0.5423180998196032,-0.6769016837041492,1.0,-0.8699263379434757,-0.0,0.0
2020-08-20,-0.6645923149015932,-0.5391190253045923,-0.6747141518275539,1.0,-0.870328022492971,-0.0,0.0
2020-08-21,-0.6610011206574524,-0.5233470302577512,-0.6936122525214793,1.0,-0.8576017930519239,-0.0,0.0
2020-08-24,-0.6524489493933117,-0.49615270790174604,-0.7187037585084345,1.0,-0.8319769162474104,-0.0,0.0
2020-08-25,-0.6571800111462011,-0.4986438788779491,-0.7086383057774476,1.0,-0.8509381385844326,-0.0,0.0
2020-08-26,-0.650200267022697,-0.4969589081738615,-0.713543984572022,1.0,-0.8479454086930723,-0.0,0.0
2020-08-27,-0.6301252741533772,-0.5241812572023344,-0.7065536597152521,1.0,-0.8563993903572357,-0.0,0.0
2020-08-28,-0.6306379821958457,-0.5162833827893175,-0.7076038575667656,1.0,-0.854673590504451,-0.0,0.0
2020-08-31,-0.6311338600200289,-0.5141129780052669,-0.7101739549719965,1.0,-0.8536404436037238,-0.0,0.0
2020-09-01,-0.6281529698942229,-0.5062134773282047,-0.7137732080775205,1.0,-0.8503217693616392,-0.0,0.0
2020-09-02,-0.6449981405727037,-0.5039419858683526,-0.717627370769803,1.0,-0.8522499070286353,-0.0,0.0
2020-09-03,-0.6509957193374278,-0.505750977107761,-0.7232086357714498,1.0,-0.8423599478875861,-0.0,0.0
2020-09-04,-0.610298463356974,-0.525746158392435,-0.6896424349881797,1.0,-0.8681663711583923,-0.0,0.0
2020-09-08,-0.5914231164635042,-0.525003671611103,-0.6855265090321633,1.0,-0.8696578058452049,-0.0,0.0
2020-09-09,-0.5714755776542849,-0.5461757823925124,-0.6558204153261188,1.0,-0.8825680023398655,-0.0,0.0
2020-09-10,-0.5759741926023682,-0.5444481102679718,-0.6614245390226915,1.0,-0.8839400271270942,-0.0,0.0
2020-09-11,-0.5736468175492565,-0.545997216728924,-0.6609902585512342,1.0,-0.8815278693327473,-0.0,0.0
2020-09-14,-0.5731426272085453,-0.5506090646376705,-0.6601309580422139,1.0,-0.874163222006804,-0.0,0.0
2020-09-15,-0.565274580730023,-0.5647630530892617,-0.6607840987979101,1.0,-0.8629836676531843,-0.0,0.0
2020-09-16,-0.5500198563125023,-0.5789739701794289,-0.6430918083685332,1.0,-0.8381530019134265,-0.0,0.0
2020-09-17,-0.5480800432666306,-0.5799531278168379,-0.6416080764377141,1.0,-0.8359113034072472,-0.0,0.0
2020-09-18,-0.5430268130286126,-0.5825805290624438,-0.6394457441065323,1.0,-0.8340111570991542,-0.0,0.0
2020-09-21,-0.5388016246720103,-0.5835160490277129,-0.6434707594982207,1.0,-0.8285827252794651,-0.0,0.0
2020-09-22,-0.5540779183335135,-0.5593757883735179,-0.6636032724258478,1.0,-0.8269362453598587,-0.0,0.0
2020-09-23,-0.5711125616478097,-0.5576225703510298,-0.6617711053089643,1.0,-0.8358355091383812,-0.0,0.0
2020-09-24,-0.5937349754058951,-0.5652206072709789,-0.6827175561226376,1.0,-0.8566884870002589,-0.0,0.0
2020-09-25,-0.5940033314825097,-0.5646122524523413,-0.6864334628909865,1.0,-0.8565981861928559,-0.0,0.0
2020-09-28,-0.5919701558690995,-0.5639728152471005,-0.6809485114870356,1.0,-0.8566890743887126,-0.0,0.0
2020-09-29,-0.5942703141728505,-0.565695721194669,-0.6748993982353159,1.0,-0.856942444715177,-0.0,0.0
2020-09-30,-0.5931054802592811,-0.5615792575132588,-0.6771140247495582,1.0,-0.851171184443135,-0.0,0.0
2020-10-01,-0.5904911907988719,-0.5523240906926487,-0.6732354126222483,1.0,-0.8468187978462328,-0.0,0.0
2020-10-02,-0.5929021850711248,-0.5540768441120398,-0.6746590409150901,1.0,-0.8445886493620766,-0.0,0.0
2020-10-05,-0.5892006740420545,-0.558136127188805,-0.6707817422521797,1.0,-0.845153491098249,-0.0,0.0
2020-10-06,-0.5920301522248242,-0.5515954332552693,-0.6737778103044495,1.0,-0.8418471896955503,-0.0,0.0
2020-10-07,-0.5894802251626581,-0.5545727026829447,-0.6709189268221362,1.0,-0.8402661013231961,-0.0,0.0
2020-10-08,-0.590086632306174,-0.5531308257484374,-0.6735753189311694,1.0,-0.8385787915341595,-0.0,0.0
2020-10-09,-0.5875333992167197,-0.555323743640423,-0.6731451996632626,1.0,-0.8441857911496651,-0.0,0.0
2020-10-12,-0.5859217795338967,-0.5577507042768814,-0.6711667215453847,1.0,-0.8437785826656422,-0.0,0.0
2020-10-13,-0.5750200979317401,-0.566323174742381,-0.6714536285902214,1.0,-0.8413725060293795,-0.0,0.0
2020-10-14,-0.5800117233294255,-0.5650644783118406,-0.6806125439624854,1.0,-0.8378516998827668,-0.0,0.0
2020-10-15,-0.5787856620336503,-0.5633869787856621,-0.6783467446964156,1.0,-0.8371250914411119,-0.0,0.0
2020-10-16,-0.5791456367493234,-0.562248555336113,-0.6791017482261722,1.0,-0.8368444151854291,-0.0,0.0
2020-10-19,-0.5784277879341865,-0.563144424131627,-0.6753564899451554,1.0,-0.8393418647166361,-0.0,0.0
2020-10-20,-0.5776045098469874,-0.5674280694047882,-0.6764038362984114,1.0,-0.8391536715718575,-0.0,0.0
2020-10-21,-0.5803741746148202,-0.566030814380044,-0.6739178283198827,1.0,-0.8480557593543653,-0.0,0.0
2020-10-22,-0.5821344685848503,-0.5630871990604815,-0.6724897240164415,1.0,-0.8522460364063418,-0.0,0.0
2020-10-23,-0.5855390810909756,-0.5510891451583378,-0.6816401244737323,1.0,-0.8427603880651656,-0.0,0.0
2020-10-26,-0.5836011687363039,-0.5509495982468956,-0.6809349890430971,1.0,-0.8368151935719503,-0.0,0.0
2020-10-27,-0.5794733386826173,-0.5473776351302064,-0.6871398351447955,1.0,-0.8332117586986652,-0.0,0.0
2020-10-28,-0.5982721382289417,-0.54233627411502,-0.6862393381410842,1.0,-0.8338397334992861,-0.0,0.0
