Date,CNOB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-03,1.0,-0.0,-1.272181689809367,-0.0,-0.2790656625088256,-0.39065074135090605,0.0
2020-09-04,1.0,-0.0,-1.2737592397043296,-0.0,-0.2522585943916461,-0.40722163557432833,0.0
2020-09-08,1.0,-0.0,-1.270499501085872,-0.0,-0.2490461935786817,-0.4152432940071609,0.0
2020-09-09,1.0,-0.0,-1.2704668074126202,-0.0,-0.2441355852685902,-0.4176049730236922,0.0
2020-09-10,1.0,-0.0,-1.269120318818496,-0.0,-0.2360077360370392,-0.42518900545038973,0.0
2020-09-11,1.0,-0.0,-1.2715105722485798,-0.0,-0.23390733907339073,-0.4232120892637498,0.0
2020-09-14,1.0,-0.0,-1.2712043111527647,-0.0,-0.23441893158388002,-0.4231783036551078,0.0
2020-09-15,1.0,-0.0,-1.2657449176870348,-0.0,-0.23712578358427555,-0.42644560314019564,0.0
2020-09-16,1.0,-0.0,-1.2563305067339574,-0.0,-0.24110208033801828,-0.4367242745224612,0.0
2020-09-17,1.0,-0.0,-1.2558542167967603,-0.0,-0.24059510534655787,-0.43799518751100414,0.0
2020-09-18,1.0,-0.0,-1.2536174459217515,-0.0,-0.23941181650083648,-0.4419887881189281,0.0
2020-09-21,1.0,-0.0,-1.2512118452363465,-0.0,-0.24383795058609242,-0.4427568377449396,0.0
2020-09-22,1.0,-0.0,-1.2408240030562168,-0.0,-0.2541361779658527,-0.44370977695495023,0.0
2020-09-23,1.0,-0.0,-1.239333568406206,-0.0,-0.25214503996238835,-0.44693229901269393,0.0
2020-09-24,1.0,-0.0,-1.234969792949733,-0.0,-0.24532230629362425,-0.4524312276379846,0.0
2020-09-25,1.0,-0.0,-1.2349125278854056,-0.0,-0.24471644945403312,-0.45564752847246687,0.0
2020-09-28,1.0,-0.0,-1.2303446656097705,-0.0,-0.24091362808995362,-0.4645646174622747,0.0
2020-09-29,1.0,-0.0,-1.2298725703212168,-0.0,-0.2401785189970051,-0.46611662458159614,0.0
2020-09-30,1.0,-0.0,-1.2297777386300244,-0.0,-0.24014210634487212,-0.46616166064769954,0.0
2020-10-01,1.0,-0.0,-1.2341093919732244,-0.0,-0.23813158744605264,-0.46366812483485503,0.0
2020-10-02,1.0,-0.0,-1.2351352144933496,-0.0,-0.2391285198343953,-0.46196083037261065,0.0
2020-10-05,1.0,-0.0,-1.2397133542835324,-0.0,-0.2311081089018767,-0.46612235307938554,0.0
2020-10-06,1.0,-0.0,-1.2355185163448559,-0.0,-0.23067668290392626,-0.4682493104055402,0.0
2020-10-07,1.0,-0.0,-1.2358775713824575,-0.0,-0.23062476156938694,-0.46799894356897614,0.0
2020-10-08,1.0,-0.0,-1.2367230153864122,-0.0,-0.21260693118449098,-0.4702928381653091,0.0
2020-10-09,1.0,-0.0,-1.2358474031664428,-0.0,-0.21081381083133727,-0.4744114038675002,0.0
2020-10-12,1.0,-0.0,-1.2338113736600753,-0.0,-0.20714431755118728,-0.47986096912696785,0.0
2020-10-13,1.0,-0.0,-1.2340605741990127,-0.0,-0.20666491427903852,-0.4799205584275241,0.0
2020-10-14,1.0,-0.0,-1.2348967775893327,-0.0,-0.2071173752851044,-0.48213345809696473,0.0
2020-10-15,1.0,-0.0,-1.235746672517186,-0.0,-0.2088342840427088,-0.4806786602310955,0.0
2020-10-16,1.0,-0.0,-1.2414065702406745,-0.0,-0.20179188382034313,-0.484716285061779,0.0
2020-10-19,1.0,-0.0,-1.2409088247350235,-0.0,-0.20094278854599754,-0.4860924049891667,0.0
2020-10-20,1.0,-0.0,-1.2418321682412472,-0.0,-0.19629120477346515,-0.4867939980695545,0.0
2020-10-21,1.0,-0.0,-1.2424969285672498,-0.0,-0.19613291990873458,-0.4865149476393845,0.0
2020-10-22,1.0,-0.0,-1.2399566960236414,-0.0,-0.19861310237879273,-0.48734529069257104,0.0
2020-10-23,1.0,-0.0,-1.243424521117685,-0.0,-0.1959170523109367,-0.48960224942885594,0.0
2020-10-26,1.0,-0.0,-1.2411258200562323,-0.0,-0.19438261480787253,-0.49326382380506084,0.0
2020-10-27,1.0,-0.0,-1.2442377442377441,-0.0,-0.19284544284544283,-0.4879489879489879,0.0
2020-10-28,1.0,-0.0,-1.2423691007278703,-0.0,-0.19074313219065508,-0.5018490255928622,0.0
