Date,IWF,IWM,MTUM,SPY,VLUE,VNET,VXX
2020-08-18,-1.3040210627094302,-0.24030636668262326,-0.9831977022498802,-1.2594542843465772,-0.0,1.0,0.0
2020-08-19,-1.3027083931476695,-0.24040578045746006,-0.9838262034644464,-1.2582543784094173,-0.0,1.0,0.0
2020-08-20,-1.312530050966439,-0.2352149245119723,-0.9908645062025195,-1.269545148571978,-0.0,1.0,0.0
2020-08-21,-1.3153439153439153,-0.2294853294853295,-0.9975468975468975,-1.2676286676286677,-0.0,1.0,0.0
2020-08-24,-1.3157818672319106,-0.226466904326043,-1.0124289430580982,-1.2627420753444456,-0.0,1.0,0.0
2020-08-25,-1.3174978296517799,-0.22354586669238932,-1.0262853284460307,-1.2556670203530436,-0.0,1.0,0.0
2020-08-26,-1.309656900539707,-0.22238820354664607,-1.0319487278334618,-1.2548188126445645,-0.0,1.0,0.0
2020-08-27,-1.364850925880446,-0.1902352767817673,-1.0701409695957562,-1.286605432486861,-0.0,1.0,0.0
2020-08-28,-1.3759053954175906,-0.18221236757822123,-1.078640059127864,-1.2905641783690565,-0.0,1.0,0.0
2020-08-31,-1.3757635467980294,-0.17940886699507388,-1.0820197044334976,-1.2889162561576353,-0.0,1.0,0.0
2020-09-01,-1.3755112096575512,-0.18221236757822123,-1.0690317812269032,-1.3005666420300568,-0.0,1.0,0.0
2020-09-02,-1.3782051282051282,-0.18224852071005918,-1.0696745562130177,-1.3008382642998026,-0.0,1.0,0.0
2020-09-03,-1.3843071290753475,-0.18923465096719932,-1.0843516548755752,-1.2894177014792458,-0.0,1.0,0.0
2020-09-04,-1.3421129932439049,-0.2033192989327328,-1.0400959561343386,-1.3101928914129053,-0.0,1.0,0.0
2020-09-08,-1.3305590913541565,-0.21213159698423578,-1.0373543522960933,-1.3156760990893959,-0.0,1.0,0.0
2020-09-09,-1.315243843083812,-0.22656478146597878,-1.0123138323761316,-1.31300496446997,-0.0,1.0,0.0
2020-09-10,-1.3028169014084507,-0.23608547838756677,-0.9938805245264691,-1.323943661971831,-0.0,1.0,0.0
2020-09-11,-1.2922898214026428,-0.23972702192536663,-0.988867915396157,-1.3192004259232373,-0.0,1.0,0.0
2020-09-14,-1.2920619554695063,-0.2382865440464666,-0.9890125847047435,-1.3209583736689254,-0.0,1.0,0.0
2020-09-15,-1.2884373488147074,-0.24455732946298983,-0.9858732462506047,-1.3191098209966134,-0.0,1.0,0.0
2020-09-16,-1.289508117276472,-0.24647443663678217,-0.981633147564817,-1.3285195056942087,-0.0,1.0,0.0
2020-09-17,-1.2961183891314894,-0.23998059194565743,-0.9861232411450752,-1.3297428432799612,-0.0,1.0,0.0
2020-09-18,-1.2901943676990937,-0.2372158402404149,-0.9897242014444284,-1.3299403809800787,-0.0,1.0,0.0
2020-09-21,-1.284010472219529,-0.24352758654125858,-0.998642490061088,-1.3220692330068844,-0.0,1.0,0.0
2020-09-22,-1.2866986946183336,-0.24040374629980105,-1.005823263939438,-1.3197942446741397,-0.0,1.0,0.0
2020-09-23,-1.2815972053757703,-0.23899859298432877,-1.010770947552278,-1.3204114307893844,-0.0,1.0,0.0
2020-09-24,-1.2761854125380636,-0.23012228720576153,-1.0010150321426845,-1.3262119967132293,-0.0,1.0,0.0
2020-09-25,-1.2751862963321396,-0.23657214748862868,-1.0012097164424658,-1.3259459982580082,-0.0,1.0,0.0
2020-09-28,-1.2378702697595312,-0.2379175131100298,-0.9709925827939717,-1.2776019275287003,-0.0,1.0,0.0
2020-09-29,-1.237053487053487,-0.23880173880173883,-0.972027972027972,-1.2770742770742771,-0.0,1.0,0.0
2020-09-30,-1.2370958593306864,-0.2402155416903006,-0.9744753261486104,-1.275004726791454,-0.0,1.0,0.0
2020-10-01,-1.2352163234460607,-0.2455129416210089,-0.9717079161156245,-1.2707821651237485,-0.0,1.0,0.0
2020-10-02,-1.2333474956332908,-0.24415805126752588,-0.9706368314214229,-1.2726242741821272,-0.0,1.0,0.0
2020-10-05,-1.2296806453134583,-0.24784187933393084,-0.9658002735978112,-1.2738808434360112,-0.0,1.0,0.0
2020-10-06,-1.2371104815864022,-0.23356940509915017,-0.9608120868744098,-1.2898961284230406,-0.0,1.0,0.0
2020-10-07,-1.2303013156033384,-0.24487197623426224,-0.95501485358608,-1.2851888527373037,-0.0,1.0,0.0
2020-10-08,-1.2298092771368023,-0.24115846479868142,-0.9544619731575229,-1.2838238756769482,-0.0,1.0,0.0
2020-10-09,-1.2379110251450678,-0.23762796622163515,-0.9598999858470539,-1.2822097466622635,-0.0,1.0,0.0
2020-10-12,-1.2343204753371686,-0.23979062529472792,-0.9587380929925492,-1.2827973215127795,-0.0,1.0,0.0
2020-10-13,-1.2232849604221636,-0.25009423294383715,-0.9578307576328684,-1.2804372408594045,-0.0,1.0,0.0
2020-10-14,-1.2250070668048618,-0.24634881748798645,-0.9623574861019505,-1.2775369829454444,-0.0,1.0,0.0
2020-10-15,-1.2234623716680797,-0.24762173872091928,-0.9632664594518225,-1.275077705566544,-0.0,1.0,0.0
2020-10-16,-1.2220129044412,-0.25403852493759715,-0.9585079828568738,-1.2750906607639052,-0.0,1.0,0.0
2020-10-19,-1.219589332074581,-0.2549917394382818,-0.9594524427661081,-1.2863346707576113,-0.0,1.0,0.0
2020-10-20,-1.2160889223813112,-0.25739449886963073,-0.9537019593067069,-1.2827336096458175,-0.0,1.0,0.0
2020-10-21,-1.2169077800292165,-0.25573724141180904,-0.9523585127939305,-1.2873097403515383,-0.0,1.0,0.0
2020-10-22,-1.220659714029541,-0.2514746826482941,-0.950828181775282,-1.2960690859327073,-0.0,1.0,0.0
2020-10-23,-1.229980145598941,-0.24071097664744256,-0.9590621159118843,-1.2974851091992057,-0.0,1.0,0.0
2020-10-26,-1.2302703214505515,-0.23888652180088055,-0.9635941864318516,-1.301424986981016,-0.0,1.0,0.0
2020-10-27,-1.230820168385205,-0.23266483776369312,-0.9635796045785641,-1.3029041717907481,-0.0,1.0,0.0
2020-10-28,-1.2290289061023993,-0.2267617608161723,-0.9704798790855849,-1.296948800302286,-0.0,1.0,0.0
2020-10-29,-1.2118950382575224,-0.22480401821339718,-0.9654039337182557,-1.2920245974745341,-0.0,1.0,0.0
2020-10-30,-1.2108128402477942,-0.22339027595269384,-0.9666791815280646,-1.2921907264877042,-0.0,1.0,0.0
2020-11-02,-1.1949482168798913,-0.22465907493322088,-0.9637752471999625,-1.3028726744458503,-0.0,1.0,0.0
2020-11-03,-1.182514981186417,-0.22567008872578623,-0.9667394434895712,-1.270358154875273,-0.0,1.0,0.0
2020-11-04,-1.1840152147694591,-0.21653214583913163,-0.9655348362556824,-1.2725670284813062,-0.0,1.0,0.0
2020-11-05,-1.1471049958444917,-0.2521470126512143,-0.9352202419429311,-1.2827592575491735,-0.0,1.0,0.0
2020-11-06,-1.1427452064896757,-0.24686578171091447,-0.9361633480825959,-1.2833241150442478,-0.0,1.0,0.0
