Date,FUTU,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-28,1.0,-0.7441380060160185,-0.19262131700068857,-0.6417207262711557,-1.045591273148987,-0.0,0.0
2020-09-29,1.0,-0.7471339428239734,-0.1842258017704252,-0.6457335655202439,-1.0507908866637643,-0.0,0.0
2020-09-30,1.0,-0.7483653007846556,-0.18457570473699506,-0.6447253705318221,-1.0550348735832606,-0.0,0.0
2020-10-01,1.0,-0.7475851550584646,-0.1885394727285932,-0.6426392621105381,-1.0525818868472656,-0.0,0.0
2020-10-02,1.0,-0.7486930002904443,-0.18617484751670055,-0.6414101074644205,-1.0542767934940458,-0.0,0.0
2020-10-05,1.0,-0.7517083454492586,-0.18293835417272464,-0.6441916254725212,-1.055939226519337,-0.0,0.0
2020-10-06,1.0,-0.7564032697547683,-0.17227974568574023,-0.641525885558583,-1.062851952770209,-0.0,0.0
2020-10-07,1.0,-0.7505732484076433,-0.18806187443130118,-0.6406915377616015,-1.0603457688808007,-0.0,0.0
2020-10-08,1.0,-0.7619222979193518,-0.19248757134965935,-0.6556435278954152,-1.0725096667280427,-0.0,0.0
2020-10-09,1.0,-0.7682661453915097,-0.18950319035149193,-0.6597573119905581,-1.0707409729649984,-0.0,0.0
2020-10-12,1.0,-0.7680988382813941,-0.19007929190484973,-0.6590079291904849,-1.070809515028582,-0.0,0.0
2020-10-13,1.0,-0.7552948121909823,-0.20282635967825252,-0.660689248025976,-1.0709172754778247,-0.0,0.0
2020-10-14,1.0,-0.7554251550044287,-0.20095217006200178,-0.6608355476823148,-1.0733687629170359,-0.0,0.0
2020-10-15,1.0,-0.754935606479944,-0.20122513745894682,-0.6611683087936824,-1.0728809181150596,-0.0,0.0
2020-10-16,1.0,-0.752795306099856,-0.20904830436547472,-0.655633049190007,-1.0726964094616038,-0.0,0.0
2020-10-19,1.0,-0.7519093827251596,-0.20831642253625063,-0.6573073091539682,-1.072095339999262,-0.0,0.0
2020-10-20,1.0,-0.74965936291659,-0.20696004419075675,-0.6587000552384459,-1.0672067759160375,-0.0,0.0
2020-10-21,1.0,-0.7672836044120396,-0.21050663675453354,-0.6579921480650588,-1.1032342493924097,-0.0,0.0
2020-10-22,1.0,-0.771375814899951,-0.21890191054000077,-0.6715529261031767,-1.1064551381090553,-0.0,0.0
2020-10-23,1.0,-0.7674147149634761,-0.22162813464869344,-0.6725280518111304,-1.1037728744634385,-0.0,0.0
2020-10-26,1.0,-0.7670454545454546,-0.22185430463576158,-0.6724488260084287,-1.101444912703191,-0.0,0.0
2020-10-27,1.0,-0.7682109227871939,-0.21879472693032015,-0.6702824858757062,-1.1091902071563087,-0.0,0.0
2020-10-28,1.0,-0.771566337677993,-0.2140812175092293,-0.6750169517064718,-1.1063437052663303,-0.0,0.0
