Date,IWF,IWM,MTUM,MVF,SPY,VLUE,VXX
2020-09-18,-0.04316586936693781,-0.2941198369413473,-0.26444911862703124,1.0,-0.259665320253895,-0.0,0.0
2020-09-21,-0.042809015951011595,-0.29439574143354363,-0.26495058350550005,1.0,-0.25910622219740537,-0.0,0.0
2020-09-22,-0.04602798948996515,-0.29053537819354114,-0.26837858487225835,1.0,-0.2585207684997111,-0.0,0.0
2020-09-23,-0.04532240029817369,-0.2899925456578457,-0.26943719716735,1.0,-0.25883339545285133,-0.0,0.0
2020-09-24,-0.04143738845925045,-0.2878309042236764,-0.2669541939321833,1.0,-0.26279000594884,-0.0,0.0
2020-09-25,-0.04145048814504882,-0.28933519293351934,-0.2663319386331939,1.0,-0.26248256624825667,-0.0,0.0
2020-09-28,-0.04044513803737971,-0.2895812432653365,-0.26427748671645673,1.0,-0.2635343514286776,-0.0,0.0
2020-09-29,-0.04133474458247451,-0.2874677362449632,-0.26373646779195214,1.0,-0.26436781609195403,-0.0,0.0
2020-09-30,-0.04142912852129022,-0.2872184360550407,-0.26421050676867647,1.0,-0.2640805184676236,-0.0,0.0
2020-10-01,-0.041132012404597865,-0.28827691222075724,-0.26411765798221015,1.0,-0.26344914671965236,-0.0,0.0
2020-10-02,-0.04088756847089407,-0.28673289388171946,-0.26335530591402845,1.0,-0.26584346857302016,-0.0,0.0
2020-10-05,-0.03845083229721454,-0.2894575686158072,-0.2612318369922245,1.0,-0.26659491157422016,-0.0,0.0
2020-10-06,-0.04027368303943929,-0.2852533793180175,-0.26064786486436375,1.0,-0.26804620719066957,-0.0,0.0
2020-10-07,-0.03846296364916441,-0.28780523955978804,-0.2600140808537444,1.0,-0.26646162967354653,-0.0,0.0
2020-10-08,-0.03844872269529804,-0.2859311366160681,-0.26095890410958905,1.0,-0.26580895964457607,-0.0,0.0
2020-10-09,-0.03877834335955576,-0.285756594169366,-0.26108283202221194,1.0,-0.26535863026376677,-0.0,0.0
2020-10-12,-0.0397194099465102,-0.28634622147365296,-0.2601195654185715,1.0,-0.2646541672065002,-0.0,0.0
2020-10-13,-0.03682127533658826,-0.28868915520047345,-0.2600606598609262,1.0,-0.26381491344873503,-0.0,0.0
2020-10-14,-0.03622317913840581,-0.289859357962631,-0.25932839268883184,1.0,-0.26271045482267275,-0.0,0.0
2020-10-15,-0.03594396806623299,-0.28969544648137197,-0.25949881726788876,1.0,-0.262880691898285,-0.0,0.0
2020-10-16,-0.036616698397441826,-0.2906970296297665,-0.25805437977116874,1.0,-0.26302656143139685,-0.0,0.0
2020-10-19,-0.03664892437347527,-0.29101057144969317,-0.2566718415021808,1.0,-0.2638242034449619,-0.0,0.0
2020-10-20,-0.03537862141551416,-0.2917074431744742,-0.25704895027420277,1.0,-0.26234835755304026,-0.0,0.0
2020-10-21,-0.03586400487543629,-0.29202755360209787,-0.25572032724519383,1.0,-0.2631442870597795,-0.0,0.0
2020-10-22,-0.03621488854826497,-0.29149199431199097,-0.2550924301464478,1.0,-0.2639568597758038,-0.0,0.0
2020-10-23,-0.03738179669030733,-0.28967198581560283,-0.25646424349881797,1.0,-0.2634271572104019,-0.0,0.0
2020-10-26,-0.03727098108747045,-0.289524231678487,-0.25655658983451535,1.0,-0.2635749113475177,-0.0,0.0
2020-10-27,-0.03451201741279767,-0.28917418331396527,-0.25844354675077935,1.0,-0.2624462767232951,-0.0,0.0
2020-10-28,-0.03491718006419006,-0.2892241856347069,-0.25803298041096395,1.0,-0.26236765411148416,-0.0,0.0
2020-10-29,-0.024360692453141923,-0.29212637453417284,-0.2597800745323371,1.0,-0.25952306647329865,-0.0,0.0
2020-10-30,-0.023254960262834277,-0.29168731530936254,-0.260980489326946,1.0,-0.25951214140190515,-0.0,0.0
2020-11-02,-0.013996661346834699,-0.2922972501972007,-0.26081852035294334,1.0,-0.2673123842019335,-0.0,0.0
2020-11-03,-0.016526045487894353,-0.2902971386647102,-0.2609501100513573,1.0,-0.26641599413059425,-0.0,0.0
2020-11-04,-0.01682427974488674,-0.28786379297705444,-0.2606663734330327,1.0,-0.2673374386042079,-0.0,0.0
2020-11-05,-0.011344507062870525,-0.2925236038937276,-0.25697138256605434,1.0,-0.26891971016614213,-0.0,0.0
2020-11-06,-0.010128711423138804,-0.2911364633611233,-0.25764224074886644,1.0,-0.2693798449612403,-0.0,0.0
