Date,IWF,IWM,MTUM,SPY,THS,VLUE,VXX
2020-08-19,-0.3323035877273047,-0.08294132790376559,-0.29724543050387325,-0.5675302487771771,1.0,-0.06028692457113436,0.0
2020-08-20,-0.33274096244680357,-0.08621334705139597,-0.2964504512930833,-0.5657531684048076,1.0,-0.05714820184258523,0.0
2020-08-21,-0.3308863067823159,-0.08652654712084727,-0.29534987024524817,-0.5659878895564959,1.0,-0.05917284268113062,0.0
2020-08-24,-0.33229401773041395,-0.07527282034576634,-0.3160062358936175,-0.5625567163831817,1.0,-0.04071945459199107,0.0
2020-08-25,-0.33211508915685084,-0.0722333441966572,-0.31193258531588997,-0.5657619069789096,1.0,-0.04581218864937846,0.0
2020-08-26,-0.33144812177070243,-0.07219662058371736,-0.3156914769817996,-0.5658194851743239,1.0,-0.042242703533026116,0.0
2020-08-27,-0.31700670765790945,-0.08216880939072106,-0.3121622880566425,-0.5648639836035029,1.0,-0.052822806036892114,0.0
2020-08-28,-0.3159734358615869,-0.08025166025865083,-0.3121985319818245,-0.5669113363625772,1.0,-0.05485261563555866,0.0
2020-08-31,-0.3176997132800298,-0.07913937387817899,-0.31632438984591715,-0.567285950721462,1.0,-0.05056061912865102,0.0
2020-09-01,-0.31718061674008813,-0.07959816329860382,-0.3134512738036967,-0.5697736755005477,1.0,-0.05083560590168519,0.0
2020-09-02,-0.31033598956148933,-0.07104245305000233,-0.3140407288317256,-0.5696910387250105,1.0,-0.0649144880935738,0.0
2020-09-03,-0.3122222741943028,-0.06494691051966883,-0.31152065110622573,-0.5760325553112867,1.0,-0.07399784835586323,0.0
2020-09-04,-0.28843966857752923,-0.06373151994801216,-0.2936384524334486,-0.5841205003829462,1.0,-0.09093229976559056,0.0
2020-09-08,-0.28679166473290946,-0.06437091010349469,-0.29261614145820763,-0.5812874182020699,1.0,-0.09541931591404836,0.0
2020-09-09,-0.27904557120066587,-0.06797530692931955,-0.2811495687960972,-0.5799865899054357,1.0,-0.10392823287322836,0.0
2020-09-10,-0.2705262671533521,-0.06796654807559026,-0.2692556484775678,-0.5840225477059557,1.0,-0.11844476274084,0.0
2020-09-11,-0.26881621160015695,-0.07117963394649987,-0.2702471899739193,-0.5808387379693956,1.0,-0.1169709419068941,0.0
2020-09-14,-0.27110228401191655,-0.07431699036973742,-0.27107918985704715,-0.5802406410937391,1.0,-0.11267638160781505,0.0
2020-09-15,-0.272718879117328,-0.06966276573644484,-0.2670175195623572,-0.5831082796666898,1.0,-0.11575837315052051,0.0
2020-09-16,-0.2720838248560128,-0.07096430967085328,-0.2587144079753892,-0.5866120787361506,1.0,-0.1246964124627021,0.0
2020-09-17,-0.27420473460329203,-0.06822174958387277,-0.2595709265766599,-0.585652857407065,1.0,-0.1241908636952099,0.0
2020-09-18,-0.2683112919633774,-0.06751132895588643,-0.25984925552575605,-0.5847590862850273,1.0,-0.1316008508277074,0.0
2020-09-21,-0.26700106328879847,-0.06876704729323656,-0.26154592945309973,-0.5829365262817253,1.0,-0.13124682169109148,0.0
2020-09-22,-0.28057403843924605,-0.052025131569795754,-0.275473535344168,-0.5831497925022604,1.0,-0.1271879999072636,0.0
2020-09-23,-0.2753344307143023,-0.04861706813808453,-0.2792293603505437,-0.5814109846289384,1.0,-0.133818653930865,0.0
2020-09-24,-0.2738346108422296,-0.047634485793020404,-0.27848922029502354,-0.5827293147766481,1.0,-0.1330384642104532,0.0
2020-09-25,-0.2740550424739023,-0.04708006388445247,-0.27889266949054464,-0.5822512325532949,1.0,-0.13237506654630465,0.0
2020-09-28,-0.2743250127356088,-0.04763117677024962,-0.2798129023294586,-0.5826888343444634,1.0,-0.13113045894502848,0.0
2020-09-29,-0.27535594397499713,-0.04692672763051279,-0.2775321217733534,-0.582405370992013,1.0,-0.1328625998379442,0.0
2020-09-30,-0.27547169811320754,-0.04639425859474476,-0.2784118532237528,-0.5817108461627503,1.0,-0.13314040976964925,0.0
2020-10-01,-0.27504334758987403,-0.040873887411859905,-0.27816437406080224,-0.5808577043116402,1.0,-0.13693214657265057,0.0
2020-10-02,-0.27499075272794526,-0.04075735158128352,-0.2781348252265582,-0.5807980395783244,1.0,-0.1371370445718513,0.0
2020-10-05,-0.2651320807044304,-0.04867225958538445,-0.26846009845385843,-0.5834431116965957,1.0,-0.14543899789687767,0.0
2020-10-06,-0.26971375807940906,-0.041066481994459836,-0.269275161588181,-0.585572483841182,1.0,-0.14277469990766392,0.0
2020-10-07,-0.2667619992158129,-0.044860114860345496,-0.2678229582305049,-0.582950849920428,1.0,-0.14401365408123257,0.0
2020-10-08,-0.26693704488892983,-0.04318370356714905,-0.2687344455710204,-0.5826573877776754,1.0,-0.1428703106277076,0.0
2020-10-09,-0.26878672658140335,-0.04251641894227446,-0.2695010945961516,-0.5814494757460537,1.0,-0.14215923493490035,0.0
2020-10-12,-0.26266282420749276,-0.040161383285302596,-0.26904899135446686,-0.579850144092219,1.0,-0.1537521613832853,0.0
2020-10-13,-0.26566675882407154,-0.03824532301170399,-0.2671412773016312,-0.578794581144595,1.0,-0.15406414155377385,0.0
2020-10-14,-0.26561599963134486,-0.03757977926775881,-0.26722886569433885,-0.5799405543651067,1.0,-0.1537522176908366,0.0
2020-10-15,-0.26648857774502577,-0.03808953574060427,-0.2661661753868828,-0.579978813559322,1.0,-0.15212785556374353,0.0
2020-10-16,-0.26636008277765,-0.03564037709818349,-0.2689123936537135,-0.5791906185329961,1.0,-0.14929868935387444,0.0
2020-10-19,-0.2641600551914453,-0.03345981372887202,-0.26558583419569964,-0.5809589513625388,1.0,-0.15550189720593308,0.0
2020-10-20,-0.26269239604870204,-0.03280496209510682,-0.26634504939122444,-0.578336779232713,1.0,-0.1570870663909947,0.0
2020-10-21,-0.26231014912341166,-0.03278876864042646,-0.2684910732749707,-0.5773994163737047,1.0,-0.15675191286964915,0.0
2020-10-22,-0.24463280606910054,-0.02300384880642506,-0.24116220605575206,-0.5457073572270796,1.0,-0.17025962757792165,0.0
2020-10-23,-0.24236556267806267,-0.025329415954415953,-0.2399394586894587,-0.5459846866096866,1.0,-0.17216435185185186,0.0
2020-10-26,-0.24601758065235824,-0.03134621391281067,-0.2392798179465441,-0.5520057114809691,1.0,-0.16239792958814867,0.0
2020-10-27,-0.24593273672699684,-0.029592269410163137,-0.2370059586243835,-0.5563168113548618,1.0,-0.16282443259166685,0.0
2020-10-28,-0.24439236692333444,-0.02950563553174869,-0.2359111706282781,-0.5562325633299855,1.0,-0.16585202544358887,0.0
2020-10-29,-0.2362043665792165,-0.02707990573169105,-0.23433678687358261,-0.5574947752234425,1.0,-0.16817110587398282,0.0
2020-10-30,-0.23275056719604964,-0.026647092842208283,-0.24002402242092621,-0.5582098847813516,1.0,-0.16666666666666666,0.0
2020-11-02,-0.22486666666666666,-0.022000000000000002,-0.23904444444444445,-0.5601111111111111,1.0,-0.1762,0.0
2020-11-03,-0.22542158235019663,-0.023084272034481993,-0.24021862294207824,-0.5595991912728565,1.0,-0.17345419804927903,0.0
2020-11-04,-0.22534992223950234,-0.0225283270384359,-0.2399688958009331,-0.5600088869140191,1.0,-0.1738724727838258,0.0
2020-11-05,-0.1910072500720573,-0.04019688269073011,-0.21220317938939762,-0.5698290579340621,1.0,-0.20391104804558455,0.0
2020-11-06,-0.188917434443657,-0.037960666194188517,-0.21339032600992205,-0.5711817859673991,1.0,-0.20329110559886607,0.0
