Date,CLDX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-10,1.0,-2.4854123592924418,-1.496439237307604,-2.662416724098323,-2.491040661612681,-1.3510222834826557,0.0
2020-07-13,1.0,-2.512361367837338,-1.5012707948243995,-2.6847273567467655,-2.509242144177449,-1.3450785582255085,0.0
2020-07-14,1.0,-2.50063371356147,-1.4954487844221682,-2.673810346814149,-2.506394745938472,-1.3457771632676574,0.0
2020-07-15,1.0,-2.527061556329849,-1.5013937282229965,-2.699767711962834,-2.529732868757259,-1.356562137049942,0.0
2020-07-16,1.0,-2.5295414973882764,-1.4910040626813696,-2.701450957632037,-2.530354033662217,-1.3553105049332559,0.0
2020-07-17,1.0,-2.532372428222713,-1.4926188538881786,-2.7055678251772637,-2.532953620829943,-1.3602231779611764,0.0
2020-07-20,1.0,-2.5672466494239363,-1.513754996473078,-2.736538913707971,-2.562191394309899,-1.3766752880319775,0.0
2020-07-21,1.0,-2.557475317348378,-1.5189233662435355,-2.730371415138693,-2.5633521391631406,-1.3835213916314055,0.0
2020-07-22,1.0,-2.5577103902209686,-1.5185707569346498,-2.7306064880112833,-2.5627644569816646,-1.3839915373765865,0.0
2020-07-23,1.0,-2.5676727186984203,-1.5292383871728363,-2.739448243338835,-2.5701485498703134,-1.3831643480311246,0.0
2020-07-24,1.0,-2.5561446918817015,-1.5382349475668669,-2.7291151172381287,-2.566866973017556,-1.3923647932131495,0.0
2020-07-27,1.0,-2.559052333804809,-1.5383074021687881,-2.730787364450731,-2.56966053748232,-1.389085337105139,0.0
2020-07-28,1.0,-2.563672843148826,-1.5374719697863803,-2.7331523663401396,-2.575357016405051,-1.392659034580432,0.0
2020-07-29,1.0,-2.5816193080489835,-1.5493995957674471,-2.746403519201046,-2.593389608845559,-1.4186184758054927,0.0
2020-07-30,1.0,-2.633220502901354,-1.558389748549323,-2.8027079303675047,-2.6484526112185685,-1.4462040618955512,0.0
2020-07-31,1.0,-2.6503827925628873,-1.5698140721837404,-2.81856847733625,-2.6628995017620607,-1.4504800097217159,0.0
2020-08-03,1.0,-2.6496652465003043,-1.5776019476567253,-2.8214242239805234,-2.665611685940353,-1.4584297017650638,0.0
2020-08-04,1.0,-2.6456788622827276,-1.5708034520481344,-2.8176735140391393,-2.664397714841376,-1.456545520845995,0.0
2020-08-05,1.0,-2.648461257754531,-1.5717066050358834,-2.8194866804524996,-2.665977375015205,-1.4583384016542997,0.0
2020-08-06,1.0,-2.646815751093826,-1.5676956733106464,-2.818303354399611,-2.6634662129314535,-1.4573407875546913,0.0
2020-08-07,1.0,-2.6680152016672793,-1.592006865269094,-2.838053205835479,-2.682726492583057,-1.4786073311266397,0.0
2020-08-10,1.0,-2.6748895434462447,-1.5905743740795286,-2.8452380952380953,-2.686548846342661,-1.4758222876779579,0.0
2020-08-11,1.0,-2.6696461368923714,-1.5856495653238643,-2.840822823558222,-2.677727439696339,-1.4704297783763927,0.0
2020-08-12,1.0,-2.662021757731329,-1.584402884732918,-2.8311942305341646,-2.674122967852341,-1.4718249602738054,0.0
2020-08-13,1.0,-2.655948159921751,-1.5968944858784693,-2.8170925541019685,-2.6740432815747646,-1.4823328035212129,0.0
2020-08-14,1.0,-2.655176628773989,-1.5962596259625965,-2.8164038626084835,-2.673145092287007,-1.4823371226011492,0.0
2020-08-17,1.0,-2.6568423627247157,-1.6011984835514248,-2.816069463128287,-2.6731074966369084,-1.482206188088541,0.0
2020-08-18,1.0,-2.6553368382442843,-1.597139014549456,-2.814769531727595,-2.6740432815747646,-1.4851448832375596,0.0
2020-08-19,1.0,-2.6620529152376284,-1.6009309162175405,-2.81687898089172,-2.6782214600685936,-1.4908133268005879,0.0
2020-08-20,1.0,-2.66156295933366,-1.601298383145517,-2.816634002939735,-2.6780989710926018,-1.4913032827045565,0.0
2020-08-21,1.0,-2.659478005146428,-1.6043377037127802,-2.814115917167014,-2.6792059796593555,-1.4961401788996447,0.0
2020-08-24,1.0,-2.6588292921871175,-1.6026206220915993,-2.8177810433504775,-2.6762184668136175,-1.4903257408768065,0.0
2020-08-25,1.0,-2.6604582771719154,-1.6075235877956133,-2.8214679573581667,-2.6756524935669646,-1.488298002695748,0.0
2020-08-26,1.0,-2.6582976117575012,-1.6075933864053886,-2.8188609920391916,-2.67372933251684,-1.4889161053276179,0.0
2020-08-27,1.0,-2.652280529671408,-1.619053457577244,-2.815228052967141,-2.675208435507602,-1.4990191270230506,0.0
2020-08-28,1.0,-2.6519181272214736,-1.6161294276259346,-2.81505086407648,-2.6738570903296974,-1.4994484618213018,0.0
2020-08-31,1.0,-2.655586900527413,-1.6146203851343064,-2.819820924812952,-2.677909971789525,-1.4973629338893657,0.0
2020-09-01,1.0,-2.6561158140105507,-1.6158753527174579,-2.8194086615139247,-2.679180468654153,-1.498098392835235,0.0
2020-09-02,1.0,-2.6529209621993126,-1.61426116838488,-2.819342169857634,-2.680166912125675,-1.5062592047128132,0.0
2020-09-03,1.0,-2.65212061779848,-1.6131404756067662,-2.818582986025987,-2.6757783770531995,-1.4982838931110567,0.0
2020-09-04,1.0,-2.5743300084124505,-1.5855065496935463,-2.740896526859752,-2.6300925369546926,-1.4869607018387212,0.0
2020-09-08,1.0,-2.572235576923077,-1.588581730769231,-2.737740384615385,-2.6287259615384615,-1.491826923076923,0.0
2020-09-09,1.0,-2.545825335892514,-1.6104846449136276,-2.696257197696737,-2.625359884836852,-1.5182341650671785,0.0
2020-09-10,1.0,-2.525656324582339,-1.6041766109785203,-2.6725536992840095,-2.6130071599045346,-1.5178997613365157,0.0
2020-09-11,1.0,-2.5154651439448013,-1.6027837259100641,-2.664763264334999,-2.602069950035689,-1.5110635260528194,0.0
2020-09-14,1.0,-2.513613125668767,-1.598977529425752,-2.6628224943526333,-2.6006420164070856,-1.5132564498870527,0.0
2020-09-15,1.0,-2.508424299952539,-1.5918367346938778,-2.6523493118177504,-2.5989558614143333,-1.5136449928808733,0.0
2020-09-16,1.0,-2.528222913178665,-1.5991389619708205,-2.6670652953838796,-2.624850514231045,-1.5395838316192298,0.0
2020-09-17,1.0,-2.5269203158650395,-1.6025364919837282,-2.6658291457286434,-2.6250299114620725,-1.5442689638669538,0.0
2020-09-18,1.0,-2.521640363462458,-1.599115255858441,-2.6651123864179818,-2.623146819703491,-1.546987087517934,0.0
2020-09-21,1.0,-2.529524723955833,-1.6092174747959673,-2.680748919827172,-2.631781084973596,-1.5507681228996637,0.0
2020-09-22,1.0,-2.532261933317342,-1.598704725353802,-2.687215159510674,-2.62784840489326,-1.5471336051810987,0.0
2020-09-23,1.0,-2.5292706333973127,-1.5966890595009595,-2.6898992322456814,-2.627519193857965,-1.5530230326295584,0.0
2020-09-24,1.0,-2.5101992126923536,-1.5774782297506857,-2.6702851007992363,-2.616127877848026,-1.5548133126565669,0.0
2020-09-25,1.0,-2.5112862773199573,-1.5833034754568254,-2.670727337871731,-2.6176997491938376,-1.5602531947927865,0.0
2020-09-28,1.0,-2.4948306595365417,-1.574331550802139,-2.6526440879382056,-2.6047534165181223,-1.5569815805109921,0.0
2020-09-29,1.0,-2.50065375014858,-1.5650778556995129,-2.658385831451325,-2.61357423035778,-1.5487935338167123,0.0
2020-09-30,1.0,-2.501129204802092,-1.5642458100558658,-2.660168786401997,-2.612742184714133,-1.5481992154998219,0.0
2020-10-01,1.0,-2.5026171782060436,-1.5704258862717106,-2.660242683797288,-2.614323102545801,-1.5485367594575306,0.0
2020-10-02,1.0,-2.5030339083878643,-1.56656751933373,-2.65960737656157,-2.617132659131469,-1.5513384889946462,0.0
2020-10-05,1.0,-2.491205134299976,-1.5751129070596626,-2.6459472308057994,-2.6143332541003086,-1.5583551224150223,0.0
2020-10-06,1.0,-2.4909824394874227,-1.5618177503559565,-2.6419079259610823,-2.614024679639298,-1.5563597532036073,0.0
2020-10-07,1.0,-2.5559883154819865,-1.6120983446932815,-2.712512171372931,-2.6937682570593964,-1.5970058422590068,0.0
2020-10-08,1.0,-2.5563123327657507,-1.6060569204573096,-2.713451714911214,-2.6935052298710773,-1.5930430552177086,0.0
2020-10-09,1.0,-2.573732437385461,-1.6106291997556506,-2.7304825901038483,-2.707269395235186,-1.5953573610262675,0.0
2020-10-12,1.0,-2.569875397019301,-1.6114097239188858,-2.7264842413877353,-2.70498411922795,-1.6032250183239676,0.0
2020-10-13,1.0,-2.5638674978608975,-1.6200953428676201,-2.724605793912725,-2.7044371103777047,-1.6105610561056105,0.0
2020-10-14,1.0,-2.5627594627594625,-1.6158730158730161,-2.7251526251526252,-2.700732600732601,-1.6054945054945053,0.0
2020-10-15,1.0,-2.559648694803611,-1.6138082459136376,-2.722127348133691,-2.6977311539399853,-1.6047816540619666,0.0
2020-10-16,1.0,-2.5662591687041565,-1.61760391198044,-2.727628361858191,-2.703545232273839,-1.6100244498777507,0.0
2020-10-19,1.0,-2.534357609484636,-1.606460198403097,-2.7000967819985484,-2.664529397532059,-1.5923058311154124,0.0
2020-10-20,1.0,-2.5338900992495765,-1.6076010651174049,-2.7006778019849915,-2.664366981360445,-1.5970709271362868,0.0
2020-10-21,1.0,-2.5296108291032153,-1.6041817742325357,-2.6978486826202563,-2.659535895576505,-1.5949963741841917,0.0
2020-10-22,1.0,-2.5300942712110226,-1.6022480058013053,-2.6963983562968337,-2.6609862218999276,-1.5963258399806626,0.0
2020-10-23,1.0,-2.5162220620043256,-1.589521749579428,-2.6843306897380437,-2.641192021148762,-1.58507570295602,0.0
2020-10-26,1.0,-2.5166486356533238,-1.5891333092919824,-2.685178507032095,-2.6419040750090157,-1.587811034980166,0.0
2020-10-27,1.0,-2.502150537634409,-1.573715651135006,-2.6756272401433696,-2.625567502986858,-1.5703703703703704,0.0
2020-10-28,1.0,-2.5060946462715106,-1.5731357552581262,-2.6777007648183555,-2.6267925430210326,-1.5665630975143403,0.0
