Date,IWF,IWM,MTUM,PETS,SPY,VLUE,VXX
2020-08-07,-0.714500895619606,-0.6890164468327634,-0.7312734082397004,1.0,-0.9362074580687185,-0.0,0.0
2020-08-10,-0.7120811107944135,-0.691844130461338,-0.7317480353434587,1.0,-0.9361537521886071,-0.0,0.0
2020-08-11,-0.709771986970684,-0.697516286644951,-0.727157980456026,1.0,-0.937214983713355,-0.0,0.0
2020-08-12,-0.7062456824738917,-0.6989719208419684,-0.7184769799666788,1.0,-0.9398187654922996,-0.0,0.0
2020-08-13,-0.6963043829856057,-0.7173297751900373,-0.6948487789099143,1.0,-0.9348617176128092,-0.0,0.0
2020-08-14,-0.6974535165723524,-0.717178658043654,-0.6949070331447048,1.0,-0.9324575586095392,-0.0,0.0
2020-08-17,-0.6986899563318777,-0.7193918809639334,-0.6944444444444444,1.0,-0.9307779395115638,-0.0,0.0
2020-08-18,-0.6981399110392237,-0.7186008896077639,-0.6916295996765063,1.0,-0.9353416902547513,-0.0,0.0
2020-08-19,-0.6945713246291282,-0.7220987105380169,-0.6910546101297547,1.0,-0.9344759286955818,-0.0,0.0
2020-08-20,-0.6909406680399046,-0.7228482571994022,-0.6896482087321782,1.0,-0.9355385920271416,-0.0,0.0
2020-08-21,-0.6901453957996769,-0.7180936995153474,-0.6969305331179322,1.0,-0.933642972536349,-0.0,0.0
2020-08-24,-0.6886617848233685,-0.6959040798261849,-0.716464150639736,1.0,-0.9224672084976261,-0.0,0.0
2020-08-25,-0.6891152081152887,-0.697125835278963,-0.7137106513163192,1.0,-0.9254488366476129,-0.0,0.0
2020-08-26,-0.6890401030761798,-0.6958850056369786,-0.7162989209212434,1.0,-0.9251892414237398,-0.0,0.0
2020-08-27,-0.6913416254075595,-0.691462383770076,-0.7200418628990057,1.0,-0.9224328784768345,-0.0,0.0
2020-08-28,-0.6918618691137407,-0.6924253400949851,-0.7198744264670369,1.0,-0.9206310874989938,-0.0,0.0
2020-08-31,-0.7002952954977549,-0.6877148982646333,-0.7303911654059302,1.0,-0.9267019942558957,-0.0,0.0
2020-09-01,-0.6989451562057956,-0.6852443115224508,-0.7298629915531665,1.0,-0.9274946449500868,-0.0,0.0
2020-09-02,-0.6925902009847446,-0.6813705706675277,-0.7303656469448704,1.0,-0.9314714666236178,-0.0,0.0
2020-09-03,-0.696662765828659,-0.6818933860619022,-0.7328194988095719,1.0,-0.92397401234817,-0.0,0.0
2020-09-04,-0.678408271219043,-0.6864630920894446,-0.7164382463733269,1.0,-0.926063957682135,-0.0,0.0
2020-09-08,-0.6789821679022241,-0.6900020036064918,-0.7144059306752154,1.0,-0.9238228811861351,-0.0,0.0
2020-09-09,-0.6671714957554501,-0.70068949025547,-0.6955083496074289,1.0,-0.9221234705671355,-0.0,0.0
2020-09-10,-0.6614595754829478,-0.706335956753319,-0.6853485968677954,1.0,-0.9216948883059066,-0.0,0.0
2020-09-11,-0.6604088112720778,-0.7081563802341734,-0.6860885096249256,1.0,-0.9143877753522525,-0.0,0.0
2020-09-14,-0.6610431883137505,-0.7082010161956178,-0.6863289933312163,1.0,-0.9139409336297238,-0.0,0.0
2020-09-15,-0.664734606375799,-0.7021318829647861,-0.6779943626186034,1.0,-0.9251260470840446,-0.0,0.0
2020-09-16,-0.6688123336114753,-0.6946000715222315,-0.6762426987722017,1.0,-0.9338022012953471,-0.0,0.0
2020-09-17,-0.6627056672760512,-0.7032429854542563,-0.672482314601383,1.0,-0.9358159128845084,-0.0,0.0
2020-09-18,-0.6578203954959615,-0.7039748537779016,-0.6764413321131579,1.0,-0.9405960291250547,-0.0,0.0
2020-09-21,-0.6538844027208719,-0.7071880345280241,-0.6814113528779984,1.0,-0.935399180556108,-0.0,0.0
2020-09-22,-0.6628949360532292,-0.692896131319973,-0.6948085581098848,1.0,-0.9335830112753497,-0.0,0.0
2020-09-23,-0.6724075924075925,-0.6901898101898103,-0.6948251748251749,1.0,-0.9385814185814187,-0.0,0.0
2020-09-24,-0.6663082865448174,-0.6858599131923705,-0.6879305538963882,1.0,-0.941902600246884,-0.0,0.0
2020-09-25,-0.6670791091242916,-0.6906282429951305,-0.6902291051329129,1.0,-0.9434421649237648,-0.0,0.0
2020-09-28,-0.6641701856425782,-0.6908214484901601,-0.6841287546809018,1.0,-0.9446657636841685,-0.0,0.0
2020-09-29,-0.6649020856551504,-0.6871119248527304,-0.6832510746696385,1.0,-0.9450326381149498,-0.0,0.0
2020-09-30,-0.6652340019102196,-0.6856096784463546,-0.6850127347978351,1.0,-0.9437679083094556,-0.0,0.0
2020-10-01,-0.6642979078169042,-0.6806145539719719,-0.6830759458493787,1.0,-0.9419984914049783,-0.0,0.0
2020-10-02,-0.6627138877835256,-0.6727815360127337,-0.6824512534818942,1.0,-0.9613609231993632,-0.0,0.0
2020-10-05,-0.5110154728968133,-0.637565324316016,-0.545103664992998,1.0,-0.7219660484339243,-0.0,0.0
2020-10-06,-0.513832245785753,-0.6264613920609027,-0.5508088635127787,1.0,-0.7074497009244155,-0.0,0.0
2020-10-07,-0.509877003354454,-0.6295869616779046,-0.5445735777454004,1.0,-0.7042998000880967,-0.0,0.0
2020-10-08,-0.5099915469146238,-0.6245139475908706,-0.5486390532544378,1.0,-0.6981234150464919,-0.0,0.0
2020-10-09,-0.5087790520653608,-0.6259007408910991,-0.5478872762948679,1.0,-0.700497310463818,-0.0,0.0
2020-10-12,-0.5042483328255645,-0.6306489286076977,-0.5467316610812091,1.0,-0.7034968349074168,-0.0,0.0
2020-10-13,-0.497498986075436,-0.6343788022171151,-0.5469109098283088,1.0,-0.7009598485872651,-0.0,0.0
2020-10-14,-0.4970606122035272,-0.6311575106426109,-0.5474694236097033,1.0,-0.7028853300898709,-0.0,0.0
2020-10-15,-0.49520250479749517,-0.628993704339629,-0.5429081237585428,1.0,-0.6995589671076995,-0.0,0.0
2020-10-16,-0.49229008147599485,-0.6387785334320921,-0.5362265167328799,1.0,-0.6994815163962023,-0.0,0.0
2020-10-19,-0.4938973134729834,-0.6407988971453549,-0.5269157055916075,1.0,-0.7007834302814296,-0.0,0.0
2020-10-20,-0.4951021644730198,-0.6388729928972969,-0.5298414515097453,1.0,-0.7023933752987511,-0.0,0.0
2020-10-21,-0.496469164032551,-0.6423767570112315,-0.5218239289797566,1.0,-0.7020646983657274,-0.0,0.0
2020-10-22,-0.4965658878190021,-0.6450070702309608,-0.523735775368662,1.0,-0.7014679146185442,-0.0,0.0
2020-10-23,-0.4987035727514564,-0.6417146513115802,-0.5261474222985486,1.0,-0.7007778563491261,-0.0,0.0
2020-10-26,-0.49947785076638035,-0.6423109314468587,-0.5258211217786761,1.0,-0.7010948290382348,-0.0,0.0
2020-10-27,-0.49871967654986527,-0.6430592991913746,-0.5243598382749326,1.0,-0.7031334231805929,-0.0,0.0
2020-10-28,-0.5039614308351034,-0.6373352213344122,-0.5297865884494791,1.0,-0.7003135430363103,-0.0,0.0
