Date,IWF,IWM,MTUM,OGS,SPY,VLUE,VXX
2020-09-03,-0.1782975657454583,-0.34830940250115794,-0.44964232412124955,1.0,-0.4952652977201379,-0.1017189027842108,0.0
2020-09-04,-0.1489552162459398,-0.35082738688969023,-0.4310596178930407,1.0,-0.5040793882196475,-0.1226885598097138,0.0
2020-09-08,-0.15161744022503518,-0.3533563482930571,-0.42784810126582273,1.0,-0.49975706431402633,-0.12461322081575246,0.0
2020-09-09,-0.1476045840884147,-0.3551137088746522,-0.4212971234589959,1.0,-0.49891523520253195,-0.12943158324612675,0.0
2020-09-10,-0.14271881768378136,-0.35719199898076187,-0.41325009555357367,1.0,-0.4988915785450375,-0.13606828895400688,0.0
2020-09-11,-0.14238039435471544,-0.3578488816426352,-0.41338462322311104,1.0,-0.4980893666887451,-0.13578234065318184,0.0
2020-09-14,-0.1420856895409853,-0.35791431045901473,-0.41318966834785265,1.0,-0.4979621987875083,-0.1360741759641347,0.0
2020-09-15,-0.14350837875006367,-0.35419956196200275,-0.4086741710385575,1.0,-0.5008149544134874,-0.13951000865889066,0.0
2020-09-16,-0.14509673965688646,-0.34839022151979404,-0.404547656070764,1.0,-0.5028932677356037,-0.1482066838308394,0.0
2020-09-17,-0.14179751223491027,-0.35007137030995106,-0.4026305057096248,1.0,-0.5021411092985318,-0.15229914355628058,0.0
2020-09-18,-0.14186639469658338,-0.3493370729219786,-0.40336562978072416,1.0,-0.5022437531871494,-0.15288118306986231,0.0
2020-09-21,-0.14331632653061224,-0.3476785714285714,-0.40249999999999997,1.0,-0.5043877551020408,-0.15316326530612245,0.0
2020-09-22,-0.14794863284740484,-0.3420562179274426,-0.40700554009548373,1.0,-0.5029742908933085,-0.15302918124026654,0.0
2020-09-23,-0.15151902291948796,-0.3416971152617727,-0.40626517106574345,1.0,-0.504560901448757,-0.15111020262156016,0.0
2020-09-24,-0.14724114180760695,-0.33726180454580235,-0.40368868141118847,1.0,-0.5062625953419555,-0.15652661921889746,0.0
2020-09-25,-0.14775308137902876,-0.33722918314747236,-0.4029652690943425,1.0,-0.5060606833898997,-0.15785847347334575,0.0
2020-09-28,-0.1470438198234964,-0.3364536040401979,-0.4017752384839055,1.0,-0.5060704994133551,-0.15928684385043104,0.0
2020-09-29,-0.14870030581039753,-0.3323649337410805,-0.3992864424057085,1.0,-0.5066258919469928,-0.16146788990825686,0.0
2020-09-30,-0.14887110748687632,-0.3315070587635697,-0.40094796391621224,1.0,-0.5052239946995566,-0.16173997247846694,0.0
2020-10-01,-0.14888792642225673,-0.3293674046521108,-0.400983414435301,1.0,-0.5052355354003719,-0.16320603296731293,0.0
2020-10-02,-0.1495096166093491,-0.32607311170551523,-0.3996178830722201,1.0,-0.507578652400968,-0.16469239587313717,0.0
2020-10-05,-0.14096949946534956,-0.332883548042161,-0.3914150414990579,1.0,-0.5090890574876521,-0.1715973318397067,0.0
2020-10-06,-0.1421775629610786,-0.3277791910455355,-0.3894937674891885,1.0,-0.5110150089035869,-0.17341643347748664,0.0
2020-10-07,-0.13730029510532207,-0.33580950442657986,-0.38813981886638854,1.0,-0.5066653098605882,-0.17607102879820902,0.0
2020-10-08,-0.13706848340027455,-0.33410442828816916,-0.3881234429813412,1.0,-0.5074228481366617,-0.1753266561594387,0.0
2020-10-09,-0.13407409290854078,-0.3319433496910677,-0.38643240356988484,1.0,-0.5064456253655064,-0.1837575326095248,0.0
2020-10-12,-0.13256410908074312,-0.3310798790250845,-0.38419701629094977,1.0,-0.5032912293186266,-0.1903575876178616,0.0
2020-10-13,-0.126263139186513,-0.3345605037322907,-0.3846036662773575,1.0,-0.5012187071548266,-0.19232722287107093,0.0
2020-10-14,-0.12624390739236394,-0.3350426482534524,-0.3852305036555646,1.0,-0.5001777010560521,-0.1918917546709992,0.0
2020-10-15,-0.1254410234281798,-0.33416249968271694,-0.38553696982003705,1.0,-0.49937812523796227,-0.19374571667893495,0.0
2020-10-16,-0.12481599918785849,-0.3364296228617837,-0.3819095477386935,1.0,-0.4980457844779453,-0.19674128216841788,0.0
2020-10-19,-0.12424280826257762,-0.33420352300088707,-0.37348878469142055,1.0,-0.4972753770117856,-0.20532251932581422,0.0
2020-10-20,-0.1221482288000405,-0.3342870888511888,-0.37173676347707185,1.0,-0.49568277922669834,-0.2082394348365533,0.0
2020-10-21,-0.12238904220573715,-0.33536724308175303,-0.3713699774666431,1.0,-0.4950502569815429,-0.20766134136769882,0.0
2020-10-22,-0.1231139240506329,-0.3324810126582278,-0.36858227848101266,1.0,-0.49724050632911393,-0.21020253164556962,0.0
2020-10-23,-0.12119448310768063,-0.33301277995697837,-0.36988485385296727,1.0,-0.49535619385043655,-0.21121093255725676,0.0
2020-10-26,-0.12096366028950299,-0.3324982285656443,-0.36992610588116204,1.0,-0.4951412086243547,-0.21209130478793398,0.0
2020-10-27,-0.11770356700457568,-0.3319260813509619,-0.3751295598756225,1.0,-0.49520944459893323,-0.20802892029223655,0.0
2020-10-28,-0.11614272718083493,-0.33222985949661377,-0.37096937228343274,1.0,-0.49438997270797536,-0.2133073890629738,0.0
