Date,COOP,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-30,1.0,-0.3756388733445253,-1.0401790710688303,-0.44279052415594106,-0.7134862898712927,-0.15855250886028727,0.0
2020-07-31,1.0,-0.4079939668174963,-1.0400452488687784,-0.4574660633484163,-0.723340874811463,-0.14193061840120663,0.0
2020-08-03,1.0,-0.4155971614072173,-1.0344254869394536,-0.4550052846142232,-0.7276913785293674,-0.14204288086969652,0.0
2020-08-04,1.0,-0.42614240170031886,-1.0452406254744193,-0.4644375284651587,-0.7270001518141794,-0.13257173219978746,0.0
2020-08-05,1.0,-0.42686351905267955,-1.0445574616669198,-0.4643236678305754,-0.7257476848337635,-0.13386215272506455,0.0
2020-08-06,1.0,-0.42720510095642933,-1.0427356915135872,-0.4650447851829361,-0.7255199635645969,-0.13484894489145285,0.0
2020-08-07,1.0,-0.42726719415702985,-1.0389531345100425,-0.46983414485696895,-0.7199863055386487,-0.1480143031040779,0.0
2020-08-10,1.0,-0.43768336826062104,-1.0331872737664316,-0.47677652886264044,-0.7220803962659554,-0.14056010668698798,0.0
2020-08-11,1.0,-0.4316267012313675,-1.0342724257557852,-0.4699782699858946,-0.7226563989173116,-0.15374938050398385,0.0
2020-08-12,1.0,-0.41975590281738334,-1.0387057526329797,-0.4563704802098779,-0.7216075434394128,-0.16565910041443288,0.0
2020-08-13,1.0,-0.4150455927051672,-1.0459726443768997,-0.44331306990881464,-0.7212006079027355,-0.17386018237082068,0.0
2020-08-14,1.0,-0.4110823762074998,-1.0440024340153646,-0.44029056058416366,-0.7250323267665627,-0.18274130980451814,0.0
2020-08-17,1.0,-0.4122793670115642,-1.0442787583688373,-0.4403149726110773,-0.7241326841144249,-0.1830112598904443,0.0
2020-08-18,1.0,-0.40618470539072293,-1.0352923299016068,-0.4281426889032405,-0.7288303004976635,-0.2005470501082703,0.0
2020-08-19,1.0,-0.40114907541283007,-1.04329959668214,-0.4251198538923978,-0.7282550795221063,-0.20706186743779015,0.0
2020-08-20,1.0,-0.4006698127568884,-1.0485614248744102,-0.4243416045060131,-0.7262140356218603,-0.20592936520018268,0.0
2020-08-21,1.0,-0.39994670929922727,-1.0467816223211908,-0.4314643523276617,-0.7268090289673024,-0.20147691370712953,0.0
2020-08-24,1.0,-0.4023810429424518,-1.041002624472253,-0.4460842113270701,-0.7262180974477959,-0.18793503480278426,0.0
2020-08-25,1.0,-0.403526179209281,-1.0388871927949932,-0.43443749045947183,-0.7374065028239964,-0.20191573805525873,0.0
2020-08-26,1.0,-0.40264693542850605,-1.039017506388497,-0.4310233037110493,-0.7364506655478852,-0.20492772416949542,0.0
2020-08-27,1.0,-0.3952061580672205,-1.043289383431141,-0.4294642176663364,-0.733366359271397,-0.20943525645911137,0.0
2020-08-28,1.0,-0.39868110086147746,-1.0370892734619195,-0.4326446596020431,-0.7327513913242357,-0.21068079591369976,0.0
2020-08-31,1.0,-0.39821088694328133,-1.0338789493719072,-0.43779977160258854,-0.7299200609059765,-0.2068519223448801,0.0
2020-09-01,1.0,-0.39744418666565245,-1.0357129273951242,-0.43912828509489216,-0.7246415395732705,-0.20640474651047808,0.0
2020-09-02,1.0,-0.40043388901575705,-1.0390500114181322,-0.4397503235137399,-0.7255842277536729,-0.20126360660729242,0.0
2020-09-03,1.0,-0.4052809801012061,-1.0388464026176616,-0.439257314614009,-0.7241562987482403,-0.19719971083970628,0.0
2020-09-04,1.0,-0.3797602390046515,-1.0473849411942668,-0.41840940891729383,-0.7273380478765646,-0.2088643497333888,0.0
2020-09-08,1.0,-0.38118474807081254,-1.046187017703132,-0.4177636556211227,-0.7249205628688153,-0.21266454834316842,0.0
2020-09-09,1.0,-0.35796985916562274,-1.0644573510989637,-0.3775576054359792,-0.7449796909995066,-0.25114831264472537,0.0
2020-09-10,1.0,-0.35287652543015235,-1.0629500492685515,-0.37284923823239596,-0.7444857121200638,-0.25668915333889186,0.0
2020-09-11,1.0,-0.3500189322226429,-1.065959863687997,-0.3729647860658841,-0.7416887542597501,-0.25581219235138203,0.0
2020-09-14,1.0,-0.34982211793202633,-1.0611611535841345,-0.37237907804102643,-0.7409734312315495,-0.26042691696313675,0.0
2020-09-15,1.0,-0.3496082661519246,-1.0601794027478144,-0.3702357972824647,-0.7412664168653722,-0.2636160629802052,0.0
2020-09-16,1.0,-0.35183361115320505,-1.04913623276254,-0.3695256857099561,-0.7438248219427186,-0.27409455978178515,0.0
2020-09-17,1.0,-0.35021017154542355,-1.048661339796266,-0.3682356950808497,-0.7425303896694058,-0.27719922747756276,0.0
2020-09-18,1.0,-0.3511291300394059,-1.0471354956047287,-0.3702637162776599,-0.7435207638678387,-0.27697787208244923,0.0
2020-09-21,1.0,-0.3472085448072116,-1.051927884251193,-0.3745549579577305,-0.7378607681236271,-0.27607756988106963,0.0
2020-09-22,1.0,-0.3526513285069931,-1.0419967403252093,-0.3842625933366183,-0.7360042451578668,-0.2754425198044195,0.0
2020-09-23,1.0,-0.3406651750161174,-1.0408054912965985,-0.3906860328415943,-0.733550760362547,-0.2866244453714589,0.0
2020-09-24,1.0,-0.33190602500947325,-1.0244410761652138,-0.38215233042819247,-0.7413793103448275,-0.30943539219401284,0.0
2020-09-25,1.0,-0.32994808442911816,-1.0280419871916326,-0.37993103186933946,-0.7386032058812384,-0.31289552465042253,0.0
2020-09-28,1.0,-0.3254352763058289,-1.0260787282361847,-0.37339137017411056,-0.7389856169568508,-0.32112036336109007,0.0
2020-09-29,1.0,-0.32605977952040005,-1.0278819562829111,-0.3728453990983824,-0.7396673864454295,-0.3218168731295223,0.0
2020-09-30,1.0,-0.3259971968635175,-1.0281071252698966,-0.372779271942119,-0.7395355884692602,-0.32160309102617524,0.0
2020-10-01,1.0,-0.3252811328613078,-1.0339252584150542,-0.370906061868161,-0.7377986445041839,-0.3183900647457499,0.0
2020-10-02,1.0,-0.33024399470399096,-1.0362398335540004,-0.37011537734064687,-0.7349347456024211,-0.31132967656515986,0.0
2020-10-05,1.0,-0.31924545420179185,-1.0454390806335767,-0.3587494802101841,-0.7359089706271501,-0.3209465845083734,0.0
2020-10-06,1.0,-0.32565168114847,-1.0330940687570835,-0.3593124291650926,-0.7406497922176049,-0.3191915375897242,0.0
2020-10-07,1.0,-0.3245345719572524,-1.034553075790189,-0.3576526566217288,-0.7407575242626789,-0.31883237037876216,0.0
2020-10-08,1.0,-0.32583166559679794,-1.0304723785069667,-0.3588717290337197,-0.7437601480194842,-0.31710908884945055,0.0
2020-10-09,1.0,-0.32775869228736454,-1.0312205066253917,-0.3600739929782174,-0.7438181886820945,-0.3122428177734154,0.0
2020-10-12,1.0,-0.32857736005737365,-1.031404521949194,-0.3580568452043936,-0.7418185935907599,-0.3147246442456498,0.0
2020-10-13,1.0,-0.315876848777543,-1.0395412013281013,-0.3585119227286447,-0.7386054935104135,-0.32047992755810445,0.0
2020-10-14,1.0,-0.31750943396226416,-1.0392452830188679,-0.3623018867924528,-0.7370566037735848,-0.3174716981132075,0.0
2020-10-15,1.0,-0.3118882698388797,-1.0381343171209156,-0.36218190031621744,-0.7301234753802139,-0.32212769161270893,0.0
2020-10-16,1.0,-0.3092120117407993,-1.0433882742530294,-0.35546022427937085,-0.7276285090690149,-0.32738767216075865,0.0
2020-10-19,1.0,-0.30975848318410953,-1.0428109246858777,-0.3497855691821533,-0.7273719058009179,-0.33217967045369046,0.0
2020-10-20,1.0,-0.30777038457200856,-1.0438329386113303,-0.3482199917296342,-0.7259125596782074,-0.3334837036201646,0.0
2020-10-21,1.0,-0.30839223943450145,-1.0438787787637238,-0.34648067378553166,-0.7272898180177471,-0.3339223943450143,0.0
2020-10-22,1.0,-0.3092142453363482,-1.0485019785189373,-0.35157339363105333,-0.7268890145091389,-0.3324288675334464,0.0
2020-10-23,1.0,-0.3218968448894767,-1.0376723975061402,-0.36380124692990745,-0.7308142830153033,-0.32435291894955603,0.0
2020-10-26,1.0,-0.32590265687684505,-1.0434864885322837,-0.3642797668609492,-0.735977594428885,-0.3150783438044054,0.0
2020-10-27,1.0,-0.32311008584502515,-1.04662859736036,-0.36436864198464625,-0.7369814317588775,-0.310592595393866,0.0
2020-10-28,1.0,-0.32367843908341526,-1.0470014368902671,-0.36300385691597975,-0.7368600166376768,-0.3107842395825456,0.0
