Date,IMXI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-09,1.0,-0.35696766281546505,-0.7378493513199509,-0.3658426386109856,-0.7666365455366939,-0.0,0.0
2020-09-10,1.0,-0.3522174627202164,-0.7426326129666012,-0.35759605784405296,-0.7682695094850076,-0.0,0.0
2020-09-11,1.0,-0.3521897223026676,-0.744087267110725,-0.35875406248994435,-0.7627827653891947,-0.0,0.0
2020-09-14,1.0,-0.35281260045001606,-0.7411443265830923,-0.3581163612986178,-0.7623593699774992,-0.0,0.0
2020-09-15,1.0,-0.35586193598148863,-0.7359879161845996,-0.3521982259930583,-0.7697004756395424,-0.0,0.0
2020-09-16,1.0,-0.3677598303148964,-0.7456355033447545,-0.3408060042421276,-0.8089737314406917,-0.0,0.0
2020-09-17,1.0,-0.36701468189233283,-0.7463621533442087,-0.3401957585644372,-0.8090375203915171,-0.0,0.0
2020-09-18,1.0,-0.3636600710630114,-0.7478241027479872,-0.33986374156534216,-0.8084558463995828,-0.0,0.0
2020-09-21,1.0,-0.36230042359074616,-0.7475399152818508,-0.3416422287390029,-0.8069077875529488,-0.0,0.0
2020-09-22,1.0,-0.3728575625999804,-0.731481179197545,-0.3551304234272469,-0.8051973490907903,-0.0,0.0
2020-09-23,1.0,-0.37506123648714845,-0.7291550997746497,-0.3555961984388778,-0.806133446552794,-0.0,0.0
2020-09-24,1.0,-0.36989023158854756,-0.7265561382365395,-0.35028174978013743,-0.8105273443861764,-0.0,0.0
2020-09-25,1.0,-0.36987194108638277,-0.7284694841799993,-0.35028837694287857,-0.8098667274919352,-0.0,0.0
2020-09-28,1.0,-0.36574736568232086,-0.7289905034473787,-0.34564849746324966,-0.8097437231689867,-0.0021139586314557045,0.0
2020-09-29,1.0,-0.3643627387293751,-0.7268416266077693,-0.3475055216318046,-0.808691698064181,-0.0006496037417175524,0.0
2020-09-30,1.0,-0.36561412636987417,-0.7266755552664954,-0.35267145783876946,-0.8069656271340769,-0.0,0.0
2020-10-01,1.0,-0.3784469409943004,-0.736467564985339,-0.3565710143972589,-0.8231146838862715,-0.0,0.0
2020-10-02,1.0,-0.3735361066209217,-0.7241777455217233,-0.35430343417015797,-0.8353511694652459,-0.011546201299772374,0.0
2020-10-05,1.0,-0.36307935566755606,-0.7319563856771091,-0.3439404420726686,-0.8357874625292354,-0.019402444246796456,0.0
2020-10-06,1.0,-0.36650764928442175,-0.7262049679223557,-0.34492515216318476,-0.8365520644842902,-0.015824971212370455,0.0
2020-10-07,1.0,-0.36717901458052205,-0.7256360464733569,-0.3453905144324129,-0.8382319060000659,-0.014843827140177073,0.0
2020-10-08,1.0,-0.36744155459836253,-0.7228487817709532,-0.3463650412652484,-0.8387202840890408,-0.012691940946305855,0.0
2020-10-09,1.0,-0.36668309512074915,-0.7206834236898307,-0.34516182027271236,-0.835452603909972,-0.017677016592738622,0.0
2020-10-12,1.0,-0.36260018394429117,-0.7192221784259624,-0.34364735251609513,-0.8329720141899881,-0.02627775587964788,0.0
2020-10-13,1.0,-0.3615152706776773,-0.7189015598374623,-0.3396578843885175,-0.8280574125049156,-0.02880456154148643,0.0
2020-10-14,1.0,-0.362882611260405,-0.7207183587861309,-0.3424329815822245,-0.8242446090319198,-0.026938454479910858,0.0
2020-10-15,1.0,-0.36046969299396486,-0.7157570191550774,-0.3439713985830491,-0.8252099186565206,-0.03457097874573603,0.0
2020-10-16,1.0,-0.3602217556751083,-0.7174255347067314,-0.34139220574727724,-0.8243340768927963,-0.037068626164545336,0.0
2020-10-19,1.0,-0.35817812172088137,-0.7180285939139559,-0.3455863064008394,-0.824140870933893,-0.033151888772298,0.0
2020-10-20,1.0,-0.3513795918367347,-0.7186612244897959,-0.3361959183673469,-0.8159673469387755,-0.04306938775510204,0.0
2020-10-21,1.0,-0.3525915281361246,-0.7198798131878898,-0.3328978738691662,-0.8175315980273685,-0.04304516803292074,0.0
2020-10-22,1.0,-0.35372905164810037,-0.7169644898892555,-0.33095945901800006,-0.8203913625820785,-0.044787821371402435,0.0
2020-10-23,1.0,-0.36700767263427114,-0.7074890156731589,-0.3403829759328481,-0.8267427372286708,-0.037248344153715,0.0
2020-10-26,1.0,-0.36789111183994755,-0.7091505411610364,-0.34020990488684816,-0.8279107904230895,-0.034601508691374225,0.0
2020-10-27,1.0,-0.3567151134561228,-0.7084452788657625,-0.3288770918978409,-0.8142945003722527,-0.028614896578512936,0.0
2020-10-28,1.0,-0.35800032357223754,-0.7090438440381815,-0.3257401714932859,-0.8136547484225854,-0.029283287493933025,0.0
