Date,IWF,IWM,MTUM,SPG,SPY,VLUE,VXX
2020-08-13,-0.2618869056547173,-1.146092695365232,-0.07454627268636568,1.0,-0.7578746062696866,-0.5094120293985301,0.0
2020-08-14,-0.2605760576057606,-1.1460396039603962,-0.07305730573057306,1.0,-0.7592634263426342,-0.5114386438643864,0.0
2020-08-17,-0.26137387387387384,-1.1492117117117115,-0.07259759759759758,1.0,-0.7573573573573573,-0.5131756756756756,0.0
2020-08-18,-0.26037169138351796,-1.1463487891871598,-0.07129716538389338,1.0,-0.7585132344659283,-0.5178899943683124,0.0
2020-08-19,-0.2573156530558582,-1.153562976597423,-0.06446038841516097,1.0,-0.7546298035385598,-0.5264265053904812,0.0
2020-08-20,-0.2585468479975956,-1.1554211435870463,-0.06446765346757832,1.0,-0.7551281087985573,-0.5232925088286121,0.0
2020-08-21,-0.26809086806077925,-1.150707085903415,-0.07905822175417482,1.0,-0.75601775236949,-0.5072213028433881,0.0
2020-08-24,-0.26852478748213343,-1.1499285338147898,-0.08030542390731965,1.0,-0.7565636049048372,-0.5060558188520274,0.0
2020-08-25,-0.2644525519990973,-1.162297363373077,-0.06518223191785459,1.0,-0.7564223116560725,-0.5128822356790913,0.0
2020-08-26,-0.26376560854520836,-1.162253648262374,-0.06751165939521589,1.0,-0.7566571385587483,-0.5109071761697006,0.0
2020-08-27,-0.2522454808523432,-1.1705062197001015,-0.06137021308579804,1.0,-0.7547446352737796,-0.5192228193468376,0.0
2020-08-28,-0.25145671215367843,-1.1695049058306077,-0.06138866959888726,1.0,-0.756212172474719,-0.5206947107251606,0.0
2020-08-31,-0.2511188837489187,-1.16995750122231,-0.06066418443717326,1.0,-0.7567039001090676,-0.5224716988228214,0.0
2020-09-01,-0.24925771413537795,-1.1737512684631866,-0.055699627917465334,1.0,-0.755928890893374,-0.5237719397151127,0.0
2020-09-02,-0.24368800721370604,-1.1697099489029155,-0.05530507965133754,1.0,-0.7554854223023745,-0.5329501051998797,0.0
2020-09-03,-0.24762369913964757,-1.1718450614269076,-0.05800803997445242,1.0,-0.7530901303678099,-0.5263929067888943,0.0
2020-09-04,-0.209703886029686,-1.1795703736853884,-0.02457671365704483,1.0,-0.7593421347057508,-0.5562392779891102,0.0
2020-09-08,-0.20227611940298507,-1.1788432835820895,-0.020186567164179103,1.0,-0.7574626865671642,-0.5725746268656716,0.0
2020-09-09,-0.1868380959458957,-1.1864665006874513,-0.0,1.0,-0.754709969900784,-0.5879380179108914,0.0
2020-09-10,-0.16968955157449647,-1.1914617410333443,-0.0,1.0,-0.748451466933719,-0.5994213864470902,0.0
2020-09-11,-0.17192423175297475,-1.1939800570856656,-0.0,1.0,-0.7449679356488861,-0.5959891759647107,0.0
2020-09-14,-0.17798716474385134,-1.1967948955744336,-0.0,1.0,-0.7445932410876582,-0.5902363022591536,0.0
2020-09-15,-0.17854357755579486,-1.2004530431876417,-0.0,1.0,-0.7433993092948123,-0.5910728211222104,0.0
2020-09-16,-0.19395973154362414,-1.1942580164056673,-0.0019015659955257272,1.0,-0.7503728560775541,-0.5880313199105145,0.0
2020-09-17,-0.18648366403103087,-1.197933761002536,-0.0,1.0,-0.7488438012830075,-0.5964120543040429,0.0
2020-09-18,-0.18998730680206077,-1.1967445680579407,-0.0007093257671918167,1.0,-0.7512506533263645,-0.5946389905174345,0.0
2020-09-21,-0.19098480038839302,-1.195428912872988,-0.0004481457967658812,1.0,-0.7529596295328079,-0.5947268177913881,0.0
2020-09-22,-0.19110828597068502,-1.1958944062219563,-0.0032156745438229133,1.0,-0.7528043673347293,-0.5961337122345198,0.0
2020-09-23,-0.1887455599177416,-1.1937184520471116,-0.004972892129369975,1.0,-0.7519910263600672,-0.599551318003365,0.0
2020-09-24,-0.18085185737729373,-1.1891690287930776,-0.0,1.0,-0.7523869908995972,-0.6072654035506488,0.0
2020-09-25,-0.17941352037009403,-1.1909789583644232,-0.0,1.0,-0.7502984629159827,-0.6100582002686166,0.0
2020-09-28,-0.17428251956764818,-1.1897502795378307,-0.0,1.0,-0.748751397689154,-0.6143868803578084,0.0
2020-09-29,-0.17396163158875022,-1.1871484447755631,-0.0,1.0,-0.7479605140622089,-0.61601788042466,0.0
2020-09-30,-0.17423706077430415,-1.186533517159146,-0.0,1.0,-0.7487424078697321,-0.6167231806833848,0.0
2020-10-01,-0.17366518871791048,-1.189314057900816,-0.0,1.0,-0.7480904653675621,-0.6148887812511643,0.0
2020-10-02,-0.1767599597510528,-1.1906607535497336,-0.0,1.0,-0.7476614616330637,-0.6116721946856483,0.0
2020-10-05,-0.16492234347647958,-1.1965808782449998,-0.0,1.0,-0.7452791537859883,-0.6177511266713844,0.0
2020-10-06,-0.16666666666666669,-1.1869510198005064,-0.0,1.0,-0.7484368021438143,-0.6198451689742445,0.0
2020-10-07,-0.1605847561656065,-1.1939515679053676,-0.0,1.0,-0.7431834244689952,-0.6221031878882565,0.0
2020-10-08,-0.15923448532144183,-1.191898922333705,-0.0,1.0,-0.7436269044964697,-0.6212931995540691,0.0
2020-10-09,-0.16251068415771674,-1.191645917722695,-0.0,1.0,-0.7432457542086292,-0.6187892526663942,0.0
2020-10-12,-0.15576451349141454,-1.189177135211477,-0.0,1.0,-0.7377536608934809,-0.6339849847617631,0.0
2020-10-13,-0.15028408035946378,-1.191986334434996,-0.0,1.0,-0.7353410821047942,-0.6358201195736939,0.0
2020-10-14,-0.14909185454815585,-1.192214834899528,-0.0,1.0,-0.7369906771162203,-0.6360732459235597,0.0
2020-10-15,-0.147775384386838,-1.1900393671544232,-0.0,1.0,-0.7363514818391146,-0.6397162593775533,0.0
2020-10-16,-0.15150163544454356,-1.1876300921796017,-0.0,1.0,-0.7379943502824858,-0.6398305084745762,0.0
2020-10-19,-0.15198810850984762,-1.1884057971014492,-0.0,1.0,-0.7383500557413601,-0.6373467112597547,0.0
2020-10-20,-0.14771503879422357,-1.1891450421353529,-0.0,1.0,-0.7348628280803355,-0.6406429817722835,0.0
2020-10-21,-0.14764627264627264,-1.1892263142263142,-0.0,1.0,-0.73496435996436,-0.6406667656667657,0.0
2020-10-22,-0.14776313346946354,-1.187636903656952,-0.0,1.0,-0.7359198069426398,-0.6413217003898274,0.0
2020-10-23,-0.1469725656160671,-1.1881798270037496,-0.0,1.0,-0.735382559305045,-0.6418680625162416,0.0
2020-10-26,-0.1469354419571593,-1.1889594238408137,-0.0,1.0,-0.7359394141886625,-0.64053161079556,0.0
2020-10-27,-0.14323312451347445,-1.1911257738073173,-0.0,1.0,-0.7357749193757646,-0.6366905141416762,0.0
2020-10-28,-0.13857275254865614,-1.1916589434661724,-0.0,1.0,-0.7343836886005561,-0.6425208526413346,0.0
2020-10-29,-0.1173258559622196,-1.197203364817001,-0.0,1.0,-0.7262396694214875,-0.6487234356552538,0.0
2020-10-30,-0.11764705882352941,-1.1974447029282524,-0.0,1.0,-0.7271888039584948,-0.650345260514752,0.0
2020-11-02,-0.11011070110701106,-1.1953136531365314,-0.0,1.0,-0.7273800738007379,-0.6572693726937269,0.0
2020-11-03,-0.11227086637406411,-1.196953490945303,-0.0,1.0,-0.7269944307158929,-0.6520119499870911,0.0
2020-11-04,-0.1146785608964907,-1.1864125626658804,-0.0,1.0,-0.7304998525508699,-0.6546372751400766,0.0
2020-11-05,-0.0762948793407887,-1.201405238375515,-0.0,1.0,-0.7249852854620364,-0.6759490876986461,0.0
2020-11-06,-0.07439382806759735,-1.19669360764144,-0.0,1.0,-0.7288023512123438,-0.6739162380602498,0.0
