Date,AU,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-18,1.0,-0.8296753128967895,-0.21195356430255757,-1.2561672410665699,-1.236894612733539,-0.0,0.0
2020-09-21,1.0,-0.8293810927227386,-0.21128995692586716,-1.256993878939016,-1.236454318748583,-0.0,0.0
2020-09-22,1.0,-0.8232471823654551,-0.220296021364233,-1.254605531163717,-1.2281265559226906,-0.0,0.0
2020-09-23,1.0,-0.8196053584359161,-0.21981354091238234,-1.257965242577842,-1.228321868211441,-0.0,0.0
2020-09-24,1.0,-0.8121225777377198,-0.21297881928796758,-1.2522307345651196,-1.2291572780531772,-0.0,0.0
2020-09-25,1.0,-0.8026150814974029,-0.22102812108185566,-1.237641053197206,-1.2165950205982448,-0.0,0.0
2020-09-28,1.0,-0.7969329816247149,-0.2238565744176689,-1.2284168641301918,-1.221665847006751,-0.0,0.0
2020-09-29,1.0,-0.7964802851414569,-0.21902428157718867,-1.2213410559144575,-1.2184896413455113,-0.0,0.0
2020-09-30,1.0,-0.7971130713712911,-0.2168315067272565,-1.2262318453176513,-1.214960349282723,-0.0,0.0
2020-10-01,1.0,-0.7970885456083336,-0.21608867916128746,-1.224457997596047,-1.2141299025063437,-0.0,0.0
2020-10-02,1.0,-0.7982202447163514,-0.21192436040044493,-1.2223804226918797,-1.2169076751946608,-0.0,0.0
2020-10-05,1.0,-0.7859392326458193,-0.2237303171434908,-1.2095808383233533,-1.2163672654690616,-0.0,0.0
2020-10-06,1.0,-0.7901568175777444,-0.21139363869938868,-1.2086028174005494,-1.2196775050943565,-0.0,0.0
2020-10-07,1.0,-0.7836394137383013,-0.21393254458767438,-1.2064276885043264,-1.2106215786685501,-0.0,0.0
2020-10-08,1.0,-0.7792299229922991,-0.21113311331133114,-1.19986798679868,-1.2102090209020901,-0.0,0.0
2020-10-09,1.0,-0.7786639640433595,-0.21305190799330218,-1.2000969419229752,-1.2145941658588173,-0.0,0.0
2020-10-12,1.0,-0.7780357455756088,-0.2124583844401612,-1.1891536709304362,-1.2009374452426844,-0.0,0.0
2020-10-13,1.0,-0.7632476390346274,-0.22359216509268973,-1.1881339629240992,-1.1971406086044072,-0.0,0.0
2020-10-14,1.0,-0.7616967367087502,-0.2248918789043729,-1.1860993403521034,-1.1958848455724957,-0.0,0.0
2020-10-15,1.0,-0.7510960628554065,-0.22394408994226678,-1.1821851803620265,-1.1836176585492904,-0.0,0.0
2020-10-16,1.0,-0.7524524698324507,-0.2266689816824377,-1.1783140897647364,-1.1833058425210523,-0.0,0.0
2020-10-19,1.0,-0.752471383975026,-0.2278876170655567,-1.171392646548734,-1.1840097121054456,-0.0,0.0
2020-10-20,1.0,-0.7456390328151986,-0.22944732297063902,-1.1640759930915372,-1.1786269430051812,-0.0,0.0
2020-10-21,1.0,-0.7455958549222798,-0.22962003454231433,-1.16433506044905,-1.178238341968912,-0.0,0.0
2020-10-22,1.0,-0.743712316968131,-0.22734711455641687,-1.1583118001722652,-1.177304048234281,-0.0,0.0
2020-10-23,1.0,-0.7527090618659068,-0.21814963519405947,-1.1667314251176444,-1.179639943012563,-0.0,0.0
2020-10-26,1.0,-0.7526343064432545,-0.21748143029884265,-1.1678614613922957,-1.1805579547417517,-0.0,0.0
2020-10-27,1.0,-0.7478122170970385,-0.21123421132042935,-1.1714445833512952,-1.180411260076734,-0.0,0.0
2020-10-28,1.0,-0.7500323178351359,-0.21122937044857157,-1.168569828069117,-1.179213168440557,-0.0,0.0
2020-10-29,1.0,-0.7293056268171711,-0.20412177184881133,-1.168291431503335,-1.1739781084316743,-0.0,0.0
2020-10-30,1.0,-0.7271290005554844,-0.20065803529462037,-1.1705764218262618,-1.1745502713327352,-0.0,0.0
2020-11-02,1.0,-0.7113027883342585,-0.2023997608779196,-1.1690507707417055,-1.1872838293693155,-0.0,0.0
2020-11-03,1.0,-0.7102160254755142,-0.214002926241501,-1.1782855667441259,-1.2007918065237972,-0.0,0.0
2020-11-04,1.0,-0.711296351995875,-0.2039272977269798,-1.1779315086151334,-1.2036265200017187,-0.0,0.0
2020-11-05,1.0,-0.6669240338008836,-0.25509372453137735,-1.1394071977008535,-1.2279843863938573,-0.0,0.0
2020-11-06,1.0,-0.6674821873122156,-0.2558159498669414,-1.139711563224311,-1.229161301399262,-0.0,0.0
