Date,CRON,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-16,1.0,-0.611930594497948,-0.2648624486976309,-0.7329838676906824,-1.1715226136779227,-0.28229509529034097,0.0
2020-09-17,1.0,-0.6027097192925523,-0.27056628265455135,-0.7269998377413597,-1.1669235761804315,-0.28930715560603604,0.0
2020-09-18,1.0,-0.6013937846926786,-0.26627770349661684,-0.7302783517685669,-1.1656334832462218,-0.28811636481503994,0.0
2020-09-21,1.0,-0.5965480917267645,-0.27250627988007453,-0.7368122518434486,-1.159103800340329,-0.2865651081759987,0.0
2020-09-22,1.0,-0.5976801719592814,-0.2743237214584094,-0.7385732246420894,-1.1562639412742832,-0.2888023684957618,0.0
2020-09-23,1.0,-0.6020946659089064,-0.27250953966063163,-0.7387350815945442,-1.158480149387026,-0.28757002516846636,0.0
2020-09-24,1.0,-0.5877902531288985,-0.2560263994526943,-0.7213167531892632,-1.1536882771942534,-0.30548513018632545,0.0
2020-09-25,1.0,-0.5861097698374377,-0.25877192982456143,-0.7174472879446322,-1.150490906164494,-0.31096088845968134,0.0
2020-09-28,1.0,-0.5807100068347204,-0.2548546616813412,-0.708197644031681,-1.152575081413581,-0.3240863587022072,0.0
2020-09-29,1.0,-0.5792114983137948,-0.24570419142444194,-0.717801509555163,-1.1539665970772444,-0.31809057330977997,0.0
2020-09-30,1.0,-0.5801269178247249,-0.24463812354405975,-0.7229496345087958,-1.151136637480922,-0.3175355450236967,0.0
2020-10-01,1.0,-0.5784309799367267,-0.23567338112210165,-0.7196347763405551,-1.1466501141323935,-0.32425613711905815,0.0
2020-10-02,1.0,-0.5677736090045502,-0.22790771932625528,-0.7148958250179612,-1.1453260956334317,-0.3354753731939012,0.0
2020-10-05,1.0,-0.5553384897536082,-0.2373813890439359,-0.7024559445020334,-1.146359939398772,-0.3454269994418308,0.0
2020-10-06,1.0,-0.553962564715253,-0.23416965352449223,-0.6991238550378336,-1.146873755475906,-0.34830744723217844,0.0
2020-10-07,1.0,-0.5483653388351055,-0.23416917949531824,-0.6995714965878432,-1.1364069195365816,-0.3491112521821933,0.0
2020-10-08,1.0,-0.5450257629805786,-0.23515655965120885,-0.6934601664684898,-1.1383273880301228,-0.35156559651208874,0.0
2020-10-09,1.0,-0.540090288042827,-0.2318724781271224,-0.6932603571571252,-1.1528105149614478,-0.3770524549558548,0.0
2020-10-12,1.0,-0.5341902518861522,-0.22977126661610314,-0.687996487166181,-1.1455430920921321,-0.39439543331603527,0.0
2020-10-13,1.0,-0.5224730283848878,-0.23476253035550776,-0.6878458537362155,-1.140451451092798,-0.3955173374736255,0.0
2020-10-14,1.0,-0.522244792289003,-0.23324172541522284,-0.6875771697136257,-1.1443820448480504,-0.39550722905962477,0.0
2020-10-15,1.0,-0.5218637992831541,-0.23293508562325768,-0.6876543209876543,-1.1434090003982476,-0.3966148944643568,0.0
2020-10-16,1.0,-0.5240694986849446,-0.23236630270184108,-0.6864190643181637,-1.1438590898222682,-0.3983422332031561,0.0
2020-10-19,1.0,-0.5239992033459471,-0.23098984266082453,-0.6805417247560247,-1.143756223859789,-0.40398327026488745,0.0
2020-10-20,1.0,-0.5243351329734054,-0.23143371325734852,-0.6861027794441111,-1.14249150169966,-0.41479704059188166,0.0
2020-10-21,1.0,-0.5245350929814038,-0.23339332133573287,-0.6869826034793041,-1.140771845630874,-0.4135172965406919,0.0
2020-10-22,1.0,-0.5253316285759949,-0.2255074316765223,-0.6786798785360397,-1.1453172446859519,-0.42068882851206646,0.0
2020-10-23,1.0,-0.5194242315797845,-0.22859755855103583,-0.6661099844924252,-1.1400453298341884,-0.4221241401248559,0.0
2020-10-26,1.0,-0.5154716981132076,-0.22109235352532278,-0.6683217477656407,-1.1332671300893744,-0.4340417080436942,0.0
2020-10-27,1.0,-0.512179639768309,-0.21717051495675632,-0.6677378401967785,-1.137983019915893,-0.4321986828532889,0.0
2020-10-28,1.0,-0.507737860244769,-0.21397552309514406,-0.6782076589024871,-1.1301223845242794,-0.4178444532175286,0.0
