Date,IWF,IWM,MTUM,REX,SPY,VLUE,VXX
2020-08-13,-0.4977957384276268,-0.9518736223365173,-0.1506245407788391,1.0,-0.782035268185158,-0.29147685525349004,0.0
2020-08-14,-0.5153208496780401,-0.9552216712308489,-0.16775220190955517,1.0,-0.7875064762045739,-0.2748871290059951,0.0
2020-08-17,-0.5167599823191396,-0.9702372182112864,-0.1580595255635774,1.0,-0.7754162369235303,-0.2630396345955503,0.0
2020-08-18,-0.5161230882623918,-0.9680117928874149,-0.1603095632946379,1.0,-0.775161230882624,-0.2656716417910448,0.0
2020-08-19,-0.5210670011806375,-0.9650236127508856,-0.16159976387249114,1.0,-0.7761216056670601,-0.26568034238488786,0.0
2020-08-20,-0.5210815596296433,-0.9669851340883101,-0.1608690840680217,1.0,-0.7754989118005091,-0.26437714412187835,0.0
2020-08-21,-0.5160659608219279,-0.9689010218762681,-0.15663850665879664,1.0,-0.7763308370531598,-0.2711107831925333,0.0
2020-08-24,-0.5165212891780012,-0.9763083973979892,-0.16044500295683026,1.0,-0.7766114725014783,-0.2661516853932584,0.0
2020-08-25,-0.5156145933545475,-0.9803892547916819,-0.15237179012802488,1.0,-0.7796936283578776,-0.2720343373048176,0.0
2020-08-26,-0.5140594938582211,-0.9804647032706822,-0.15406245375166494,1.0,-0.7800059197868876,-0.27131123279561936,0.0
2020-08-27,-0.48902773544651024,-1.0272782688204816,-0.16191709844559588,1.0,-0.8185385553185005,-0.3130524230417556,0.0
2020-08-28,-0.4978606356968215,-1.0201329462102688,-0.1685513447432763,1.0,-0.820713630806846,-0.3130348410757946,0.0
2020-08-31,-0.4981068573832562,-1.0192373886105481,-0.17141545875243816,1.0,-0.8218151221937507,-0.31395571193635985,0.0
2020-09-01,-0.4981070021798157,-1.0196948258059582,-0.1710964090404987,1.0,-0.8226318406057593,-0.3127461853225745,0.0
2020-09-02,-0.4974194288335818,-1.0181595748747945,-0.17085292655885612,1.0,-0.8222273196467484,-0.3144091447796001,0.0
2020-09-03,-0.500267625019116,-1.0175867869704847,-0.17154763725340266,1.0,-0.8212264872304633,-0.312586022327573,0.0
2020-09-04,-0.45169155745199635,-1.0264401097226454,-0.13052423041755562,1.0,-0.8407116732703445,-0.3604465102103018,0.0
2020-09-08,-0.44411002743066136,-1.0239256324291375,-0.12850502895458704,1.0,-0.8387686680889973,-0.3745047241694605,0.0
2020-09-09,-0.43482553062231843,-1.0260849755097392,-0.11774309906215591,1.0,-0.835934237004974,-0.3823518244295098,0.0
2020-09-10,-0.4259680230355384,-1.0258770932787755,-0.10665302720315223,1.0,-0.8359096764416155,-0.3943320451617792,0.0
2020-09-11,-0.4233971690258118,-1.0300507153129967,-0.1075240330028007,1.0,-0.8316175914011051,-0.39213534176065395,0.0
2020-09-14,-0.42365632096896294,-1.0292959878879637,-0.1079106737320212,1.0,-0.8313777441332325,-0.39280847842543526,0.0
2020-09-15,-0.42487889797154105,-1.021911898274296,-0.10123372691492584,1.0,-0.837079927338783,-0.3993339388434757,0.0
2020-09-16,-0.4298322698964582,-1.0160470714094676,-0.09139189240820693,1.0,-0.8585947350322851,-0.4248653192220991,0.0
2020-09-17,-0.4167783436076119,-1.026419573457901,-0.08446605659149213,1.0,-0.8595550790672741,-0.44170463682658806,0.0
2020-09-18,-0.41977154247163445,-1.025720637841153,-0.08697485433915976,1.0,-0.8608172339773076,-0.4399340693038945,0.0
2020-09-21,-0.41587448798206966,-1.042700363242909,-0.11171651595950229,1.0,-0.8576396939485277,-0.43635520519360077,0.0
2020-09-22,-0.4216858148620943,-1.0334609879695176,-0.12088507214421104,1.0,-0.8566786584658233,-0.4356117751731074,0.0
2020-09-23,-0.417804246103871,-1.0294288255539659,-0.12351599056421364,1.0,-0.8550601338025446,-0.4413550407981747,0.0
2020-09-24,-0.41477448254556687,-1.029425393883225,-0.11843527957985787,1.0,-0.8568118628359591,-0.44215322829780657,0.0
2020-09-25,-0.4166569913696351,-1.0297612136692595,-0.11722589883509424,1.0,-0.8590502728433763,-0.44738573474205656,0.0
2020-09-28,-0.41246658660364927,-1.0248711889358075,-0.10765893154612016,1.0,-0.8646418471312903,-0.46437841397745316,0.0
2020-09-29,-0.41320520768753877,-1.0248760074395538,-0.1060911345319281,1.0,-0.8650030998140112,-0.4655920644761315,0.0
2020-09-30,-0.41453008029168775,-1.0259881307939958,-0.11046895000193942,1.0,-0.8642798960474768,-0.463597222760948,0.0
2020-10-01,-0.41453671023542643,-1.029709498506768,-0.1088314005352364,1.0,-0.8633983632626149,-0.4620874219446922,0.0
2020-10-02,-0.41472116652447066,-1.0262545567362134,-0.1076553168385946,1.0,-0.8655471961529513,-0.4639339176297216,0.0
2020-10-05,-0.4066568505889647,-1.0328967761934285,-0.0991553006819591,1.0,-0.8655843149411037,-0.47043552386856796,0.0
2020-10-06,-0.4085613654836088,-1.0268607036420636,-0.09768936021983976,1.0,-0.8671672407787282,-0.47013972210395943,0.0
2020-10-07,-0.40380525155651803,-1.0334506361421556,-0.09470590510073863,1.0,-0.8629877412119572,-0.4722147028114003,0.0
2020-10-08,-0.40394279087746426,-1.0299961345187476,-0.09350599149594124,1.0,-0.8664476227290298,-0.47158871279474296,0.0
2020-10-09,-0.40321645339621914,-1.0304248656589476,-0.09293694668883132,1.0,-0.8673599567015888,-0.472029999613407,0.0
2020-10-12,-0.4025657869314888,-1.0301402681711038,-0.09007303218826075,1.0,-0.8642142277522314,-0.4771436299702461,0.0
2020-10-13,-0.39621694653541784,-1.0338158656629994,-0.08851573055394711,1.0,-0.8608376761243003,-0.48087241845203627,0.0
2020-10-14,-0.3980462566122244,-1.0336306421097339,-0.09220433221359897,1.0,-0.8593768099154407,-0.47789489941696595,0.0
2020-10-15,-0.39555435495697133,-1.0321846177594256,-0.09292633041330606,1.0,-0.8569829815150696,-0.4814571836529926,0.0
2020-10-16,-0.39577785496507273,-1.031801165528154,-0.09335803326772413,1.0,-0.8565860059434217,-0.481841688858014,0.0
2020-10-19,-0.39518369867242975,-1.0314912009879593,-0.09215807347946896,1.0,-0.8569774621796851,-0.48340537202840383,0.0
2020-10-20,-0.3933459269825359,-1.0319981495046069,-0.0913682100312271,1.0,-0.8543505917730059,-0.4841358572034388,0.0
2020-10-21,-0.39362153407118894,-1.0301955188770198,-0.0903551733446454,1.0,-0.8567351818286992,-0.485519262658594,0.0
2020-10-22,-0.3965956461324687,-1.025358962482631,-0.0895090319592404,1.0,-0.8629766867376872,-0.4853713138798827,0.0
2020-10-23,-0.40626450116009283,-1.017092034029389,-0.09872389791183295,1.0,-0.8658546017014694,-0.47904098994586236,0.0
2020-10-26,-0.4056228005723346,-1.0154298310066128,-0.0988824007115511,1.0,-0.8653466878069531,-0.48180517421400676,0.0
2020-10-27,-0.40401112914444703,-1.0180075740010819,-0.09552515650359378,1.0,-0.868150552592936,-0.4786304969472138,0.0
2020-10-28,-0.4192210811858167,-1.018949815927146,-0.10075566750629722,1.0,-0.8736291416392172,-0.46266227475295485,0.0
