Date,IWF,IWM,MTUM,RAMP,SPY,VLUE,VXX
2020-07-16,-0.5254970517644967,-0.37452961569231685,-0.5489644137604077,1.0,-0.5140893063498178,-0.0,0.0
2020-07-17,-0.5264671013633669,-0.3750740960284529,-0.5497332542975697,1.0,-0.5125666864256077,-0.0,0.0
2020-07-20,-0.5319325982941544,-0.3750780112336176,-0.5496448631460074,1.0,-0.5152010460934946,-0.0,0.0
2020-07-21,-0.5223629935179729,-0.3676487919858574,-0.5525928108426635,1.0,-0.5037713612256924,-0.0,0.0
2020-07-22,-0.5102943779128075,-0.3808624859890272,-0.5448646097575365,1.0,-0.5136570113857589,-0.0,0.0
2020-07-23,-0.5088961671240153,-0.38361216842229495,-0.5460741789855714,1.0,-0.5120828538550058,-0.0,0.0
2020-07-24,-0.49568114147578196,-0.3975118658058429,-0.5399015359217004,1.0,-0.5149317531912384,-0.0,0.0
2020-07-27,-0.4957735693458605,-0.3969015992695785,-0.5379495184519778,1.0,-0.5146231555385385,-0.0,0.0
2020-07-28,-0.4972598703594579,-0.39434295816146137,-0.5346199175014732,1.0,-0.5201826753093696,-0.0,0.0
2020-07-29,-0.4981866430782839,-0.39498746867167916,-0.534453781512605,1.0,-0.5209199469261389,-0.0,0.0
2020-07-30,-0.4981726008016977,-0.39053289318556944,-0.5356048101862768,1.0,-0.5231077576043386,-0.0,0.0
2020-07-31,-0.49709550909680655,-0.3917081944976853,-0.5357237637484151,1.0,-0.5241647745702238,-0.0,0.0
2020-08-03,-0.49419187452090335,-0.3943628751695265,-0.5352615130609116,1.0,-0.5244707824753818,-0.0,0.0
2020-08-04,-0.49415058199499046,-0.3950788271695889,-0.5353764549874761,1.0,-0.5222336820391925,-0.0,0.0
2020-08-05,-0.49371644344799104,-0.3965720691486223,-0.5366393297539678,1.0,-0.523098707888371,-0.0,0.0
2020-08-06,-0.4927262533565463,-0.4004249166396175,-0.5347162796187553,1.0,-0.5229425477293517,-0.0,0.0
2020-08-07,-0.503037847129605,-0.3969947541566641,-0.5331495806289085,1.0,-0.5305711152603658,-0.0,0.0
2020-08-10,-0.4915264298222183,-0.4105006974742528,-0.5303178701807497,1.0,-0.5356305464042976,-0.0,0.0
2020-08-11,-0.4863628260740389,-0.42105888644601586,-0.5215996197040822,1.0,-0.5420702359023115,-0.0,0.0
2020-08-12,-0.48289989312433207,-0.42441515259470375,-0.5165657285358034,1.0,-0.5448580928630804,-0.0,0.0
2020-08-13,-0.4795021092032559,-0.43978373239855034,-0.49842552433010523,1.0,-0.5530271522785337,-0.0,0.0
2020-08-14,-0.4801722857567206,-0.43986335957225603,-0.4983216990940145,1.0,-0.5520867369671766,-0.0,0.0
2020-08-17,-0.4834687379103056,-0.4360920155938458,-0.501086212540547,1.0,-0.5552778025771509,-0.0,0.0
2020-08-18,-0.4838536861216107,-0.43638203517961843,-0.49379445816839784,1.0,-0.5622786392452156,-0.0,0.0
2020-08-19,-0.4922755741127349,-0.43188189680882794,-0.49430360870861917,1.0,-0.5639725618848792,-0.0,0.0
2020-08-20,-0.49173972684439665,-0.43394763523588,-0.4937675195324148,1.0,-0.5625931890022067,-0.0,0.0
2020-08-21,-0.48649777698206664,-0.4404857816369767,-0.4887655536657417,1.0,-0.5681377375943665,-0.0,0.0
2020-08-24,-0.48564015388744747,-0.43374787510065316,-0.5009692523336614,1.0,-0.5619874146312368,-0.0,0.0
2020-08-25,-0.48476380176591255,-0.42361090465856055,-0.5018878021226625,1.0,-0.5626542200552963,-0.0,0.0
2020-08-26,-0.4847998573593653,-0.42450447237823546,-0.49962854001366974,1.0,-0.5627470208909097,-0.0,0.0
2020-08-27,-0.49156174658451646,-0.41834092329672296,-0.5027532220138703,1.0,-0.5638003393160104,-0.0,0.0
2020-08-28,-0.4908019289158778,-0.4154610942430196,-0.5033041614574031,1.0,-0.5671548490801929,-0.0,0.0
2020-08-31,-0.4907115212860971,-0.41434950878237575,-0.5052694254242335,1.0,-0.5667758261387318,-0.0,0.0
2020-09-01,-0.4905929983329364,-0.41349130745415574,-0.505745415575137,1.0,-0.5670695403667539,-0.0,0.0
2020-09-02,-0.49705978926002214,-0.41482343810632527,-0.506641592788275,1.0,-0.5664607026655921,-0.0,0.0
2020-09-03,-0.5003283190066857,-0.41541308500477553,-0.508625835721108,1.0,-0.5603211556829035,-0.0,0.0
2020-09-04,-0.49847897405308683,-0.4148821950492097,-0.5073963614673427,1.0,-0.5616164628690725,-0.0,0.0
2020-09-08,-0.5062496262185276,-0.41346211350995754,-0.5105256862627833,1.0,-0.5600442557263322,-0.0,0.0
2020-09-09,-0.49459451410191496,-0.4242487416981862,-0.49390952139857636,1.0,-0.5655061500431843,-0.0,0.0
2020-09-10,-0.4923241699393074,-0.42449125312388436,-0.49175889563251224,1.0,-0.5665536118053076,-0.0,0.0
2020-09-11,-0.48106654054213843,-0.4254337994028792,-0.48402258417334243,1.0,-0.5655207070856366,-0.0,0.0
2020-09-14,-0.4824517311729399,-0.42556399869903316,-0.4843736140267881,1.0,-0.5643239407468732,-0.0,0.0
2020-09-15,-0.4834268833087149,-0.42262924667651397,-0.4820384047267356,1.0,-0.5661152141802067,-0.0,0.0
2020-09-16,-0.48549460298684016,-0.4193405293508798,-0.4795209226674552,1.0,-0.5729410025136773,-0.0,0.0
2020-09-17,-0.4760567543600355,-0.4307715045817322,-0.47422406148389,1.0,-0.574903931421815,-0.0,0.0
2020-09-18,-0.475752829575342,-0.42755400573302993,-0.4770826561068589,1.0,-0.5747805786222997,-0.0,0.0
2020-09-21,-0.47470748138517904,-0.42790450301382815,-0.4785781822479612,1.0,-0.5735433163928614,-0.0,0.0
2020-09-22,-0.47140926187118004,-0.428390926187118,-0.47135049365303244,1.0,-0.5672602256699577,-0.0,0.0
2020-09-23,-0.47580526548021773,-0.4273863803500515,-0.4699220473599059,1.0,-0.5684953669657302,-0.0,0.0
2020-09-24,-0.4715669014084507,-0.42306338028169016,-0.4642018779342723,1.0,-0.5754401408450704,-0.0,0.0
2020-09-25,-0.4711352302728073,-0.42229392783807573,-0.46550308008213553,1.0,-0.5745086535640951,-0.0,0.0
2020-09-28,-0.4710297912268356,-0.42197396199859255,-0.4644616467276566,1.0,-0.5747419657518179,-0.0,0.0
2020-09-29,-0.4721709311527301,-0.41783170667370084,-0.46457985286790354,1.0,-0.5763064568129195,-0.0,0.0
2020-09-30,-0.47219045943647936,-0.4187117014102677,-0.46184067786671357,1.0,-0.5791772949834345,-0.0,0.0
2020-10-01,-0.47106566263295147,-0.4232470919159659,-0.45984353482375695,1.0,-0.575932491429576,-0.0,0.0
2020-10-02,-0.4672831558000702,-0.42224628350696475,-0.45876741191618864,1.0,-0.5780756174645908,-0.0,0.0
2020-10-05,-0.4580250884528787,-0.43422322290125437,-0.44896049592093334,1.0,-0.5828532998040878,-0.0,0.0
2020-10-06,-0.45626643295354957,-0.4353198948290973,-0.44589541338007593,1.0,-0.5839614373356705,-0.0,0.0
2020-10-07,-0.4553016373347343,-0.4349298076642443,-0.44759653270291566,1.0,-0.5807722616233255,-0.0,0.0
2020-10-08,-0.4540231561142058,-0.4357665723701479,-0.44451573390883375,1.0,-0.5820817171687713,-0.0,0.0
2020-10-09,-0.45591880778092103,-0.43448336201114063,-0.4455656332934761,1.0,-0.5804193764764211,-0.0,0.0
2020-10-12,-0.45457725947521865,-0.43451895043731775,-0.44577259475218656,1.0,-0.5806122448979592,-0.0,0.0
2020-10-13,-0.4482628068847016,-0.4387977982933861,-0.44625331275300695,1.0,-0.5789964178582869,-0.0,0.0
2020-10-14,-0.4511238739395353,-0.43619719541704327,-0.4530771697618145,1.0,-0.5749686598058367,-0.0,0.0
2020-10-15,-0.4502520175975294,-0.4349561518515282,-0.45240800629315625,1.0,-0.5758820615913528,-0.0,0.0
2020-10-16,-0.4517462165308498,-0.42657159487776486,-0.45774155995343424,1.0,-0.5742433061699651,-0.0,0.0
2020-10-19,-0.4494908350305499,-0.42557462903695087,-0.4615071283095723,1.0,-0.572941518766366,-0.0,0.0
2020-10-20,-0.44846756119568065,-0.42788951305410833,-0.4636027592630323,1.0,-0.570626073289286,-0.0,0.0
2020-10-21,-0.4471793081376742,-0.4261441331354921,-0.4660324110441942,1.0,-0.5700445142707514,-0.0,0.0
2020-10-22,-0.434807483265633,-0.4230505177641741,-0.45966588477601694,1.0,-0.5430516619943933,-0.0,0.0
2020-10-23,-0.42708543437545016,-0.44091629448206304,-0.4581760553234404,1.0,-0.5552514046967296,-0.0,0.0
2020-10-26,-0.4266489928824597,-0.4403365703253321,-0.4589516756476385,1.0,-0.5556580122755957,-0.0,0.0
2020-10-27,-0.4280394873571181,-0.4420678905438171,-0.45574991340491855,1.0,-0.5606742870338297,-0.0,0.0
2020-10-28,-0.4378687955570982,-0.4363357630452389,-0.4594180261483281,1.0,-0.558891588568784,-0.0,0.0
2020-10-29,-0.42322539755704086,-0.44100023046784975,-0.4613966351693939,1.0,-0.5552258584927403,-0.0,0.0
2020-10-30,-0.4327749327315337,-0.44240951306310217,-0.454705899372161,1.0,-0.5633770216705726,-0.0,0.0
2020-11-02,-0.42808407297117584,-0.44311775419931193,-0.4538437075370783,1.0,-0.5660470091647634,-0.0,0.0
2020-11-03,-0.44045308380891685,-0.43422462991396044,-0.45450331701381846,1.0,-0.5677452996900257,-0.0,0.0
2020-11-04,-0.4403451870728599,-0.4349588787211861,-0.4535503301285764,1.0,-0.5670103092783505,-0.0,0.0
2020-11-05,-0.4380445164838345,-0.4368577961735506,-0.45202466062693564,1.0,-0.5675128078960316,-0.0,0.0
2020-11-06,-0.4358900228396311,-0.4333458614010235,-0.45367024198444594,1.0,-0.568186417647229,-0.0,0.0
