Date,IWF,IWM,MTUM,SFL,SPY,VLUE,VXX
2020-08-17,-0.26985967760640145,-0.6647338513278441,-0.30983996288994553,1.0,-0.5972979241563261,-0.05752058448335846,0.0
2020-08-18,-0.2700876022509717,-0.6640076579451181,-0.31235133723965885,1.0,-0.5964494981725358,-0.05786969890352149,0.0
2020-08-19,-0.26648271855939587,-0.6700842288701714,-0.30920708684286957,1.0,-0.5950334011036886,-0.06363636363636363,0.0
2020-08-20,-0.26707334785766157,-0.670878721859114,-0.3093681917211329,1.0,-0.5956427015250545,-0.061902687000726216,0.0
2020-08-21,-0.269215128100854,-0.6687677917852786,-0.31641782373787253,1.0,-0.5954511125312264,-0.054929413815139716,0.0
2020-08-24,-0.2685088331008833,-0.6721873547187354,-0.31668410041841005,1.0,-0.594752440725244,-0.05349256159925615,0.0
2020-08-25,-0.2676826430898092,-0.675575849232201,-0.30944625407166126,1.0,-0.5971091205211726,-0.0584865053513262,0.0
2020-08-26,-0.2677875385420909,-0.6755774041538194,-0.3113037407644424,1.0,-0.5974460410727791,-0.05672232241549829,0.0
2020-08-27,-0.2543556033855909,-0.6853494662749775,-0.30589569820540413,1.0,-0.5961432186382013,-0.06683924260492714,0.0
2020-08-28,-0.25738077214231647,-0.6849705933733186,-0.3078670005240785,1.0,-0.5960519420019799,-0.06530600361031852,0.0
2020-08-31,-0.25703302463742794,-0.6851884209913215,-0.3072106703943153,1.0,-0.5962199312714777,-0.06654435319471139,0.0
2020-09-01,-0.2561952185434321,-0.6869922250371276,-0.304417460178795,1.0,-0.5978276695495182,-0.06650942022655135,0.0
2020-09-02,-0.2529615507756789,-0.6840527403440347,-0.3041883750036383,1.0,-0.5973164129580582,-0.07206682772069739,0.0
2020-09-03,-0.2564401106098093,-0.6870615630912531,-0.306884005239412,1.0,-0.5945859409110755,-0.06581283655945278,0.0
2020-09-04,-0.2261309437780026,-0.6933949992773523,-0.282670906200318,1.0,-0.6026593438358144,-0.08573493279375632,0.0
2020-09-08,-0.21675447229780584,-0.690325942221965,-0.27927980084524984,1.0,-0.6033404735714699,-0.10499044751924969,0.0
2020-09-09,-0.20617753936667244,-0.6953913595201016,-0.26273288342850554,1.0,-0.6025840687546865,-0.11711945549979812,0.0
2020-09-10,-0.19937246322576932,-0.6979187656524368,-0.2517631480468638,1.0,-0.6028670946198798,-0.12671637064970206,0.0
2020-09-11,-0.19626571535429674,-0.702235392272505,-0.2528553755861791,1.0,-0.6000748007710233,-0.1254926781552979,0.0
2020-09-14,-0.19397271314259398,-0.6966208047895919,-0.2524034310056992,1.0,-0.6021817972482874,-0.13321052328593633,0.0
2020-09-15,-0.1947801565377532,-0.6921328268876611,-0.24706491712707185,1.0,-0.6053752302025783,-0.1381790976058932,0.0
2020-09-16,-0.19644554541002968,-0.6838724544171444,-0.24489443212259124,1.0,-0.6072241265086269,-0.14796785436529655,0.0
2020-09-17,-0.1917847678303952,-0.6864846180435533,-0.24216499596727734,1.0,-0.6063198525175711,-0.15373314898029727,0.0
2020-09-18,-0.1913208742477035,-0.6860655973738012,-0.24191551242549025,1.0,-0.6051775275722061,-0.1551242549025254,0.0
2020-09-21,-0.1913030957523398,-0.6859035277177826,-0.2422750179985601,1.0,-0.605183585313175,-0.1550755939524838,0.0
2020-09-22,-0.18597261540239185,-0.697209544167774,-0.23866196776243573,1.0,-0.6065052862672599,-0.16032122017447573,0.0
2020-09-23,-0.17738391256577807,-0.6945295784421442,-0.244578731278552,1.0,-0.6050714161799572,-0.16977967963916035,0.0
2020-09-24,-0.17383398753174786,-0.6949318864003694,-0.2428422996998384,1.0,-0.6056049411221427,-0.1688986377280074,0.0
2020-09-25,-0.17336451296264216,-0.6964605346729026,-0.24216178763208035,1.0,-0.60422079796755,-0.1707950805473757,0.0
2020-09-28,-0.1700121128222876,-0.6944396377689335,-0.2368633558285747,1.0,-0.6048912729999424,-0.17779892715002596,0.0
2020-09-29,-0.17105870141852153,-0.6897128358897474,-0.23826548264329375,1.0,-0.6065621035636029,-0.17760350593933805,0.0
2020-09-30,-0.17141208711957306,-0.6895139189384105,-0.2372710226453195,1.0,-0.6082792441944324,-0.1783066493581422,0.0
2020-10-01,-0.1716157331255591,-0.6879346665512365,-0.23816119816466108,1.0,-0.6090381785126828,-0.1790032609009321,0.0
2020-10-02,-0.17413021510033205,-0.6899956691208315,-0.2389779125162408,1.0,-0.6081709253645157,-0.17597805687887974,0.0
2020-10-05,-0.17305083278007102,-0.6908466356839765,-0.23808561614178908,1.0,-0.6084923361140778,-0.17613947983719652,0.0
2020-10-06,-0.1736093068906787,-0.6908287866978436,-0.23884991772754827,1.0,-0.6087006726133772,-0.17476400796743743,0.0
2020-10-07,-0.1719511843282075,-0.6924208764894262,-0.23871209716972966,1.0,-0.6069645999826896,-0.17500937653270246,0.0
2020-10-08,-0.17248140245660573,-0.6896949426215327,-0.23963439248024912,1.0,-0.6081540856928666,-0.17337523787555503,0.0
2020-10-09,-0.16943971856166556,-0.687707257994752,-0.237578938262349,1.0,-0.6069090804233109,-0.18192566106289107,0.0
2020-10-12,-0.1651865521019549,-0.6862061011475693,-0.23634738481056455,1.0,-0.604867078023182,-0.19076177844414968,0.0
2020-10-13,-0.15563047487321346,-0.6920816044260027,-0.23677385892116184,1.0,-0.6021496081143384,-0.1948478561549101,0.0
2020-10-14,-0.15486253353720106,-0.6922078296742924,-0.23448633990133574,1.0,-0.6067853330640741,-0.1965784842627586,0.0
2020-10-15,-0.1530043600034649,-0.6874657118932809,-0.23558455808044348,1.0,-0.6080905494759333,-0.20330320792307913,0.0
2020-10-16,-0.15192468740073348,-0.6897686909815473,-0.2333882006410812,1.0,-0.6072944641774235,-0.20537699615928848,0.0
2020-10-19,-0.1534217292081925,-0.6908455383193229,-0.2345379437848456,1.0,-0.6072161076927521,-0.20273276136002547,0.0
2020-10-20,-0.1515081541347958,-0.691384038100736,-0.2335113291961322,1.0,-0.605570789435705,-0.20444508587097707,0.0
2020-10-21,-0.150995670995671,-0.6902164502164503,-0.23434343434343435,1.0,-0.6055411255411256,-0.20487734487734488,0.0
2020-10-22,-0.15078815174086263,-0.6912061897338183,-0.23477106068479703,1.0,-0.6045383682660661,-0.20567007332986892,0.0
2020-10-23,-0.14933733722172493,-0.6924609476510842,-0.23457396125083013,1.0,-0.6042502815234025,-0.2067681113388964,0.0
2020-10-26,-0.14820912767186598,-0.6889948006932408,-0.2356152512998267,1.0,-0.6030906990179087,-0.21256499133448875,0.0
2020-10-27,-0.14549233567160302,-0.6911751970208713,-0.2349528015934875,1.0,-0.6053809070176959,-0.20978031812014664,0.0
2020-10-28,-0.1410578617442297,-0.6909322009417339,-0.2340757431319872,1.0,-0.6059161683565878,-0.21680099373140369,0.0
