Date,AGMH,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-10-15,1.0,-0.44334779685876674,-0.09781213713866649,-0.45141477724133716,-0.9501313939986555,-0.11296828209985944,0.0
2020-10-16,1.0,-0.4400746771133011,-0.10497643386178612,-0.4480932851808778,-0.9506029258737835,-0.11675950296872133,0.0
2020-10-19,1.0,-0.4377162100107148,-0.10289300474514006,-0.44533904791060763,-0.9528241236797796,-0.12260829634165009,0.0
2020-10-20,1.0,-0.4359452356212945,-0.10198031905140272,-0.44618299614937956,-0.9504003422773668,-0.12153902573192348,0.0
2020-10-21,1.0,-0.4360369170588595,-0.10210256096815598,-0.4459690727950614,-0.9504614632357435,-0.12153902573192348,0.0
2020-10-22,1.0,-0.4265512874630646,-0.10097690405837302,-0.4391847072302961,-0.9328227703069408,-0.11560031357414219,0.0
2020-10-23,1.0,-0.4289115236258438,-0.09896335583413693,-0.4388259402121504,-0.9332509643201543,-0.11354869816779169,0.0
2020-10-26,1.0,-0.38442546187246357,-0.09288531940857621,-0.4023611544683145,-0.8482844737066152,-0.10994125493089649,0.0
2020-10-27,1.0,-0.3791907514450866,-0.08932750599182292,-0.39859015931199776,-0.8453404765261525,-0.10723248272945157,0.0
2020-10-28,1.0,-0.3755570598522028,-0.08862187623399333,-0.40043436565690754,-0.8455745473007277,-0.11036836464150729,0.0
2020-10-29,1.0,-0.35897723135519644,-0.08569748228638642,-0.3963648584311199,-0.8450163833422019,-0.11451536113367128,0.0
2020-10-30,1.0,-0.3554291159818376,-0.08475811424407198,-0.40290935590560006,-0.8468524020404732,-0.11289870508436572,0.0
2020-11-02,1.0,-0.34107661380388654,-0.08038306901943267,-0.39856488720125083,-0.8459068572704938,-0.1261447397811034,0.0
2020-11-03,1.0,-0.34082823790995,-0.07265147304057809,-0.3891884380211228,-0.8417176209005003,-0.1349360755975542,0.0
2020-11-04,1.0,-0.3392738726790451,-0.0616710875331565,-0.3840075154730327,-0.8366213527851458,-0.14146772767462423,0.0
2020-11-05,1.0,-0.3109742687486255,-0.07543435232021113,-0.36114471079832855,-0.8389597536837476,-0.16252474158786015,0.0
2020-11-06,1.0,-0.30680849894175527,-0.0689095956680685,-0.3665649652291031,-0.8463483686539677,-0.1600835601000522,0.0
