Date,IWF,IWM,MTUM,O,SPY,VLUE,VXX
2020-09-16,-0.175236008091706,-0.6598111935266352,-0.37705102270173074,1.0,-0.4721285682175769,-0.12536525061811643,0.0
2020-09-17,-0.17606069120539475,-0.6593425119415567,-0.37749367799943806,1.0,-0.47223939308794605,-0.12464175330148917,0.0
2020-09-18,-0.17750597497539716,-0.6583438774075635,-0.37877126388303106,1.0,-0.47310558132995917,-0.12402643047940391,0.0
2020-09-21,-0.17982271000422118,-0.6563106796116506,-0.37714928943295345,1.0,-0.4762346981848881,-0.12460953989024905,0.0
2020-09-22,-0.17932899518296286,-0.6570325924673934,-0.3785177047240767,1.0,-0.47514014479281097,-0.12698949266176512,0.0
2020-09-23,-0.17852212863058847,-0.6558582415415387,-0.37932783052088903,1.0,-0.47482885877679804,-0.1286024171056709,0.0
2020-09-24,-0.17393504850274144,-0.6531140165893434,-0.3766905665682553,1.0,-0.47557992408266553,-0.13243357233234923,0.0
2020-09-25,-0.17225579761068166,-0.655769501054111,-0.37427969079409695,1.0,-0.47283204497540404,-0.1358257203092059,0.0
2020-09-28,-0.17076802067531882,-0.6555986291364683,-0.37268947693690657,1.0,-0.4726950952300691,-0.13739535928984775,0.0
2020-09-29,-0.17156821437600067,-0.6549254234431617,-0.37088845818937666,1.0,-0.47268335159124747,-0.13884441448273926,0.0
2020-09-30,-0.17174157303370788,-0.653876404494382,-0.3718258426966292,1.0,-0.47207865168539326,-0.139438202247191,0.0
2020-10-01,-0.17159547280029208,-0.6568090543994158,-0.37076979245653946,1.0,-0.47133990507484486,-0.13795040301064396,0.0
2020-10-02,-0.17480337078651687,-0.6587359550561798,-0.37115168539325843,1.0,-0.4702528089887641,-0.13404494382022472,0.0
2020-10-05,-0.1648178831194361,-0.6676121205313263,-0.36086382656070093,1.0,-0.47204358448706785,-0.14294139122132044,0.0
2020-10-06,-0.16788813073877518,-0.657737343105046,-0.3577906944093449,1.0,-0.4774380142082947,-0.14710920169600988,0.0
2020-10-07,-0.16554897724403042,-0.6604281826089397,-0.35724908106288056,1.0,-0.47495720979825473,-0.1477594769774685,0.0
2020-10-08,-0.1653534475506828,-0.6582732804306984,-0.3564198188598828,1.0,-0.47682472029834844,-0.1471553150323865,0.0
2020-10-09,-0.16460559154258156,-0.6577493620481759,-0.35596309694063544,1.0,-0.47637475112868405,-0.1494910406326239,0.0
2020-10-12,-0.1614097064513416,-0.6566293772955393,-0.3542770628311885,1.0,-0.4741918299828974,-0.1572321754002299,0.0
2020-10-13,-0.15714125623354067,-0.6590743542332045,-0.35384098167759287,1.0,-0.47237630974393463,-0.15915840197232028,0.0
2020-10-14,-0.15559852051109618,-0.660305985205111,-0.3507621609504596,1.0,-0.47408092355974,-0.16131472763954272,0.0
2020-10-15,-0.15505743905855982,-0.6598767161669935,-0.3511347716447184,1.0,-0.47329784253292234,-0.1625385261978145,0.0
2020-10-16,-0.15593476798924008,-0.6603620264514684,-0.3482963461107375,1.0,-0.4724557274153778,-0.16504147052230442,0.0
2020-10-19,-0.15489762191535253,-0.6591972213663483,-0.34430408111817595,1.0,-0.4727878770902776,-0.1698831965491163,0.0
2020-10-20,-0.15323686641103865,-0.6601080354893784,-0.34151529569817235,1.0,-0.47292115648352884,-0.1710655210053458,0.0
2020-10-21,-0.15366317792578496,-0.6613589298707114,-0.3398444058879499,1.0,-0.47288296860133205,-0.17070577041473106,0.0
2020-10-22,-0.1543734959986569,-0.6582908948458224,-0.33698024511724217,1.0,-0.4750965359001623,-0.1734008618277464,0.0
2020-10-23,-0.15476490168107185,-0.6567648457385807,-0.33943106486531843,1.0,-0.47360912981455067,-0.17255461385695506,0.0
2020-10-26,-0.15528575824544716,-0.6578174392256693,-0.33904943072145916,1.0,-0.4744454080062662,-0.1708674853833888,0.0
2020-10-27,-0.15238893545683152,-0.659066778429729,-0.3419111483654652,1.0,-0.4740989103101425,-0.16661078513551272,0.0
2020-10-28,-0.15110887659907268,-0.6596279537456008,-0.3382771912183677,1.0,-0.4734372381431205,-0.17071671973632757,0.0
