Date,IQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-10-08,1.0,-0.5818749810439476,-0.19811349367626097,-0.4683509750993297,-0.7846592460040641,-0.0,0.0
2020-10-09,1.0,-0.5880851839475043,-0.19476258468268676,-0.4726129355652095,-0.7824528359206488,-0.0,0.0
2020-10-12,1.0,-0.5832246321856515,-0.19493402093129075,-0.4728651600182011,-0.7824965872895495,-0.0,0.0
2020-10-13,1.0,-0.5680421422300264,-0.20571584269322757,-0.4743120099300657,-0.7793890587629803,-0.0,0.0
2020-10-14,1.0,-0.567683738951447,-0.20635064777818138,-0.47315050248214074,-0.7797856883399927,-0.0,0.0
2020-10-15,1.0,-0.5680985680985681,-0.20664184300547936,-0.4730723821632912,-0.779462961281143,-0.0,0.0
2020-10-16,1.0,-0.5674718488921177,-0.2077127981595835,-0.4726964523550067,-0.7791197481535296,-0.0,0.0
2020-10-19,1.0,-0.5696283057162764,-0.2069613159249947,-0.47617460846384535,-0.7765290357759534,-0.0,0.0
2020-10-20,1.0,-0.5678358502557274,-0.20909118421450837,-0.47444239324516535,-0.7749901643313257,-0.0,0.0
2020-10-21,1.0,-0.5663995161046423,-0.20710721306517466,-0.47651595342507186,-0.7743535460456676,-0.0,0.0
2020-10-22,1.0,-0.5393091386095321,-0.19994169946072,-0.45643492202302866,-0.7193412039061361,-0.0,0.0
2020-10-23,1.0,-0.5376419213973799,-0.19918486171761277,-0.4587772925764192,-0.7156040756914119,-0.0,0.0
2020-10-26,1.0,-0.5371657987373811,-0.19910976638640795,-0.4590521630349403,-0.7139324469787334,-0.0,0.0
2020-10-27,1.0,-0.535156023011215,-0.19513045499447965,-0.46246150270207453,-0.7127084665000871,-0.0,0.0
2020-10-28,1.0,-0.538858900690696,-0.18593650240872947,-0.47199489233269487,-0.7052643798247142,-0.0,0.0
