Date,IWF,IWM,MTUM,SBCF,SPY,VLUE,VXX
2020-08-27,-0.0,-0.9430197840221,-0.0,1.0,-0.361107235538689,-0.48628512431286103,0.0
2020-08-28,-0.0,-0.9417413393629791,-0.0,1.0,-0.36216955587192584,-0.48761968567679986,0.0
2020-08-31,-0.0,-0.942257217847769,-0.0,1.0,-0.36466186407550116,-0.4852850840453454,0.0
2020-09-01,-0.0,-0.9439669605982811,-0.0,1.0,-0.36097778769952005,-0.48551735684786246,0.0
2020-09-02,-0.0,-0.93990961334598,-0.0,1.0,-0.3584779333816883,-0.4913239970987,0.0
2020-09-03,-0.0,-0.9434404283801875,-0.0,1.0,-0.3599676483712628,-0.4854975457385096,0.0
2020-09-04,-0.0,-0.9447007169454787,-0.0,1.0,-0.33804812982826654,-0.49610959817706884,0.0
2020-09-08,-0.0,-0.940900119534095,-0.0,1.0,-0.33430628526950773,-0.5046840686070108,0.0
2020-09-09,-0.0,-0.9397761048918026,-0.0,1.0,-0.3325925720158894,-0.5054584849579156,0.0
2020-09-10,-0.0,-0.9387908061292471,-0.0,1.0,-0.32425605152120807,-0.5128525427492783,0.0
2020-09-11,-0.0,-0.9395050412465628,-0.0,1.0,-0.3262228147654362,-0.5118462350359692,0.0
2020-09-14,-0.0,-0.9406911495083059,-0.0,1.0,-0.3273515195288627,-0.5098894383021279,0.0
2020-09-15,-0.0,-0.9371041226802979,-0.0,1.0,-0.3292032448049783,-0.5118068674297144,0.0
2020-09-16,-0.0,-0.9314055331572362,-0.0,1.0,-0.33237870151536214,-0.516668983734186,0.0
2020-09-17,-0.0,-0.9310661253545409,-0.0,1.0,-0.3326288860463823,-0.5169901562760691,0.0
2020-09-18,-0.0,-0.9305540104572255,-0.0,1.0,-0.3336299922127044,-0.5169929914339749,0.0
2020-09-21,-0.0,-0.9293662716296667,-0.0,1.0,-0.3353641573471318,-0.5172202748567295,0.0
2020-09-22,-0.0,-0.9338755501086291,-0.0,1.0,-0.3333797560024511,-0.5181048409559356,0.0
2020-09-23,-0.0,-0.9319536516071528,-0.0,1.0,-0.332711269567155,-0.5206952258927079,0.0
2020-09-24,-0.0,-0.927580165197319,-0.0,1.0,-0.3272798064354646,-0.5262396751675612,0.0
2020-09-25,-0.0,-0.9274801725337414,-0.0,1.0,-0.32695144010018085,-0.5283706692639488,0.0
2020-09-28,-0.0,-0.9264975805105957,-0.0,1.0,-0.3236831859391512,-0.5308415373491295,0.0
2020-09-29,-0.0,-0.9259650684169541,-0.0,1.0,-0.32333963733452,-0.5318722883524307,0.0
2020-09-30,-0.0,-0.925581912733947,-0.0,1.0,-0.3232014238438221,-0.5321338190717205,0.0
2020-10-01,-0.0,-0.9242083020546612,-0.0,1.0,-0.32285150276642477,-0.5332388022353824,0.0
2020-10-02,-0.0,-0.9196696696696696,-0.0,1.0,-0.3248248248248248,-0.5360638416193971,0.0
2020-10-05,-0.0,-0.9238341536664721,-0.0,1.0,-0.3170935179778093,-0.5398626289591503,0.0
2020-10-06,-0.0,-0.9260608419998888,-0.0,1.0,-0.3202547133084923,-0.5343974194983594,0.0
2020-10-07,-0.0,-0.9305188849670659,-0.0,1.0,-0.313748923042717,-0.5350045857535921,0.0
2020-10-08,-0.0,-0.9288807461692205,-0.0,1.0,-0.3117366200310904,-0.535337552742616,0.0
2020-10-09,-0.0,-0.9351951603546864,-0.0,1.0,-0.3113449904698765,-0.515842103809287,0.0
2020-10-12,-0.0,-0.9369471472799645,-0.0,1.0,-0.31523662096417515,-0.5120521892967713,0.0
2020-10-13,-0.0,-0.9371545434446165,-0.0,1.0,-0.3140061905814725,-0.5124917090426708,0.0
2020-10-14,-0.0,-0.9371043100826629,-0.0,1.0,-0.314506096043792,-0.5130076580686186,0.0
2020-10-15,-0.0,-0.9393763315901608,-0.0,1.0,-0.31772778838438337,-0.5098088044049695,0.0
2020-10-16,-0.0,-0.9420101309270076,-0.0,1.0,-0.314833780828743,-0.5111689318238437,0.0
2020-10-19,-0.0,-0.941873339238264,-0.0,1.0,-0.3150188219663419,-0.5110163861824624,0.0
2020-10-20,-0.0,-0.9427465080901674,-0.0,1.0,-0.3138708339095561,-0.509251832388328,0.0
2020-10-21,-0.0,-0.9420819490586932,-0.0,1.0,-0.316500553709856,-0.5099667774086378,0.0
2020-10-22,-0.0,-0.9380663396791087,-0.0,1.0,-0.32114057693906395,-0.5118740820794191,0.0
2020-10-23,-0.0,-0.9399534264803725,-0.0,1.0,-0.31891772011532493,-0.5133621645597694,0.0
2020-10-26,-0.0,-0.9427913812706248,-0.0,1.0,-0.3214275810432323,-0.5088599872438369,0.0
2020-10-27,-0.0,-0.9445675660701424,-0.0,1.0,-0.32145825253476645,-0.5042107595988697,0.0
2020-10-28,-0.0,-0.9438656766042336,-0.0,1.0,-0.3206527762385016,-0.5061786545494846,0.0
2020-10-29,-0.0,-0.9481276772143153,-0.0,1.0,-0.30835981760397957,-0.5070885726129611,0.0
2020-10-30,-0.0,-0.9481928377705208,-0.0,1.0,-0.3097083079647977,-0.5095754690872862,0.0
2020-11-02,-0.0,-0.9394081988540428,-0.0,1.0,-0.30254380380324963,-0.5260608409223019,0.0
2020-11-03,-0.0,-0.9363120763591092,-0.0,1.0,-0.30452344722644903,-0.5257988656799004,0.0
2020-11-04,-0.0,-0.9375069160119509,-0.0,1.0,-0.3038895651211685,-0.5250359632621444,0.0
2020-11-05,-0.0,-0.9579014822244512,-0.0,1.0,-0.2712582191017497,-0.5569764850105873,0.0
2020-11-06,-0.0,-0.955378020265004,-0.0,1.0,-0.2720743792450729,-0.5562019819619196,0.0
