Date,IWF,IWM,MTUM,SPY,SURF,VLUE,VXX
2020-09-24,-2.021600074163345,-1.1386854547140077,-2.100584036340039,-2.6062853434689908,1.0,-0.40326318716974136,0.0
2020-09-25,-2.020317283607014,-1.1444475368772613,-2.0985249095463403,-2.6048798589850635,1.0,-0.4090360886909732,0.0
2020-09-28,-2.007771301693033,-1.1396058839855676,-2.0814136367841614,-2.6009806642612636,1.0,-0.42177814783976314,0.0
2020-09-29,-2.0084103512014786,-1.1280961182994453,-2.0843807763401108,-2.600646950092421,1.0,-0.42060998151571166,0.0
2020-09-30,-2.0085936056181852,-1.1260395490667159,-2.0875069303271117,-2.5976714100905562,1.0,-0.4206246534836444,0.0
2020-10-01,-2.0084072431633406,-1.1246304508499632,-2.0872135994087215,-2.5980229120473024,1.0,-0.42045454545454547,0.0
2020-10-02,-2.004340999353468,-1.1143437702041192,-2.083402604599612,-2.603121825066962,1.0,-0.43095963794218156,0.0
2020-10-05,-1.9844182186981376,-1.1292642448829062,-2.061681725981929,-2.600129079845104,1.0,-0.44458786649456017,0.0
2020-10-06,-1.9874908020603386,-1.1096394407652685,-2.0571192052980134,-2.6019131714495956,1.0,-0.4417770419426049,0.0
2020-10-07,-1.9763324465645353,-1.1154022566736996,-2.0501788826713145,-2.588661590679754,1.0,-0.44289514723419876,0.0
2020-10-08,-1.9743918053777207,-1.1066398390342052,-2.0537772087067863,-2.5834095481982806,1.0,-0.427473934516188,0.0
2020-10-09,-1.981151065971269,-1.104401134596029,-2.058285296001464,-2.58202946289688,1.0,-0.42419251532619634,0.0
2020-10-12,-1.972903462845596,-1.1048038945531369,-2.0597042344080094,-2.5875815192431344,1.0,-0.46036557361991365,0.0
2020-10-13,-2.0609802073515553,-1.098397737983035,-2.1239396795475964,-2.6970782280867107,1.0,-0.4447690857681433,0.0
2020-10-14,-2.0577104123517227,-1.1002636038410847,-2.1201280361513843,-2.6894181886650346,1.0,-0.4468085106382979,0.0
2020-10-15,-2.0508841234010533,-1.0962189616252822,-2.119356659142212,-2.6835026335590673,1.0,-0.45560571858540255,0.0
2020-10-16,-2.048456906285284,-1.1030297327813323,-2.113191569439217,-2.6823485133609335,1.0,-0.46217538577342865,0.0
2020-10-19,-2.0475070555032926,-1.1029162746942613,-2.1150517403574787,-2.6816556914393224,1.0,-0.4602069614299153,0.0
2020-10-20,-2.0477757923445874,-1.1006301137966708,-2.1168061694723974,-2.687482366218377,1.0,-0.4519890905671024,0.0
2020-10-21,-2.057674155182178,-1.0999622427789313,-2.1186520672078535,-2.710496507457051,1.0,-0.45252029450632436,0.0
2020-10-22,-2.058073654390935,-1.1008498583569406,-2.119169027384325,-2.71123701605288,1.0,-0.45354107648725217,0.0
2020-10-23,-2.064708105044398,-1.094558851313055,-2.125732098998678,-2.712167013036085,1.0,-0.4491781598337427,0.0
2020-10-26,-2.066868152625614,-1.0992633169625992,-2.1263694748772197,-2.714015867019267,1.0,-0.4381375141669815,0.0
2020-10-27,-2.06123410268488,-1.0949599623174753,-2.126990108337259,-2.7124823363165333,1.0,-0.4250588789448893,0.0
2020-10-28,-2.068335843373494,-1.0964796686746987,-2.1198230421686746,-2.708301957831325,1.0,-0.41971009036144574,0.0
2020-10-29,-2.0228523458632592,-1.0937412554798993,-2.1035351179927244,-2.67978733327115,1.0,-0.4276653297267046,0.0
2020-10-30,-2.0202444257859877,-1.0887209627763785,-2.1094318499860063,-2.6801940479522344,1.0,-0.4306371863046926,0.0
2020-11-02,-1.978721435840503,-1.0685539827921178,-2.086039411601443,-2.655657322601536,1.0,-0.46266999722453506,0.0
2020-11-03,-1.9843418992355162,-1.0720272635166253,-2.093764391636732,-2.634797826287188,1.0,-0.4258082343188726,0.0
2020-11-04,-1.8472425994649175,-1.0071632001380857,-1.9423491844308278,-2.430396133597998,1.0,-0.4032967981358419,0.0
2020-11-05,-1.776036313806098,-1.050531003768414,-1.88275094210346,-2.4136690647482015,1.0,-0.4415895854744776,0.0
2020-11-06,-1.7631444614599285,-1.0380296069423174,-1.877913901650502,-2.397822018036413,1.0,-0.4308320571720265,0.0
