Date,IBOC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-25,1.0,-0.09264746311512967,-0.8504444512325503,-0.09961205974890797,-0.6006964596633778,-0.4112166661575587,0.0
2020-08-26,1.0,-0.09234199835049027,-0.8505055441854783,-0.0999480709900113,-0.6008186455692336,-0.41103338729877514,0.0
2020-08-27,1.0,-0.0818500992214929,-0.857395817432453,-0.09684017707220272,-0.5985040451839413,-0.41834834376431085,0.0
2020-08-28,1.0,-0.08116030534351144,-0.8556946564885496,-0.09691603053435113,-0.5996335877862595,-0.42,0.0
2020-08-31,1.0,-0.08283951371494898,-0.8554890341499175,-0.09863155965544626,-0.6004337467163541,-0.4171299407416457,0.0
2020-09-01,1.0,-0.08174794637676734,-0.8573609796317221,-0.09674168626133692,-0.6002992640547227,-0.4175955049317495,0.0
2020-09-02,1.0,-0.07518245946193544,-0.8516199957247993,-0.09701652059730663,-0.600451949796928,-0.429443918526888,0.0
2020-09-03,1.0,-0.07870624885468207,-0.8556593977154726,-0.10087960417811984,-0.5974283794514691,-0.42150754382749983,0.0
2020-09-04,1.0,-0.047445698337580396,-0.8612122315253002,-0.07656837762407474,-0.6039012255794199,-0.4444848926101202,0.0
2020-09-08,1.0,-0.04465206576472729,-0.8598252745252684,-0.07474367530182612,-0.6016501850391311,-0.4525875144087848,0.0
2020-09-09,1.0,-0.040697674418604654,-0.8605256782945737,-0.06997940891472869,-0.6005329457364341,-0.45639534883720934,0.0
2020-09-10,1.0,-0.0347037484885127,-0.8610036275695285,-0.06188029020556227,-0.6006650544135429,-0.4647218863361548,0.0
2020-09-11,1.0,-0.03416505558240696,-0.8637022716288062,-0.06292290961817304,-0.5973598356694055,-0.4626631222812953,0.0
2020-09-14,1.0,-0.035711048672165326,-0.8637118946191729,-0.06344602555968458,-0.596755188978519,-0.46161515453639085,0.0
2020-09-15,1.0,-0.038203672384633965,-0.8574836917129741,-0.05991785455424015,-0.5998731577675767,-0.46454457598453736,0.0
2020-09-16,1.0,-0.04033013876711914,-0.8498050004534873,-0.05780451673368202,-0.6021706926262962,-0.4731686670496115,0.0
2020-09-17,1.0,-0.0459112644513044,-0.8465589250045398,-0.06128563646268386,-0.6040493916833122,-0.468676230252406,0.0
2020-09-18,1.0,-0.045899058403221414,-0.8451360925247511,-0.0629446849738109,-0.6044385237215781,-0.4692240152593176,0.0
2020-09-21,1.0,-0.04352827218791622,-0.8473180772490617,-0.0663215885700448,-0.6014347984017436,-0.46836784114299557,0.0
2020-09-22,1.0,-0.04054709771334992,-0.8546733790258993,-0.06392915630496757,-0.6021107539273367,-0.47140171043852735,0.0
2020-09-23,1.0,-0.03345364107852355,-0.8529313639258743,-0.06799915076885747,-0.600194109975433,-0.47839010039125296,0.0
2020-09-24,1.0,-0.028486664850301213,-0.8510580328762146,-0.06435988254170072,-0.6011866920957829,-0.4822147549420276,0.0
2020-09-25,1.0,-0.029106218008904502,-0.8510161431989581,-0.06375503528485325,-0.6008419904897476,-0.48405366932186444,0.0
2020-09-28,1.0,-0.026080905267616708,-0.8492632598105957,-0.05902998396417657,-0.601161840791504,-0.49006081510393024,0.0
2020-09-29,1.0,-0.02628315639839095,-0.8478057042615613,-0.059038804706167014,-0.6012461059190032,-0.4901551583340895,0.0
2020-09-30,1.0,-0.026560183924736063,-0.8468100553589256,-0.05947303143055934,-0.6013249841183411,-0.49093989170221136,0.0
2020-10-01,1.0,-0.026586413405117654,-0.8468029762264835,-0.05904059040590405,-0.6010525679027282,-0.4911378621982941,0.0
2020-10-02,1.0,-0.026404137555575722,-0.8428757221062819,-0.05776850255572694,-0.6037564649305871,-0.49372410247104015,0.0
2020-10-05,1.0,-0.020642548432919273,-0.847462749720434,-0.05195393961374558,-0.6040136609544534,-0.49829238069332366,0.0
2020-10-06,1.0,-0.020437161774042388,-0.8485957009402303,-0.05248359887535145,-0.6042265017988331,-0.49750581975390756,0.0
2020-10-07,1.0,-0.0159233744259125,-0.8551184433164128,-0.05088228184674886,-0.5997703649987914,-0.4997884940778342,0.0
2020-10-08,1.0,-0.0154872599927545,-0.8537012438111339,-0.050748701847602946,-0.6000784929356359,-0.49894336432797975,0.0
2020-10-09,1.0,-0.0159386603073022,-0.8532315030035923,-0.050804479729525766,-0.5992694780692487,-0.4994415431521116,0.0
2020-10-12,1.0,-0.01116812556595231,-0.8514639299728344,-0.04998490793842439,-0.5973739812858437,-0.5084213703591911,0.0
2020-10-13,1.0,-0.01382891995531266,-0.8499954708777439,-0.04957879163018208,-0.5980856909930856,-0.5079259639481869,0.0
2020-10-14,1.0,-0.012694958287994195,-0.850350622657478,-0.046789989118607184,-0.6026175794946197,-0.5101257405392334,0.0
2020-10-15,1.0,-0.013301892496523368,-0.8505955620049579,-0.04710079206723502,-0.6024548037970857,-0.5097043352076909,0.0
2020-10-16,1.0,-0.011339582703356516,-0.8545509525249472,-0.04393710311460538,-0.6014212276988208,-0.5126398548533414,0.0
2020-10-19,1.0,-0.011400060477774417,-0.8550045358330813,-0.04463259752041125,-0.6013909888116118,-0.5114302993649834,0.0
2020-10-20,1.0,-0.009579065059075938,-0.8555585773426404,-0.04396700208503309,-0.6000362614450185,-0.5126461789502311,0.0
2020-10-21,1.0,-0.010399032648125755,-0.8552902055622734,-0.041958887545344624,-0.6020858524788393,-0.5132406287787182,0.0
2020-10-22,1.0,-0.011094987605054719,-0.8535280246689643,-0.04093355100066509,-0.6036338351774593,-0.5139669871213495,0.0
2020-10-23,1.0,-0.010792998155818242,-0.8535840614324152,-0.041327810865556126,-0.6034102246273846,-0.5141034555733591,0.0
2020-10-26,1.0,-0.01061128242336296,-0.8531350142088396,-0.041235866739222436,-0.603331519438902,-0.5148437027631658,0.0
2020-10-27,1.0,-0.006582324345541834,-0.8543434282436063,-0.044445786406594405,-0.6032186962166732,-0.5108246021920951,0.0
2020-10-28,1.0,-0.0006952000967234917,-0.8538568492322572,-0.04443235400797969,-0.6042195623261999,-0.519405150525934,0.0
