Date,HY,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-24,1.0,-0.1684979561070362,-0.5994259704867654,-0.004232742875366016,-0.5270054793726263,-0.5999478154987968,0.0
2020-08-25,1.0,-0.1691651926813002,-0.6020529474874591,-0.008350972830341868,-0.5248354452402354,-0.5952677820628063,0.0
2020-08-26,1.0,-0.16613992867291022,-0.6020760242396127,-0.010786047725361712,-0.5253849053321349,-0.5950882890196875,0.0
2020-08-27,1.0,-0.16042656775240524,-0.6055407441752637,-0.008983424133534253,-0.5239074997102121,-0.5989915381940419,0.0
2020-08-28,1.0,-0.15731767292504412,-0.6114502270952065,-0.005785865131483786,-0.5220007521624671,-0.5963780484276912,0.0
2020-08-31,1.0,-0.15842758381302247,-0.610077810881953,-0.009632350814266293,-0.5217378727835469,-0.5927511498076422,0.0
2020-09-01,1.0,-0.15522483134030168,-0.614239800793352,-0.0,-0.5295480209630251,-0.5964038567333584,0.0
2020-09-02,1.0,-0.15440729483282675,-0.61603705311912,-0.0,-0.5289911709364598,-0.5953683601100015,0.0
2020-09-03,1.0,-0.15280145635276102,-0.6230820354263589,-0.002109399832403849,-0.5233623255410755,-0.5882335943595227,0.0
2020-09-04,1.0,-0.13416249208268557,-0.624431392871538,-0.0,-0.5225139632636611,-0.597944377267231,0.0
2020-09-08,1.0,-0.12471550805220248,-0.6233182564604881,-0.0,-0.5203249690299905,-0.6125723833943131,0.0
2020-09-09,1.0,-0.12180520377619157,-0.6231579553304167,-0.0,-0.5193126870826618,-0.6139477319825005,0.0
2020-09-10,1.0,-0.10838628065434264,-0.6228329931288273,-0.0,-0.5177529252795906,-0.6259954575511025,0.0
2020-09-11,1.0,-0.10567891304972282,-0.625427282911556,-0.0,-0.5158705081435097,-0.6255134576164078,0.0
2020-09-14,1.0,-0.10536293913193347,-0.6226984172579209,-0.0,-0.5159854077499785,-0.6284721224829806,0.0
2020-09-15,1.0,-0.10571993240340274,-0.6144416120069888,-0.0,-0.515309483573454,-0.6287915676109186,0.0
2020-09-16,1.0,-0.10472837598030796,-0.6167210487148663,-0.0,-0.5127940923922377,-0.6279981681836395,0.0
2020-09-17,1.0,-0.09500629939296759,-0.6212633146260451,-0.0,-0.5106517008361012,-0.6364104913526515,0.0
2020-09-18,1.0,-0.09205440229062276,-0.6200715819613457,-0.0,-0.510637079455977,-0.640486757337151,0.0
2020-09-21,1.0,-0.09147371132545294,-0.6218266120953663,-0.0,-0.5089727811328315,-0.6398866596067432,0.0
2020-09-22,1.0,-0.07987733226333438,-0.636238571551403,-0.0,-0.5078386976584219,-0.6421140122094523,0.0
2020-09-23,1.0,-0.08237048080506895,-0.6339057885833883,-0.0,-0.5086441698443189,-0.642134235499871,0.0
2020-09-24,1.0,-0.08052998365310161,-0.6343170151137113,-0.0,-0.5097937996501191,-0.6432361123060598,0.0
2020-09-25,1.0,-0.08223854053123746,-0.63237909471631,-0.0,-0.5109288050025816,-0.6428776318054042,0.0
2020-09-28,1.0,-0.07783316145296207,-0.6295118597456171,-0.0,-0.5089664260341469,-0.648361407127306,0.0
2020-09-29,1.0,-0.07825564082006643,-0.6265605314396976,-0.0,-0.5090482189898065,-0.6494960485625931,0.0
2020-09-30,1.0,-0.07632670576455441,-0.6287512516092119,-0.0,-0.5079387784294093,-0.647804319839794,0.0
2020-10-01,1.0,-0.07608042788090266,-0.6278637416697652,-0.0,-0.5071361153219117,-0.6490861768154906,0.0
2020-10-02,1.0,-0.07500929394606652,-0.6260688037976494,-0.0,-0.5078784065886929,-0.6507192084417627,0.0
2020-10-05,1.0,-0.058805040432037034,-0.6338829042489357,-0.0,-0.5055576192245049,-0.6591422121896162,0.0
2020-10-06,1.0,-0.06390214626618274,-0.634991855048441,-0.0,-0.5061301477522792,-0.6528250121459804,0.0
2020-10-07,1.0,-0.06060346550198395,-0.638177614113214,-0.0,-0.5014415803145785,-0.6543918243841169,0.0
2020-10-08,1.0,-0.06262124843090267,-0.6371961656966793,-0.0,-0.5002567613830881,-0.6528300810224809,0.0
2020-10-09,1.0,-0.06386923779096304,-0.6375228206298494,-0.0,-0.5003423094477408,-0.6508443633044272,0.0
2020-10-12,1.0,-0.06260517383987907,-0.6371181654830154,-0.0,-0.49955791335101685,-0.6528621545306751,0.0
2020-10-13,1.0,-0.0625142596395163,-0.6370636550308008,-0.0,-0.4991729409080538,-0.6531485284052019,0.0
2020-10-14,1.0,-0.06262476472936747,-0.6361432726857924,-0.0,-0.500370729481549,-0.6525979581360861,0.0
2020-10-15,1.0,-0.06186037230251718,-0.6343396333988996,-0.0,-0.5002708172980986,-0.6542375780381425,0.0
2020-10-16,1.0,-0.05945730247406225,-0.6368715083798883,-0.0,-0.4995439516588759,-0.6544008664918481,0.0
2020-10-19,1.0,-0.06007177851202006,-0.6379457673464738,-0.0,-0.5003702859747066,-0.649965819756181,0.0
2020-10-20,1.0,-0.05949169388044867,-0.6376544086326849,-0.0,-0.4958398409768564,-0.6467130484168677,0.0
2020-10-21,1.0,-0.058950415803366164,-0.6352283370703602,-0.0,-0.49618255612635886,-0.6478869241903897,0.0
2020-10-22,1.0,-0.05911399948917331,-0.6345318840991003,-0.0,-0.49663705763827787,-0.6476431024207508,0.0
2020-10-23,1.0,-0.05608219333598229,-0.6366293920644832,-0.0,-0.4963671453709485,-0.6491173298518477,0.0
2020-10-26,1.0,-0.057216685123661876,-0.6395206860323139,-0.0,-0.4984808473180567,-0.6443195047846211,0.0
2020-10-27,1.0,-0.05403413278902308,-0.6401882406304927,-0.0,-0.49764699211884106,-0.6430798888699892,0.0
2020-10-28,1.0,-0.05383263408549722,-0.6399535094681936,-0.0,-0.49804399591790455,-0.6429583853044563,0.0
