Date,HBNC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-01,1.0,-0.0,-0.9323340349280392,-0.0,-0.4016155640252574,-0.5103248193867683,0.0
2020-09-02,1.0,-0.0,-0.9293900184842883,-0.0,-0.39937437793260344,-0.5150007109341675,0.0
2020-09-03,1.0,-0.0,-0.934411781429465,-0.0,-0.40072212429635523,-0.5078751350429295,0.0
2020-09-04,1.0,-0.0,-0.9346008897452609,-0.0,-0.3773483324360319,-0.5216344110396418,0.0
2020-09-08,1.0,-0.0,-0.9335940821358729,-0.0,-0.3753932488733952,-0.5252387835501517,0.0
2020-09-09,1.0,-0.0,-0.933563661078387,-0.0,-0.37126189397372,-0.527044630720435,0.0
2020-09-10,1.0,-0.0,-0.931922358666742,-0.0,-0.3643823213174127,-0.5331899722709523,0.0
2020-09-11,1.0,-0.0,-0.9349786560370905,-0.0,-0.36106635004099175,-0.5309699488310293,0.0
2020-09-14,1.0,-0.0,-0.9369150289834582,-0.0,-0.36242047221829493,-0.5283189594231584,0.0
2020-09-15,1.0,-0.0,-0.9309408670569271,-0.0,-0.36565707983371515,-0.5313763751025141,0.0
2020-09-16,1.0,-0.0,-0.9232337533625937,-0.0,-0.3684836471754212,-0.539968851762707,0.0
2020-09-17,1.0,-0.0,-0.9218590687662852,-0.0,-0.3713889203579925,-0.5389996601336807,0.0
2020-09-18,1.0,-0.0,-0.9215119573841097,-0.0,-0.37362575087838606,-0.5383656352714496,0.0
2020-09-21,1.0,-0.0,-0.9242252563594131,-0.0,-0.37085717523086514,-0.5375899382471249,0.0
2020-09-22,1.0,-0.0,-0.9258124893653223,-0.0,-0.3713062219953491,-0.5387669445862402,0.0
2020-09-23,1.0,-0.0,-0.9232100306365597,-0.0,-0.36826279360036307,-0.5452456598207194,0.0
2020-09-24,1.0,-0.0,-0.9139117872014958,-0.0,-0.36321917226140904,-0.5556499815869239,0.0
2020-09-25,1.0,-0.0,-0.9145083593085861,-0.0,-0.3624539529611788,-0.5566732785491642,0.0
2020-09-28,1.0,-0.0,-0.9130557915604645,-0.0,-0.35947323704333045,-0.5595298782214669,0.0
2020-09-29,1.0,-0.0,-0.9163946061036194,-0.0,-0.36079488999290277,-0.5617033356990774,0.0
2020-09-30,1.0,-0.0,-0.9152306600425834,-0.0,-0.3609084457061746,-0.5627537260468417,0.0
2020-10-01,1.0,-0.0,-0.9159143814228126,-0.0,-0.3605859308465338,-0.5623119286890365,0.0
2020-10-02,1.0,-0.0,-0.9170996224058143,-0.0,-0.3615251398234109,-0.5604008744286404,0.0
2020-10-05,1.0,-0.0,-0.9215719680835961,-0.0,-0.3534940511684698,-0.5645000993838204,0.0
2020-10-06,1.0,-0.0,-0.9174895017591647,-0.0,-0.3530530019294064,-0.5667915106117354,0.0
2020-10-07,1.0,-0.0,-0.9263887311143928,-0.0,-0.3445416335340225,-0.5690105645802568,0.0
2020-10-08,1.0,-0.0,-0.9261495719226626,-0.0,-0.3385212904689006,-0.5702783920167829,0.0
2020-10-09,1.0,-0.0,-0.9242892372232773,-0.0,-0.33504351030358004,-0.5751863714957907,0.0
2020-10-12,1.0,-0.0,-0.9245662773557092,-0.0,-0.33518539516952034,-0.5750652001360699,0.0
2020-10-13,1.0,-0.0,-0.9235199001446768,-0.0,-0.338798899322005,-0.5744517886017418,0.0
2020-10-14,1.0,-0.0,-0.9239399017296713,-0.0,-0.33943025930869947,-0.5768127467408901,0.0
2020-10-15,1.0,-0.0,-0.9260985731339889,-0.0,-0.34170882837814787,-0.574555170257518,0.0
2020-10-16,1.0,-0.0,-0.9327032566613528,-0.0,-0.3359713049419267,-0.5780573901161467,0.0
2020-10-19,1.0,-0.0,-0.9314557466681853,-0.0,-0.33620002278163796,-0.5800774575691992,0.0
2020-10-20,1.0,-0.0,-0.93179490097883,-0.0,-0.33211928067379926,-0.5815217391304348,0.0
2020-10-21,1.0,-0.0,-0.9317392541986905,-0.0,-0.33310560774267006,-0.5817250213492742,0.0
2020-10-22,1.0,-0.0,-0.9282276209734841,-0.0,-0.33627638062145765,-0.5836062772350546,0.0
2020-10-23,1.0,-0.0,-0.9284554697957905,-0.0,-0.33573523966847996,-0.5839195693657259,0.0
2020-10-26,1.0,-0.0,-0.930832122610603,-0.0,-0.3376349599749309,-0.5802922827108794,0.0
2020-10-27,1.0,-0.0,-0.9328687242213057,-0.0,-0.33412032427819655,-0.577556535343479,0.0
2020-10-28,1.0,-0.0,-0.9323905187377287,-0.0,-0.331958000170731,-0.5811683692342714,0.0
2020-10-29,1.0,-0.0,-0.9353109667905051,-0.0,-0.315277502056096,-0.5854059726042937,0.0
2020-10-30,1.0,-0.0,-0.9346648131861895,-0.0,-0.3148174416295498,-0.587477658940679,0.0
2020-11-02,1.0,-0.0,-0.9266583442092721,-0.0,-0.30919820688872496,-0.6013732054701243,0.0
2020-11-03,1.0,-0.0,-0.9240193993023057,-0.0,-0.312572676479764,-0.5995632320825889,0.0
