Date,CDMO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-23,1.0,-0.6523486267166042,-0.5092852684144819,-0.829978152309613,-0.9097612359550562,-0.0,0.0
2020-07-24,1.0,-0.6400685732096938,-0.5211953557235253,-0.8241642640068573,-0.9107379412452272,-0.0,0.0
2020-07-27,1.0,-0.641456473431835,-0.5219289696308136,-0.8246851974581887,-0.9104128494015826,-0.0,0.0
2020-07-28,1.0,-0.6430438004602363,-0.5195210421623309,-0.8210928663364406,-0.9166114123015718,-0.0,0.0
2020-07-29,1.0,-0.6536367553170656,-0.5204261486036583,-0.8223728016920607,-0.9203713133053935,-0.0,0.0
2020-07-30,1.0,-0.6535584191766872,-0.5217186949199014,-0.8217461125690337,-0.9197837922525558,-0.0,0.0
2020-07-31,1.0,-0.6659590360498486,-0.5217203286551088,-0.825490427330267,-0.9180720996972913,-0.0,0.0
2020-08-03,1.0,-0.6700369816665355,-0.5195530726256984,-0.8238649775749469,-0.9207648123377133,-0.0,0.0
2020-08-04,1.0,-0.6689874911493982,-0.5170718275509402,-0.8223192510424042,-0.9252615844544096,-0.0,0.0
2020-08-05,1.0,-0.6639241498197774,-0.5164942798934335,-0.8175050932455727,-0.9199576868829336,-0.0,0.0
2020-08-06,1.0,-0.6621124334481678,-0.5140150328844347,-0.8182743501409333,-0.9204118383964924,-0.0,0.0
2020-08-07,1.0,-0.6677526987242396,-0.5190971540726202,-0.8197448478900884,-0.9188616290480864,-0.0,0.0
2020-08-10,1.0,-0.6625891946992865,-0.5238767348859091,-0.8160040774719673,-0.9181761154238218,-0.0,0.0
2020-08-11,1.0,-0.6662486774560132,-0.51396998314981,-0.8237391747325523,-0.9146910145381872,-0.0,0.0
2020-08-12,1.0,-0.6619629978049545,-0.5202257761053621,-0.8104813421135152,-0.9270147381624333,-0.0,0.0
2020-08-13,1.0,-0.6619745922208282,-0.5223494353826851,-0.8093240276035133,-0.9273055207026348,-0.0,0.0
2020-08-14,1.0,-0.6665227629513344,-0.5212715855572998,-0.81287284144427,-0.9239795918367346,-0.0,0.0
2020-08-17,1.0,-0.6673081454716833,-0.524624931270128,-0.8123478124263608,-0.923140366035661,-0.0,0.0
2020-08-18,1.0,-0.6653713298791019,-0.5231983042863871,-0.8040901240383106,-0.932603234416706,-0.0,0.0
2020-08-19,1.0,-0.6621017108774132,-0.5265656882749961,-0.8034452990111441,-0.9319180662376393,-0.0,0.0
2020-08-20,1.0,-0.5797941035386148,-0.5070661599202981,-0.743514999446515,-0.8594885797572046,-0.0,0.0
2020-08-21,1.0,-0.5703294680655255,-0.5206699797533592,-0.7263390392048592,-0.8638321369409167,-0.0,0.0
2020-08-24,1.0,-0.5672234895871661,-0.5321583633821473,-0.7173817057914489,-0.8626830524689086,-0.0,0.0
2020-08-25,1.0,-0.5684896216693655,-0.5258722214043868,-0.7290225231856322,-0.8569115265714705,-0.0,0.0
2020-08-26,1.0,-0.5686801059446733,-0.5266701000588581,-0.7265670982931135,-0.8566804002354326,-0.0,0.0
2020-08-27,1.0,-0.5594451783355351,-0.5325847644209599,-0.7261118450022017,-0.8513136650521064,-0.0,0.0
2020-08-28,1.0,-0.5588192098692907,-0.5310985460420032,-0.7266485533852255,-0.8550815097664856,-0.0,0.0
2020-08-31,1.0,-0.5587479817995009,-0.5317407896668135,-0.724497284602965,-0.8544693967415237,-0.0,0.0
2020-09-01,1.0,-0.5577819369518147,-0.5341113435355426,-0.7188887665602407,-0.859077397335682,-0.0,0.0
2020-09-02,1.0,-0.5541293824262873,-0.535096083321109,-0.7185712190112954,-0.859505647645592,-0.0,0.0
2020-09-03,1.0,-0.5588224511493199,-0.5352128166587234,-0.7200571910400704,-0.8519998533563075,-0.0,0.0
2020-09-04,1.0,-0.5583357792779571,-0.5311857939536249,-0.7249046081596712,-0.8545274434986792,-0.0,0.0
2020-09-08,1.0,-0.5784687049428814,-0.5262301748678324,-0.7359606639801841,-0.8563347998077563,-0.0,0.0
2020-09-09,1.0,-0.5610798070194822,-0.5502154458070931,-0.7029425846131183,-0.8686333001878245,-0.0,0.0
2020-09-10,1.0,-0.5617013441355183,-0.5415577241760264,-0.7112870557908303,-0.8680169397900939,-0.0,0.0
2020-09-11,1.0,-0.5594099470276633,-0.5442539729252501,-0.7119261330194232,-0.8630444379046498,-0.0,0.0
2020-09-14,1.0,-0.5604120676968359,-0.5443708609271524,-0.7121412803532009,-0.8622516556291392,-0.0,0.0
2020-09-15,1.0,-0.5604018170402926,-0.5539018355061491,-0.7204269306053107,-0.8584776747793329,-0.0,0.0
2020-09-16,1.0,-0.5644219396806623,-0.5466809580130101,-0.7166617386162033,-0.8682732111176817,-0.0,0.0
2020-09-17,1.0,-0.5593702649765327,-0.553272478657748,-0.7135149118592704,-0.8694704164972837,-0.0,0.0
2020-09-18,1.0,-0.5568614406623056,-0.5520937280555864,-0.716080866319252,-0.8708282514691208,-0.0,0.0
2020-09-21,1.0,-0.5516451016635859,-0.5579297597042513,-0.7235489833641404,-0.8637338262476894,-0.0,0.0
2020-09-22,1.0,-0.5458591403033788,-0.5747505841338131,-0.7204317027037052,-0.8677446871638914,-0.0,0.0
2020-09-23,1.0,-0.5407319514998702,-0.573399087841596,-0.7253884089139383,-0.8684415439949572,-0.0,0.0
2020-09-24,1.0,-0.5324017596392001,-0.5627888063287864,-0.7177183837935751,-0.8726849284684486,-0.01112713023548113,0.0
2020-09-25,1.0,-0.5332888493475682,-0.56698546856465,-0.720714709371293,-0.8745180901542112,-0.011491696322657176,0.0
2020-09-28,1.0,-0.5365355325234965,-0.5689661577324566,-0.7257327538170066,-0.8775586017311193,-0.006018054162487463,0.0
2020-09-29,1.0,-0.5374625374625375,-0.5618085618085618,-0.7157287157287157,-0.8733858733858734,-0.011618011618011617,0.0
2020-09-30,1.0,-0.5383219786729858,-0.5627962085308057,-0.7194164691943128,-0.8721489928909953,-0.009885959715639811,0.0
2020-10-01,1.0,-0.5369563612198184,-0.5541239016466071,-0.7162002510522041,-0.8681975928523962,-0.016502990474784023,0.0
2020-10-02,1.0,-0.5343886060069367,-0.5507342631540109,-0.7148180946055642,-0.8692716404693381,-0.020588886429045827,0.0
2020-10-05,1.0,-0.5339283080100309,-0.5504499188670895,-0.7148546983330875,-0.8691916211830654,-0.01943501991444166,0.0
2020-10-06,1.0,-0.5317895666899827,-0.5460000736295697,-0.7093472738651843,-0.8695284026064869,-0.02481316496705077,0.0
2020-10-07,1.0,-0.5279882309672674,-0.5507171754321443,-0.7069143067304157,-0.8664582567120266,-0.02570798087532181,0.0
2020-10-08,1.0,-0.5286490854330419,-0.5477852053184455,-0.7104238595460222,-0.8639903033864688,-0.022147946815543964,0.0
2020-10-09,1.0,-0.5308333639402063,-0.5478385426231314,-0.7116097990964851,-0.8634443750688654,-0.019098688801557274,0.0
2020-10-12,1.0,-0.5296126308059483,-0.5473104461171288,-0.7095648981090509,-0.8609876996511842,-0.02423352304020562,0.0
2020-10-13,1.0,-0.5206162876008804,-0.5532648569332356,-0.7061628760088041,-0.8553558327219368,-0.03297872340425532,0.0
2020-10-14,1.0,-0.5221251926322742,-0.5539737286269906,-0.7095105305643208,-0.8529023262640346,-0.030637704557129226,0.0
2020-10-15,1.0,-0.5232417360677991,-0.5544263858825257,-0.7086986829071432,-0.8530285798143596,-0.02935025864915435,0.0
2020-10-16,1.0,-0.518111924299549,-0.5735196274118429,-0.7030753308198417,-0.8615361868854883,-0.040104975234715755,0.0
2020-10-19,1.0,-0.5227684681685347,-0.5736322272777716,-0.6965190692856879,-0.862131468945363,-0.044094255169607514,0.0
2020-10-20,1.0,-0.519940861208649,-0.5738310848272038,-0.6955830715209758,-0.8581777859914987,-0.048678617630752166,0.0
2020-10-21,1.0,-0.517965951475313,-0.5702204660437978,-0.696960744488349,-0.8575279737065623,-0.05018649137708187,0.0
2020-10-22,1.0,-0.5178742890907747,-0.5702784548341827,-0.6965802496491617,-0.8571164783218849,-0.051185464214491466,0.0
2020-10-23,1.0,-0.5167485319643977,-0.5714813310189459,-0.6956088192931269,-0.857258928241681,-0.05207371569967131,0.0
2020-10-26,1.0,-0.5162088317826022,-0.5706321075173534,-0.6960197902820854,-0.8559666223600649,-0.053426377196869,0.0
2020-10-27,1.0,-0.5139831759149941,-0.5741587957497049,-0.6895292207792207,-0.8599837662337662,-0.051874262101534827,0.0
2020-10-28,1.0,-0.5246646713224699,-0.5746591286997007,-0.6949340427890478,-0.8633189225141337,-0.037468129919077706,0.0
