Date,CGC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-11,1.0,-0.9580954178660752,-0.6607050162804965,-0.7235146996366383,-1.376669340757869,-0.0,0.0
2020-08-12,1.0,-0.9596412556053812,-0.6579655416568325,-0.7245692707104082,-1.378144913854142,-0.0,0.0
2020-08-13,1.0,-0.9545240339302545,-0.6710650329877474,-0.7090009425070688,-1.3779453345900095,-0.0,0.0
2020-08-14,1.0,-0.9536439440335422,-0.6709379563763131,-0.7090497950723136,-1.3773024921091064,-0.0,0.0
2020-08-17,1.0,-0.952224670636223,-0.6825448919311734,-0.6966571334802382,-1.357072530357729,-0.0,0.0
2020-08-18,1.0,-0.9511886341257562,-0.6814835654334881,-0.6866882355699349,-1.3694846907675717,-0.0,0.0
2020-08-19,1.0,-0.9450811619965384,-0.6806380689526126,-0.6873275015203256,-1.3648313608083456,-0.0,0.0
2020-08-20,1.0,-0.9432316447429798,-0.6842522623379046,-0.6827595857822558,-1.3543707435395094,-0.0,0.0
2020-08-21,1.0,-0.937677846713626,-0.6910481877128329,-0.6770536922143956,-1.3590521061715723,-0.0,0.0
2020-08-24,1.0,-0.9374212515749685,-0.6895795417424985,-0.6828130104064586,-1.3568061972093892,-0.0,0.0
2020-08-25,1.0,-0.9359279481077044,-0.6975593821456904,-0.6777264454710905,-1.355359559475477,-0.0,0.0
2020-08-26,1.0,-0.9328514805315925,-0.6944276055024481,-0.6834227092562368,-1.3524364653765446,-0.0,0.0
2020-08-27,1.0,-0.9166976917349218,-0.7086280714817572,-0.6801935964259123,-1.3482874162323157,-0.0,0.0
2020-08-28,1.0,-0.9174422933730455,-0.705463514519732,-0.6811708860759494,-1.3496835443037976,-0.0,0.0
2020-08-31,1.0,-0.9167209453801061,-0.7072206197078255,-0.6785149344002978,-1.3499581278496324,-0.0,0.0
2020-09-01,1.0,-0.9155813953488372,-0.7125581395348838,-0.6693953488372093,-1.3536279069767443,-0.0,0.0
2020-09-02,1.0,-0.9044759573190448,-0.7049286341170493,-0.6628019769966281,-1.3469444316134696,-0.0,0.0
2020-09-03,1.0,-0.9037067811475789,-0.7084429672713844,-0.6679130314360893,-1.3361491944790658,-0.0,0.0
2020-09-04,1.0,-0.8504099299225942,-0.735995969404113,-0.61910868868227,-1.3747080108093255,-0.0,0.0
2020-09-08,1.0,-0.8411530905934488,-0.7372652930695783,-0.6187582804148203,-1.3713280643245465,-0.0,0.0
2020-09-09,1.0,-0.8212470502813577,-0.7527228172082047,-0.5922127427845344,-1.3718006897803594,-0.0,0.0
2020-09-10,1.0,-0.8157370517928287,-0.7580586743933359,-0.5816280333212605,-1.3719214052879394,-0.0,0.0
2020-09-11,1.0,-0.8066630503571106,-0.7646234517674713,-0.5807793147093392,-1.3682759244191303,-0.0,0.0
2020-09-14,1.0,-0.8080151638234498,-0.7613051719469266,-0.5796100731112915,-1.3641122845022113,-0.0,0.0
2020-09-15,1.0,-0.8116209880995311,-0.7529300396682294,-0.5723945185719438,-1.370807789397764,-0.0,0.0
2020-09-16,1.0,-0.8144822919016467,-0.739048048725468,-0.5710354161967064,-1.3750507556959168,-0.0120460184976314,0.0
2020-09-17,1.0,-0.801411743548242,-0.7454365614603004,-0.5625393399874112,-1.3662440428019063,-0.020366873482600484,0.0
2020-09-18,1.0,-0.7954719015318269,-0.7407124567629487,-0.5658326220744799,-1.3648982525493014,-0.025290867436323614,0.0
2020-09-21,1.0,-0.790612098366541,-0.7456471010590559,-0.5691976305869683,-1.3574313408723746,-0.024636510500807753,0.0
2020-09-22,1.0,-0.7895397864896385,-0.7420382165605095,-0.5759845698394187,-1.3503633264555486,-0.02758589755091056,0.0
2020-09-23,1.0,-0.7869477461314195,-0.7388652164162367,-0.5782910966584435,-1.3491365777080062,-0.03206997084548105,0.0
2020-09-24,1.0,-0.7696972379603398,-0.7263633144475921,-0.550814447592068,-1.3356940509915012,-0.04377655807365439,0.0
2020-09-25,1.0,-0.7613480965194759,-0.7341303101151353,-0.5412236975605452,-1.3230402752657815,-0.05156822091843487,0.0
2020-09-28,1.0,-0.7555487053020962,-0.7278492161352828,-0.5288444601021667,-1.3241148493922847,-0.06733309846750044,0.0
2020-09-29,1.0,-0.750910766799807,-0.7200105341702145,-0.5356186630382302,-1.3205460211561253,-0.062107711890444624,0.0
2020-09-30,1.0,-0.7514709756740142,-0.7218319135856679,-0.5385527355756564,-1.3193554052867305,-0.0598050408360411,0.0
2020-10-01,1.0,-0.7505478131299851,-0.7154001227101411,-0.5354106407222369,-1.3159786133754054,-0.06516784994302743,0.0
2020-10-02,1.0,-0.746702309478943,-0.7060344449800605,-0.5328892589508742,-1.322056181252465,-0.07458696700118322,0.0
2020-10-05,1.0,-0.737710658787481,-0.7130225432260889,-0.5233092580433356,-1.322696432479755,-0.08058656161085577,0.0
2020-10-06,1.0,-0.7433914449250667,-0.7112334513042339,-0.5308253593743173,-1.3189583606414124,-0.06492768820727925,0.0
2020-10-07,1.0,-0.7414229594063728,-0.7119161938018332,-0.5311654299432562,-1.316062854648625,-0.06442601484068093,0.0
2020-10-08,1.0,-0.7446827133479212,-0.7136105032822757,-0.5355361050328228,-1.3204376367614878,-0.06210065645514223,0.0
2020-10-09,1.0,-0.7461552137967818,-0.7136634367499333,-0.542981598364299,-1.3547426437905592,-0.08734109698639879,0.0
2020-10-12,1.0,-0.7467016125449779,-0.7135622584514237,-0.5392474790102616,-1.3509395406690061,-0.09182177602061214,0.0
2020-10-13,1.0,-0.7478763620191239,-0.7132755170113408,-0.5430731598843673,-1.3556593284411829,-0.08752501667778519,0.0
2020-10-14,1.0,-0.7481745325022262,-0.7112644701691897,-0.5421638468388246,-1.3638913624220836,-0.08686553873552984,0.0
2020-10-15,1.0,-0.7471955128205128,-0.7102475071225071,-0.5425124643874644,-1.362580128205128,-0.08903133903133903,0.0
2020-10-16,1.0,-0.7474410324877614,-0.712283044058745,-0.5364485981308411,-1.3607031597685804,-0.09350244770805519,0.0
2020-10-19,1.0,-0.7479975080099679,-0.713688145247419,-0.540183339266643,-1.3602705589177644,-0.08779814880740477,0.0
2020-10-20,1.0,-0.758340113913751,-0.7160292921074044,-0.5553747400777507,-1.3762770093119971,-0.11441099358105053,0.0
2020-10-21,1.0,-0.7586191274407647,-0.7152629909844606,-0.5670728944864767,-1.3762515290173514,-0.11321524033887553,0.0
2020-10-22,1.0,-0.7613930077540471,-0.7088831451503197,-0.5626445381580737,-1.3835759307123747,-0.11803382759715232,0.0
2020-10-23,1.0,-0.7456838715448609,-0.7120046515788532,-0.5345290276411129,-1.3618838894355487,-0.11861526075677609,0.0
2020-10-26,1.0,-0.7411475775842821,-0.7049787899084616,-0.5359678499665104,-1.3536057155615093,-0.12958249609287786,0.0
2020-10-27,1.0,-0.737823880331226,-0.7038554002315021,-0.5306295076128573,-1.3571364971952633,-0.12251803045142909,0.0
2020-10-28,1.0,-0.738082532906439,-0.7024635361081466,-0.5379758093205266,-1.3550782639630026,-0.11326040554962646,0.0
