Date,IWF,IWM,MTUM,RBCAA,SPY,VLUE,VXX
2020-08-21,-0.08045648256728541,-0.8702056459685954,-0.0,1.0,-0.5597631782169722,-0.34974115493521724,0.0
2020-08-24,-0.08038115950323356,-0.874692382533051,-0.0,1.0,-0.5593200938590969,-0.347164196188405,0.0
2020-08-25,-0.07700678713594318,-0.867178326985309,-0.0,1.0,-0.563332283284172,-0.3562816804604943,0.0
2020-08-26,-0.07953015327317002,-0.8673542472425154,-0.0,1.0,-0.565047987394356,-0.3529866781263429,0.0
2020-08-27,-0.06263610315186247,-0.8772492836676218,-0.0,1.0,-0.5619484240687679,-0.36349570200573067,0.0
2020-08-28,-0.06098225293156341,-0.8773760715616847,-0.0,1.0,-0.5641790188938903,-0.3645173313455088,0.0
2020-08-31,-0.06330638224668846,-0.8767704570216183,-0.0,1.0,-0.5651413498480418,-0.3618900166293939,0.0
2020-09-01,-0.0644597305818286,-0.877701347090857,-0.0,1.0,-0.56268271711092,-0.36130696474634566,0.0
2020-09-02,-0.0645900793764507,-0.8766369601971516,-0.0,1.0,-0.5625125368942889,-0.36183626099664723,0.0
2020-09-03,-0.07157780258149453,-0.8783091497095104,-0.0,1.0,-0.55865602014825,-0.35342434389399274,0.0
2020-09-04,-0.03092226801193691,-0.882790962057695,-0.0,1.0,-0.5565439818104305,-0.3718914310075316,0.0
2020-09-08,-0.026593931128537335,-0.8794465280145471,-0.0,1.0,-0.5548073644732356,-0.38038413456074555,0.0
2020-09-09,-0.0030596634370219276,-0.8845826959034506,-0.0,1.0,-0.5503994560598334,-0.3949798855459232,0.0
2020-09-10,-0.0,-0.8850519403323049,-0.0,1.0,-0.5472557955220924,-0.39819977921820604,0.0
2020-09-11,-0.0,-0.8894733865037615,-0.0,1.0,-0.5429605746931387,-0.3958085864585101,0.0
2020-09-14,-0.00331332125056638,-0.8966640235613956,-0.0,1.0,-0.5453670140462166,-0.386554145899411,0.0
2020-09-15,-0.0035679900322818144,-0.8903550999603556,-0.0,1.0,-0.5478846916237187,-0.38995865662343543,0.0
2020-09-16,-0.0048192771084337345,-0.8802834868887315,-0.0,1.0,-0.5498228206945429,-0.39991495393338056,0.0
2020-09-17,-0.013934216874308255,-0.8760677696739222,-0.0,1.0,-0.5532536822090416,-0.39469875415046685,0.0
2020-09-18,-0.016100636074511586,-0.8753407542026351,-0.0,1.0,-0.5542651067696502,-0.39391185824625174,0.0
2020-09-21,-0.015328715794254572,-0.8782218689678665,-0.0,1.0,-0.5518053820824345,-0.3932951061655502,0.0
2020-09-22,-0.011801171586191208,-0.8841778991070921,-0.0,1.0,-0.5516692259568903,-0.39600750725132233,0.0
2020-09-23,-0.007135546963838981,-0.8827609733909484,-0.0,1.0,-0.5507163975437799,-0.40220604957925854,0.0
2020-09-24,-0.0,-0.8783269961977186,-0.0,1.0,-0.5502241643493558,-0.40897224902105445,0.0
2020-09-25,-0.0,-0.8774380376458565,-0.0,1.0,-0.5511171677597024,-0.41049882179257874,0.0
2020-09-28,-0.0,-0.8755000709320472,-0.0,1.0,-0.547850758972904,-0.4139310540502199,0.0
2020-09-29,-0.0,-0.8720188299350594,-0.0,1.0,-0.549159175339591,-0.41465558801009555,0.0
2020-09-30,-0.0,-0.8712568058076225,-0.0,1.0,-0.5491719600725953,-0.4153244101633394,0.0
2020-10-01,-0.0,-0.8761480893525343,-0.0,1.0,-0.5466889670030616,-0.4119514684204558,0.0
2020-10-02,-0.0,-0.8694185354236952,-0.0,1.0,-0.5482380290874039,-0.4173730615484932,0.0
2020-10-05,-0.0,-0.8741009231466274,-0.0,1.0,-0.535141870079855,-0.42249532763210057,0.0
2020-10-06,-0.0,-0.8768668348116869,-0.0,1.0,-0.5371099838467425,-0.41995635786550284,0.0
2020-10-07,-0.0,-0.8787604101750609,-0.0,1.0,-0.5340490623760693,-0.41989122429324116,0.0
2020-10-08,-0.0,-0.8773806491779154,-0.0,1.0,-0.5342558791068851,-0.41828678156040405,0.0
2020-10-09,-0.0,-0.877999094612947,-0.0,1.0,-0.5355081484834767,-0.4158555907650521,0.0
2020-10-12,-0.0,-0.8785649615210503,-0.0,1.0,-0.5341783612494342,-0.4165912177455863,0.0
2020-10-13,-0.0,-0.8773171076835998,-0.0,1.0,-0.5362954577614264,-0.4164426206311023,0.0
2020-10-14,-0.0,-0.8784234947940246,-0.0,1.0,-0.5333861475780897,-0.4174966047985514,0.0
2020-10-15,-0.0,-0.8797022276316907,-0.0,1.0,-0.5346033004047667,-0.41620198703614597,0.0
2020-10-16,-0.0,-0.8834489593657086,-0.0,1.0,-0.5290103355514654,-0.41919864080419084,0.0
2020-10-19,-0.0,-0.8810145997841278,-0.0,1.0,-0.5366698858149179,-0.4227688462193944,0.0
2020-10-20,-0.0,-0.881823345640443,-0.0,1.0,-0.5376029537063334,-0.42070434535643286,0.0
2020-10-21,-0.0,-0.8819094762595658,-0.0,1.0,-0.5416346618872863,-0.421325140109812,0.0
2020-10-22,-0.0,-0.8795777252937995,-0.0,1.0,-0.543721366986313,-0.422189340693737,0.0
2020-10-23,-0.0,-0.8817617583418744,-0.0,1.0,-0.5414531374558706,-0.42384124814941354,0.0
2020-10-26,-0.0,-0.8828587699316629,-0.0,1.0,-0.5424259681093394,-0.4220671981776765,0.0
2020-10-27,-0.0,-0.8845978841997497,-0.0,1.0,-0.5415481742691388,-0.41767148219770217,0.0
2020-10-28,-0.0,-0.8840311753328024,-0.0,1.0,-0.5402207304585277,-0.42021276595744683,0.0
2020-10-29,-0.0,-0.8864042173284584,-0.0,1.0,-0.5251254145055693,-0.42269648272539184,0.0
2020-10-30,-0.0,-0.8855920194978177,-0.0,1.0,-0.52482570991328,-0.4235674205067166,0.0
2020-11-02,-0.0,-0.8821746274576463,-0.0,1.0,-0.5215592951442009,-0.4292877783443821,0.0
2020-11-03,-0.0,-0.8801574490980658,-0.0,1.0,-0.5231217965055363,-0.42853906493359384,0.0
2020-11-04,-0.0,-0.880217477487682,-0.0,1.0,-0.5228238092541201,-0.42866851673557227,0.0
2020-11-05,-0.0,-0.8945606219674829,-0.0,1.0,-0.4895723973555032,-0.45333825156768714,0.0
2020-11-06,-0.0,-0.8908699226168543,-0.0,1.0,-0.49151053034383063,-0.45216701153660815,0.0
