Date,CRMT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-10,1.0,-0.36548732838656484,-0.9634010825536796,-0.4375739326809334,-0.6408574398680862,-0.17729504964691542,0.0
2020-08-11,1.0,-0.3651647130515826,-0.9626841595870524,-0.43710793275262577,-0.6405348245331038,-0.1791232032118149,0.0
2020-08-12,1.0,-0.36076788080656136,-0.9627878657641201,-0.42681136062461944,-0.6439239282260664,-0.1872425772715877,0.0
2020-08-13,1.0,-0.35651956226307135,-0.9693512624275804,-0.4173163579143123,-0.6406551748801945,-0.19247550246763467,0.0
2020-08-14,1.0,-0.3528717545239969,-0.96716973034833,-0.41488448608826267,-0.6416207710464201,-0.19969959230384093,0.0
2020-08-17,1.0,-0.35326320309145554,-0.9679046801202231,-0.41451982252755115,-0.6405825103764133,-0.201803349076857,0.0
2020-08-18,1.0,-0.35818750224585866,-0.9693485213266737,-0.4328578101979949,-0.6387581300082648,-0.19422185489956523,0.0
2020-08-19,1.0,-0.358688618879862,-0.9704148393126754,-0.43094399309799414,-0.6376806384355453,-0.19703069954705588,0.0
2020-08-20,1.0,-0.3598100582775739,-0.9690625224836319,-0.43215339233038347,-0.6402618893445572,-0.19609324411828188,0.0
2020-08-21,1.0,-0.36154758908345613,-0.9655891553701772,-0.44248678580417816,-0.6394592067886806,-0.18665276329509903,0.0
2020-08-24,1.0,-0.36393725715930353,-0.9611454885595051,-0.44819398474600664,-0.6414951791624695,-0.18286803856670025,0.0
2020-08-25,1.0,-0.3623188405797102,-0.9689286870212537,-0.44517567518970047,-0.6385802136152768,-0.18124932570935376,0.0
2020-08-26,1.0,-0.36006475984889375,-0.9692750494693291,-0.44536787191941,-0.6396474186004678,-0.18341428314445044,0.0
2020-08-27,1.0,-0.35734062061774113,-0.9702995217719605,-0.44568695839775624,-0.6376973140124411,-0.1847110855416921,0.0
2020-08-28,1.0,-0.357165965706891,-0.9721413422481039,-0.44512743089255546,-0.636830942880765,-0.18339983464538626,0.0
2020-08-31,1.0,-0.35806950084450356,-0.9703525353074351,-0.4489165199266899,-0.6362166241420203,-0.18004096740575698,0.0
2020-09-01,1.0,-0.3570812675145506,-0.972946755766329,-0.4464683480635195,-0.6359847668319323,-0.18024717970827048,0.0
2020-09-02,1.0,-0.35613190602773187,-0.9724477333141749,-0.4462964293411883,-0.6357496946619728,-0.18158632085638335,0.0
2020-09-03,1.0,-0.36247035999137744,-0.977150247898254,-0.4501688582309406,-0.6327513113458361,-0.1701875404181936,0.0
2020-09-04,1.0,-0.3286229168896978,-0.9858330656960355,-0.42254576597794674,-0.6381900581665061,-0.19330549905434824,0.0
2020-09-08,1.0,-0.32580461000499533,-0.9843002925854563,-0.41971740526653817,-0.6360879183615215,-0.2021694141154642,0.0
2020-09-09,1.0,-0.30978705250808775,-0.9935298090938178,-0.3935440292936116,-0.6369227487646202,-0.22126630879163853,0.0
2020-09-10,1.0,-0.30484168678120116,-0.9938591509300014,-0.38754791992048837,-0.6365185290359222,-0.22682095697856025,0.0
2020-09-11,1.0,-0.30429230223483505,-0.9962043277758071,-0.38836466832210004,-0.6336644200070948,-0.22483150053210363,0.0
2020-09-14,1.0,-0.3095009767359261,-1.0005682827206535,-0.3906943704492985,-0.6332445391582312,-0.21775883502042265,0.0
2020-09-15,1.0,-0.3365568505755422,-0.9684985385919966,-0.382383718832317,-0.6849853859199654,-0.2359903294482734,0.0
2020-09-16,1.0,-0.3378095444372248,-0.9649122807017544,-0.3819579813731861,-0.6846076095588767,-0.240524149880875,0.0
2020-09-17,1.0,-0.342358929925268,-0.9607206036319,-0.3847070291346258,-0.6850066789414779,-0.23744539514061877,0.0
2020-09-18,1.0,-0.34163958107620085,-0.9589382448537378,-0.38642109064644276,-0.6854821235102926,-0.23893102202961358,0.0
2020-09-21,1.0,-0.3387125889021264,-0.962236903859345,-0.389653056067006,-0.6814325426910719,-0.2382035452543413,0.0
2020-09-22,1.0,-0.3441023417172593,-0.9536354437698756,-0.39729690662041045,-0.6806880601329863,-0.23800231280716969,0.0
2020-09-23,1.0,-0.35185922734349545,-0.9535826785908251,-0.39671964951663713,-0.6848908360186828,-0.23364350628190741,0.0
2020-09-24,1.0,-0.3456147955497761,-0.9485623464817223,-0.39127293743678665,-0.6861002745268026,-0.2406082935991909,0.0
2020-09-25,1.0,-0.34572678939563817,-0.9508842996130058,-0.39263626170928423,-0.6862092661579081,-0.24131071648160873,0.0
2020-09-28,1.0,-0.34226878612716766,-0.9491329479768786,-0.38721098265895953,-0.6863800578034682,-0.24776011560693642,0.0
2020-09-29,1.0,-0.3429747589643592,-0.9469902141335355,-0.38558480482432383,-0.686491171054057,-0.24894377640558984,0.0
2020-09-30,1.0,-0.343642735845648,-0.9455865881417783,-0.3858438414568052,-0.6876829136105791,-0.2503522780648192,0.0
2020-10-01,1.0,-0.343629204147249,-0.9467143528051732,-0.3848488132654167,-0.6871861565694881,-0.2502077237094036,0.0
2020-10-02,1.0,-0.3451714296036707,-0.9465659886556597,-0.3848043643195202,-0.6873080674879873,-0.24899743487842768,0.0
2020-10-05,1.0,-0.3370518791292104,-0.9535001263583522,-0.3763673778836781,-0.6876782555326907,-0.25560489548359144,0.0
2020-10-06,1.0,-0.3376009809578765,-0.9485718407386035,-0.37402625504904785,-0.6890507789959607,-0.25721292556260816,0.0
2020-10-07,1.0,-0.3334294363557734,-0.9544471673634136,-0.3715943491422805,-0.6854187689202825,-0.25897361972034016,0.0
2020-10-08,1.0,-0.3341978243642389,-0.9511202362942152,-0.3726676752395361,-0.6869461854333262,-0.25715006123478135,0.0
2020-10-09,1.0,-0.33399366085578447,-0.9505834894107477,-0.3723526869327186,-0.6862123613312203,-0.25864428756663305,0.0
2020-10-12,1.0,-0.3297336213102952,-0.9495320374370051,-0.3718502519798416,-0.6850971922246221,-0.26346292296616275,0.0
2020-10-13,1.0,-0.3242096176671582,-0.9528108477502427,-0.37085925979210876,-0.6825882099054059,-0.2662662302629213,0.0
2020-10-14,1.0,-0.32691546406593014,-0.9522438550401267,-0.376435023572174,-0.6808579551588873,-0.2623888868895527,0.0
2020-10-15,1.0,-0.32696390658174096,-0.9516715247040194,-0.37637194573392346,-0.6806650113354205,-0.26287379898520996,0.0
2020-10-16,1.0,-0.32486414510382555,-0.9558786482887681,-0.3719725051282974,-0.6793464569762838,-0.2667794292294958,0.0
2020-10-19,1.0,-0.3236426438311805,-0.9562479761090922,-0.3749145468283381,-0.6792357787932213,-0.26402331522325767,0.0
2020-10-20,1.0,-0.3222465930746827,-0.9571033044478804,-0.37503146237100426,-0.6778612779116177,-0.263456905540973,0.0
2020-10-21,1.0,-0.32230691787717536,-0.9575003595570257,-0.37494606644613837,-0.6775852150151015,-0.26323169854738965,0.0
2020-10-22,1.0,-0.3227383863080685,-0.9561340428591975,-0.3739393067740544,-0.678556018984611,-0.2642025025168992,0.0
2020-10-23,1.0,-0.32349879760238326,-0.9516169556010192,-0.379060335235634,-0.6738092674347654,-0.2612612612612612,0.0
2020-10-26,1.0,-0.3224718294696045,-0.9493289313141462,-0.3797459269360511,-0.6721811526591545,-0.2648747577693246,0.0
2020-10-27,1.0,-0.31966743119266056,-0.9510822821100917,-0.38152236238532106,-0.6717674885321101,-0.2596760321100917,0.0
2020-10-28,1.0,-0.31546487862598155,-0.9512352540428126,-0.3804008748969127,-0.6723080784538706,-0.2662698554985837,0.0
