Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZTO
2020-08-14,-0.4134325444172072,-0.0,-0.3435147623489598,-0.4123912619042454,-0.0,0.0,1.0
2020-08-17,-0.4197270174369245,-0.0,-0.3441234734527723,-0.4130657204432157,-0.0,0.0,1.0
2020-08-18,-0.41979447879474,-0.0,-0.33963250021771313,-0.41770443263955415,-0.0,0.0,1.0
2020-08-19,-0.41935413579708886,-0.0,-0.3382724657892443,-0.42138063279002874,-0.0,0.0,1.0
2020-08-20,-0.42199309712088773,-0.0,-0.3398575735069247,-0.4226047446371619,-0.0,0.0,1.0
2020-08-21,-0.41856602784030067,-0.0,-0.3334280282336487,-0.4332728742815935,-0.0,0.0,1.0
2020-08-24,-0.4176263630602478,-0.0,-0.3384978475120736,-0.4291427197832215,-0.0,0.0,1.0
2020-08-25,-0.41771930591372003,-0.0,-0.33852004021154775,-0.42917085536955285,-0.0,0.0,1.0
2020-08-26,-0.4200794621026895,-0.0,-0.3344830597275585,-0.42844044708347884,-0.0,0.0,1.0
2020-08-27,-0.4151107819001765,-0.0,-0.33018888477375224,-0.4333238927256487,-0.0,0.0,1.0
2020-08-28,-0.4167828815479822,-0.0,-0.3305151224614312,-0.43173102065719515,-0.0,0.0,1.0
2020-08-31,-0.41659763700571134,-0.0,-0.3315821598290971,-0.43168243449448496,-0.0,0.0,1.0
2020-09-01,-0.41415714780200763,-0.0,-0.33350640359986156,-0.4156931464174455,-0.0,0.0,1.0
2020-09-02,-0.42457966721839885,-0.0,-0.33583064726892586,-0.41747974562244095,-0.0,0.0,1.0
2020-09-03,-0.42445761087392175,-0.0,-0.34222793412912783,-0.4115840376404984,-0.0,0.0,1.0
2020-09-04,-0.41546875337757505,-0.0,-0.3349473638702146,-0.4112319232182616,-0.0,0.0,1.0
2020-09-08,-0.41387285735901264,-0.0,-0.333744028705445,-0.4139377039967145,-0.0,0.0,1.0
2020-09-09,-0.4166143589965586,-0.0,-0.3344299906928422,-0.4134109651306249,-0.0,0.0,1.0
2020-09-10,-0.4157906121566083,-0.0,-0.3334631191866753,-0.4138654553320355,-0.0,0.0,1.0
2020-09-11,-0.41913360534768646,-0.0,-0.3342738084903203,-0.4169198715166247,-0.0,0.0,1.0
2020-09-14,-0.4140662194330232,-0.0,-0.3323523046959532,-0.4176152347976629,-0.0,0.0,1.0
2020-09-15,-0.41458720754227396,-0.0,-0.32817973446352117,-0.4195822341391688,-0.0,0.0,1.0
2020-09-16,-0.415446273830156,-0.0,-0.3238734835355286,-0.4270580589254766,-0.0,0.0,1.0
2020-09-17,-0.41657638136511377,-0.0,-0.3245287107258938,-0.4257204767063922,-0.0,0.0,1.0
2020-09-18,-0.414800051990815,-0.0,-0.3266106321216585,-0.4248732723885447,-0.0,0.0,1.0
2020-09-21,-0.4141403204850585,-0.0,-0.3272628843655262,-0.42403637938501515,-0.0,0.0,1.0
2020-09-22,-0.4111418047882136,-0.0,-0.31798649478207486,-0.4632772077523458,-0.0,0.0,1.0
2020-09-23,-0.4200876053795866,-0.0,-0.3156655147366336,-0.4653870705025203,-0.0,0.0,1.0
2020-09-24,-0.4158324552160169,-0.0,-0.31177555321390943,-0.46768528275377597,-0.0,0.0,1.0
2020-09-25,-0.41550948777009983,-0.0,-0.31196665569814636,-0.46620598881210923,-0.0,0.0,1.0
2020-09-28,-0.41449630911440655,-0.0,-0.30828204061069375,-0.467658204280113,-0.0,0.0,1.0
2020-09-29,-0.41817821607818967,-0.0,-0.3085101699392445,-0.47459716474421065,-0.0,0.0,1.0
2020-09-30,-0.427069351230425,-0.0,-0.31098434004474274,-0.499082774049217,-0.0,0.0,1.0
2020-10-01,-0.4270789055683572,-0.0,-0.31094655361417484,-0.49916105505716013,-0.0,0.0,1.0
2020-10-02,-0.4256510154273303,-0.0,-0.3090839882671682,-0.504355030115761,-0.0,0.0,1.0
2020-10-05,-0.42369814355606195,-0.0,-0.3069499363313451,-0.5033621517771374,-0.0,0.0,1.0
2020-10-06,-0.42488226234850346,-0.0,-0.3056491752784412,-0.5014619556726112,-0.0,0.0,1.0
2020-10-07,-0.4229199652119618,-0.0,-0.30528733581606937,-0.5017951519746672,-0.0,0.0,1.0
2020-10-08,-0.42192861280691596,-0.0,-0.30292767701974066,-0.5032084131723186,-0.0,0.0,1.0
2020-10-09,-0.42278903987525057,-0.0,-0.30345288482958344,-0.501447983960793,-0.0,0.0,1.0
2020-10-12,-0.4274550082615103,-0.0,-0.3042022060465324,-0.5011834055285134,-0.0,0.0,1.0
2020-10-13,-0.421798729521899,-0.0,-0.3052936587540399,-0.5018165607934916,-0.0,0.0,1.0
2020-10-14,-0.421837389676384,-0.0,-0.30522867076758486,-0.501693857537666,-0.0,0.0,1.0
2020-10-15,-0.42623134244858685,-0.0,-0.3071139257502182,-0.5044420077427441,-0.0,0.0,1.0
2020-10-16,-0.4276220098905771,-0.0,-0.3044597104432858,-0.5056054062520978,-0.0,0.0,1.0
2020-10-19,-0.4226709806984269,-0.0,-0.31179292647551043,-0.4969541448175834,-0.0,0.0,1.0
2020-10-20,-0.42180327138209206,-0.0,-0.30988991398137,-0.4967687302224005,-0.0,0.0,1.0
2020-10-21,-0.42504641954318695,-0.0,-0.306145276392027,-0.5058723518489519,-0.0,0.0,1.0
2020-10-22,-0.425872450921138,-0.0,-0.30470306449085577,-0.5079130571038435,-0.0,0.0,1.0
2020-10-23,-0.42433267646005013,-0.0,-0.30479666786098175,-0.5102113937656754,-0.0,0.0,1.0
2020-10-26,-0.4237299540204104,-0.0,-0.307188516317147,-0.5120107659526747,-0.0,0.0,1.0
2020-10-27,-0.4215855379583791,-0.0,-0.3100064962702449,-0.5085011536479918,-0.0,0.0,1.0
2020-10-28,-0.41581318213397284,-0.0,-0.31386566863136195,-0.5114183904439613,-0.0,0.0,1.0
