Date,IWF,IWM,MTUM,SPY,SWCH,VLUE,VXX
2020-08-12,-0.43408382728486755,-0.0,-0.5211911065295317,-0.3875781927230982,1.0,-0.0,0.0
2020-08-13,-0.4337188612099644,-0.0,-0.5143519385652744,-0.39316819629144034,1.0,-0.0,0.0
2020-08-14,-0.43466960146115297,-0.0,-0.5151266800917904,-0.39177164801198894,1.0,-0.0,0.0
2020-08-17,-0.43636235856349703,-0.0,-0.514629746761309,-0.3916414833555883,1.0,-0.0,0.0
2020-08-18,-0.4364385936145792,-0.0,-0.5116769342484364,-0.3943219882410812,1.0,-0.0,0.0
2020-08-19,-0.4375659020081074,-0.0,-0.5115636056892471,-0.3940530027883872,1.0,-0.0,0.0
2020-08-20,-0.4371968791734026,-0.0,-0.5116328108526041,-0.3941566505002225,1.0,-0.0,0.0
2020-08-21,-0.432509328358209,-0.0,-0.4940065298507462,-0.4055736940298508,1.0,-0.0,0.0
2020-08-24,-0.43226408491776513,-0.0,-0.4957191181616704,-0.40494575994401033,1.0,-0.0,0.0
2020-08-25,-0.43122537936178645,-0.0,-0.4989860376215007,-0.40073657956690983,1.0,-0.0,0.0
2020-08-26,-0.4302230717232699,-0.0,-0.5008507960187408,-0.3998508193282208,1.0,-0.0,0.0
2020-08-27,-0.42554727526781555,-0.0,-0.49818351187703774,-0.4051234280391244,1.0,-0.0,0.0
2020-08-28,-0.42639180060563703,-0.0,-0.4989284882366643,-0.40407640344747264,1.0,-0.0,0.0
2020-08-31,-0.42642677590540917,-0.0,-0.49657853086304815,-0.40452471836886694,1.0,-0.0,0.0
2020-09-01,-0.42558983666061706,-0.0,-0.49937177160407653,-0.4018102284889944,1.0,-0.0,0.0
2020-09-02,-0.41884523975954147,-0.0,-0.5019339204995573,-0.4092455380027028,1.0,-0.0,0.0
2020-09-03,-0.4143132742951444,-0.0,-0.503753806103712,-0.4062710643144365,1.0,-0.0,0.0
2020-09-04,-0.40451023476350173,-0.0,-0.49605643575806635,-0.41237423383832544,1.0,-0.0,0.0
2020-09-08,-0.40694984267999257,-0.0011799000555247085,-0.4941930409032019,-0.4112067369979641,1.0,-0.0,0.0
2020-09-09,-0.40364896073903,-0.003533487297921478,-0.49053117782909933,-0.41177829099307156,1.0,-0.0,0.0
2020-09-10,-0.3996405032953864,-0.003203207816748859,-0.48748674932018254,-0.41413559478268885,1.0,-0.0,0.0
2020-09-11,-0.39972343858031806,-0.003134362756395483,-0.4873934086194976,-0.41445033417838206,1.0,-0.0,0.0
2020-09-14,-0.40154956533769914,-0.004127562432264164,-0.48788249129522443,-0.4123411810823899,1.0,-0.0,0.0
2020-09-15,-0.40222678130979006,-0.0030197551923653214,-0.48569650307738416,-0.41419054424748164,1.0,-0.0,0.0
2020-09-16,-0.4038980509745127,-0.0,-0.4815592203898051,-0.4210587014185215,1.0,-0.0,0.0
2020-09-17,-0.3942951077770832,-0.013428723576671065,-0.4768817577736102,-0.43069157926419854,1.0,-0.0,0.0
2020-09-18,-0.39231071916302107,-0.014397148346179662,-0.4769113256023887,-0.43105802837765894,1.0,-0.0,0.0
2020-09-21,-0.39244872447798507,-0.013750636603546461,-0.47724431686652163,-0.43150145840085197,1.0,-0.0,0.0
2020-09-22,-0.3998655913978495,-0.002363737486095662,-0.4847979236188357,-0.430362439747868,1.0,-0.0,0.0
2020-09-23,-0.40308027741052577,-0.0009509892607798111,-0.48409992345696196,-0.43137800663373,1.0,-0.0,0.0
2020-09-24,-0.40342451451242434,-0.0,-0.48448991902740074,-0.43221734994547695,1.0,-0.0,0.0
2020-09-25,-0.4030360002785321,-0.001833669892997238,-0.4843905948982197,-0.43186407631780516,1.0,-0.0,0.0
2020-09-28,-0.4018271192728622,-0.0019476905954368393,-0.48103320348729367,-0.4338480801335559,1.0,-0.0,0.0
2020-09-29,-0.4022900586421899,-0.0008112555918689011,-0.48058781262313705,-0.4342071714994321,1.0,-0.0,0.0
2020-09-30,-0.40083362278568946,-0.003704990158619891,-0.48021303693412065,-0.43086719925900197,1.0,-0.0,0.0
2020-10-01,-0.4022633983441943,-0.007003548155191206,-0.4785139491199184,-0.43127478490758564,1.0,-0.0,0.0
2020-10-02,-0.4012477387633935,-0.004012245465930701,-0.4772252887425205,-0.4367317593580407,1.0,-0.0,0.0
2020-10-05,-0.3931477317508519,-0.014696678179837271,-0.4687174018869236,-0.4415494100465936,1.0,-0.0,0.0
2020-10-06,-0.39059281035161225,-0.01664313326080415,-0.46478090784935533,-0.4427443809171084,1.0,-0.0,0.0
2020-10-07,-0.38962541357210617,-0.01790796140764906,-0.46417250873418014,-0.44198422063348836,1.0,-0.0,0.0
2020-10-08,-0.3883804769828064,-0.018048622665927157,-0.4612451469772601,-0.44326585320761697,1.0,-0.0,0.0
2020-10-09,-0.3875725282600153,-0.018608844402320905,-0.46092142675512615,-0.44457800688873994,1.0,-0.0,0.0
2020-10-12,-0.38552908279989834,-0.019411642363598547,-0.4608647424491022,-0.44510433757770435,1.0,-0.0,0.0
2020-10-13,-0.3839621553017192,-0.021391484942886813,-0.45909772701049956,-0.44317526248990424,1.0,-0.0,0.0
2020-10-14,-0.3839269237866765,-0.01884572799409485,-0.4601633142646245,-0.44376268684259085,1.0,-0.0,0.0
2020-10-15,-0.38475386000138473,-0.019455791733019454,-0.46019986614046016,-0.4434905028964435,1.0,-0.0,0.0
2020-10-16,-0.38358915175995384,-0.023358338141950374,-0.4576341604154645,-0.44353144835545294,1.0,-0.0,0.0
2020-10-19,-0.38400498258402344,-0.02422089455837236,-0.45306913335332516,-0.4454799197250352,1.0,-0.0,0.0
2020-10-20,-0.38389586453173596,-0.020850132473217372,-0.4567906923165534,-0.4423453519179818,1.0,-0.0,0.0
2020-10-21,-0.38269956725900006,-0.01802320228339932,-0.45681797256237916,-0.4442500690544149,1.0,-0.0,0.0
2020-10-22,-0.3827774324977557,-0.018092673157931085,-0.4565752825541514,-0.44442142577630456,1.0,-0.0,0.0
2020-10-23,-0.38028589814304103,-0.018454679168964885,-0.4587699944842802,-0.4407060121345836,1.0,-0.0,0.0
2020-10-26,-0.36798884064166315,-0.01644655432312642,-0.4438319796611695,-0.42160325781267577,1.0,-0.0,0.0
2020-10-27,-0.36602849310143365,-0.013684778212215181,-0.4477776279717765,-0.4195766482405285,1.0,-0.0,0.0
2020-10-28,-0.3612774001890444,-0.018274294459197912,-0.44594229643966327,-0.4250348831975514,1.0,-0.0,0.0
