Date,CENX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-17,1.0,-0.6197971177843974,-0.7702278399484744,-0.24148619273810482,-0.991586828757749,-0.4023428065373158,0.0
2020-08-18,1.0,-0.6188254223652454,-0.7693483507642801,-0.2332260659694288,-0.9939662107803701,-0.4071198712791633,0.0
2020-08-19,1.0,-0.6145246903651279,-0.77231783818562,-0.23311082515682804,-0.9923194466784622,-0.40895930513109213,0.0
2020-08-20,1.0,-0.6122407972994696,-0.7705754701816429,-0.23159459893907733,-0.9922038257514869,-0.41211220061083426,0.0
2020-08-21,1.0,-0.6133579661833809,-0.7664163219406402,-0.24402586449254993,-0.9911241415317885,-0.40126109482308525,0.0
2020-08-24,1.0,-0.6123272349604538,-0.7592474235040344,-0.26907405927938005,-0.9813853159702804,-0.3724934089638092,0.0
2020-08-25,1.0,-0.612666214111728,-0.7570977917981072,-0.27201213912071237,-0.9803937227967895,-0.3710018767719523,0.0
2020-08-26,1.0,-0.6124665575210637,-0.7570977917981072,-0.27217186439324365,-0.9805135167511879,-0.37088208281755386,0.0
2020-08-27,1.0,-0.6056967327562133,-0.7606813739178999,-0.27055491283360594,-0.9774205130250928,-0.37491522719112774,0.0
2020-08-28,1.0,-0.6065076959885158,-0.755044261902863,-0.27143312863864744,-0.976991785628838,-0.3775819443336789,0.0
2020-08-31,1.0,-0.6078525448802526,-0.7542681220263084,-0.27595857822558073,-0.9805685498380713,-0.37963296149694137,0.0
2020-09-01,1.0,-0.6082766893242703,-0.7534986005597761,-0.2771291483406637,-0.98140743702519,-0.37808876449420237,0.0
2020-09-02,1.0,-0.6081167532986805,-0.7538584566173532,-0.2771291483406637,-0.9813274690123951,-0.37796881247501,0.0
2020-09-03,1.0,-0.6138570344028449,-0.7559835377791985,-0.27809965237543455,-0.9777440364406441,-0.3700003995684661,0.0
2020-09-04,1.0,-0.5755355799310974,-0.7608996950857324,-0.24005068704708354,-0.9852294776858196,-0.3982101136498634,0.0
2020-09-08,1.0,-0.5645884110386037,-0.751827973897319,-0.24137117697932228,-0.9737007626385722,-0.39963833634719714,0.0
2020-09-09,1.0,-0.5480371497697651,-0.7509560602513073,-0.22949348318114415,-0.9656208538203388,-0.40821821587450247,0.0
2020-09-10,1.0,-0.5339259374272184,-0.7432264575731697,-0.2186553838987656,-0.9620759257821596,-0.42380249980591567,0.0
2020-09-11,1.0,-0.5303312388488092,-0.7502909006283454,-0.2209293305406873,-0.9566364130013187,-0.4204871615856024,0.0
2020-09-14,1.0,-0.529361570087658,-0.7456752773252657,-0.22054146303622682,-0.9571406407571174,-0.4259560933984951,0.0
2020-09-15,1.0,-0.5298057080559124,-0.7553245337382705,-0.2299575594751392,-0.9545613830160028,-0.42393801347194643,0.0
2020-09-16,1.0,-0.538297452103496,-0.7549279083547304,-0.22022516294686947,-0.985226150503654,-0.4515504641516887,0.0
2020-09-17,1.0,-0.5300952456230487,-0.7600679761293128,-0.21554756353001622,-0.9843496818559065,-0.46200055329407586,0.0
2020-09-18,1.0,-0.5334810827924648,-0.7586275130599968,-0.21944752255817634,-0.98670254867817,-0.4593557068228589,0.0
2020-09-21,1.0,-0.5325076174270903,-0.7591705907957738,-0.22088560009497055,-0.9855565668157177,-0.45894503581180013,0.0
2020-09-22,1.0,-0.5222071062740076,-0.7942141485275288,-0.21318822023047376,-1.0012403969270167,-0.47043053777208704,0.0
2020-09-23,1.0,-0.5163652368758003,-0.790372919334187,-0.21714948783610755,-0.999479833546735,-0.4779129321382843,0.0
2020-09-24,1.0,-0.5111917966723856,-0.7845828512149383,-0.20711806248254397,-1.001476279774967,-0.4855763476040378,0.0
2020-09-25,1.0,-0.5116622733445163,-0.7860452112788562,-0.21059988816998162,-1.0014777538142023,-0.4841441009665309,0.0
2020-09-28,1.0,-0.5065608423403661,-0.7797630917720256,-0.1985402624336936,-1.0031109161249152,-0.5003788936305986,0.0
2020-09-29,1.0,-0.5073728678463256,-0.7765821775864818,-0.19643711142993786,-1.00306870715766,-0.5018731069663638,0.0
2020-09-30,1.0,-0.5074948174134907,-0.7770291819486526,-0.19478552065061394,-1.0050629883591133,-0.5022723648540902,0.0
2020-10-01,1.0,-0.5072538860103627,-0.7812275807094459,-0.19306496612196092,-1.0038660821044239,-0.5002391390992428,0.0
2020-10-02,1.0,-0.5091285976241728,-0.7715857450370724,-0.18978713226500835,-1.0112014669536793,-0.5045443673762257,0.0
2020-10-05,1.0,-0.4918000238255966,-0.7840606758527577,-0.17134574911646747,-1.0073859349561214,-0.5163403883572252,0.0
2020-10-06,1.0,-0.493256644188814,-0.7725109083696946,-0.1654502181673939,-1.0122173740579137,-0.5232844109480366,0.0
2020-10-07,1.0,-0.493100166547704,-0.7715124117693711,-0.16650804980569434,-1.0114204139900071,-0.5228804821952573,0.0
2020-10-08,1.0,-0.49287378104149393,-0.7673023017095029,-0.17296379643886453,-0.9992498716885783,-0.5156539934462474,0.0
2020-10-09,1.0,-0.49118994943109984,-0.7685287610619469,-0.172210809102402,-1.0024889380530972,-0.5162768647281921,0.0
2020-10-12,1.0,-0.49849552616992626,-0.7705281494971888,-0.17495446987093197,-1.0086705202312138,-0.5064534009026843,0.0
2020-10-13,1.0,-0.48959404922054284,-0.7764105404763788,-0.1732214924428266,-1.0044709978634168,-0.5129381973569677,0.0
2020-10-14,1.0,-0.49031773632627257,-0.7734350300347771,-0.1764147960796712,-1.0032405943724312,-0.5085361998103066,0.0
2020-10-15,1.0,-0.487420514238319,-0.7669339231407243,-0.17583632844899086,-1.0036731308503495,-0.5157391682135944,0.0
2020-10-16,1.0,-0.4872097135447366,-0.7554324334944399,-0.1836221462532909,-0.9974458721364298,-0.5056780227120908,0.0
2020-10-19,1.0,-0.4854916395817834,-0.7590554881152838,-0.19414966519168267,-0.9898578533108823,-0.48733210635548424,0.0
2020-10-20,1.0,-0.4840425531914893,-0.7588782853566959,-0.19430538172715894,-0.9878754693366709,-0.4859981226533166,0.0
2020-10-21,1.0,-0.4747533148319457,-0.7698889916743755,-0.16581868640148012,-0.963459759481961,-0.4804579093432007,0.0
2020-10-22,1.0,-0.47179743333589486,-0.771382463690156,-0.16621839698762778,-0.9569276876969185,-0.47598555290862987,0.0
2020-10-23,1.0,-0.4780418397169666,-0.7656514382402707,-0.17208890939855406,-0.9582371942778035,-0.4715428395631442,0.0
2020-10-26,1.0,-0.47635498234300633,-0.7654690618762475,-0.17181022570244128,-0.9537463534469524,-0.4710962690004607,0.0
2020-10-27,1.0,-0.4725291531255974,-0.764442745173007,-0.16558975339323265,-0.9527432613267062,-0.4680175874593768,0.0
2020-10-28,1.0,-0.4752036095285436,-0.7643482583260047,-0.16770542576377473,-0.9531602493021833,-0.46323557526861164,0.0
