Date,IWF,IWM,MTUM,PI,SPY,VLUE,VXX
2020-06-23,-0.5755283339695318,-0.9570045459277511,-0.24967900891834682,1.0,-0.6406634972412119,-0.047298469653329636,0.0
2020-06-24,-0.5729300357279129,-0.9527559055118111,-0.25078913593950536,1.0,-0.6402233861736446,-0.05199625377224323,0.0
2020-06-25,-0.5714384532909073,-0.9518209801819251,-0.2534500051879777,1.0,-0.6392626154325044,-0.04267976342821568,0.0
2020-06-26,-0.5715273456406001,-0.9486275323238608,-0.2525063956302288,1.0,-0.6394247389891448,-0.04497683744727926,0.0
2020-06-29,-0.5714878031925921,-0.9515237371294313,-0.25039734641697187,1.0,-0.6400732499481722,-0.041704097850874165,0.0
2020-06-30,-0.5728695291719921,-0.9468029983764551,-0.25154582196276204,1.0,-0.6407820650108812,-0.04235034025354934,0.0
2020-07-01,-0.5728048064638652,-0.9475846828493493,-0.2496460757570526,1.0,-0.6416214909706157,-0.04122785815406926,0.0
2020-07-02,-0.5649292371418708,-0.9546772523299965,-0.2463583016914049,1.0,-0.6370728339661719,-0.048843631342768375,0.0
2020-07-06,-0.5666551842921116,-0.9517740268687565,-0.24560799173269032,1.0,-0.6328625559765759,-0.04784705477092663,0.0
2020-07-07,-0.562319339298004,-0.9558155540261527,-0.24242945629731588,1.0,-0.6326221610461115,-0.04796971782518926,0.0
2020-07-08,-0.5632641846407475,-0.9485162797087514,-0.24666849842011265,1.0,-0.6352864404451162,-0.040767962632229704,0.0
2020-07-09,-0.5650607370805024,-0.9534005902134375,-0.24281106307048247,1.0,-0.6306705099169584,-0.03953057442865967,0.0
2020-07-10,-0.6115420739555433,-0.9346366577381987,-0.28458621769228093,1.0,-0.6478589070163843,-0.0,0.0
2020-07-13,-0.6169443188536848,-0.9293638924633951,-0.2855006434111223,1.0,-0.6460891037456961,-0.0,0.0
2020-07-14,-0.6228649666267327,-0.8981345199383878,-0.26924525072736605,1.0,-0.6325517713503337,-0.0,0.0
2020-07-15,-0.6152464239712562,-0.9010575554199716,-0.2510338282150363,1.0,-0.6193478408243509,-0.002915056606331774,0.0
2020-07-16,-0.6131532629298674,-0.899810452206878,-0.24350121852152723,1.0,-0.619279718386136,-0.00903736799350122,0.0
2020-07-17,-0.6150225202343459,-0.9003691286531884,-0.2445731314978496,1.0,-0.6187476717802838,-0.00775508821836161,0.0
2020-07-20,-0.6266290108544013,-0.8976147538194562,-0.25366633774541497,1.0,-0.6213889550512097,-0.003368607302051788,0.0
2020-07-21,-0.6447512301804263,-0.8841238381629306,-0.26930699835975946,1.0,-0.6189857845817386,-0.0,0.0
2020-07-22,-0.6457934990439771,-0.8801556951652555,-0.2712373668396613,1.0,-0.6171810980606393,-0.0,0.0
2020-07-23,-0.6483418803418803,-0.8827008547008547,-0.27295726495726497,1.0,-0.6148034188034188,-0.0,0.0
2020-07-24,-0.6467974571057488,-0.883826645703739,-0.2724724861576321,1.0,-0.6148062068494088,-0.0,0.0
2020-07-27,-0.6490340229098992,-0.8805607796204481,-0.2718413404000684,1.0,-0.6179517866301932,-0.0,0.0
2020-07-28,-0.6431423403747056,-0.8817868477630276,-0.26956284339487424,1.0,-0.6181278367402655,-0.0,0.0
2020-07-29,-0.6544165720381268,-0.8798389594301641,-0.28261243591067065,1.0,-0.6241698496266475,-0.0,0.0
2020-07-30,-0.6621565506263408,-0.8618243477057235,-0.29372274897916806,1.0,-0.6427434424527648,-0.0,0.0
2020-07-31,-0.661831818021014,-0.8613577670074646,-0.3150670393037818,1.0,-0.6889659320055189,-0.010471574627657694,0.0
2020-08-03,-0.6761827079934747,-0.8525427335272004,-0.31296545854315905,1.0,-0.6974608128236045,-0.0071636286261436985,0.0
2020-08-04,-0.6725409545422311,-0.8442663640876534,-0.31011984965605277,1.0,-0.7031061626834976,-0.015849939720587194,0.0
2020-08-05,-0.6723892798748845,-0.8453472666524491,-0.3129309731996872,1.0,-0.7045923082391413,-0.019158313784033553,0.0
2020-08-06,-0.671927205516457,-0.8455960759223716,-0.31285988483685223,1.0,-0.7044856756948887,-0.019549299779626075,0.0
2020-08-07,-0.6764831717056474,-0.8468339988590987,-0.31602966343411293,1.0,-0.7039004563605248,-0.022069309754706216,0.0
2020-08-10,-0.675452048931845,-0.8480687613680945,-0.3166304076464924,1.0,-0.704304718427904,-0.022040728984628555,0.0
2020-08-11,-0.6729418476129354,-0.8459015224444681,-0.3162548579170678,1.0,-0.7040325168467215,-0.026312974649695155,0.0
2020-08-12,-0.6666904066661918,-0.8483726230325476,-0.3064596538708069,1.0,-0.705469695890606,-0.03404315931913682,0.0
2020-08-13,-0.6610676156583629,-0.8567615658362988,-0.29078291814946616,1.0,-0.7060854092526689,-0.04405693950177936,0.0
2020-08-14,-0.655466685710205,-0.8525673070056418,-0.28733128615296727,1.0,-0.7154895379561523,-0.059772905805898745,0.0
2020-08-17,-0.6516849921462231,-0.8475296301585036,-0.2888047979437384,1.0,-0.7145152077680994,-0.06739968584892189,0.0
2020-08-18,-0.6522670474830418,-0.8489111031774366,-0.2923598714744734,1.0,-0.7122099250267762,-0.06436986790431988,0.0
2020-08-19,-0.6503429061294471,-0.8537291041577368,-0.2877553936276611,1.0,-0.7093513359051293,-0.07079582797542507,0.0
2020-08-20,-0.6489255372313844,-0.8495752123938031,-0.2868565717141429,1.0,-0.7106089812236739,-0.07364175055329478,0.0
2020-08-21,-0.6275218948338829,-0.8579229160018438,-0.2524554125447647,1.0,-0.7020175158671064,-0.1058043470552778,0.0
2020-08-24,-0.6226909193856607,-0.8641446669969566,-0.23897657300587447,1.0,-0.6979616391818246,-0.115047066317503,0.0
2020-08-25,-0.6243448080464655,-0.8706615667941635,-0.24762714265476696,1.0,-0.6938659866836663,-0.10507862303442414,0.0
2020-08-26,-0.6243271954674221,-0.870715297450425,-0.2466359773371105,1.0,-0.6936614730878188,-0.10573654390934845,0.0
2020-08-27,-0.6164814945863705,-0.8754511358007219,-0.2443563795909702,1.0,-0.6911046635057675,-0.11089094897742552,0.0
2020-08-28,-0.6165033084462688,-0.8736421216517464,-0.2446127171720746,1.0,-0.6916245001946145,-0.11206255971126287,0.0
2020-08-31,-0.6125057373865763,-0.8763195989125446,-0.2349680471701444,1.0,-0.6885923101366381,-0.1183137379514882,0.0
2020-09-01,-0.6151563328033915,-0.8712948242360007,-0.24674085850556438,1.0,-0.6869104398516163,-0.11287758346581875,0.0
2020-09-02,-0.6197736116024054,-0.8739299610894942,-0.2479660417403608,1.0,-0.688715953307393,-0.10689777148921117,0.0
2020-09-03,-0.6175108691810116,-0.8755434590505815,-0.25068042840479304,1.0,-0.6851295464988866,-0.10579336184652363,0.0
2020-09-04,-0.58384766446907,-0.882767569084023,-0.2174919343526441,1.0,-0.691787066909805,-0.13094403142095665,0.0
2020-09-08,-0.5760089607616647,-0.8768945360355631,-0.21848857152857995,1.0,-0.6891735797542792,-0.13973187720956282,0.0
2020-09-09,-0.5585325064455439,-0.8829001463312662,-0.19646714514667968,1.0,-0.689011218730402,-0.15713190718416836,0.0
2020-09-10,-0.5587251828631138,-0.886032741205155,-0.1936607453848833,1.0,-0.6885754092650644,-0.15611285266457678,0.0
2020-09-11,-0.5512068067372808,-0.8858482375412398,-0.18972043757596804,1.0,-0.6864038895641604,-0.15968050008682064,0.0
2020-09-14,-0.5481193345604833,-0.8815684367728267,-0.1891084638627444,1.0,-0.6880144479561003,-0.16625568714618136,0.0
2020-09-15,-0.5482101315926531,-0.8767056699420159,-0.185826881011076,1.0,-0.6905662997812576,-0.17075795979306274,0.0
2020-09-16,-0.552039821776664,-0.8680033416875522,-0.19479253689780007,1.0,-0.6923558897243108,-0.1737329434697856,0.0
2020-09-17,-0.5459133945976051,-0.8713798384851017,-0.19141604010025062,1.0,-0.6912768031189084,-0.18093845725424673,0.0
2020-09-18,-0.5444227823422921,-0.8701086199693636,-0.19266118924940817,1.0,-0.6911641832613843,-0.18305249965185907,0.0
2020-09-21,-0.5418667780329923,-0.8720331314818682,-0.19610913899909516,1.0,-0.6880350803925663,-0.18215354632143105,0.0
2020-09-22,-0.5368626630396875,-0.8801004394224733,-0.19543837622933669,1.0,-0.6884982911348261,-0.1866150519634512,0.0
2020-09-23,-0.5379408994173673,-0.8788682273314029,-0.1959320378187908,1.0,-0.6890765097861354,-0.18700066287548409,0.0
2020-09-24,-0.5341941321825079,-0.8764834858873074,-0.19058225733477188,1.0,-0.6892423345978492,-0.18978178401141546,0.0
2020-09-25,-0.530593797802809,-0.8813099707968294,-0.18620497844527883,1.0,-0.6835975524961757,-0.1948963982756223,0.0
2020-09-28,-0.5277980345174844,-0.8799527728582839,-0.1817203180886898,1.0,-0.6833003437858111,-0.1997777546272181,0.0
2020-09-29,-0.5275839322292817,-0.8794917196125402,-0.18206436829496928,1.0,-0.6830885671631427,-0.19966670138527234,0.0
2020-09-30,-0.527688088046384,-0.8789362219213276,-0.1833489567058987,1.0,-0.6821164462035205,-0.19977085720237475,0.0
2020-10-01,-0.5278539446739093,-0.8787268751518518,-0.18218735899482838,1.0,-0.6815452431363022,-0.20054840165214677,0.0
2020-10-02,-0.535840229042282,-0.8917984707237875,-0.19196257113927587,1.0,-0.6812960441325373,-0.19063580182256207,0.0
2020-10-05,-0.530016734067773,-0.8969111699902385,-0.1851554873797239,1.0,-0.6801004044066379,-0.19408032352531027,0.0
2020-10-06,-0.527813532788311,-0.8891633327535223,-0.17724821708123153,1.0,-0.6818229257262133,-0.20281788137067316,0.0
2020-10-07,-0.524415250408369,-0.8939978452020992,-0.17443436555103745,1.0,-0.6787265839502311,-0.20390644006533903,0.0
2020-10-08,-0.514423740510697,-0.8953071083505867,-0.15617667356797793,1.0,-0.675431331953071,-0.20928226363008973,0.0
2020-10-09,-0.5161301452575648,-0.8943518614360143,-0.15667805265155438,1.0,-0.6737052755063313,-0.20943311596453093,0.0
2020-10-12,-0.5153156260779579,-0.8939289410141428,-0.15494998275267335,1.0,-0.6715764056571232,-0.21372887202483615,0.0
2020-10-13,-0.5144620264074189,-0.8942669010928398,-0.15379046437066915,1.0,-0.6700796359499431,-0.2148102182231875,0.0
2020-10-14,-0.5127330369757745,-0.8961714738619525,-0.149315965401978,1.0,-0.6705606671491092,-0.21720252248526828,0.0
2020-10-15,-0.5111118767873756,-0.8940840023429694,-0.14991558419184786,1.0,-0.6699514178410226,-0.22048030872066984,0.0
2020-10-16,-0.5140534582529622,-0.887710112978782,-0.1556902728024249,1.0,-0.6709492973270873,-0.21610636538991457,0.0
2020-10-19,-0.5129430368867958,-0.885111210423184,-0.14342191206297913,1.0,-0.6688438928804704,-0.22740554848911962,0.0
2020-10-20,-0.5106965599863084,-0.8852986479548176,-0.14550744480575045,1.0,-0.6604141708026698,-0.22094814307718635,0.0
2020-10-21,-0.5102851079850772,-0.8840058869836055,-0.14590820412773386,1.0,-0.6608139097101002,-0.22161755142553993,0.0
2020-10-22,-0.5102997536271558,-0.8824596222283055,-0.14419655078018068,1.0,-0.6613399945250479,-0.22354913769504517,0.0
2020-10-23,-0.5066771675112998,-0.8863169428845363,-0.14275441720312285,1.0,-0.6616901794274757,-0.22671551842213394,0.0
2020-10-26,-0.5072076699195344,-0.8876219825372369,-0.14298921417565486,1.0,-0.6618044855332992,-0.22444786851566514,0.0
2020-10-27,-0.5009012685780362,-0.8909635071251232,-0.1388633812876237,1.0,-0.6521443390130258,-0.21810699588477367,0.0
2020-10-28,-0.5011555193039696,-0.8918230016313213,-0.13353045133224578,1.0,-0.650863240891789,-0.22121397498640563,0.0
