Date,FIT,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-29,1.0,-0.5502402530259717,-0.21157472173225475,-0.4748494617115747,-0.8044826956997749,-0.0,0.0
2020-07-30,1.0,-0.5410847580062607,-0.1943775583915242,-0.4730917409101854,-0.8013183241030581,-0.0,0.0
2020-07-31,1.0,-0.5382272220044033,-0.19537352595228763,-0.474892179630244,-0.8074614711825558,-0.0,0.0
2020-08-03,1.0,-0.5359961443460449,-0.1971805530453642,-0.47234773179107176,-0.8066751009096933,-0.0,0.0
2020-08-04,1.0,-0.5346495855312736,-0.19276563677467975,-0.4708666164280331,-0.8160663149962322,-0.0,0.0
2020-08-05,1.0,-0.5362602900823207,-0.1915387630793354,-0.4709766908904502,-0.816663148689805,-0.0,0.0
2020-08-06,1.0,-0.5368082484143445,-0.1885051251991463,-0.46992515105059063,-0.8107734391438963,-0.0,0.0
2020-08-07,1.0,-0.5396045572367231,-0.19368256073301585,-0.47377780456929286,-0.8069805292663812,-0.0,0.0
2020-08-10,1.0,-0.535639161007272,-0.19460304104813989,-0.4731354047719214,-0.8015806238355669,-0.0,0.0
2020-08-11,1.0,-0.5373994477128107,-0.18678712930723976,-0.47901908992676195,-0.7983251290671148,-0.0,0.0
2020-08-12,1.0,-0.5331248138218647,-0.1832886505808758,-0.4694072088173965,-0.793029490616622,-0.0,0.0
2020-08-13,1.0,-0.5295640529683083,-0.192947478053861,-0.45674750781133755,-0.7964886177652135,-0.0,0.0
2020-08-14,1.0,-0.5294905368408522,-0.19316152838947742,-0.4564337578859659,-0.7967206284966076,-0.0,0.0
2020-08-17,1.0,-0.5260204838949087,-0.19058928306367817,-0.4565236752263619,-0.795546979367671,-0.0,0.0
2020-08-18,1.0,-0.5243786982248521,-0.19248520710059172,-0.4474852071005917,-0.7942603550295857,-0.0,0.0
2020-08-19,1.0,-0.5169733549241866,-0.19060797880170766,-0.44740173708229064,-0.7892536434564993,-0.0,0.0
2020-08-20,1.0,-0.5133126572649074,-0.19483293346597227,-0.4415413423839897,-0.7761718064251859,-0.0,0.0
2020-08-21,1.0,-0.5121444457450544,-0.19360880252838578,-0.44436965937024464,-0.7762495610441297,-0.0,0.0
2020-08-24,1.0,-0.5120587718784756,-0.19165252004917166,-0.44845753087865126,-0.7747175554644967,-0.0,0.0
2020-08-25,1.0,-0.511465544942015,-0.18549352963514737,-0.4517278649256565,-0.7724710075073759,-0.0,0.0
2020-08-26,1.0,-0.5110147542414807,-0.18726537263917586,-0.4431510636440357,-0.7686756103949015,-0.0,0.0
2020-08-27,1.0,-0.5013658026269906,-0.19746018830640474,-0.43798674880855515,-0.7691212367778683,-0.0,0.0
2020-08-28,1.0,-0.5019181585677749,-0.19626249709369917,-0.4385026737967914,-0.7696465938153918,-0.0,0.0
2020-08-31,1.0,-0.5026013660805115,-0.1941578258973986,-0.4410114808894056,-0.7687836070338614,-0.0,0.0
2020-09-01,1.0,-0.5021368142570574,-0.19711021309997964,-0.4347472163270053,-0.773236038026572,-0.0,0.0
2020-09-02,1.0,-0.4974611925141447,-0.19416799651820685,-0.4345858116930219,-0.775279268823444,-0.0,0.0
2020-09-03,1.0,-0.48895678008856996,-0.18417512192387467,-0.39957396715062504,-0.7301418240932789,-0.0,0.0
2020-09-04,1.0,-0.4616900235881781,-0.19320105453031775,-0.37458026918273896,-0.7456084362425419,-0.0,0.0
2020-09-08,1.0,-0.45275405577204764,-0.1929911837050549,-0.37343503855401705,-0.744576182185004,-0.0,0.0
2020-09-09,1.0,-0.44019677898092674,-0.20598581872148627,-0.35389985159127135,-0.7482273401857857,-0.0,0.0
2020-09-10,1.0,-0.4314416926357225,-0.20518287682466788,-0.34664589142201085,-0.7503143622546609,-0.0,0.0
2020-09-11,1.0,-0.4307264246160561,-0.20715240459368775,-0.34766360238959054,-0.7423279412968165,-0.0,0.0
2020-09-14,1.0,-0.4311312020042481,-0.20442786340613256,-0.34668591035346663,-0.7408910190076793,-0.0,0.0
2020-09-15,1.0,-0.4324861216936976,-0.2017524763252422,-0.343311200609557,-0.7436867312506803,-0.0,0.0
2020-09-16,1.0,-0.4322499863901138,-0.20188905220752354,-0.34117262779683166,-0.7428003701889053,-0.003865207686863738,0.0
2020-09-17,1.0,-0.42346647839900076,-0.20685909794444293,-0.3358677057593613,-0.7388600754880931,-0.010345670296250034,0.0
2020-09-18,1.0,-0.41895295615199196,-0.20710668147225306,-0.3334236112991902,-0.7342036129241936,-0.014652113858570539,0.0
2020-09-21,1.0,-0.4164055747623163,-0.2088645203111495,-0.33146067415730335,-0.7293647363872082,-0.014855229040622298,0.0
2020-09-22,1.0,-0.41705790297339596,-0.20738222438076737,-0.33206518806324536,-0.7257568398899141,-0.01594625222599968,0.0
2020-09-23,1.0,-0.41737511132701804,-0.20535449221385582,-0.3329285078131325,-0.7256902275119423,-0.017488462472674274,0.0
2020-09-24,1.0,-0.4076455302847652,-0.1914061453561574,-0.32047469795601274,-0.7250127246912588,-0.034343271986927056,0.0
2020-09-25,1.0,-0.4074718334359194,-0.19051569566730003,-0.32097840340407313,-0.7237401985709316,-0.033451976342762334,0.0
2020-09-28,1.0,-0.4049202660469589,-0.18807596762561105,-0.3160509656222454,-0.7231615781179048,-0.03891871677751957,0.0
2020-09-29,1.0,-0.40285124841303427,-0.18366483283961066,-0.3006506559458315,-0.7116747778247988,-0.04610135421074905,0.0
2020-09-30,1.0,-0.39818115106405283,-0.1761452982492924,-0.30868015515253167,-0.6898521857637069,-0.04796100220148863,0.0
2020-10-01,1.0,-0.39309539260220633,-0.1628293316028553,-0.3029201817001947,-0.6796625567813109,-0.057183646982478915,0.0
2020-10-02,1.0,-0.38687132762146353,-0.1582325990733311,-0.30039085755701084,-0.6791603033675873,-0.0638055548365387,0.0
2020-10-05,1.0,-0.37609188377008684,-0.1557032622813049,-0.2902946494511931,-0.6606310642524256,-0.06394682557873023,0.0
2020-10-06,1.0,-0.3814857894204511,-0.14655608374633355,-0.29333973905127947,-0.6545463740264994,-0.05267017295438455,0.0
2020-10-07,1.0,-0.3778282255013242,-0.1490730230798335,-0.2930508260814731,-0.6486063816370286,-0.05382772102408879,0.0
2020-10-08,1.0,-0.37830973874123064,-0.14591767457064547,-0.2972164248535291,-0.643164273680505,-0.04993839422665895,0.0
2020-10-09,1.0,-0.37909810325336013,-0.14380103002135408,-0.2968722522296194,-0.6396432608968723,-0.05285768119582967,0.0
2020-10-12,1.0,-0.1826078903500648,-0.12207816262270789,-0.16025189849972216,-0.36036303019077603,-0.026893869235043524,0.0
2020-10-13,1.0,-0.18676788406007666,-0.11446888109983112,-0.14545157365199862,-0.3399197283112072,-0.029475328260356325,0.0
2020-10-14,1.0,-0.18640878580087206,-0.11148703660147274,-0.14776284127300032,-0.3375187711458088,-0.02608963109044526,0.0
2020-10-15,1.0,-0.17799005402311188,-0.11099781760938787,-0.14630961325176203,-0.3219562806339666,-0.03159099853314729,0.0
2020-10-16,1.0,-0.13878000583109268,-0.09289254591985487,-0.13361300981567267,-0.2406135605299815,-0.013865042599371536,0.0
2020-10-19,1.0,-0.13655873920860395,-0.09029948654821102,-0.1294157663713374,-0.24235896273020296,-0.021088776948120315,0.0
2020-10-20,1.0,-0.13660803938716676,-0.09025685874388624,-0.12996793314546692,-0.2426230039192822,-0.020082272535872768,0.0
2020-10-21,1.0,-0.13618695947915654,-0.08988436497910796,-0.1312959543938069,-0.24207236096265344,-0.020114663298027403,0.0
2020-10-22,1.0,-0.13613031721100444,-0.0894473500979646,-0.13059248344317245,-0.2420292436484933,-0.021050245316320416,0.0
2020-10-23,1.0,-0.13758514132246114,-0.08851461761232182,-0.12947952563542525,-0.2423918846769888,-0.019900014560986265,0.0
2020-10-26,1.0,-0.1373087992756201,-0.08841315525660512,-0.12980629305048022,-0.2413090579827313,-0.020065970313358987,0.0
2020-10-27,1.0,-0.13602828406761053,-0.08796797055357343,-0.13197617164167055,-0.2408666031674281,-0.017548391262935278,0.0
2020-10-28,1.0,-0.13422483183585246,-0.08739696417337442,-0.13528946816576065,-0.24034971690352136,-0.01584049812075557,0.0
