Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WNC
2020-09-08,-0.0,-0.8927437576866974,-0.0,-0.5279009238337672,-0.43952178016760574,0.0,1.0
2020-09-09,-0.0,-0.8926664953897976,-0.0,-0.5185121749307756,-0.4434358139933202,0.0,1.0
2020-09-10,-0.0,-0.8944125951912382,-0.0,-0.5123926870311742,-0.4453666467014632,0.0,1.0
2020-09-11,-0.0,-0.8918346918346918,-0.0,-0.521092521092521,-0.447075647075647,0.0,1.0
2020-09-14,-0.0,-0.89446129198375,-0.0,-0.5227441780625965,-0.44369743090919495,0.0,1.0
2020-09-15,-0.0,-0.8818348204072296,-0.0,-0.5295984900480439,-0.4482955845344315,0.0,1.0
2020-09-16,-0.0,-0.8798924238956283,-0.0,-0.5319295033188373,-0.44921606775005724,0.0,1.0
2020-09-17,-0.0,-0.8812569760453336,-0.0,-0.5276322944391975,-0.4531066655218797,0.0,1.0
2020-09-18,-0.0,-0.879133148206464,-0.0,-0.5265237181872835,-0.457129770118233,0.0,1.0
2020-09-21,-0.0,-0.8822721419373301,-0.0,-0.5230505079410502,-0.4563456860781228,0.0,1.0
2020-09-22,-0.0,-0.8811180800183293,-0.0,-0.5250164676232209,-0.4577999255377037,0.0,1.0
2020-09-23,-0.0,-0.8815355020241754,-0.0,-0.5364782221711791,-0.4531568520485802,0.0,1.0
2020-09-24,-0.0,-0.8724026253188502,-0.0,-0.530738585881746,-0.4629274024820154,0.0,1.0
2020-09-25,-0.0,-0.8714846773499986,-0.0,-0.5315483186652524,-0.4636642490611473,0.0,1.0
2020-09-28,-0.0,-0.8720557051980056,-0.0,-0.5300303742334804,-0.46343630007450287,0.0,1.0
2020-09-29,-0.0,-0.8735084901330885,-0.0,-0.5306906837999081,-0.46408903166590176,0.0,1.0
2020-09-30,-0.0,-0.8720045917635243,-0.0,-0.5322140909743148,-0.46563351987372653,0.0,1.0
2020-10-01,-0.0,-0.8682188324349123,-0.0,-0.5305080857896547,-0.46854570478265856,0.0,1.0
2020-10-02,-0.0,-0.8631684587813621,-0.0,-0.5318996415770609,-0.47231541218637996,0.0,1.0
2020-10-05,-0.0,-0.8675192842600293,-0.0,-0.5238149858056376,-0.47621368967395983,0.0,1.0
2020-10-06,-0.0,-0.8724039870163445,-0.0,-0.5280211415275903,-0.4720650331772614,0.0,1.0
2020-10-07,-0.0,-0.8825356649792914,-0.0,-0.5189254486884491,-0.4747468936953521,0.0,1.0
2020-10-08,-0.0,-0.8810091664032642,-0.0,-0.518893135254734,-0.47357834544984345,0.0,1.0
2020-10-09,-0.0,-0.87888537776501,-0.0,-0.514966963516231,-0.47888537776501,0.0,1.0
2020-10-12,-0.0,-0.8760912014702503,-0.0,-0.5098208132322536,-0.48567080174592236,0.0,1.0
2020-10-13,-0.0,-0.8765970886330358,-0.0,-0.5088288495219501,-0.4857159263831864,0.0,1.0
2020-10-14,-0.0,-0.8750250867284041,-0.0,-0.5097623211674647,-0.48223859629003124,0.0,1.0
2020-10-15,-0.0,-0.8725007161271842,-0.0,-0.5084216556860498,-0.483586364938413,0.0,1.0
2020-10-16,-0.0,-0.873839541547278,-0.0,-0.5059025787965616,-0.4855873925501433,0.0,1.0
2020-10-19,-0.0,-0.8745596700747487,-0.0,-0.5069736804421915,-0.48240112266231355,0.0,1.0
2020-10-20,-0.0,-0.8747424450549451,-0.0,-0.5022893772893774,-0.48471840659340665,0.0,1.0
2020-10-21,-0.0,-0.8767236939978257,-0.0,-0.5005435715511816,-0.4836356354065343,0.0,1.0
2020-10-22,-0.0,-0.8758567511994516,-0.0,-0.4986577564541923,-0.48132282385195335,0.0,1.0
2020-10-23,-0.0,-0.8752423309385334,-0.0,-0.49398449081993384,-0.48172539628235833,0.0,1.0
2020-10-26,-0.0,-0.8759762841343139,-0.0,-0.49415654751724525,-0.48033179408243537,0.0,1.0
2020-10-27,-0.0,-0.8773493564187264,-0.0,-0.49547214944754525,-0.4748832441052511,0.0,1.0
2020-10-28,-0.0,-0.8771854889230594,-0.0,-0.49595648954951876,-0.4744005922888547,0.0,1.0
2020-10-29,-0.0,-0.8798263780532781,-0.0,-0.4820278589463531,-0.47507730715764984,0.0,1.0
2020-10-30,-0.0,-0.879863868406126,-0.0,-0.48173567782189447,-0.4744753261486103,0.0,1.0
2020-11-02,-0.0,-0.8777500567022001,-0.0,-0.4787933771830347,-0.4785949194828759,0.0,1.0
2020-11-03,-0.0,-0.8765778798967464,-0.0,-0.47760474285876375,-0.4824553938671886,0.0,1.0
2020-11-04,-0.0,-0.8781027488581884,-0.0,-0.4773197923463164,-0.4813764148534794,0.0,1.0
2020-11-05,-0.0,-0.8871561190988339,-0.0,-0.4587908977697271,-0.48434846597984826,0.0,1.0
2020-11-06,-0.0,-0.8963191586648376,-0.0,-0.4731938728852309,-0.4882544581618656,0.0,1.0
