Date,GH,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-28,1.0,-0.7510395950099439,-0.5419634785753028,-0.6167058398119689,-0.7062737298860965,-0.0,0.0
2020-04-29,1.0,-0.7425300597595218,-0.5360717114263085,-0.6210670314637483,-0.700266397868817,-0.0,0.0
2020-04-30,1.0,-0.7421079064428182,-0.5097574974888793,-0.6288563638972593,-0.7065576122829674,-0.0,0.0
2020-05-01,1.0,-0.7416472277050062,-0.5145523057599138,-0.6267360488067467,-0.7058316884981158,-0.0,0.0
2020-05-04,1.0,-0.7496961464216773,-0.5030027883034246,-0.6189318653034961,-0.7031171802387932,-0.0,0.0
2020-05-05,1.0,-0.7493841705044446,-0.5092642176287886,-0.6078683374388633,-0.7035450358787618,-0.0,0.0
2020-05-06,1.0,-0.7444657982774575,-0.49903907751441384,-0.6210762331838565,-0.6943910598619119,-0.0,0.0
2020-05-07,1.0,-0.756398440269408,-0.5113789436370081,-0.6012052463665366,-0.6758950726692662,-0.0,0.0
2020-05-08,1.0,-0.758218376538175,-0.5106209440051066,-0.6001985886024327,-0.6771871342955423,-0.0,0.0
2020-05-11,1.0,-0.7563579611960416,-0.5108360231263079,-0.6002908523392331,-0.679459440286596,-0.0,0.0
2020-05-12,1.0,-0.7683601699453747,-0.4994109036381163,-0.6273697740012139,-0.6751044307186975,-0.0,0.0
2020-05-13,1.0,-0.7739885012320108,-0.4722351176659643,-0.6379316501803378,-0.6869264007427776,-0.0,0.0
2020-05-14,1.0,-0.7792453503730412,-0.456216756505908,-0.644879163245636,-0.6893942098311499,-0.0,0.0
2020-05-15,1.0,-0.7918425760286224,-0.45821109123434695,-0.650339892665474,-0.6774597495527727,-0.0,0.0
2020-05-18,1.0,-0.7836593375214163,-0.46137921187892633,-0.656696173615077,-0.6676541976013706,-0.0,0.0
2020-05-19,1.0,-0.8069836499588566,-0.37919931308361066,-0.7267718507387929,-0.6647347143214912,-0.0,0.0
2020-05-20,1.0,-0.814449976716696,-0.3659060787333883,-0.7359673317333525,-0.6657592148153455,-0.0,0.0
2020-05-21,1.0,-0.813934338190541,-0.3502917904836919,-0.7485589488382084,-0.6674662561311805,-0.0,0.0
2020-05-22,1.0,-0.815038831824201,-0.35285064958305,-0.7450699688629613,-0.666010522171719,-0.0,0.0
2020-05-26,1.0,-0.8141014187185076,-0.3520709001894007,-0.7411285423292713,-0.6662973948468712,-0.0,0.0
2020-05-27,1.0,-0.8457039711191335,-0.30584837545126353,-0.7987003610108302,-0.65985559566787,-0.0,0.0
2020-05-28,1.0,-0.8572975704848201,-0.284574564095159,-0.8088155662250461,-0.6592902783293022,-0.0,0.0
2020-05-29,1.0,-0.8588910547974876,-0.2804490650494549,-0.8100859143744135,-0.6604577286838497,-0.0,0.0
2020-06-01,1.0,-0.8592322415225164,-0.2775631071467264,-0.8137300928099382,-0.6607200895597848,-0.0,0.0
2020-06-02,1.0,-0.8605727509401215,-0.27397309806190345,-0.814434480763668,-0.666835406421753,-0.0,0.0
2020-06-03,1.0,-0.8581444938378692,-0.27312154396617155,-0.8224005204380354,-0.660486464996928,-0.0,0.0
2020-06-04,1.0,-0.8623511096629376,-0.2560008689040947,-0.8449730277687266,-0.6571449259621303,-0.0,0.0
2020-06-05,1.0,-0.8633038818076477,-0.25561268829663963,-0.8453432792584008,-0.6567931633835458,-0.0,0.0
2020-06-08,1.0,-0.8629116807056867,-0.23968764686743066,-0.863237048552113,-0.6493257655182386,-0.0,0.0
2020-06-09,1.0,-0.8759470726844301,-0.22718868950516588,-0.8706905927134313,-0.6513684973717601,-0.0,0.0
2020-06-10,1.0,-0.8799811962103131,-0.22409054747956894,-0.8638171693064295,-0.6482244883199537,-0.0,0.0
2020-06-11,1.0,-0.8867009339028452,-0.20886121769347715,-0.8780134655759068,-0.6462028523854341,-0.0,0.0
2020-06-12,1.0,-0.8746376552267116,-0.1878466879003686,-0.8845506924811223,-0.6316429875102887,-0.0,0.0
2020-06-15,1.0,-0.8757961783439491,-0.18292421097831532,-0.8880698489944895,-0.6315036141129321,-0.0,0.0
2020-06-16,1.0,-0.8752103096473959,-0.18102738500089494,-0.8953642384105961,-0.6281367460175407,-0.0,0.0
2020-06-17,1.0,-0.8732787295682963,-0.1758288923065918,-0.8983153903930755,-0.6292785865016632,-0.0,0.0
2020-06-18,1.0,-0.8711006052791804,-0.18426990437305255,-0.8948103577952079,-0.6313169299093873,-0.0,0.0
2020-06-19,1.0,-0.8707171243421288,-0.18377430095592712,-0.8943467831441767,-0.6313773226880527,-0.0,0.0
2020-06-22,1.0,-0.8707668074747621,-0.18389775900336508,-0.8918880217655903,-0.633278442041956,-0.0,0.0
2020-06-23,1.0,-0.8717471453627805,-0.18713534022980277,-0.8917564520170382,-0.6288434692343488,-0.0,0.0
2020-06-24,1.0,-0.8708303507516106,-0.18772369362920543,-0.8923765211166786,-0.628203292770222,-0.0,0.0
2020-06-25,1.0,-0.8663078732580105,-0.1840182485654204,-0.8939302134939587,-0.6199165983533521,-0.0,0.0
2020-06-26,1.0,-0.8554604611684821,-0.1913637006648748,-0.8824444758806054,-0.607299476587919,-0.0,0.0
2020-06-29,1.0,-0.8483664272637655,-0.19099422616532882,-0.8816011829319814,-0.5996690606956767,-0.0,0.0
2020-06-30,1.0,-0.8510922244854956,-0.17700358221535437,-0.8836482405001054,-0.6002669101636581,-0.0,0.0
2020-07-01,1.0,-0.8496158838180097,-0.17693899743922545,-0.8776090083137476,-0.603746448240783,-0.0,0.0
2020-07-02,1.0,-0.8524745524745525,-0.1740961740961741,-0.87992277992278,-0.6035100035100036,-0.0,0.0
2020-07-06,1.0,-0.8541944541944542,-0.17374517374517376,-0.878904878904879,-0.6031239031239032,-0.0,0.0
2020-07-07,1.0,-0.8489395267309378,-0.17910604732690624,-0.8737598597721297,-0.6038913234005259,-0.0,0.0
2020-07-08,1.0,-0.8496390777209334,-0.17320765295395613,-0.8779522040787721,-0.6033008620085499,-0.0,0.0
2020-07-09,1.0,-0.8482045892450517,-0.17348046943422668,-0.8776318094237171,-0.6039236293571554,-0.0,0.0
2020-07-10,1.0,-0.8473656572728863,-0.17094346227901278,-0.8786276912305268,-0.6038508664449501,-0.0,0.0
2020-07-13,1.0,-0.8552493530111211,-0.1612576064908722,-0.8796250961740225,-0.6011051269497096,-0.0,0.0
2020-07-14,1.0,-0.8653094007542953,-0.14422405363877638,-0.8819318340550356,-0.6006425478418773,-0.0,0.0
2020-07-15,1.0,-0.8664130131248254,-0.14315135437028761,-0.8806199385646467,-0.6004607651493996,-0.0,0.0
2020-07-16,1.0,-0.8628649252688924,-0.15326861293476743,-0.8747730129906411,-0.6011663640173208,-0.0,0.0
2020-07-17,1.0,-0.8621412109784202,-0.15357217682799076,-0.8746770025839792,-0.6015084852294154,-0.0,0.0
2020-07-20,1.0,-0.8648591845313157,-0.1573139974779319,-0.8749124281911167,-0.6057867451310074,-0.0,0.0
2020-07-21,1.0,-0.8444926673900107,-0.1744426166392496,-0.8628329424941373,-0.6182842742641139,-0.0,0.0
2020-07-22,1.0,-0.7696694024193282,-0.17907643627014735,-0.8044760868848677,-0.5428656185108277,-0.0,0.0
2020-07-23,1.0,-0.7733350942648662,-0.1798461386073233,-0.8052960015848385,-0.5432693895070493,-0.0,0.0
2020-07-24,1.0,-0.7455238345543546,-0.19488156641151155,-0.8006504812904498,-0.5441703078287723,-0.0,0.0
2020-07-27,1.0,-0.7430794995566938,-0.19741897350014775,-0.8006764522378746,-0.5425738022526515,-0.0,0.0
2020-07-28,1.0,-0.7436764995729583,-0.19726036397082974,-0.8001773865054858,-0.5438210367255765,-0.0,0.0
2020-07-29,1.0,-0.7464983686517483,-0.19872787792901164,-0.7983719474013776,-0.5520877961968165,-0.0,0.0
2020-07-30,1.0,-0.7464255122883311,-0.19671213019700864,-0.7986756275943864,-0.5526454503525071,-0.0,0.0
2020-07-31,1.0,-0.7509811034528246,-0.19678132110938892,-0.7993272433466346,-0.5507370642746431,-0.0,0.0
2020-08-03,1.0,-0.7415389685285879,-0.20481133629922557,-0.8,-0.549085516559565,-0.0,0.0
2020-08-04,1.0,-0.7383451225530515,-0.2023359105115973,-0.7961177825300214,-0.553183089323902,-0.0,0.0
2020-08-05,1.0,-0.7401665514630854,-0.20091504558770282,-0.7960238306836509,-0.5543925479740627,-0.0,0.0
2020-08-06,1.0,-0.7330666841518588,-0.19946233033899416,-0.7936856599567241,-0.5522260835355058,-0.0,0.0
2020-08-07,1.0,-0.7291865399164501,-0.20903917634288344,-0.7980329594421236,-0.553106805697181,-0.0,0.0
2020-08-10,1.0,-0.7163057450805894,-0.22535350538910315,-0.7949833547579024,-0.5594449388575761,-0.0,0.0
2020-08-11,1.0,-0.7142762962718793,-0.22889540824735474,-0.7919042753073805,-0.5611958993967763,-0.0,0.0
2020-08-12,1.0,-0.7106216251810878,-0.23152903990517582,-0.7932964572632688,-0.5570262083497959,-0.0,0.0
2020-08-13,1.0,-0.7132731109059739,-0.22583410259791642,-0.8008044309639984,-0.5569365686403799,-0.0,0.0
2020-08-14,1.0,-0.7076433747581728,-0.22418598550677116,-0.7988654621766075,-0.5483162278256878,-0.0,0.0
2020-08-17,1.0,-0.7094000262570566,-0.2212157017198372,-0.8004791912826572,-0.5510371537350663,-0.0,0.0
2020-08-18,1.0,-0.7063182399422933,-0.21830223941768584,-0.8048460605265747,-0.5493622741729237,-0.0,0.0
2020-08-19,1.0,-0.7115138382744016,-0.21527298992087723,-0.8055090449456647,-0.5507731704914802,-0.0,0.0
2020-08-20,1.0,-0.7101168592436974,-0.21605829831932774,-0.8052455357142857,-0.5511423319327731,-0.0,0.0
2020-08-21,1.0,-0.7123670038092736,-0.21190726389071327,-0.8102259293314068,-0.549323525548404,-0.0,0.0
2020-08-24,1.0,-0.7122963741460852,-0.21039148712559122,-0.8138137151865477,-0.5477863899106674,-0.0,0.0
2020-08-25,1.0,-0.7045558533237467,-0.2264200274527747,-0.806327210928819,-0.5308843715275509,-0.0,0.0
2020-08-26,1.0,-0.7049785884737341,-0.2258507404138472,-0.8073943316661762,-0.5307443365695793,-0.0,0.0
2020-08-27,1.0,-0.6972953550663095,-0.23348794669105638,-0.8055464820016985,-0.5301169399621087,-0.0,0.0
2020-08-28,1.0,-0.6950225063604931,-0.23687128971231,-0.8029878009002545,-0.5269097788505447,-0.0,0.0
2020-08-31,1.0,-0.6950976874653446,-0.2353631886232428,-0.805081705208911,-0.5261750220163737,-0.0,0.0
2020-09-01,1.0,-0.6944525975931904,-0.23660437661024689,-0.7996608290121645,-0.5305416952026872,-0.0,0.0
2020-09-02,1.0,-0.6888402911512225,-0.2345856317524562,-0.8024284362045893,-0.538140157326109,-0.0,0.0
2020-09-03,1.0,-0.6930082256169212,-0.23234103668886275,-0.7992231361796579,-0.5395286590938764,-0.0,0.0
2020-09-04,1.0,-0.6679626749611197,-0.24241835147744942,-0.7798729911871435,-0.549734318299637,-0.0,0.0
2020-09-08,1.0,-0.6661807580174928,-0.24454162617427927,-0.7781341107871721,-0.5505021056041465,-0.0,0.0
2020-09-09,1.0,-0.6474578440469716,-0.2707900041596007,-0.7344894890090552,-0.5469554922727419,-0.0,0.0
2020-09-10,1.0,-0.6408493298952662,-0.26358513991022825,-0.7348549963390952,-0.5441059433992296,-0.0,0.0
2020-09-11,1.0,-0.636143888553163,-0.26780318692153554,-0.7350275118475875,-0.5415858274227918,-0.0,0.0
2020-09-14,1.0,-0.6344759603154414,-0.267520987026202,-0.7345141185448996,-0.5433413889595523,-0.0,0.0
2020-09-15,1.0,-0.6329826122890111,-0.27009758733589756,-0.7409644298928765,-0.5347277408690677,-0.0,0.0
2020-09-16,1.0,-0.6356872595465962,-0.26247178150138306,-0.7369558996534291,-0.544434199230549,-0.0,0.0
2020-09-17,1.0,-0.6314551752629739,-0.2673912352623383,-0.7342930689293545,-0.5447929577017192,-0.0,0.0
2020-09-18,1.0,-0.6306812767984754,-0.2683182467841829,-0.7331110052405907,-0.5440050817849769,-0.0,0.0
2020-09-21,1.0,-0.6221674409784773,-0.2754653772004677,-0.7330362504345627,-0.5297873012863057,-0.0,0.0
2020-09-22,1.0,-0.6377418331747542,-0.251569933396765,-0.7505867427846495,-0.5316841103710752,-0.0,0.0
2020-09-23,1.0,-0.6351844216802512,-0.2510862325964924,-0.7530684088674638,-0.5321429704100726,-0.0,0.0
2020-09-24,1.0,-0.6312675967226599,-0.2466546455347822,-0.7493910347663788,-0.5361424820473886,-0.0,0.0
2020-09-25,1.0,-0.6312175673965321,-0.2477850904948741,-0.7489241868117961,-0.5362612327553474,-0.0,0.0
2020-09-28,1.0,-0.6279686710459829,-0.24892622536634665,-0.749778928751895,-0.5314868620515412,-0.0,0.0
2020-09-29,1.0,-0.6292443882390136,-0.23955105912108757,-0.756338918748024,-0.5364527347454947,-0.0,0.0
2020-09-30,1.0,-0.6293684177235207,-0.24001391568360794,-0.7584996362946329,-0.5348050222967203,-0.0,0.0
2020-10-01,1.0,-0.6292450448175735,-0.23535538442115894,-0.7572591844464083,-0.5342759752556495,-0.0,0.0
2020-10-02,1.0,-0.6241513247228976,-0.2286607509394638,-0.7550446837401712,-0.5500047367922443,-0.0,0.0
2020-10-05,1.0,-0.6161893058575165,-0.23688439360998204,-0.7469515077039418,-0.5508712228629046,-0.0,0.0
2020-10-06,1.0,-0.6147677599924526,-0.2349444951099091,-0.741406962483097,-0.5536023145381931,-0.0,0.0
2020-10-07,1.0,-0.6118197813246198,-0.2392861631268066,-0.7403858238029408,-0.5503958778434083,-0.0,0.0
2020-10-08,1.0,-0.6126466056661322,-0.23544948589755685,-0.7386095651353646,-0.5576517938559256,-0.0,0.0
2020-10-09,1.0,-0.6134813091457855,-0.23469676486308041,-0.7391454711227088,-0.5566384758072123,-0.0,0.0
2020-10-12,1.0,-0.6074634360680434,-0.23485656895361243,-0.7396899127487289,-0.5565250141234072,-0.0,0.0
2020-10-13,1.0,-0.5998871331828443,-0.2407825432656132,-0.7397479307750188,-0.5547717582141961,-0.0,0.0
2020-10-14,1.0,-0.6003072389252908,-0.2398344671912719,-0.7411668808978902,-0.5537824873812585,-0.0,0.0
2020-10-15,1.0,-0.6013481736949365,-0.23997491769869883,-0.7402414171500235,-0.5537231540993885,-0.0,0.0
2020-10-16,1.0,-0.6065820876774275,-0.23137796759201104,-0.7462002261022485,-0.5561487250345434,-0.0,0.0
2020-10-19,1.0,-0.6073178391959798,-0.2311871859296482,-0.7467022613065326,-0.5554962311557788,-0.0,0.0
2020-10-20,1.0,-0.6027920370602229,-0.23650932765744337,-0.7392951045448855,-0.551489921121823,-0.0,0.0
2020-10-21,1.0,-0.59762981443942,-0.2309995322002183,-0.7433026664587556,-0.5467643848432872,-0.0,0.0
2020-10-22,1.0,-0.5974358174501668,-0.23214898462114358,-0.7435193561468634,-0.5463393330629815,-0.0,0.0
2020-10-23,1.0,-0.583552833078101,-0.23516079632465542,-0.7178866768759571,-0.526156202143951,-0.0,0.0
2020-10-26,1.0,-0.5840352865500659,-0.23576438876466443,-0.7166355254694153,-0.5266333813214078,-0.0,0.0
2020-10-27,1.0,-0.5827111383108935,-0.2333843329253366,-0.7196450428396574,-0.5242350061199511,-0.0,0.0
2020-10-28,1.0,-0.6092934161337165,-0.22544566997250282,-0.7245651435103655,-0.5302623041987209,-0.0,0.0
2020-10-29,1.0,-0.5940648808060949,-0.22778938314082084,-0.7286802654214796,-0.5214426148930942,-0.0,0.0
2020-10-30,1.0,-0.5884446626369244,-0.22714859930655704,-0.7345893037955264,-0.5181184989721089,-0.0,0.0
2020-11-02,1.0,-0.5857755977927652,-0.2259656652360515,-0.7345800122624158,-0.5192519926425506,-0.0,0.0
2020-11-03,1.0,-0.591346743529989,-0.22163620753097016,-0.7370906414816631,-0.5163130136146203,-0.0,0.0
2020-11-04,1.0,-0.5919186349293877,-0.2184235517568851,-0.7364825536868548,-0.51661918328585,-0.0,0.0
2020-11-05,1.0,-0.5829638915216926,-0.22637355917693455,-0.7300272113003332,-0.5180848136484544,-0.0,0.0
2020-11-06,1.0,-0.5812965904924844,-0.22549798362458756,-0.7300806550164975,-0.5182695832824148,-0.0,0.0
