Date,IWF,IWM,MTUM,SPY,SVM,VLUE,VXX
2020-09-01,-1.1727535247154748,-0.6126493403544534,-1.4292508917954816,-1.4475397769095748,1.0,-0.0,0.0
2020-09-02,-1.1673083456007247,-0.6112558034197713,-1.4308119125806817,-1.4525535046993545,1.0,-0.0,0.0
2020-09-03,-1.1746616072945575,-0.611995242679957,-1.434898340601461,-1.4419210511411904,1.0,-0.0,0.0
2020-09-04,-1.1180987612801971,-0.6369037609999438,-1.385012050894008,-1.465052407376268,1.0,-0.0,0.0
2020-09-08,-1.1158389787805836,-0.6451486478920554,-1.3778623817255475,-1.459940652818991,1.0,-0.0,0.0
2020-09-09,-1.0866290018832392,-0.6726487205051512,-1.327240500720062,-1.4524205162290904,1.0,-0.0,0.0
2020-09-10,-1.0742333995146702,-0.6748290315464371,-1.3134237811603793,-1.4525700419148466,1.0,-0.0,0.0
2020-09-11,-1.0688174410922704,-0.6796410482272628,-1.3130918299933936,-1.4437899141158335,1.0,-0.0,0.0
2020-09-14,-1.0619744457791853,-0.6704706781697062,-1.302773834225183,-1.4250846347056896,1.0,-0.0,0.0
2020-09-15,-1.059112225978842,-0.6727560257389028,-1.2962155087795835,-1.4250736176246048,1.0,-0.0,0.0
2020-09-16,-1.064127053430115,-0.6654477978496971,-1.2922556349942693,-1.4357910822463569,1.0,-0.0,0.0
2020-09-17,-1.0596550594913219,-0.6723610959502238,-1.2889968344067242,-1.4369064512607794,1.0,-0.0,0.0
2020-09-18,-1.0549852571802991,-0.6715081358523535,-1.2921262422190674,-1.4389538058316043,1.0,-0.002730151796439882,0.0
2020-09-21,-1.0532780173590262,-0.6727441454227852,-1.2937387411976635,-1.4367596484524265,1.0,-0.0022381134341394183,0.0
2020-09-22,-1.046832257358573,-0.6854141590983697,-1.2924827661669767,-1.436371594266331,1.0,-0.00990261516577306,0.0
2020-09-23,-1.038948978477002,-0.6778651808150333,-1.2952583852288866,-1.4314432426526822,1.0,-0.019119414399650387,0.0
2020-09-24,-1.0385182756925093,-0.6763372124788286,-1.2958531388297,-1.4382341692618694,1.0,-0.014642408348358194,0.0
2020-09-25,-1.0302238196373141,-0.6808800304961063,-1.2837771605946742,-1.4276534335348257,1.0,-0.023198823721614116,0.0
2020-09-28,-1.0228509249183897,-0.6778019586507072,-1.272361262241567,-1.4293797606093581,1.0,-0.03835690968443961,0.0
2020-09-29,-1.0215659712814955,-0.6685992955838527,-1.2624221078298565,-1.4241127065835817,1.0,-0.04188566784069358,0.0
2020-09-30,-1.021495478910607,-0.6651145162163626,-1.2677459526774595,-1.4182143050517082,1.0,-0.04190806215821106,0.0
2020-10-01,-1.0226398743432812,-0.6659264474895739,-1.2658831175865246,-1.4181335644261497,1.0,-0.043600714943400315,0.0
2020-10-02,-1.023876556578235,-0.6632918245804006,-1.264537087168381,-1.4192203573362208,1.0,-0.04325933946940986,0.0
2020-10-05,-1.0110127402288924,-0.671453249838048,-1.2512956164975169,-1.415461023537033,1.0,-0.04923342690563593,0.0
2020-10-06,-1.0127162023815939,-0.6617274637642114,-1.2490974729241877,-1.4168328034915676,1.0,-0.04779352335793954,0.0
2020-10-07,-1.0115264461919637,-0.6623936227512658,-1.249165140579554,-1.4161908865668427,1.0,-0.04685985134116126,0.0
2020-10-08,-1.0092483062694912,-0.6584578986987848,-1.244327347026562,-1.4178943972470157,1.0,-0.046940531239918266,0.0
2020-10-09,-1.009462365591398,-0.658010752688172,-1.244462365591398,-1.4176881720430106,1.0,-0.046720430107526884,0.0
2020-10-12,-1.0127214170692431,-0.6588298443370908,-1.2387546967257113,-1.412506709608159,1.0,-0.044927536231884065,0.0
2020-10-13,-1.0031084195294495,-0.6642906908194437,-1.2343641138324668,-1.406399056755453,1.0,-0.05112814191542955,0.0
2020-10-14,-1.0033772917336763,-0.6634501983488795,-1.234909402809049,-1.4087059075801436,1.0,-0.050337729173367644,0.0
2020-10-15,-0.9998391420911528,-0.6595174262734584,-1.2362466487935657,-1.407774798927614,1.0,-0.05849865951742627,0.0
2020-10-16,-1.0030055817947616,-0.6578467153284671,-1.2376019750966079,-1.4091348218119364,1.0,-0.059521253756977234,0.0
2020-10-19,-0.9990882274068115,-0.6553499597747385,-1.2293912577098418,-1.4097076964333601,1.0,-0.06983105390185036,0.0
2020-10-20,-0.9980699120737723,-0.6552648509543213,-1.2293051683465581,-1.4110551147330044,1.0,-0.06766030452498392,0.0
2020-10-21,-0.9988207547169812,-0.657643653516295,-1.2247534305317325,-1.411556603773585,1.0,-0.06743138936535162,0.0
2020-10-22,-0.9996783876500858,-0.6543739279588335,-1.2219661234991424,-1.4141295025728988,1.0,-0.0701114922813036,0.0
2020-10-23,-1.0061155517407865,-0.6489458720025749,-1.2274556086046886,-1.4158575183734778,1.0,-0.06619816533447777,0.0
2020-10-26,-1.001016151460049,-0.6460049203123328,-1.2215210182907261,-1.4098834099903734,1.0,-0.06974007915285056,0.0
2020-10-27,-0.9973847139197268,-0.6447480785653288,-1.2248612297181896,-1.4103864218616566,1.0,-0.05999146029035013,0.0
2020-10-28,-1.0056056804228284,-0.645720997277241,-1.223426405424163,-1.411296780737814,1.0,-0.05269339597458758,0.0
2020-10-29,-0.9957969780804428,-0.6453500744839328,-1.223930623536923,-1.4163119812726113,1.0,-0.03889125345818259,0.0
2020-10-30,-0.9964893617021277,-0.6431382978723404,-1.2217021276595745,-1.4179787234042551,1.0,-0.03984042553191489,0.0
2020-11-02,-0.974427135945558,-0.6321973523313308,-1.21744909351906,-1.4237864851932585,1.0,-0.06874368653304269,0.0
2020-11-03,-0.9739444858024034,-0.632776773370201,-1.218015526959481,-1.4247580559395938,1.0,-0.06795703498883335,0.0
2020-11-04,-0.9741521150682024,-0.6216230561010563,-1.2161774852714824,-1.425667427418927,1.0,-0.06990074836792103,0.0
2020-11-05,-0.9117271469617964,-0.6705863573480898,-1.1631371714376928,-1.4441843141428115,1.0,-0.13121208896456316,0.0
2020-11-06,-0.9239072065299109,-0.6800021479969928,-1.169369562882612,-1.4608527548061434,1.0,-0.13591450971968638,0.0
