Date,AGX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-13,1.0,-0.3120054200542005,-0.39452574525745254,-0.19146341463414634,-0.6680487804878049,-0.14398373983739837,0.0
2020-08-14,1.0,-0.31191273355653953,-0.3986661626525543,-0.18789826115131222,-0.6651366238254671,-0.13646182093098608,0.0
2020-08-17,1.0,-0.3139145465348674,-0.4020148004105224,-0.18757089612704586,-0.6631016042780749,-0.13417598444336415,0.0
2020-08-18,1.0,-0.31324780553679943,-0.39975692099932475,-0.18309250506414584,-0.6656313301823092,-0.13917623227548953,0.0
2020-08-19,1.0,-0.31165392201896835,-0.40263179226674595,-0.1813072495879381,-0.6640817098543598,-0.142343754221946,0.0
2020-08-20,1.0,-0.3110630825341078,-0.40186410914494125,-0.18095366743212213,-0.6647034985816561,-0.1430501148183169,0.0
2020-08-21,1.0,-0.30320038858006365,-0.4047708996707863,-0.17038156403475632,-0.6644719088995628,-0.1556479032867397,0.0
2020-08-24,1.0,-0.3037762841795557,-0.40545793181634143,-0.1765864982319756,-0.664156341944017,-0.14929683915026856,0.0
2020-08-25,1.0,-0.3034332101728741,-0.39992987944658703,-0.1757059251867634,-0.6653092046711075,-0.15256614256047898,0.0
2020-08-26,1.0,-0.3009166891345376,-0.3999191156645996,-0.17840388244809924,-0.6655432731194392,-0.1513615529792397,0.0
2020-08-27,1.0,-0.2941239863135491,-0.4040197214214511,-0.17622652692836166,-0.6638198130236819,-0.15599321065818897,0.0
2020-08-28,1.0,-0.29271576679682243,-0.4064629056146492,-0.17492931196983977,-0.6637404066244782,-0.1550020196580046,0.0
2020-08-31,1.0,-0.29261600537995963,-0.4044384667114997,-0.17923335574983185,-0.6619502353732346,-0.15176866173503697,0.0
2020-09-01,1.0,-0.29103173963288453,-0.40404203284151685,-0.17444704238221936,-0.6663979144830553,-0.1516299819936037,0.0
2020-09-02,1.0,-0.28969277043721126,-0.40135889998925767,-0.17407884842625415,-0.6656998603501987,-0.15474272209689546,0.0
2020-09-03,1.0,-0.28636961128846206,-0.40217828687930895,-0.1752823456823242,-0.6623118813209218,-0.1565040105158677,0.0
2020-09-04,1.0,-0.26387002263949927,-0.40391530163803435,-0.15466773205486747,-0.6699960047942469,-0.17099480623252095,0.0
2020-09-08,1.0,-0.265045155446626,-0.4050936409409383,-0.154407651117564,-0.6662493006899859,-0.17324240083117992,0.0
2020-09-09,1.0,-0.2580927848739942,-0.4084499561834453,-0.1435324109727275,-0.6642855246036593,-0.1811880925193191,0.0
2020-09-10,1.0,-0.25371116530590604,-0.4099247163609373,-0.13630580002120665,-0.6640335065210475,-0.18685717315236983,0.0
2020-09-11,1.0,-0.2489711387834214,-0.4172795581870801,-0.13963306162546796,-0.663887635079521,-0.18538087778456308,0.0
2020-09-14,1.0,-0.25334928229665077,-0.421424774056353,-0.14138755980861245,-0.6630781499202553,-0.17892078681552365,0.0
2020-09-15,1.0,-0.25371982219383,-0.42513774654635467,-0.14692964944502115,-0.6589741542228965,-0.17700763927706353,0.0
2020-09-16,1.0,-0.25786566327755983,-0.41968884263336265,-0.15445787633762975,-0.6586342166359779,-0.17796813705868225,0.0
2020-09-17,1.0,-0.24831676819493426,-0.42559046703003095,-0.14978091268568985,-0.6584108154322967,-0.18972427059955116,0.0
2020-09-18,1.0,-0.25234170101161485,-0.425681100465664,-0.15158165176898786,-0.6599314885189745,-0.1866937857945726,0.0
2020-09-21,1.0,-0.25383564944975495,-0.42343427852304066,-0.15101614587517068,-0.6623557447720031,-0.18692264438910755,0.0
2020-09-22,1.0,-0.24924836250402663,-0.43353376999892623,-0.14793836572533017,-0.6627832062708042,-0.1909159239772361,0.0
2020-09-23,1.0,-0.24668491974016213,-0.4314167606163097,-0.1499167874590648,-0.6617544424759758,-0.19450260374724862,0.0
2020-09-24,1.0,-0.24043350280974043,-0.42229060743912233,-0.14233342253144235,-0.6645437516724646,-0.20631522611720635,0.0
2020-09-25,1.0,-0.24011140569347367,-0.4243057229318979,-0.14308668755523418,-0.6635869419672745,-0.20695749979914838,0.0
2020-09-28,1.0,-0.2365372782964608,-0.4218988256065916,-0.1374227548754715,-0.6645354591904978,-0.21473475829967095,0.0
2020-09-29,1.0,-0.23649100291436057,-0.4202561428838801,-0.13788401379642254,-0.6644742119194673,-0.21459319269538246,0.0
2020-09-30,1.0,-0.2358568718099463,-0.42168835680500255,-0.13500440928890198,-0.66566900937976,-0.21407765693060046,0.0
2020-10-01,1.0,-0.23590223053292372,-0.4203018565513557,-0.13441966074529182,-0.6652864965940963,-0.21535995725924936,0.0
2020-10-02,1.0,-0.2372215991027079,-0.4167067243497303,-0.13269775142872403,-0.6676280510601933,-0.21628478342146024,0.0
2020-10-05,1.0,-0.23128852362782507,-0.421191664220722,-0.1267444032339835,-0.6683565920431197,-0.22069535982069005,0.0
2020-10-06,1.0,-0.2309378090172916,-0.42478018013202556,-0.12841756420878211,-0.6687869150386189,-0.2196862388753775,0.0
2020-10-07,1.0,-0.22854320723991567,-0.4267599241837743,-0.12846045009210072,-0.6653674684321524,-0.22048105929149203,0.0
2020-10-08,1.0,-0.2280509921058246,-0.42508534243652657,-0.127373586515895,-0.6664710902496266,-0.21999679965863023,0.0
2020-10-09,1.0,-0.22964720940774913,-0.4240420255459854,-0.12786325697981388,-0.6647556065171596,-0.2203141249566678,0.0
2020-10-12,1.0,-0.22713950762016416,-0.42275924544388793,-0.12472023872961739,-0.6601300223809017,-0.2296706810188639,0.0
2020-10-13,1.0,-0.21692262649383834,-0.42862846344254873,-0.12565542572728966,-0.6570759362274095,-0.233318250778526,0.0
2020-10-14,1.0,-0.21659121171770973,-0.42785619174434086,-0.12471371504660451,-0.6603195739014647,-0.23363515312916114,0.0
2020-10-15,1.0,-0.2156053668405921,-0.4259397295282718,-0.1245873708870195,-0.6599936109040572,-0.2359972313917581,0.0
2020-10-16,1.0,-0.21579757042066733,-0.4191820062596149,-0.13044400827542305,-0.6574982759535303,-0.22948384701076865,0.0
2020-10-19,1.0,-0.2140925002651957,-0.4193539832396308,-0.13320780736183302,-0.6578179696616102,-0.22748488384427704,0.0
2020-10-20,1.0,-0.21323334569929514,-0.41928560072075893,-0.1340823573056336,-0.6569505538184324,-0.2262971010652393,0.0
2020-10-21,1.0,-0.21258444827129422,-0.41793615048350774,-0.13487879189296595,-0.6570406676380978,-0.2268909789376076,0.0
2020-10-22,1.0,-0.21246586600917308,-0.4203186722871762,-0.13741085394628702,-0.6555847185768445,-0.2254301545640128,0.0
2020-10-23,1.0,-0.2127958442659882,-0.418939333704381,-0.13972595478518993,-0.6541305557764173,-0.2247488802311097,0.0
2020-10-26,1.0,-0.2154438105346955,-0.4235106806421653,-0.13997611781876076,-0.6574233780018575,-0.21722170624917075,0.0
2020-10-27,1.0,-0.21314213009595503,-0.4239781582993162,-0.13939988336955947,-0.6598102104649314,-0.2143879552563219,0.0
2020-10-28,1.0,-0.21586813652745393,-0.4246608013567946,-0.13684545261818953,-0.6595028619885521,-0.21313864744541025,0.0
