Date,IWF,IWM,MTUM,MUC,SPY,VLUE,VXX
2020-09-14,-0.05408128988915015,-0.17830030231776955,-0.21081625797783,1.0,-0.23632851864292911,-0.0,0.0
2020-09-15,-0.05619204408009676,-0.17536285445504635,-0.20644066657707297,1.0,-0.24188617121354655,-0.0,0.0
2020-09-16,-0.058314971490084605,-0.17307789346206248,-0.20522093081930262,1.0,-0.24538711250904074,-0.0,0.0
2020-09-17,-0.05879582120687045,-0.17261914775499218,-0.20540686035361608,1.0,-0.2454620392645055,-0.0,0.0
2020-09-18,-0.058344412096326334,-0.1721723911616714,-0.2062837621796274,1.0,-0.24604950944920317,-0.0,0.0
2020-09-21,-0.05824442125811989,-0.17220894618154894,-0.20652283665982296,1.0,-0.24590219110767056,-0.0,0.0
2020-09-22,-0.05900887997708393,-0.17266247662055367,-0.20757578310613845,1.0,-0.245741149510506,-0.0,0.0
2020-09-23,-0.057234802534034235,-0.17276587141124142,-0.20895673271330367,1.0,-0.245905782450465,-0.0,0.0
2020-09-24,-0.05558547339369257,-0.17207431590993236,-0.20802059843155735,1.0,-0.24721483625593216,-0.0,0.0
2020-09-25,-0.05527595899749205,-0.1742101631011092,-0.20716702294187944,1.0,-0.24652000471293195,-0.0,0.0
2020-09-28,-0.05461732548359966,-0.17434819175777966,-0.20598822539949535,1.0,-0.2471152228763667,-0.0,0.0
2020-09-29,-0.05536780159730979,-0.1730811265237495,-0.20526271542664984,1.0,-0.2476670870113493,-0.0,0.0
2020-09-30,-0.05548643104549887,-0.1727981975316945,-0.20583784510878703,1.0,-0.24730134176278706,-0.0,0.0
2020-10-01,-0.05542853300158031,-0.17368279479506404,-0.20532261860730977,1.0,-0.24674691503311927,-0.0,0.0
2020-10-02,-0.0557685194525707,-0.1734759070580719,-0.20521873633948687,1.0,-0.2468139480143919,-0.0,0.0
2020-10-05,-0.053619438096518354,-0.17588049469014652,-0.20325312542008334,1.0,-0.2475803199354752,-0.0,0.0
2020-10-06,-0.05465811391724879,-0.17337788823213324,-0.2028143471252015,1.0,-0.2483711714132187,-0.0,0.0
2020-10-07,-0.053398221178050015,-0.17502936734351401,-0.20256754489008222,1.0,-0.24713878167477768,-0.0,0.0
2020-10-08,-0.05297668958577897,-0.17464363575381517,-0.2020124098608083,1.0,-0.2473922522220359,-0.0,0.0
2020-10-09,-0.05320700930661524,-0.17452838098432127,-0.20204577848578853,1.0,-0.24708644252536263,-0.0,0.0
2020-10-12,-0.053385198350155934,-0.17514503202441234,-0.201368163374803,1.0,-0.24677240870527484,-0.0,0.0
2020-10-13,-0.05213238374528697,-0.17627147046501887,-0.20113950565563468,1.0,-0.24620025136154167,-0.0,0.0
2020-10-14,-0.05249928783283341,-0.17606448045310588,-0.20254034217537745,1.0,-0.24458334031536438,-0.0,0.0
2020-10-15,-0.05168283325794508,-0.17619071551825233,-0.20312945000083762,1.0,-0.24430818716389402,-0.0,0.0
2020-10-16,-0.05159993298710002,-0.17823756073044061,-0.20120623219969844,1.0,-0.2442787736639303,-0.0,0.0
2020-10-19,-0.05169612195326242,-0.17844040539408662,-0.200217773682888,1.0,-0.24481112320964904,-0.0,0.0
2020-10-20,-0.05068121715261273,-0.17914169986275233,-0.1999464399290329,1.0,-0.24396612325511333,-0.0,0.0
2020-10-21,-0.05092716561788726,-0.17965925826750567,-0.19927366447985,1.0,-0.243740795287187,-0.0,0.0
2020-10-22,-0.05101340608211016,-0.179668278967012,-0.19911630320172724,1.0,-0.24385345361428645,-0.0,0.0
2020-10-23,-0.05237433674237986,-0.1774768592136317,-0.20091056692834305,1.0,-0.2430745024521701,-0.0,0.0
2020-10-26,-0.05217347639053947,-0.17725926049913796,-0.2011783807307969,1.0,-0.24324188607870378,-0.0,0.0
2020-10-27,-0.04986376477274626,-0.1765040201929024,-0.20303227855507078,1.0,-0.24219781689316816,-0.0,0.0
2020-10-28,-0.04996155517667904,-0.17569284257680606,-0.20422558753719117,1.0,-0.2416340721425467,-0.0,0.0
2020-10-29,-0.04126799234545303,-0.17760212996089525,-0.20554122639154673,1.0,-0.23963724103502787,-0.0,0.0
2020-10-30,-0.041048252911813646,-0.1774875207986689,-0.20560732113144758,1.0,-0.2397504159733777,-0.0,0.0
2020-11-02,-0.037411459545741745,-0.17761298260782815,-0.20544710850986003,1.0,-0.24225998470286988,-0.0,0.0
2020-11-03,-0.03868404428633175,-0.17659673504671344,-0.20512351630814243,1.0,-0.24199554476842772,-0.0,0.0
2020-11-04,-0.03918149052435763,-0.17413257594631854,-0.20467719700367068,1.0,-0.2429617818526085,-0.0,0.0
2020-11-05,-0.03331620559911157,-0.17891299663522897,-0.19949942815468,1.0,-0.24577746100677925,-0.0,0.0
2020-11-06,-0.03162880042392528,-0.1771047227926078,-0.20045373252964166,1.0,-0.2467708816321124,-0.0,0.0
