Date,IWF,IWM,MTB,MTUM,SPY,VLUE,VXX
2020-08-21,-0.0,-0.4439958322479812,1.0,-0.0,-0.4790309976556395,-0.6817921333680645,0.0
2020-08-24,-0.0,-0.44243545319542504,1.0,-0.0,-0.47838887007268843,-0.6844957403016961,0.0
2020-08-25,-0.0,-0.44651284056837437,1.0,-0.0,-0.4748272715421718,-0.6858818928431757,0.0
2020-08-26,-0.0,-0.4463094245204337,1.0,-0.0,-0.47268557130942446,-0.6873436196830692,0.0
2020-08-27,-0.0,-0.44932899022801304,1.0,-0.0,-0.46626710097719876,-0.6902671009771988,0.0
2020-08-28,-0.0,-0.4471646460696128,1.0,-0.0,-0.46776169990874716,-0.6922956589753617,0.0
2020-08-31,-0.0,-0.4469355301233088,1.0,-0.0,-0.4689381892124404,-0.6911024792095728,0.0
2020-09-01,-0.0,-0.44844662218515424,1.0,-0.0,-0.4654660133444537,-0.6924259799833195,0.0
2020-09-02,-0.0,-0.44652301920220944,1.0,-0.0,-0.46465699174070507,-0.6942758135535811,0.0
2020-09-03,-0.0,-0.45112390279478026,1.0,-0.0,-0.46534524522699455,-0.6881723230797281,0.0
2020-09-04,-0.0,-0.44739506268982165,1.0,-0.0,-0.4458375515925551,-0.7026192144952367,0.0
2020-09-08,-0.0,-0.44670683565343855,1.0,-0.0,-0.4401101184292541,-0.710315811344276,0.0
2020-09-09,-0.0,-0.4469146062746728,1.0,-0.0,-0.4401101184292541,-0.7101080407230418,0.0
2020-09-10,-0.0,-0.4472127063220181,1.0,-0.0,-0.4314855185300529,-0.7165472853731963,0.0
2020-09-11,-0.0,-0.4491167086046331,1.0,-0.0,-0.43010194816986175,-0.7148823575190018,0.0
2020-09-14,-0.0,-0.44185382318577177,1.0,-0.0,-0.4308970530961963,-0.7236401402051149,0.0
2020-09-15,-0.0,-0.4418882426256751,1.0,-0.0,-0.4316316992106356,-0.7230733277939343,0.0
2020-09-16,-0.0,-0.44191361712074384,1.0,-0.0,-0.43240786432226064,-0.722878736721814,0.0
2020-09-17,-0.0,-0.44051547195302554,1.0,-0.0,-0.43783938268076594,-0.7197900698900985,0.0
2020-09-18,-0.0,-0.4407096656882355,1.0,-0.0,-0.43696911447645276,-0.7199262280177676,0.0
2020-09-21,-0.0,-0.44183872224386445,1.0,-0.0,-0.4357356187508116,-0.7194650045448643,0.0
2020-09-22,-0.0,-0.44685111030214786,1.0,-0.0,-0.43418794529096677,-0.7192001664153103,0.0
2020-09-23,-0.0,-0.4442737757413241,1.0,-0.0,-0.4305016792064773,-0.7286194058993517,0.0
2020-09-24,-0.0,-0.4409203171714546,1.0,-0.0,-0.4266476017158456,-0.732172104510594,0.0
2020-09-25,-0.0,-0.4426152765857845,1.0,-0.0,-0.4254245663311747,-0.732698759460092,0.0
2020-09-28,-0.0,-0.44230369214768595,1.0,-0.0,-0.4242589703588144,-0.7335153406136247,0.0
2020-09-29,-0.0,-0.44238720582499025,1.0,-0.0,-0.4242361201404239,-0.7338187491873618,0.0
2020-09-30,-0.0,-0.4412132257224681,1.0,-0.0,-0.42705024733142416,-0.7352252017703723,0.0
2020-10-01,-0.0,-0.45208360379073087,1.0,-0.0,-0.4176554589121122,-0.726625989874075,0.0
2020-10-02,-0.0,-0.4500207705888462,1.0,-0.0,-0.41873507113926683,-0.727541800810053,0.0
2020-10-05,-0.0,-0.45269060042052794,1.0,-0.0,-0.4128961918853672,-0.7302650364717183,0.0
2020-10-06,-0.0,-0.4560500948372178,1.0,-0.0,-0.416114532179697,-0.7260893288642918,0.0
2020-10-07,-0.0,-0.4601542416452442,1.0,-0.0,-0.40910389239438083,-0.7274025603074445,0.0
2020-10-08,-0.0,-0.4601760718830342,1.0,-0.0,-0.40938011270678054,-0.7273742436440127,0.0
2020-10-09,-0.0,-0.4597787702534275,1.0,-0.0,-0.4098982135438305,-0.7269162858329871,0.0
2020-10-12,-0.0,-0.4592517589635745,1.0,-0.0,-0.4086766882155931,-0.7283277513825064,0.0
2020-10-13,-0.0,-0.459007453190329,1.0,-0.0,-0.4100553146181214,-0.7278676604253771,0.0
2020-10-14,-0.0,-0.4581827635512804,1.0,-0.0,-0.41214090731834135,-0.7294163525282724,0.0
2020-10-15,-0.0,-0.45976592977893366,1.0,-0.0,-0.4129518855656697,-0.7280624187256177,0.0
2020-10-16,-0.0,-0.464303375758049,1.0,-0.0,-0.4097498763696936,-0.7286900393014237,0.0
2020-10-19,-0.0,-0.46562223494508925,1.0,-0.0,-0.41099776193202514,-0.7257586009472753,0.0
2020-10-20,-0.0,-0.465459370853173,1.0,-0.0,-0.41159940675981577,-0.7248458356100226,0.0
2020-10-21,-0.0,-0.465826870022383,1.0,-0.0,-0.41210764666076727,-0.7247670605382333,0.0
2020-10-22,-0.0,-0.46502004060173857,1.0,-0.0,-0.4125761282598511,-0.7251054083597939,0.0
2020-10-23,-0.0,-0.47142969015113945,1.0,-0.0,-0.4093816074551672,-0.7295413610378763,0.0
2020-10-26,-0.0,-0.4747055290031079,1.0,-0.0,-0.4123899814568153,-0.7245945310663637,0.0
2020-10-27,-0.0,-0.4737226658316372,1.0,-0.0,-0.41046918219299616,-0.7252752987839883,0.0
2020-10-28,-0.0,-0.4723963229917476,1.0,-0.0,-0.40841429019116265,-0.7307009296981093,0.0
2020-10-29,-0.0,-0.4707015990416168,1.0,-0.0,-0.3965571123496015,-0.7370435960206261,0.0
2020-10-30,-0.0,-0.4703429584071719,1.0,-0.0,-0.39706035650995514,-0.7386636088814761,0.0
2020-11-02,-0.0,-0.4569444806974498,1.0,-0.0,-0.391088721254992,-0.7621831849860353,0.0
2020-11-03,-0.0,-0.4558670007307652,1.0,-0.0,-0.3911420816369141,-0.762892786303372,0.0
2020-11-04,-0.0,-0.45614264083955514,1.0,-0.0,-0.39038270766981675,-0.7640056388033205,0.0
2020-11-05,-0.0,-0.4835263393917012,1.0,-0.0,-0.3578833522382548,-0.7964863225091667,0.0
2020-11-06,-0.0,-0.48558073205514185,1.0,-0.0,-0.3584746210320604,-0.7968362119051392,0.0
