Date,IQI,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-11,1.0,-0.039680839670129586,-0.20634750633679624,-0.2940630466602406,-0.24492163792795685,-0.0,0.0
2020-09-14,1.0,-0.039363050502526024,-0.2056875591338344,-0.29394648053269545,-0.2461931199457308,-0.0,0.0
2020-09-15,1.0,-0.0411139873248237,-0.20364188163884672,-0.2898866375078104,-0.25059359100241,-0.0,0.0
2020-09-16,1.0,-0.04355830413955816,-0.20140130120826483,-0.2882140559090584,-0.2542003288768142,-0.0,0.0
2020-09-17,1.0,-0.04300575554999465,-0.20215922496693242,-0.287813248489615,-0.2544417831480356,-0.0,0.0
2020-09-18,1.0,-0.04219409282700422,-0.2014946721018379,-0.28895802045340774,-0.2552385038975899,-0.0,0.0
2020-09-21,1.0,-0.04140076151659785,-0.20215941795820597,-0.2899483384279867,-0.25408912961870544,-0.0,0.0
2020-09-22,1.0,-0.043647882030816584,-0.2002362246997978,-0.2921848995150235,-0.25352994863902356,-0.0,0.0
2020-09-23,1.0,-0.04278505475628087,-0.19930570467396752,-0.29350082313363396,-0.2538472550282729,-0.0,0.0
2020-09-24,1.0,-0.039587164973305,-0.1976322696998375,-0.2918236523043408,-0.2565755405960395,-0.0,0.0
2020-09-25,1.0,-0.03952773907762655,-0.19921051691494301,-0.29123352266638086,-0.25618904726181546,-0.0,0.0
2020-09-28,1.0,-0.03815063971021217,-0.19969308185078782,-0.28877072143609145,-0.25779340125979194,-0.0,0.0
2020-09-29,1.0,-0.038851923865926966,-0.19875488324800655,-0.2880001427067911,-0.25822793842201963,-0.0,0.0
2020-09-30,1.0,-0.038685168010273246,-0.19911535992009705,-0.28820360990226157,-0.25750873938788615,-0.0,0.0
2020-10-01,1.0,-0.03847525953408726,-0.19983232849345367,-0.28828796689379615,-0.2571617138168456,-0.0,0.0
2020-10-02,1.0,-0.0385445465085169,-0.19892981360920362,-0.2878087933648444,-0.2583608311780969,-0.0,0.0
2020-10-05,1.0,-0.0357722128152571,-0.20201408074146687,-0.28537563497014523,-0.2592104090544515,-0.0,0.0
2020-10-06,1.0,-0.03831629199472728,-0.1965869820798746,-0.284459724250953,-0.2619615946417756,-0.0,0.0
2020-10-07,1.0,-0.03663290553409637,-0.19886434432795172,-0.28410972071414586,-0.26041759376279394,-0.0,0.0
2020-10-08,1.0,-0.03671030165054069,-0.19683764940239046,-0.28519849174729656,-0.25985344336937966,-0.0,0.0
2020-10-09,1.0,-0.03645935226848311,-0.1970939228484536,-0.28493428424066725,-0.2599996442990022,-0.0,0.0
2020-10-12,1.0,-0.035487598897679794,-0.19861321006311672,-0.28390079118143835,-0.25993421637478886,-0.0,0.0
2020-10-13,1.0,-0.03423951670220327,-0.19978678038379533,-0.28352878464818765,-0.2592750533049041,-0.0,0.0
2020-10-14,1.0,-0.034160552821842854,-0.2000959266693905,-0.28403176238608707,-0.25813156165064927,-0.0,0.0
2020-10-15,1.0,-0.03355061009182459,-0.2002379979752411,-0.284496385627764,-0.25781929914924606,-0.0,0.0
2020-10-16,1.0,-0.03392841282529532,-0.20149213962163603,-0.2830269118038902,-0.2579092281730172,-0.0,0.0
2020-10-19,1.0,-0.03401420959147425,-0.20174067495559506,-0.2819005328596803,-0.2585435168738899,-0.0,0.0
2020-10-20,1.0,-0.0327257884181944,-0.2025839884998314,-0.2822155571725202,-0.2571742949935223,-0.0,0.0
2020-10-21,1.0,-0.033361711184420564,-0.20408995778794653,-0.2796459863076869,-0.25651803767159737,-0.0,0.0
2020-10-22,1.0,-0.03365845007980139,-0.20370633090973578,-0.2786664302181238,-0.25735059407696403,-0.0,0.0
2020-10-23,1.0,-0.036157189745409386,-0.20042579615009315,-0.2805464383926195,-0.2570212010999734,-0.0,0.0
2020-10-26,1.0,-0.03589361437873707,-0.20006742250847215,-0.2808679760827522,-0.2574830113021415,-0.0,0.0
2020-10-27,1.0,-0.0334266775371309,-0.19949665024281305,-0.2824961894296551,-0.25692105916132,-0.0,0.0
2020-10-28,1.0,-0.03513312298365654,-0.19835501825787927,-0.283050306661467,-0.256071188002978,-0.0,0.0
