Date,IWF,IWM,KTF,MTUM,SPY,VLUE,VXX
2020-09-21,-0.033760088595063506,-0.19750994177559272,1.0,-0.24029733040253703,-0.20636944812658356,-0.0,0.0
2020-09-22,-0.03680620884289745,-0.19375755946781345,1.0,-0.2434988576804193,-0.20581911033463243,-0.0,0.0
2020-09-23,-0.035428110668749686,-0.19353592366745623,1.0,-0.2447882544642107,-0.20608442943775304,-0.0,0.0
2020-09-24,-0.032571706368497814,-0.19211104219402209,1.0,-0.24324007174827755,-0.20842204080264193,-0.0,0.0
2020-09-25,-0.032397082250356334,-0.19384589586652132,1.0,-0.24264274335541205,-0.2079651211536849,-0.0,0.0
2020-09-28,-0.03095684803001876,-0.19440163495041543,1.0,-0.24046837309032432,-0.2093272581077459,-0.0,0.0
2020-09-29,-0.03160062966808454,-0.193522457045249,1.0,-0.2397762668720903,-0.2097498074153465,-0.0,0.0
2020-09-30,-0.031513730743469526,-0.19372069658405897,1.0,-0.24015405224380443,-0.20907568653717348,-0.0,0.0
2020-10-01,-0.03137504394850073,-0.194829982085754,1.0,-0.23964908168561333,-0.208374491453063,-0.0,0.0
2020-10-02,-0.030850351523267486,-0.19380649481084697,1.0,-0.23911951791094743,-0.2101606963508537,-0.0,0.0
2020-10-05,-0.02805286048845768,-0.19700568752091,1.0,-0.2366008698561392,-0.21115757778521246,-0.0,0.0
2020-10-06,-0.029236735649092307,-0.19415933937347465,1.0,-0.23603356624653138,-0.21219618200661963,-0.0,0.0
2020-10-07,-0.02867694981533783,-0.19462223633416334,1.0,-0.23613362522769435,-0.2117181102625378,-0.0,0.0
2020-10-08,-0.028803767031792684,-0.19277651616350522,1.0,-0.23732634250601126,-0.2108936681806038,-0.0,0.0
2020-10-09,-0.028819502421105363,-0.19280347303389547,1.0,-0.23730171981966938,-0.21081983636667226,-0.0,0.0
2020-10-12,-0.02901502504173623,-0.19353923205342238,1.0,-0.23647746243739567,-0.21040066777963273,-0.0,0.0
2020-10-13,-0.027951606174384653,-0.1944096787651231,1.0,-0.23639549436795998,-0.20999582811848147,-0.0,0.0
2020-10-14,-0.02744934545151338,-0.19551404986241974,1.0,-0.23577086633869757,-0.20890519469690652,-0.0,0.0
2020-10-15,-0.02733397818618458,-0.19572395850705446,1.0,-0.23604949801540975,-0.2086154564557553,-0.0,0.0
2020-10-16,-0.028429851343911107,-0.1955219647296328,1.0,-0.2355306405058645,-0.20895273370372225,-0.0,0.0
2020-10-19,-0.028845512178845508,-0.19581247914581246,1.0,-0.23426760093426757,-0.20942609275942609,-0.0,0.0
2020-10-20,-0.027888911115556442,-0.19607254784290193,1.0,-0.2349303193972128,-0.20810828832433156,-0.0,0.0
2020-10-21,-0.028465243404496448,-0.19707347965935038,1.0,-0.2330383480825959,-0.208006266353349,-0.0,0.0
2020-10-22,-0.028681899238371417,-0.19684015799210042,1.0,-0.23257170474809596,-0.20848957552122394,-0.0,0.0
2020-10-23,-0.028794241151769647,-0.19606078784243153,1.0,-0.23388655602212893,-0.2075751516363394,-0.0,0.0
2020-10-26,-0.028425753132497997,-0.1956811516928819,1.0,-0.2345707811250333,-0.207544654758731,-0.0,0.0
2020-10-27,-0.02650461999500541,-0.19570465329226672,1.0,-0.23541163739282442,-0.2072421543328061,-0.0,0.0
2020-10-28,-0.02618611619776927,-0.1949725320459464,1.0,-0.23675711669718663,-0.20679207591143664,-0.0,0.0
2020-10-29,-0.01608681245858184,-0.19756461232604372,1.0,-0.23956262425447317,-0.20351225977468523,-0.0,0.0
2020-10-30,-0.01597004787701075,-0.1974553948610904,1.0,-0.2395507181551613,-0.2036678097510064,-0.0,0.0
2020-11-02,-0.011670639650377434,-0.1975235068202887,1.0,-0.23950470136405777,-0.2067110316514369,-0.0,0.0
2020-11-03,-0.013257638452116917,-0.1962991161574365,1.0,-0.23951471415803235,-0.20604786652984208,-0.0,0.0
2020-11-04,-0.013661021434241864,-0.19385088647790422,1.0,-0.23928287906853668,-0.20708189997353796,-0.0,0.0
2020-11-05,-0.008636919113518514,-0.19813719985467518,1.0,-0.23593817088879349,-0.20870627869339764,-0.0,0.0
2020-11-06,-0.007557880493077443,-0.19681842934701893,1.0,-0.23663756827670424,-0.20919487120249508,-0.0,0.0
