Date,IWF,IWM,MTUM,SAH,SPY,VLUE,VXX
2020-08-17,-0.2792052469135803,-1.0929398148148148,-0.3397376543209877,1.0,-0.7518904320987655,-0.3942515432098766,0.0
2020-08-18,-0.2790186321027659,-1.0909616942483509,-0.33398912162944105,1.0,-0.7545808741272229,-0.3989893145083516,0.0
2020-08-19,-0.28462756303818976,-1.0866509634320578,-0.3365254662702244,1.0,-0.7563810479978377,-0.3972660925975982,0.0
2020-08-20,-0.28371751805089,-1.0837484072744121,-0.3365767018031584,1.0,-0.7581759913510174,-0.3988957102590834,0.0
2020-08-21,-0.2871818638241996,-1.0812961031939134,-0.3441856872513807,1.0,-0.7582358166299773,-0.39110956629204807,0.0
2020-08-24,-0.285790987535954,-1.0694151486097796,-0.3708916586768936,1.0,-0.7474209012464047,-0.36153403643336535,0.0
2020-08-25,-0.2850297105616254,-1.0801226758673566,-0.3737780333525014,1.0,-0.741345600920069,-0.353344834195898,0.0
2020-08-26,-0.28298704285823817,-1.0802346086023153,-0.3754120984436096,1.0,-0.7417388637583379,-0.35313961511922104,0.0
2020-08-27,-0.2678605594459113,-1.0906516664753376,-0.3652087399073968,1.0,-0.7388359545402364,-0.36402250028699346,0.0
2020-08-28,-0.2649118108428664,-1.0949611661629108,-0.3627807322952137,1.0,-0.7398706814094961,-0.363431151241535,0.0
2020-08-31,-0.2651515151515152,-1.0942760942760943,-0.3643633302724212,1.0,-0.7398224670951944,-0.36252678298132845,0.0
2020-09-01,-0.2627550044015769,-1.0989015195008993,-0.3540016075324377,1.0,-0.7471963868794733,-0.3645653921230911,0.0
2020-09-02,-0.27157652474108174,-1.1025316455696204,-0.35646336785577293,1.0,-0.7507479861910242,-0.35446873801304185,0.0
2020-09-03,-0.28055950505322214,-1.1120931483687506,-0.36602236483111095,1.0,-0.7477615955116628,-0.3363178726511163,0.0
2020-09-04,-0.2519561815336463,-1.1206916294515057,-0.34325737623573416,1.0,-0.7505248291919538,-0.3505095614336425,0.0
2020-09-08,-0.24693760732684603,-1.1205876741079948,-0.33795077275329133,1.0,-0.7468040450295745,-0.3637855371112383,0.0
2020-09-09,-0.22738163148887622,-1.1301007796158964,-0.30914622551815935,1.0,-0.7497242821829245,-0.3866134246054383,0.0
2020-09-10,-0.2209191999696383,-1.1338570723746633,-0.2982655888269004,1.0,-0.7482636912216782,-0.39386693992181865,0.0
2020-09-11,-0.22488328841993396,-1.1357270277450944,-0.30083121417998254,1.0,-0.7447906782555889,-0.3892663301324629,0.0
2020-09-14,-0.23054119793250225,-1.1426725448464576,-0.3035877166311949,1.0,-0.7443371845545758,-0.3794086348434174,0.0
2020-09-15,-0.23376130061536124,-1.132910430752868,-0.2979184076578288,1.0,-0.7494492137050824,-0.3844868191141837,0.0
2020-09-16,-0.237801863472143,-1.1291880585662672,-0.3033276288267731,1.0,-0.7484312606959498,-0.38425556189389615,0.0
2020-09-17,-0.2542340555386024,-1.1194308819041807,-0.314235581324382,1.0,-0.754844369850473,-0.37171956057369543,0.0
2020-09-18,-0.25315731237361216,-1.1174024190163685,-0.3161127856843069,1.0,-0.75527490556679,-0.373573963142432,0.0
2020-09-21,-0.2543782670075165,-1.1164485482086306,-0.31405242473959327,1.0,-0.7564958602006945,-0.37414628562707464,0.0
2020-09-22,-0.2619274991405325,-1.1050078307039992,-0.3241147484625081,1.0,-0.7557584323312578,-0.3730470988196646,0.0
2020-09-23,-0.2662206079143567,-1.1049894857579812,-0.32364748614031735,1.0,-0.7579047983177212,-0.37059835595488433,0.0
2020-09-24,-0.25798947448707193,-1.0972465868354815,-0.31698573716726414,1.0,-0.7599725421401876,-0.3814354358935245,0.0
2020-09-25,-0.25807313535384385,-1.0992060462630735,-0.31792503244522485,1.0,-0.7595236277578441,-0.382319261012291,0.0
2020-09-28,-0.2549445524179719,-1.0966807667390726,-0.3119545749018712,1.0,-0.758736328646012,-0.3885141572348615,0.0
2020-09-29,-0.2559424043882371,-1.095802224592412,-0.3080146274569557,1.0,-0.7584564985524913,-0.39101782721316475,0.0
2020-09-30,-0.25621881071197283,-1.0940535598643861,-0.30920726829454115,1.0,-0.7577997028684621,-0.3921374423831473,0.0
2020-10-01,-0.2555784022542076,-1.1001446957581296,-0.3071357855456553,1.0,-0.7560353362272485,-0.38888888888888884,0.0
2020-10-02,-0.2571602681291895,-1.1009293113954903,-0.30754875076173066,1.0,-0.7558272394881169,-0.38722577696526506,0.0
2020-10-05,-0.24399345086243004,-1.1124776301260328,-0.2937973574991433,1.0,-0.757834215436165,-0.3995354681491071,0.0
2020-10-06,-0.241663815064066,-1.1094254971293867,-0.28888635413102165,1.0,-0.7581460780958899,-0.4039770350937226,0.0
2020-10-07,-0.23650161259723013,-1.1134509580724719,-0.2882944412824891,1.0,-0.7505976095617529,-0.405463858850313,0.0
2020-10-08,-0.22855956515174394,-1.1115808545976145,-0.27291257738185115,1.0,-0.7515853842669485,-0.4101238109617998,0.0
2020-10-09,-0.24752964426877466,-1.1115460626330191,-0.286371237458194,1.0,-0.7597294010337488,-0.39537093341441165,0.0
2020-10-12,-0.24133085191234,-1.1097269170876218,-0.28588248699153024,1.0,-0.7580614531505183,-0.40309164799270764,0.0
2020-10-13,-0.23028738468547133,-1.1167761284689268,-0.285904103868494,1.0,-0.7549067992862838,-0.4084507042253522,0.0
2020-10-14,-0.23000113899540606,-1.1159497323360796,-0.2860776794866927,1.0,-0.757166179429743,-0.40749458977182124,0.0
2020-10-15,-0.22927810022381548,-1.1134630704449755,-0.28489055802131935,1.0,-0.756610143772998,-0.40924092409240925,0.0
2020-10-16,-0.22514619883040934,-1.1220095693779903,-0.2791068580542264,1.0,-0.7560188349662033,-0.41512873091820457,0.0
2020-10-19,-0.22996767446282562,-1.1237117322684922,-0.2781137098307663,1.0,-0.7572922608861,-0.4139189960068454,0.0
2020-10-20,-0.22693768996960487,-1.124468085106383,-0.2758738601823708,1.0,-0.7537993920972644,-0.4182750759878419,0.0
2020-10-21,-0.22733490386807506,-1.1247815183524583,-0.27460293335359826,1.0,-0.7545026217797705,-0.41845884945664563,0.0
2020-10-22,-0.22910252024176073,-1.1196639677652334,-0.2706503972326757,1.0,-0.7593416201011137,-0.4225111187136503,0.0
2020-10-23,-0.23923226322403748,-1.1116569557104232,-0.2780380060169847,1.0,-0.7631288320194981,-0.416123995582467,0.0
2020-10-26,-0.23751285861241286,-1.1067550577208827,-0.27846992037185203,1.0,-0.7625252409799216,-0.4246961557511335,0.0
2020-10-27,-0.23372274439666652,-1.1086418813501273,-0.28254499790707405,1.0,-0.7620152973857452,-0.4183949160926976,0.0
2020-10-28,-0.22351145038167938,-1.1081297709923663,-0.2851526717557252,1.0,-0.7662977099236641,-0.4337022900763358,0.0
